Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,europe,champions-league,Spartak Moscow - Sevilla,9,8,196,40,2165,1,2,46192,61,46142,11,4.54,3.73,1.83,0,0,0,2,0.5292731228603769,-0.03786769297049437
soccer,south-america,copa-libertadores-women,Osasco Audax W - Independiente Santa Fe W,9,8,278,122,2604,9,1,0,0,0,0,1.67,4.09,3.87,0,1,1,1,0.5835772970089023,-0.03794912536587056
hockey,usa,nhl,New York Rangers - Pittsburgh Penguins,5,4,293,137,3383,0,1,79799,6,79794,1,2.47,3.85,2.49,0,0,0,1,0.38185822570057726,-0.03864638266637697
soccer,england,fa-cup,Enfield Town - Maidstone,9,8,193,37,3863,14,2,45828,3,45555,18,3.33,3.69,1.91,0,1,0,2,0.5049786348473955,-0.03900088729832385
hockey,usa,nhl,Washington Capitals - Toronto Maple Leafs,5,4,293,137,3383,0,1,79798,5,79801,8,2.08,3.96,3.03,0,0,0,1,0.46038178992986994,-0.03926470087580602
soccer,austria,regionalliga-central,LASK Juniors - Sturm Graz (Am),9,8,165,9,2008,3,1,0,0,41556,7,2.11,3.7,2.7,0,0,0,1,0.4521527664342422,-0.04140329984121534
hockey,kazakhstan,championship,Kokshetau - Beibarys Atyrau,5,4,225,69,3329,0,1,78736,2,77998,3,1.88,4.31,3.36,0,0,0,1,0.5122898423352897,-0.041926245920062936
soccer,england,fa-cup,Boston - Chorley,9,8,193,37,3863,14,2,45531,58,45615,1,2.62,3.46,2.35,0,1,0,2,0.4006320889893634,-0.043344141388885836
hockey,russia,khl,Jokerit - Bars Kazan,5,4,266,110,3341,0,1,77980,7,78188,1,1.85,4.22,3.56,0,0,0,1,0.5205377396847839,-0.04353550774488199
soccer,england,league-two,Swindon - Lincoln City,9,8,193,37,2149,3,2,45414,10,45521,48,2.72,3.2,2.65,0,0,0,2,0.35019287882291,-0.04362961886017487
hockey,sweden,hockeyallsvenskan,Almtuna - Modo,5,4,283,127,3354,1,1,79093,22,79084,13,2.27,4.15,2.55,0,0,0,1,0.41608135451992934,-0.04369710648800033
hockey,sweden,shl,Linkopings - Djurgardens,5,4,283,127,3353,0,1,62644,29,76405,28,2.04,4.2,2.92,0,0,0,1,0.46661275966919646,-0.046259586802730006
hockey,russia,mhl,Omskie Yastreby - Reaktor,5,4,266,110,3343,2,1,78940,17,78924,1,2.26,4.37,2.37,0,0,0,1,0.4164194819935178,-0.0467396592814681
hockey,usa,nhl,Ottawa Senators - Vancouver Canucks,5,4,293,137,3383,0,1,79795,2,79814,21,1.92,3.95,3.45,0,0,0,1,0.4968188970103295,-0.050117084500181985
soccer,argentina,primera-b-metropolitana,Acassuso - Comunicaciones,9,8,160,4,1952,2,1,39816,4,39819,7,2.5,3.2,2.5,0,0,0,2,0.3686962950813026,-0.05217284153116234
baseball,venezuela,lvbp,La Guaira - Magallanes,8,7,299,143,3464,0,1,64886,7,43498,12,1.9,0.0,1.9,0,0,0,1,0.5015659433322044,-0.05224967518756859
soccer,england,fa-cup,Leyton Orient - Dagenham &amp; Red.,9,8,193,37,3863,14,1,45440,36,45455,51,2.21,3.38,2.9,0,1,0,1,0.42337886963540394,-0.05316751909566716
hockey,finland,liiga,Tappara - Vaasan Sport,5,4,199,43,3306,0,1,77914,31,78321,12,1.55,4.66,4.75,0,0,0,1,0.6257235882198684,-0.05477897865309812
soccer,england,southern-premier-league,Gosport - Banbury,9,8,193,37,2153,7,2,45678,11,45720,4,14.25,7.31,1.13,0,0,0,2,0.8784714256377917,-0.05636376176381135
soccer,england,fa-cup,Ossett Town - Solihull,9,8,193,37,3863,14,2,45820,48,45552,15,3.69,3.65,1.8,0,1,0,2,0.5300618929211268,-0.05736074092746457
volleyball,brazil,superliga-women,Minas W - Sao Caetano W,2,1,175,19,3649,1,1,83713,2,68073,18,1.02,0.0,17.0,0,0,1,1,0.9792412095217224,-0.05869831439215262
soccer,argentina,superliga,Arsenal Sarandi - San Martin S.J.,9,8,160,4,1950,0,1,39740,28,39727,15,2.48,3.11,2.93,0,0,0,1,0.3673043886820976,-0.060192645992160794
soccer,germany,regionalliga-west,Dusseldorf II - Dortmund II,9,8,204,48,2244,5,2,48889,22,48712,28,2.88,3.43,2.23,0,0,0,2,0.41475454734138084,-0.06105476376318761
soccer,asia,afc-champions-league,Persepolis (Irn)  - Al-Hilal (Sau) ,9,8,162,6,1963,1,1,40171,3,40183,15,2.54,3.31,2.68,0,0,0,1,0.35550355223691205,-0.063000634622236
soccer,brazil,serie-b,Boa - Internacional,9,8,175,19,2043,1,2,42546,18,42507,20,4.52,3.16,1.85,0,0,0,2,0.5114775548040071,-0.06325473366186672
handball,austria,hla,West Wien - Krems,6,5,165,9,3094,0,1,73687,2,73691,6,1.9,9.08,2.16,0,0,0,1,0.49625122696155965,-0.06346963197004082
hockey,russia,vhl,Chelmet Chelyabinsk - Sarov,5,4,266,110,3342,1,2,78909,16,78917,24,2.82,4.18,2.04,0,0,0,2,0.45750215222422475,-0.06413039371402063
soccer,world,world-cup-u17,France U17 - Spain U17,9,8,302,146,2731,7,2,46604,5,46599,0,2.61,3.44,2.43,0,1,0,2,0.3736163410809949,-0.06441418963159602
soccer,england,league-one,Shrewsbury - Bristol Rovers,9,8,193,37,2148,2,1,45419,15,45412,8,2.5,3.44,2.74,0,0,0,1,0.36078961507372825,-0.06535064154378627
soccer,algeria,ligue-1,USM Alger - Biskra,9,8,158,2,1945,0,1,39051,66,39639,33,1.26,4.85,12.0,0,0,0,1,0.7800968138053909,-0.06568467155849048
soccer,venezuela,primera-division,Portuguesa - Dep. Anzoategui,9,8,299,143,2715,0,1,42514,27,60973,214,2.36,3.14,2.79,0,0,0,1,0.38587063063869625,-0.06569508212696831
hockey,russia,vhl,Gornyak Uchaly - CSK VVS,5,4,266,110,3342,1,1,78964,1,78960,7,1.88,4.33,3.14,0,0,0,1,0.5010188106618706,-0.06600526813145838
soccer,uganda,premier-league,Jinja - Proline,9,8,294,138,2697,0,1,64502,4,64503,5,2.52,2.77,2.87,0,0,0,1,0.3568706142118348,-0.06624082380669495
soccer,england,league-one,Doncaster - Portsmouth,9,8,193,37,2148,2,1,45381,35,45341,33,2.41,3.31,2.94,0,0,0,1,0.3757804605717777,-0.0669284326397274
hockey,germany,del,Straubing Tigers - Grizzly Wolfsburg,5,4,204,48,3315,0,2,78456,9,77903,20,2.44,4.43,2.29,0,0,0,2,0.39893939309245957,-0.06699906187462598
hockey,russia,mhl,Mamonty Yugry - Avto,5,4,266,110,3343,2,1,78945,22,78936,13,1.93,4.54,2.87,0,0,0,1,0.48557055205453914,-0.06757939197283812
soccer,colombia,liga-aguila,Once Caldas - Atl. Nacional,9,8,183,27,2092,0,2,43742,7,43753,18,4.34,3.19,1.86,0,0,0,2,0.5056371621381462,-0.0692033470035441
soccer,england,southern-premier-league,Kettering - Royston,9,8,193,37,2153,7,1,45591,54,89084,487,1.5,4.17,5.0,0,0,0,1,0.6434359645145072,-0.06969210645647816
basketball,argentina,torneo-super-20,Gimnasia - Quilmes,7,6,160,4,3877,2,1,67609,7,39728,16,1.52,0.0,2.43,0,0,0,1,0.6340286269902004,-0.06976247495172211
soccer,brazil,serie-b,Criciuma - Vila Nova FC,9,8,175,19,2043,1,1,42513,26,42555,27,2.39,3.05,3.0,0,0,0,1,0.3776976098582755,-0.07000195139476371
soccer,kenya,premier-league,Gor Mahia - Kariobangi Sharks,9,8,226,70,2394,0,1,39332,170,54878,0,1.53,3.24,6.38,0,0,0,1,0.6292278736976994,-0.07034217592928285
hockey,russia,mhl,Stalnye Lisy - Sibirskie Snaipery,5,4,266,110,3343,2,1,78933,10,78928,5,1.89,4.55,2.97,0,0,0,1,0.4956998110895017,-0.0709296146526314
soccer,paraguay,primera-division,Guarani - Libertad Asuncion,9,8,259,103,2491,0,1,42517,30,57345,10,2.31,3.33,2.75,0,0,0,1,0.39190796403542444,-0.07228442983066374
soccer,iran,persian-gulf-pro-league,Naft Tehran - Esteghlal Khuzestan,9,8,216,60,2328,0,1,51436,13,51430,7,2.41,2.77,3.07,0,0,0,1,0.37257933467406507,-0.07239986059255543
soccer,saudi-arabia,division-1,Al Watani - Al Wehda,9,8,269,113,2551,1,2,59304,16,57283,31,3.0,3.23,2.1,0,0,0,2,0.4372961698102977,-0.07425276672579528
soccer,trinidad-and-tobago,pro-league,San Juan Jabloteh - Central FC,9,8,290,134,2664,0,1,56364,131,56246,13,2.4,3.57,2.42,0,0,0,2,0.36947169382352124,-0.07456232461061875
soccer,england,league-one,Milton Keynes Dons - Walsall,9,8,193,37,2148,2,1,45375,29,45402,56,2.2,3.4,3.25,0,0,0,1,0.4136919038423845,-0.07489817628896166
soccer,south-africa,premier-league,Mamelodi Sundowns - Kaizer Chiefs,9,8,277,121,2589,0,1,39020,35,60349,10,2.09,3.25,3.25,0,0,0,1,0.43939281792130164,-0.07492569774722901
hockey,russia,khl,SKA St. Petersburg - Niznekamsk,5,4,266,110,3341,0,1,77991,18,78882,18,1.21,7.58,9.28,0,0,0,1,0.8132255964794998,-0.07617632504669197
soccer,trinidad-and-tobago,pro-league,S.A. Rangers - Police,9,8,290,134,2664,0,2,63270,4,59220,4,2.8,3.6,2.1,0,0,0,2,0.43601348684611513,-0.07670152511196202
soccer,germany,regionalliga-bayern,Rosenheim - Bayern II,9,8,204,48,2246,7,2,48999,16,48730,46,3.27,3.61,1.99,0,0,0,2,0.46366512111871516,-0.07808728179167358
soccer,algeria,ligue-1,Medea - CR Belouizdad,9,8,158,2,1945,0,1,39588,10,39586,8,2.28,3.0,3.01,0,0,0,1,0.39321827607587023,-0.0808299457398562
soccer,europe,champions-league,Real Madrid - Tottenham,9,8,196,40,2165,1,1,46132,1,45315,7,1.46,4.98,6.79,0,0,0,1,0.6594088126280983,-0.08100681209342743
soccer,europe,champions-league,Monaco - Besiktas,9,8,196,40,2165,1,1,46134,3,46158,27,1.67,4.1,5.22,0,0,0,1,0.5661463258147794,-0.08139647147659466
soccer,argentina,primera-c-metropolitana,Leandro N. Alem - Justo Jose de Urquiza,9,8,160,4,1953,3,1,39884,3,39863,12,2.25,2.8,3.23,0,0,0,1,0.39844126229739923,-0.08280572786468135
soccer,argentina,primera-b-nacional,Los Andes - Sarmiento Junin,9,8,160,4,1951,1,1,39768,15,39737,25,2.2,2.9,3.46,0,0,0,1,0.40880626054111885,-0.08385518900794872
soccer,europe,champions-league,Manchester City - Napoli,9,8,196,40,2165,1,1,45327,19,46146,15,1.58,4.61,5.47,0,0,0,1,0.6017073921963644,-0.08500400056852454
hockey,switzerland,national-league,Fribourg - Biel,5,4,284,128,3380,0,1,62955,23,47009,7,2.19,4.38,2.55,0,0,0,1,0.40865512952221567,-0.08827333306415773
hockey,norway,get-ligaen,Stavanger - Lillehammer,5,4,254,98,3334,0,1,75796,15,56783,50,1.96,4.47,2.89,0,0,0,1,0.4664761977703567,-0.08927776288552176
soccer,england,league-two,Cheltenham - Grimsby Town,9,8,193,37,2149,3,1,45463,59,45472,68,2.05,3.44,3.58,0,0,0,1,0.4399456642599311,-0.09343941739727753
soccer,slovenia,slovenian-cup,Celje - Mura,9,8,276,120,2587,2,1,46935,138,60238,13,1.78,3.58,3.86,0,1,0,1,0.5204377516755191,-0.09438564361227697
basketball,south-korea,kbl,Mobis Phoebus - Seoul Knights,7,6,279,123,3006,0,1,71195,3,71199,7,1.61,0.0,2.26,0,0,0,1,0.5853412296192465,-0.09442724641477548
hockey,germany,del2,Kaufbeuren - Bayreuth,5,4,204,48,3316,1,1,78474,5,69700,7,1.63,4.95,3.71,0,0,0,1,0.5765731648384345,-0.09553292271960614
hockey,sweden,shl,Frolunda - Orebro,5,4,283,127,3353,0,1,62234,49,46698,1,1.61,4.7,4.28,0,0,0,1,0.5846763212697921,-0.09618216845186013
soccer,england,league-one,Rochdale - Northampton,9,8,193,37,2148,2,1,45420,16,45416,12,1.7,3.71,5.05,0,0,0,1,0.5485761713052343,-0.09631501254443105
soccer,england,league-two,Newport - Colchester,9,8,193,37,2149,3,1,45489,16,45394,48,2.02,3.5,3.6,0,0,0,1,0.44561176635594285,-0.09790610976568184
soccer,england,southern-premier-league,Weymouth - Merthyr Town,9,8,193,37,2153,7,1,45599,62,45719,3,2.24,3.61,2.62,0,0,0,1,0.39202554359905134,-0.09827643736945552
soccer,indonesia,liga-2,Perseka Kaimana - Perserang Serang,9,8,215,59,2325,1,1,51372,35,51349,12,2.1,3.23,2.98,0,0,0,1,0.42417615695879984,-0.09930006398774574
handball,sweden,handbollsligan,Malmo - Savehof,6,5,283,127,3204,0,1,76383,6,74211,84,1.55,8.62,3.1,0,0,0,1,0.6094014164920781,-0.100777826249598
soccer,england,league-two,Cambridge Utd - Yeovil,9,8,193,37,2149,3,1,45496,23,45382,36,1.69,3.75,5.0,0,0,0,1,0.550206517892007,-0.10166809385870745
soccer,argentina,primera-c-metropolitana,Ituzaingo - Club Lujan,9,8,160,4,1953,3,1,39891,10,39857,6,2.1,2.9,3.41,0,0,0,1,0.42215346865491604,-0.10316155984061476
soccer,england,league-one,Blackpool - Bury,9,8,193,37,2148,2,1,45339,31,45425,21,1.92,3.56,3.94,0,0,0,1,0.4705773852365858,-0.10488197863669056
soccer,brazil,serie-b,Guarani - ABC,9,8,175,19,2043,1,1,42517,30,42547,19,1.68,3.41,5.31,0,0,0,1,0.5525009245885303,-0.10558595101657224
soccer,england,league-two,Crawley Town - Chesterfield,9,8,193,37,2149,3,1,45437,33,45423,19,2.0,3.4,3.76,0,0,0,1,0.44691902308587833,-0.10616195382824334
basketball,europe,champions-league,Hapoel Holon - Monaco,7,6,196,40,2853,3,2,51898,77,46134,3,2.63,0.0,1.47,0,0,0,2,0.6459148434755361,-0.1074578299807701
soccer,kenya,premier-league,Ulinzi Stars - Leopards,9,8,226,70,2394,0,1,54884,6,54892,14,2.0,2.99,3.49,0,0,0,1,0.44590800791971485,-0.10818398416057029
hockey,switzerland,swiss-league,Rapperswil - Thurgau,5,4,284,128,3381,1,1,62933,1,79746,8,1.38,5.61,5.16,0,0,0,1,0.6947756210085708,-0.10844642896887455
soccer,italy,coppa-italia-serie-c,Bisceglie - Virtus Francavilla,9,8,220,64,2364,22,1,52231,2,52049,16,2.0,3.2,3.31,0,1,0,1,0.445610580589511,-0.10877883882097805
soccer,algeria,ligue-1,USM Blida - Bel Abbes,9,8,158,2,1945,0,1,39596,18,39578,0,2.03,3.25,3.29,0,0,0,1,0.4373709886916328,-0.10887076986018011
soccer,england,southern-premier-league,Chesham - St. Neots,9,8,193,37,2153,7,1,45734,18,45726,10,2.11,3.72,2.71,0,0,0,1,0.41594724060949145,-0.11022641649907483
soccer,brazil,serie-b,Goias - Juventude,9,8,175,19,2043,1,1,42511,24,42522,35,2.04,3.13,3.75,0,0,0,1,0.4335050632141039,-0.1112016067723346
soccer,brazil,serie-b,Ceara - Parana,9,8,175,19,2043,1,1,42516,29,42523,36,2.05,3.07,3.76,0,0,0,1,0.4308368603886886,-0.11122327257446511
hockey,russia,vhl,Metallurg Novokuznetsk - Khimik,5,4,266,110,3342,1,1,78995,18,58885,30,1.77,4.17,3.58,0,0,0,1,0.5158665549916577,-0.11287817878541023
basketball,europe,champions-league,Tenerife - Ludwigsburg,7,6,196,40,2853,3,1,61319,32,68440,29,1.26,0.0,3.7,0,0,0,1,0.7702560959311853,-0.11337430433348689
soccer,hungary,otp-bank-liga,Vasas - Haladas,9,8,212,56,2304,0,1,50765,10,50759,4,1.78,3.41,4.41,0,0,0,1,0.5119889564127558,-0.11366622767345474
soccer,brazil,serie-b,CRB - Nautico,9,8,175,19,2043,1,1,42545,17,42515,28,1.69,3.48,5.03,0,0,0,1,0.5450391133713398,-0.11432449043831262
soccer,peru,primera-division,Cajamarca - Garcilaso,9,8,260,104,2492,0,1,57363,5,57372,14,1.92,3.32,3.67,0,0,0,1,0.4648181490036851,-0.11690125425317896
hockey,austria,alps-hockey-league,Lustenau - Gherdeina,5,4,165,9,3246,1,1,77545,4,77554,13,1.49,5.26,4.2,0,0,0,1,0.6323712972268166,-0.11789136149396573
soccer,south-africa,premier-league,Cape Town City - Bloem Celtic,9,8,277,121,2589,0,1,60354,15,60352,13,1.8,3.23,4.31,0,0,0,1,0.5024351359117263,-0.11952094419861586
soccer,algeria,ligue-1,Constantine - ES Setif,9,8,158,2,1945,0,1,39584,6,39056,71,2.01,3.01,3.63,0,0,0,1,0.4363289863138467,-0.12176112624670123
soccer,argentina,primera-b-metropolitana,Barracas Central - Deportivo Espanol,9,8,160,4,1952,2,1,39820,8,39827,15,2.0,3.01,3.63,0,0,0,1,0.43758894004132887,-0.12482211991734227
handball,denmark,hth-go-ligaen-women,Silkeborg-Voel W - Midtjylland W,6,5,188,32,3109,4,2,73960,7,73956,3,3.82,8.65,1.39,0,0,1,2,0.6841129265693133,-0.1258539283811654
soccer,northern-ireland,irish-league-cup,Ards - Glenavon,9,8,253,97,2471,4,2,56509,13,56499,3,4.18,3.81,1.67,0,1,0,2,0.5476049687650614,-0.1276114957646979
soccer,norway,obos-ligaen,Start - Ranheim,9,8,254,98,2474,1,1,56671,18,56674,21,1.64,4.01,4.62,0,0,0,1,0.5593897983112666,-0.12906364182737956
soccer,england,bostik-league,Folkestone - Leatherhead,9,8,193,37,2155,9,1,45836,11,45841,16,1.91,3.58,3.21,0,0,0,1,0.4608963095311432,-0.13152532834672148
volleyball,south-korea,volleyball-league-women,Expressway Co W - GS Caltex W,2,1,279,123,3797,1,1,86718,3,86719,4,1.3,0.0,3.29,0,0,1,1,0.7382377560370391,-0.13430305717283023
soccer,england,fa-cup,Ebbsfleet - East Thurrock,9,8,193,37,3863,14,1,45580,43,45673,6,1.33,4.9,7.13,0,1,0,1,0.7184981171625283,-0.13453789143587044
handball,denmark,santander-cup,GOG - Arhus,6,5,188,32,3107,2,1,73849,4,73857,12,1.5,9.56,3.01,0,1,0,1,0.6217729239108283,-0.13468122826751516
soccer,europe,uefa-youth-league,Spartak Moscow U19 - Sevilla FC U19,9,8,196,40,2168,4,1,46482,65,46431,14,1.86,3.99,3.19,0,0,0,1,0.4744482868819165,-0.13665835627864567
soccer,world,world-cup-u17,England U17 - Japan U17,9,8,302,146,2731,7,1,46600,1,66377,33,1.44,4.77,5.53,0,1,0,1,0.6525222926082556,-0.13719976964570926
soccer,saudi-arabia,division-1,Al Qaisoma - Hajer,9,8,269,113,2551,1,1,59298,10,59282,15,1.66,3.4,4.55,0,0,0,1,0.5423042100019506,-0.15117425969206372
hockey,switzerland,swiss-league,GCK Lions - Langenthal,5,4,284,128,3381,1,2,79749,11,63124,124,4.82,5.64,1.41,0,0,0,2,0.6647622777278501,-0.15289070342373512
soccer,indonesia,liga-2,Rembang - Persik Kediri,9,8,215,59,2325,1,1,51358,21,51328,24,1.66,3.39,4.48,0,0,0,1,0.5404195210257334,-0.15591453802618566
soccer,sweden,superettan,Syrianska - Brommapojkarna,9,8,283,127,2631,1,2,62177,23,62175,21,5.94,4.89,1.43,0,0,0,2,0.651036022364569,-0.16050811167131696
hockey,czech-republic,extraliga,Mountfield HK - Liberec,5,4,187,31,3257,0,1,77686,7,44157,2,1.77,4.42,3.59,0,0,0,1,0.4932048366536697,-0.16497070015974627
hockey,france,ligue-magnus,Epinal - Strasbourg,5,4,200,44,3311,0,1,48003,14,46380,141,1.33,5.92,5.66,0,0,0,1,0.7095760105921363,-0.17049668458320805
hockey,russia,mhl,Belye Medvedi - Sputnik Almetievsk,5,4,266,110,3343,2,1,78931,8,99216,33,1.22,7.41,7.28,0,0,0,1,0.7882520759014173,-0.17423848818304935
hockey,switzerland,swiss-league,Olten - Academy Zug,5,4,284,128,3381,1,1,78283,12,79747,9,1.35,5.74,5.52,0,0,0,1,0.6955083736827306,-0.17446770150946767
volleyball,south-korea,volleyball-league,Rush &amp; Cash - Kepco,2,1,279,123,3796,0,2,86710,3,86709,2,2.38,0.0,1.53,0,0,0,2,0.5895435574131405,-0.1849025606752737
soccer,slovakia,slovak-cup,Poprad - I. Bratislava,9,8,275,119,2583,10,1,44621,3,44670,52,1.5,3.81,5.6,0,1,0,1,0.6048336686538462,-0.18549899403846126
hockey,slovakia,tipsport-liga,Zilina - Ban. Bystrica,5,4,275,119,3347,0,2,44659,41,78210,7,2.97,4.51,1.93,0,0,0,2,0.42664643287147513,-0.1898627790946807
soccer,england,bostik-league,Dulwich Hamlet - Harlow,9,8,193,37,2155,9,1,45826,1,45842,17,1.55,4.05,4.59,0,0,0,1,0.5767682098598046,-0.19274413584964148
volleyball,france,pro-a,Ajaccio - Poitiers,2,1,200,44,3709,0,1,84381,6,48437,136,1.57,0.0,2.33,0,0,0,1,0.566197845655803,-0.194858565474367
soccer,europe,uefa-youth-league,Legia U19 - Breidablik U19,9,8,196,40,2168,4,1,46442,25,90770,85,1.2,6.0,9.0,0,0,0,1,0.8005289301502709,-0.1968264190983749
