Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,romania,romanian-cup,ACS Sirineasa - Mioveni,9,8,265,109,2532,4,2,0,0,58521,29,2.51,3.4,2.43,0,1,0,1,0.4267157557996102,0.047057315931802304
basketball,russia,superleague-a-women,Nadezhda W - Spartak Moscow W,7,6,266,110,2989,4,1,69099,5,69117,23,1.02,0.0,18.0,0,0,1,1,0.9812110821690921,0.04176519062369929
hockey,europe,champions-league,Mountfield HK (Cze)  - Bern (Sui) ,5,4,196,40,3273,5,2,99565,638,77945,62,2.52,4.34,2.25,0,0,0,2,0.46337557623817976,0.03407603722872352
hockey,finland,liiga,Hameenlinna - Lukko,5,4,199,43,3306,0,1,47456,25,77911,28,2.38,3.89,2.55,0,0,0,1,0.4355331067086027,0.026499126062662522
volleyball,poland,plusliga,Gdansk - ONICO Warszawa,2,1,262,106,3754,0,2,78831,4,84720,102,2.01,0.0,1.76,0,0,0,1,0.5075264149192247,0.019928805928358016
handball,denmark,888ligaen,Holstebro - Ribe-Esbjerg,6,5,188,32,3105,0,1,44886,12,73847,2,1.6,8.08,2.97,0,0,0,1,0.6318962669181412,0.01839004511504316
soccer,europe,champions-league-women,Fiorentina W - Fortuna Hjorring W,9,8,196,40,2196,32,2,0,0,45153,5,2.85,3.34,2.22,0,0,1,2,0.458274665522225,0.014237506114212836
basketball,argentina,torneo-super-20,Weber Bahia - Gimnasia,7,6,160,4,3877,2,1,67612,10,67609,7,1.43,0.0,2.75,0,0,0,1,0.7034533162955189,0.013809865819981372
soccer,europe,champions-league-women,LSK Kvinner W - Brondby W,9,8,196,40,2196,32,1,47090,18,45152,4,1.65,3.61,4.68,0,0,1,1,0.6073318567141343,0.003227020889725169
soccer,europe,champions-league-women,Chelsea W - Bayern Munich W,9,8,196,40,2196,32,2,47101,29,47078,6,3.32,3.49,1.96,0,0,1,2,0.5111568443150831,0.0019452238099612607
hockey,russia,vhl,CSK VVS - Ryazan,5,4,266,110,3342,1,2,78960,7,58972,9,3.22,4.01,1.92,0,0,0,2,0.5216776708763099,0.001762095741864034
handball,norway,grundigligaen,Halden - Haslum HK,6,5,254,98,3173,0,2,56777,44,75787,6,2.11,8.23,1.96,0,0,0,1,0.4721188677674551,-0.003449719829432211
soccer,europe,champions-league-women,Shymkent W - Glasgow City W,9,8,196,40,2196,32,1,47080,8,47088,16,1.86,3.59,3.6,0,0,1,1,0.5358464950368685,-0.0038668828272377135
hockey,russia,khl,Amur Khabarovsk - Yekaterinburg,5,4,266,110,3341,0,2,78886,22,68794,21,2.71,3.9,2.3,0,0,0,2,0.43158202549430824,-0.00566257027930083
hockey,russia,khl,Din. Minsk - Barys Astana,5,4,266,110,3341,0,1,41911,15,78871,7,2.25,4.15,2.69,0,0,0,1,0.44074206144554756,-0.0066642893980144
soccer,europe,champions-league-women,Minsk FK W - Slavia Prague W,9,8,196,40,2196,32,1,47102,30,44678,4,2.39,3.41,2.59,0,0,1,1,0.413347328769648,-0.008704952691036836
soccer,europe,champions-league-women,Atletico Madrid W - Wolfsburg W,9,8,196,40,2196,32,2,47106,34,47077,5,10.53,5.84,1.21,0,0,1,2,0.8246301241468358,-0.010464522772994183
baseball,usa,mlb,New York Yankees - Minnesota Twins,8,7,293,137,3460,0,1,80991,12,81083,10,1.37,0.0,3.24,0,0,0,1,0.7269150481416264,-0.011152389313436898
hockey,sweden,hockeyallsvenskan,Timra - AIK,5,4,283,127,3354,1,2,62364,9,46769,20,2.61,4.04,2.27,0,0,0,2,0.43349846521369584,-0.012565735405441257
baseball,taiwan,cpbl,Chinatrust Brothers - Uni Lions,8,7,309,153,3459,0,1,81068,0,81071,3,1.75,0.0,2.08,0,0,0,1,0.5641242804580756,-0.01704334559782354
basketball,denmark,basketligaen,Horsens - Team FOG Naestved,7,6,188,32,2844,0,1,44688,3,68288,7,1.5,0.0,2.48,0,0,0,1,0.6604029442646795,-0.018791167205961523
hockey,canada,qmjhl,Moncton Wildcats - Cape Breton Screaming Eagles,5,4,180,24,3251,2,1,77657,15,77648,6,2.3,4.5,2.49,0,0,0,1,0.4209509723512529,-0.024471356609321832
hockey,sweden,hockeyettan-norra,Pitea - Kiruna,5,4,283,127,3355,2,1,62259,21,79154,25,1.23,7.16,8.75,0,0,0,1,0.8083463165459829,-0.02493056803670011
basketball,usa,nba,Portland Trail Blazers - Phoenix Suns,7,6,293,137,3026,0,1,71553,14,71565,26,1.35,0.0,3.28,0,0,0,1,0.7330972816409114,-0.029481913670770236
hockey,russia,khl,Dyn. Moscow - Lokomotiv Yaroslavl,5,4,266,110,3341,0,1,78870,6,78200,1,2.35,3.88,2.65,0,0,0,1,0.40701107853195684,-0.0322399744073344
hockey,sweden,hockeyettan-ostra,Hammarby - Tyreso Hanviken,5,4,283,127,3358,5,1,46760,11,79263,4,2.12,4.96,2.33,0,0,0,1,0.4536143948103278,-0.034229895537593785
soccer,iran,hazfi-cup,Naft Ahvaz - Gostaresh,9,8,216,60,2330,2,1,51443,20,51427,4,2.52,2.73,2.94,0,1,0,1,0.37407769856078094,-0.037713289228178945
soccer,brazil,serie-b,Parana - Internacional,9,8,175,19,2043,1,2,42523,36,42507,20,3.19,3.06,2.32,0,0,0,2,0.4092510351743196,-0.03828605939058984
hockey,canada,whl,Tri-City Americans - Seattle Thunderbirds,5,4,180,24,3250,1,1,77640,19,77622,1,2.24,4.39,2.39,0,0,0,1,0.42501382446192176,-0.03868470419781863
basketball,turkey,super-cup,Fenerbahce - Banvit,7,6,292,136,3022,4,1,46221,90,68433,22,1.27,0.0,3.48,0,1,0,1,0.7787195649486551,-0.04083760190817777
hockey,russia,khl,Kunlun - Lada,5,4,266,110,3341,0,1,78875,11,78187,0,1.75,4.24,3.96,0,0,0,1,0.5520644865237713,-0.045182864777867
baseball,cuba,serie-nacional,Pinar del Rio - Artemisa,8,7,308,152,3442,0,1,80910,6,80914,10,1.63,0.0,2.24,0,0,0,1,0.595496108755198,-0.046573559887344976
soccer,romania,romanian-cup,Performanta Ighiu - Targu Mures,9,8,265,109,2532,4,1,91681,139,58494,2,2.37,3.63,2.43,0,1,0,2,0.3834233706748239,-0.04774909738473978
basketball,denmark,basketligaen,Svendborg - Copenhagen Wolfpack,7,6,188,32,2844,0,1,44752,5,68289,8,1.22,0.0,4.09,0,0,0,1,0.8110187200139458,-0.04798709810448246
hockey,sweden,hockeyallsvenskan,Almtuna - Vasterviks IK,5,4,283,127,3354,1,1,79093,22,79108,14,2.04,4.17,2.93,0,0,0,1,0.4656565297358369,-0.04813526859508923
soccer,venezuela,primera-division,JBL Zulia - Zamora,9,8,299,143,2715,0,2,64879,0,60652,119,2.84,3.25,2.27,0,0,0,2,0.412808674036762,-0.049546700737441086
soccer,argentina,primera-b-metropolitana,Tristan Suarez - Atletico Atlanta,9,8,160,4,1952,2,1,39830,18,39801,48,2.51,3.17,2.53,0,0,0,2,0.36524723622579497,-0.049623851208326
hockey,sweden,hockeyallsvenskan,IF Bjorkloven - Modo,5,4,283,127,3354,1,2,79118,24,79084,13,2.54,4.19,2.29,0,0,0,2,0.4084369072632626,-0.050139133617929155
hockey,russia,khl,Bars Kazan - HC Yugra,5,4,266,110,3341,0,1,78188,1,78889,25,1.37,5.69,6.64,0,0,0,1,0.7163842126607408,-0.05014494231022985
handball,france,lidl-starligue,Saran - Aix,6,5,200,44,3141,0,1,75144,1,75148,5,2.0,7.99,2.19,0,0,0,1,0.47476872044026547,-0.050462559119469064
soccer,italy,serie-c-group-b,Mestre - Sambenedettese,9,8,220,64,2345,3,2,52233,4,52048,15,2.79,3.03,2.42,0,0,0,2,0.3827899719023649,-0.0518649774621669
soccer,romania,romanian-cup,Balotesti - Afumati,9,8,265,109,2532,4,2,58543,8,58540,5,2.56,3.24,2.48,0,1,0,1,0.3579814674972439,-0.053568873850676636
soccer,italy,serie-c-group-a,Prato - Carrarese,9,8,220,64,2344,2,2,52043,10,52041,8,2.76,3.04,2.43,0,0,0,2,0.3791408348200324,-0.05502641355756726
soccer,japan,ybc-levain-cup,C-Osaka - G-Osaka,9,8,223,67,2382,2,1,40330,162,40325,157,2.13,3.41,3.26,0,1,0,1,0.4392342308152084,-0.05701866226867798
soccer,italy,serie-c-group-a,Monza - Alessandria,9,8,220,64,2344,2,2,52080,47,52034,1,2.65,3.02,2.55,0,0,0,2,0.35705786523244354,-0.057743512036947754
hockey,finland,mestis,TUTO - KeuPa,5,4,199,43,3307,1,1,78328,2,78337,11,1.73,4.64,3.44,0,0,0,1,0.5534655549829153,-0.05822546558843374
hockey,russia,vhl,Sarov - Dinamo St. Petersburg,5,4,266,110,3342,1,2,78917,24,78898,5,3.12,3.94,1.97,0,0,0,2,0.47889370664292696,-0.058329276199416406
soccer,italy,serie-c-group-b,Ravenna - Padova,9,8,220,64,2345,3,2,52023,57,52000,34,3.28,3.07,2.12,0,0,0,2,0.4400631936771659,-0.05988038339679303
soccer,germany,regionalliga-sudwest,Schott Mainz - Worms,9,8,204,48,2245,6,2,49450,18,48927,60,3.17,3.43,2.1,0,0,0,2,0.44451059016593464,-0.06047978241048836
soccer,romania,romanian-cup,Metaloglobus - Sportul Snagov,9,8,265,109,2532,4,1,58715,61,58545,10,2.25,3.56,2.63,0,1,0,1,0.4104449166890765,-0.06119914995966225
baseball,japan,npb,Yokohama Baystars - Chunichi Dragons,8,7,223,67,3452,0,1,80980,1,80989,10,1.4,0.0,2.89,0,0,0,1,0.6967292261226775,-0.06144770857062888
handball,austria,hla,Aon Fivers - Alpla Hard,6,5,165,9,3094,0,1,73685,0,73686,1,2.0,8.32,2.06,0,0,0,1,0.4687114164188531,-0.06257716716229378
soccer,england,professional-development-league,Birmingham U23 - Sheffield Utd U23,9,8,193,37,2157,11,2,45911,9,45918,16,2.4,4.0,2.25,0,0,0,1,0.37940350785428484,-0.063879700821226
soccer,saudi-arabia,division-1,Al Najoom - Al Wehda,9,8,269,113,2551,1,1,59303,15,57283,31,2.5,3.2,2.5,0,0,0,2,0.36155809264146044,-0.06406984559756597
hockey,russia,vhl,Bars - Voronezh,5,4,266,110,3342,1,1,78949,26,76093,12,1.78,4.3,3.54,0,0,0,1,0.5330386903250491,-0.0656296554120673
handball,sweden,handbollsligan,Lugi - Ystads IF,6,5,283,127,3204,0,1,74355,63,74317,25,1.9,7.86,2.31,0,0,0,1,0.49502714896628064,-0.06605379662674087
hockey,czech-republic,wsm-liga,Prostejov - Vsetin,5,4,187,31,3258,1,1,44193,10,44444,16,1.86,4.41,3.02,0,0,0,1,0.5066831902763785,-0.06694100707666956
hockey,finland,mestis,Jokipojat - Peliitat,5,4,199,43,3307,1,1,78325,16,78338,12,1.65,4.77,3.75,0,0,0,1,0.5795989997406336,-0.06717176988916104
soccer,belgium,proximus-league,Westerlo - St. Gilloise,9,8,170,14,2024,1,1,42019,20,42012,13,2.48,3.31,2.69,0,0,0,1,0.3623375152981816,-0.0685155149057498
handball,france,lidl-starligue,Nantes - Montpellier,6,5,200,44,3141,0,1,46925,128,46196,65,1.58,8.42,3.02,0,0,0,1,0.6073905101926412,-0.069522403268322
soccer,saudi-arabia,division-1,Dhamk - Najran,9,8,269,113,2551,1,1,59297,9,40811,22,2.4,3.5,2.4,0,0,0,2,0.3747299908163164,-0.0718914443148862
soccer,argentina,copa-argentina,Olimpo Bahia Blanca - Gimnasia Mendoza,9,8,160,4,1956,6,1,39736,24,39779,26,1.84,3.07,4.64,0,1,0,1,0.5102912749957507,-0.07269530239026045
soccer,argentina,torneo-federal-a,Independiente de Neuquen - Cipolletti,9,8,160,4,1955,5,2,39930,28,39918,16,3.0,3.0,2.25,0,0,0,2,0.4039276181614528,-0.07293028730938503
soccer,italy,serie-c-group-a,Cuneo - Lucchese,9,8,220,64,2344,2,1,52072,39,52038,5,2.29,2.95,3.08,0,0,0,1,0.3937835815536981,-0.07615162654421041
soccer,italy,serie-c-group-b,Fermana - Bassano,9,8,220,64,2345,3,1,52281,52,52056,23,2.48,3.03,2.73,0,0,0,1,0.3576159426037611,-0.07642733942072465
hockey,finland,mestis,LeKi - Espoo United,5,4,199,43,3307,1,2,78342,16,78329,3,2.93,4.46,1.92,0,0,0,2,0.48413086600023003,-0.07659645356473738
handball,czech-republic,extraliga,Lovosice - Plzen,6,5,187,31,3103,0,1,44367,19,44161,6,2.0,8.35,2.05,0,0,0,1,0.4612603608488606,-0.07747927830227885
basketball,usa,nba,New York Knicks - Brooklyn Nets,7,6,293,137,3026,0,1,71559,20,71557,18,1.55,0.0,2.48,0,0,0,1,0.6175241653673089,-0.07788644305576575
soccer,bangladesh,premier-league,Arambagh - Mohammedan,9,8,168,12,2018,0,2,41889,7,41884,2,2.99,3.09,2.19,0,0,0,2,0.4136339560652412,-0.07911061866985016
soccer,argentina,primera-d-metropolitana,Deportivo Paraguayo - Lugano,9,8,160,4,1954,4,1,39887,6,39886,5,2.38,2.99,2.8,0,0,0,1,0.374259935884746,-0.07917489318427869
basketball,france,lfb-women,Flammes Carolo W - Union Hainaut W,7,6,200,44,2915,5,1,69156,16,69139,45,1.25,0.0,4.15,0,0,1,1,0.7841184385291462,-0.079407807354269
basketball,uruguay,liga-capital,Olimpia - Bigua,7,6,297,141,3047,0,1,50723,3,71180,56,1.72,0.0,1.99,0,0,0,1,0.5471194083959946,-0.08188141327623516
soccer,iran,division-1,Gol Gohar - Baderan Tehran,9,8,216,60,2329,1,1,51459,3,51468,12,2.37,2.98,2.78,0,0,0,1,0.37434427663033737,-0.0823387331285404
basketball,south-america,south-american-league,Flamengo - San Martin,7,6,278,122,3003,1,1,68031,6,67605,3,1.75,0.0,1.99,0,0,0,1,0.5358756417867373,-0.08295683583094633
soccer,argentina,primera-c-metropolitana,Def. de Cambaceres - Defensores Unidos,9,8,160,4,1953,3,2,39852,1,39859,8,2.7,3.1,2.39,0,0,0,2,0.3696937762695899,-0.08376393864437422
soccer,iran,division-1,Oxin Alborz - Mazandaran,9,8,216,60,2329,1,1,51464,8,51467,11,2.19,2.85,3.23,0,0,0,1,0.41064145237819094,-0.084617831337615
soccer,europe,euro-u19,Ukraine U19 - Albania U19,9,8,196,40,2170,6,1,46569,14,65324,48,1.92,3.32,3.57,0,0,0,1,0.4798860433354817,-0.08545521390856006
basketball,spain,acb,Gipuzkoa - Real Betis,7,6,280,124,3008,0,1,71226,17,68456,45,1.56,0.0,2.46,0,0,0,1,0.6103060388953478,-0.08557603450581655
soccer,slovakia,divison-c-west,Belusa - FC Zlate Moravce B,9,8,275,119,2579,6,1,59994,4,60003,13,2.25,3.5,2.6,0,0,0,1,0.39621365325336183,-0.08681542414394867
basketball,russia,super-league,Yekaterinburg - Irkutsk,7,6,266,110,2986,1,1,68794,21,70838,2,1.6,0.0,2.33,0,0,0,1,0.5924161337682816,-0.08689030995124894
hockey,czech-republic,wsm-liga,Prerov - Benatky,5,4,187,31,3258,1,1,44419,18,44234,0,1.53,4.88,4.21,0,0,0,1,0.6233070297695162,-0.0874344234955475
soccer,argentina,primera-c-metropolitana,Berazategui - San Martin Burzaco,9,8,160,4,1953,3,1,39855,4,39865,14,2.2,3.0,3.1,0,0,0,1,0.4055755111831635,-0.08977822949753354
hockey,czech-republic,wsm-liga,Slavia Prague - Karlovy Vary,5,4,187,31,3258,1,2,44165,10,44265,31,2.86,4.29,1.95,0,0,0,2,0.46900575546670786,-0.08993555456833657
basketball,spain,acb,MoraBanc Andorra - Fuenlabrada,7,6,280,124,3008,0,1,71214,5,61404,12,1.35,0.0,3.25,0,0,0,1,0.7169786573714454,-0.09165375013871029
handball,denmark,hth-go-ligaen-women,Randers W - NFH Nyk W,6,5,188,32,3109,4,2,73964,11,73953,0,3.25,8.52,1.5,0,0,1,2,0.63425850229255,-0.09722449312235004
basketball,europe,aba-league,Mornar Bar - Partizan,7,6,196,40,2865,15,1,55727,16,46202,71,1.7,0.0,2.11,0,0,0,1,0.5481647978323485,-0.09731406240715366
soccer,sudan,premier-league,Al-Khartoum - Merikh Kosti,9,8,282,126,2629,0,1,39349,187,62143,16,1.57,3.6,5.0,0,0,0,1,0.6012094404324587,-0.09842312021235052
soccer,argentina,primera-d-metropolitana,Deportivo Muniz - General Lamadrid,9,8,160,4,1954,4,2,39885,4,39875,24,5.0,3.0,1.73,0,0,0,2,0.5354808942305974,-0.10084664791926917
handball,denmark,1-division,Ringsted - HOJ,6,5,188,32,3106,1,1,45127,121,73884,11,1.22,11.96,4.8,0,0,0,1,0.8012601268373328,-0.10210293299297267
soccer,czech-republic,mol-cup,Usti nad Labem - Slovacko,9,8,187,31,2119,9,2,44176,21,44167,12,4.04,3.47,1.77,0,1,0,2,0.5205254500627876,-0.10216877063489084
soccer,italy,serie-c-group-a,Olbia - Pistoiese,9,8,220,64,2344,2,1,52066,33,52067,34,2.0,3.17,3.5,0,0,0,1,0.4479146528603802,-0.10417069427923964
soccer,usa,mls,Atlanta United - Minnesota,9,8,293,137,2688,0,1,64273,2,64272,1,1.27,6.03,9.62,0,0,0,1,0.7651638490541292,-0.10459967296761483
hockey,sweden,hockeyettan-norra,Kalix Ungdoms - Lejon,5,4,283,127,3355,2,1,79148,19,79162,33,1.23,7.29,8.5,0,0,0,1,0.7933824825488105,-0.10495454984766557
soccer,europe,champions-league-women,Avaldsnes W - Barcelona W,9,8,196,40,2196,32,2,47092,20,47075,3,6.19,5.0,1.37,0,0,1,2,0.7015498323339746,-0.10507224243906674
baseball,cuba,serie-nacional,Ciego de Avila - Camaguey,8,7,308,152,3442,0,2,80905,1,80908,4,2.16,0.0,1.75,0,0,0,2,0.526214325619002,-0.10549990688899517
handball,europe,champions-league,Sporting - Chekhovskiye Medvedi,6,5,196,40,3116,2,1,46151,20,74206,79,1.19,12.39,6.03,0,0,0,1,0.8234558418274008,-0.10572393802838449
soccer,venezuela,primera-division,Portuguesa - Mineros,9,8,299,143,2715,0,2,42514,27,60649,116,3.02,3.23,2.16,0,0,0,2,0.40539931924664446,-0.10718747450624813
hockey,czech-republic,wsm-liga,Ceske Budejovice - Trebic,5,4,187,31,3258,1,1,44173,18,44294,6,1.45,5.2,4.69,0,0,0,1,0.656338507480838,-0.10735369811729993
handball,denmark,888ligaen,Aalborg - Midtjylland,6,5,188,32,3105,0,1,44699,14,44689,4,1.3,10.35,4.64,0,0,0,1,0.7441591127206345,-0.10864384487725048
soccer,brazil,serie-b,Ceara - Vila Nova FC,9,8,175,19,2043,1,1,42516,29,42555,27,1.99,3.12,4.01,0,0,0,1,0.44758091594355826,-0.11041815886092834
soccer,iran,division-1,Aluminium Arak - Fajr Sepasi,9,8,216,60,2329,1,1,51456,0,51444,21,2.0,2.98,3.58,0,0,0,1,0.44424387011831556,-0.11151225976336887
soccer,colombia,torneo-aguila,Quindio - Cucuta,9,8,183,27,2093,1,1,43759,24,43758,23,2.01,3.22,3.46,0,0,0,1,0.44135431744871967,-0.11176021973076597
basketball,germany,bbl,Bonn - Ulm,7,6,204,48,2917,0,1,68527,2,48949,18,1.67,0.0,2.21,0,0,0,1,0.5533968398776975,-0.11317504090185855
soccer,england,vanarama-national-league,Tranmere - Leyton Orient,9,8,193,37,2150,4,1,45444,40,45440,36,1.67,3.75,4.91,0,0,0,1,0.552774821950449,-0.1147254437951495
soccer,italy,serie-c-group-b,AlbinoLeffe - Triestina,9,8,220,64,2345,3,1,52007,41,52013,47,1.95,3.18,3.66,0,0,0,1,0.45587836646313207,-0.11688124778620258
rugby-union,new-zealand,mitre-10-cup,Tasman - North Harbour,3,2,249,93,3532,1,1,82105,3,82113,11,1.53,22.12,2.55,0,1,0,1,0.6128937875430931,-0.11749529256427842
soccer,europe,euro-u19,Hungary U19 - Slovenia U19,9,8,196,40,2170,6,1,46580,25,46588,33,1.94,3.45,3.44,0,0,0,1,0.45808681979155286,-0.11841656340892286
soccer,venezuela,primera-division,Trujillanos - Metropolitanos,9,8,299,143,2715,0,1,60971,212,64890,11,1.91,3.18,3.72,0,0,0,1,0.4669845685826663,-0.11874667473308514
soccer,denmark,3f-ligaen-women,Odense Q W - Varde W,9,8,188,32,2139,13,1,45150,2,45151,3,1.67,5.03,3.2,0,0,1,1,0.5510102687777111,-0.11912365841973509
hockey,finland,suomi-sarja,Pyry - Karhu HT,5,4,199,43,3308,2,1,78346,20,78360,7,1.6,6.5,2.9,0,0,0,1,0.5800339994484093,-0.1199093348042418
hockey,sweden,hockeyettan-norra,Ornskoldsvik - Tegs,5,4,283,127,3355,2,1,79149,20,79164,35,1.3,6.3,6.93,0,0,0,1,0.7411107212827539,-0.1218535411080664
soccer,italy,serie-c-group-a,Viterbese - Pro Piacenza,9,8,220,64,2344,2,1,52058,25,52070,37,1.9,3.18,3.87,0,0,0,1,0.4685517919457214,-0.12194621700347712
soccer,italy,serie-c-group-b,Sudtirol - Modena,9,8,220,64,2345,3,1,52078,45,51963,36,1.88,3.15,3.95,0,0,0,1,0.4742367518362095,-0.12322148471355251
basketball,finland,korisliiga,Pyrinto Tampere - BC Nokia,7,6,199,43,2908,0,1,68936,22,69504,6,1.3,0.0,3.37,0,0,0,1,0.7407380897476951,-0.12346827775998787
soccer,argentina,torneo-federal-a,San Jorge - Guarani Antonio Franco,9,8,160,4,1955,5,1,39932,30,39780,27,2.0,3.0,3.6,0,0,0,1,0.43736542473615847,-0.12526915052768306
soccer,germany,oberliga-bayern-sud,Munich 1860 II - Pullach,9,8,204,48,2259,20,2,48780,44,49549,16,3.01,3.91,1.9,0,0,0,2,0.4667438621165418,-0.1257629577539674
basketball,lithuania,lkl,Lietkabelis - Neptunas,7,6,234,78,2951,0,1,68423,12,68450,39,1.6,0.0,2.22,0,0,0,1,0.577625877176808,-0.12633099419517843
soccer,italy,serie-c-group-a,Arezzo - Pontedera,9,8,220,64,2344,2,1,52028,62,52065,32,1.69,3.34,4.78,0,0,0,1,0.5399455384271655,-0.12680005805520334
soccer,scotland,lowland-league,Edusport Academy - Gretna 2008,9,8,270,114,2557,4,1,0,0,0,0,2.15,4.5,2.35,0,0,0,1,0.3972791679212138,-0.12682590345164382
soccer,england,bostik-league,Worthing - Leatherhead,9,8,193,37,2155,9,2,45848,23,45841,16,3.29,3.73,1.85,0,0,0,2,0.48072223106577283,-0.13019279120978847
handball,france,lidl-starligue,Massy Essonne - Cesson Rennes-Metropole,6,5,200,44,3141,0,2,75178,10,75146,3,2.27,7.72,1.95,0,0,0,2,0.44829573726925076,-0.1324455919210116
soccer,europe,champions-league-women,Apollon W - Linkopings W,9,8,196,40,2196,32,2,47097,25,47196,124,6.26,5.34,1.34,0,0,1,2,0.7120172526495516,-0.1349908277929435
basketball,czech-republic,nbl,USK Prague - Olomoucko,7,6,187,31,2840,0,1,68218,9,68214,5,1.43,0.0,2.71,0,0,0,1,0.6583979283109987,-0.1360254942215625
basketball,usa,nba,New Orleans Pelicans - Chicago Bulls,7,6,293,137,3026,0,1,71563,24,71548,9,1.24,0.0,4.16,0,0,0,1,0.7798401593117664,-0.13749251022254033
basketball,greece,greek-cup,Aris - PAOK,7,6,207,51,2924,2,1,44043,5,46269,30,1.66,0.0,2.1,0,1,0,1,0.5466880326397516,-0.14014828154244297
handball,norway,nm-cup-women,Oppsal W - Sola W,6,5,254,98,3178,5,1,75872,9,75870,7,1.75,10.0,2.35,0,1,1,1,0.5109505130274397,-0.14111546960264074
soccer,argentina,primera-d-metropolitana,Atlas - Argentino de Rosario,9,8,160,4,1954,4,1,39893,12,39894,13,1.81,3.24,4.02,0,0,0,1,0.48922930467427866,-0.14135180066611802
basketball,lithuania,lkl,Pieno Zvaigzdes - Alytaus Dzukija,7,6,234,78,2951,0,1,68570,45,70357,6,1.37,0.0,2.92,0,0,0,1,0.6917218270686858,-0.14146242409702803
soccer,bangladesh,premier-league,Sheikh Russel - Saif Sporting Club,9,8,168,12,2018,0,2,41883,1,41886,4,4.19,3.39,1.72,0,0,0,2,0.5207128252653475,-0.14496380631055888
handball,norway,grundigligaen,Baekkelaget - Arendal,6,5,254,98,3173,0,1,75789,8,56693,11,1.94,8.28,2.15,0,0,0,1,0.44308133399208705,-0.1493853319737778
soccer,italy,serie-c-group-b,Vicenza - Fano,9,8,220,64,2345,3,1,51987,21,52095,8,1.5,3.7,6.04,0,0,0,1,0.6164421305732366,-0.1506736082802902
volleyball,poland,plusliga,KS Espadon Szczecin - Cuprum,2,1,262,106,3754,0,2,86096,11,86098,13,2.69,0.0,1.44,0,0,0,2,0.647333050493073,-0.15418274384085223
basketball,france,lfb-women,Nantes W - La Roche W,7,6,200,44,2915,5,1,69165,25,48519,13,1.68,0.0,2.12,0,0,1,1,0.5318708371928956,-0.1565544022293168
basketball,spain,acb,Tenerife - Murcia,7,6,280,124,3008,0,1,61319,32,61322,35,1.25,0.0,3.99,0,0,0,1,0.768674461217692,-0.15662769391154008
volleyball,poland,plusliga,Bedzin - Czarni Radom,2,1,262,106,3754,0,2,86095,10,86094,9,2.47,0.0,1.51,0,0,0,2,0.6072171576757048,-0.1629452782542856
handball,poland,superliga,Zabrze - Azoty-Pulawy,6,5,262,106,3179,0,2,74630,81,74625,76,2.41,8.64,1.74,0,0,0,2,0.5010528187389044,-0.17320012891122488
