Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen
soccer,egypt,premier-league,El Ismaily - Enppi,9,8,191,35,2142,0,1,39140,155,45209,9,1.83,2.89,4.88,0,0,0
soccer,united-arab-emirates,uae-league,&nbsp;Al Nasr - Al Wasl,9,8,296,140,2704,0,2,40307,139,64694,11,2.76,3.92,2.03,0,0,0
soccer,qatar,premier-league,Al Ahli Doha - Al-Sadd,9,8,264,108,2527,0,2,58482,7,40328,160,5.34,4.36,1.45,0,0,0
soccer,jordan,premier-league,Al Wehdat - Mansheyat,9,8,224,68,2387,0,1,40532,179,54759,11,1.53,3.56,5.56,0,0,0
soccer,israel,leumit-league,Hapoel Kfar-Saba - Hapoel Tel Aviv,9,8,219,63,2338,1,2,51769,10,46209,78,2.75,3.23,2.29,0,0,0
soccer,kuwait,premier-league,Al Arabi - Al Naser,9,8,228,72,2397,0,2,40323,155,40581,228,2.79,3.29,2.2,0,0,0
soccer,europe,europa-league,Lyon - Everton,9,8,196,40,2166,2,1,46152,21,43455,2,1.49,4.59,6.61,0,0,0
soccer,europe,europa-league,Slavia Prague - Villarreal,9,8,196,40,2166,2,2,44165,10,46200,69,3.18,3.35,2.31,0,0,0
soccer,europe,europa-league,Young Boys - Dyn. Kiev,9,8,196,40,2166,2,1,46299,60,46157,26,2.34,3.57,2.94,0,0,0
soccer,europe,europa-league,Basaksehir - Hoffenheim,9,8,196,40,2166,2,2,63379,11,48607,13,3.27,3.72,2.13,0,0,0
soccer,europe,europa-league,Rijeka - Austria Vienna,9,8,196,40,2166,2,1,43886,3,41451,3,1.45,4.64,7.22,0,0,0
soccer,europe,europa-league,FC Copenhagen - Zlin,9,8,196,40,2166,2,1,44695,10,44164,9,1.44,4.55,7.56,0,0,0
soccer,england,premier-league-cup,Burnley U23 - Colchester U23,9,8,193,37,3867,18,1,89586,24,45904,2,2.25,3.75,2.5,0,1,0
soccer,morocco,coupe-du-trone,Raja Casablanca - FAR Rabat&nbsp;,9,8,245,89,2441,2,1,39123,138,55797,13,1.91,2.76,4.56,0,1,0
soccer,gibraltar,premier-division,Lincoln Red Imps - Manchester 62,9,8,206,50,2281,0,1,50230,8,50222,0,1.02,13,21,0,0,0
soccer,jamaica,premier-league-2017-2018,Sandals SC - Waterhouse,9,8,222,66,0,-1,2,0,0,0,0,2.79,3.29,2.2,0,0,0
soccer,europe,europa-league,Plzen - Lugano,9,8,196,40,2166,2,1,44161,6,39886,5,1.48,4.72,6.47,0,0,0
soccer,europe,europa-league,Arsenal - FK Crvena zvezda,9,8,196,40,2166,2,1,45308,0,47015,13,1.34,5.34,8.8,0,0,0
soccer,europe,europa-league,Salzburg - Konyaspor,9,8,196,40,2166,2,1,41456,8,62424,30,1.27,5.74,12.22,0,0,0
soccer,europe,europa-league,Ath Bilbao - Ostersunds,9,8,196,40,2166,2,1,46180,49,62168,14,1.41,4.59,8.54,0,0,0
soccer,europe,europa-league,Lazio - Nice,9,8,196,40,2166,2,1,46225,94,46931,134,1.61,4.24,5.26,0,0,0
soccer,europe,europa-league,Real Sociedad - Vardar,9,8,196,40,2166,2,1,46189,58,47302,9,1.08,11.42,30.18,0,0,0
soccer,colombia,liga-aguila,La Equidad - Bucaramanga,9,8,183,27,2092,0,1,43737,2,43749,14,1.63,3.45,5.72,0,0,0
soccer,el-salvador,primera-division,Dragon - Sonsonate,9,8,192,36,2145,0,1,45298,8,45299,9,2.49,2.75,2.85,0,0,0
soccer,jamaica,premier-league-2017-2018,Cavalier - Humble Lions,9,8,222,66,0,-1,2,0,0,0,0,2.79,3.29,2.2,0,0,0
soccer,colombia,liga-aguila,Deportes Tolima - Dep. Pasto,9,8,183,27,2092,0,1,43735,0,43754,19,1.46,3.89,7,0,0,0
soccer,south-america,copa-sudamericana,&nbsp;Independiente (Arg)  - Nacional Asuncion (Par) &nbsp;,9,8,278,122,2597,2,1,60778,19,60787,28,1.37,4.53,8.53,0,1,0
basketball,argentina,torneo-super-20,Argentino - Ferro&nbsp;,7,6,160,4,3877,2,1,67613,11,39761,8,1.4,0,2.82,0,0,0
basketball,usa,nba,&nbsp;New York Knicks - Houston Rockets,7,6,293,137,3026,0,2,71559,20,71544,5,2.87,0,1.45,0,0,0
basketball,usa,nba,&nbsp;Memphis Grizzlies - Orlando Magic,7,6,293,137,3026,0,1,71550,11,71564,25,1.6,0,2.43,0,0,0
basketball,argentina,torneo-super-20,Salta - Estudiantes&nbsp;,7,6,160,4,3877,2,1,97548,16,67607,5,1.51,0,2.47,0,0,0
basketball,argentina,torneo-super-20,Regatas - Instituto de Cordoba&nbsp;,7,6,160,4,3877,2,2,67603,1,67614,12,1.91,0,1.82,0,0,0
basketball,argentina,torneo-super-20,&nbsp;Boca Juniors - Gimnasia&nbsp;,7,6,160,4,3877,2,1,39721,9,67609,7,1.69,0,2.09,0,0,0
basketball,usa,nba,&nbsp;Utah Jazz - Portland Trail Blazers,7,6,293,137,3026,0,1,71545,6,71553,14,1.62,0,2.38,0,0,0
basketball,usa,nba,&nbsp;Los Angeles Clippers - Dallas Mavericks,7,6,293,137,3026,0,1,71547,8,71558,19,1.18,0,5.26,0,0,0
basketball,australia,nbl,&nbsp;New Zealand Breakers - Adelaide,7,6,163,7,2811,0,1,67843,7,67838,2,1.8,0,1.99,0,0,0
basketball,australia,wnbl-women,Sydney W - Canberra Capitals W,7,6,163,7,2813,2,1,41368,3,0,0,1.19,0,4.41,0,0,1
basketball,australia,nbl,&nbsp;Melbourne United - Cairns,7,6,163,7,2811,0,1,67840,4,67839,3,1.32,0,3.35,0,0,0
basketball,australia,wnbl-women,Adelaide Lightning W - Dandenong W,7,6,163,7,2813,2,1,67871,7,67864,0,1.5,0,2.44,0,0,1
basketball,south-korea,kbl,&nbsp;Dongbu Promy - LG Sakers,7,6,279,123,3006,0,1,71197,5,71200,8,1.54,0,2.45,0,0,0
basketball,south-korea,wkbl-women,Samsung Blue Minx W - S-Birds W,7,6,279,123,3007,1,1,71202,0,71207,5,1.61,0,2.27,0,0,1
basketball,australia,wnbl-women,Perth Lynx W - Townsville W,7,6,163,7,2813,2,2,67866,2,67867,3,2.19,0,1.62,0,0,1
basketball,china,cba,Foshan - Sichuan,7,6,182,26,2835,0,1,68134,11,68130,7,1.87,0,1.88,0,0,0
basketball,china,cba,&nbsp;Beijing - Shandong,7,6,182,26,2835,0,1,43594,1,68129,6,1.49,0,2.53,0,0,0
basketball,europe,eurocup-women,Spartak Moscow W - Udominate W,7,6,196,40,2887,37,0,69117,23,69181,41,NaN,0,NaN,0,0,1
basketball,europe,baltic-league,&nbsp;TTU KK - Atyrau,7,6,196,40,2867,17,2,68329,6,54818,0,2.15,0,1.68,0,0,0
basketball,europe,eurocup-women,Besiktas W - TTT Riga W,7,6,196,40,2887,37,0,69170,30,69132,38,NaN,0,NaN,0,0,1
basketball,europe,eurocup-women,Artego Bydgoszcz W - MBA Moscow W,7,6,196,40,2887,37,0,70675,2,70911,6,NaN,0,NaN,0,0,1
basketball,europe,euroleague,&nbsp;Crvena zvezda mts - Bamberg,7,6,196,40,2851,1,1,68386,10,49015,32,1.42,0,2.93,0,0,0
basketball,denmark,basketligaen,Team FOG Naestved - Horsens,7,6,188,32,2844,0,2,68288,7,44688,3,2.48,0,1.51,0,0,0
basketball,europe,eurocup-women,Cegledi W - Landes W,7,6,196,40,2887,37,0,69148,8,69169,29,NaN,0,NaN,0,0,1
basketball,europe,euroleague,&nbsp;Fenerbahce - Valencia,7,6,196,40,2851,1,1,46221,90,46171,40,1.34,0,3.36,0,0,0
basketball,denmark,basketligaen,Copenhagen Wolfpack - Randers,7,6,188,32,2844,0,2,68289,8,68286,5,6.44,0,1.09,0,0,0
basketball,europe,eurocup-women,Nymburk W - Gdessa Barreiro W,7,6,196,40,2887,37,0,68233,2,0,0,NaN,0,NaN,0,0,1
basketball,germany,bbl,&nbsp;Gotha - Basketball Braunschweig,7,6,204,48,2917,0,2,49170,31,69705,12,2.37,0,1.59,0,0,0
basketball,norway,blno,Ammerud - Baerum,7,6,254,98,2968,0,1,70543,9,70536,2,1.77,0,2.04,0,0,0
basketball,slovenia,liga-nova-kbm,Petrol Olimpija - KK Primorska,7,6,276,120,2998,0,0,0,0,69051,6,NaN,0,NaN,0,0,0
basketball,europe,eurocup-women,Uni Girona W - Gernika Bizkaia W,7,6,196,40,2887,37,0,69112,18,71327,5,NaN,0,NaN,0,0,1
basketball,austria,abl,Vienna Basket - Graz UBSC,7,6,165,9,2818,0,1,67908,4,67911,7,1.05,0,10.03,0,0,0
basketball,europe,eurocup-women,Fribourg W - Venezia W,7,6,196,40,2887,37,0,69179,39,69137,43,NaN,0,NaN,0,0,1
basketball,europe,euroleague,&nbsp;Baskonia - Panathinaikos,7,6,196,40,2851,1,2,68382,6,46208,77,1.99,0,1.85,0,0,0
basketball,europe,eurocup-women,Namur W - Nantes W,7,6,196,40,2887,37,0,69164,24,69165,25,NaN,0,NaN,0,0,1
basketball,europe,euroleague,&nbsp;Real Madrid - Khimki M.,7,6,196,40,2851,1,1,46132,1,68395,19,1.18,0,5.02,0,0,0
handball,romania,liga-nationala-women,SCM Craiova W - Danubius Galati W,6,5,265,109,3187,1,1,76064,9,76056,1,1.04,18.7,11.69,0,0,1
handball,hungary,nb-i,Gyongyosi - Budakalasz,6,5,212,56,3157,0,2,75582,4,75581,3,2.08,8.5,1.99,0,0,0
handball,denmark,888ligaen,Midtjylland - Kolding,6,5,188,32,3105,0,1,44689,4,73850,5,1.71,7.98,2.64,0,0,0
handball,germany,bundesliga,Goppingen - Fuchse Berlin,6,5,204,48,3147,0,2,74292,0,74207,80,3.23,8.55,1.56,0,0,0
handball,germany,bundesliga,Minden - Gummersbach,6,5,204,48,3147,0,1,75263,3,74228,101,1.52,8.77,3.4,0,0,0
handball,germany,bundesliga,&nbsp;SC Magdeburg - Rhein-Neckar,6,5,204,48,3147,0,2,74294,2,74140,13,2.33,8.03,1.94,0,0,0
handball,sweden,allsvenskan,Tyreso - IFK Ystads,6,5,283,127,3205,1,2,76385,8,76391,14,2.52,9.29,1.65,0,0,0
handball,sweden,handbollsligan,Skovde - Helsingborg,6,5,283,127,3204,0,1,76393,16,46362,123,1.33,10.08,4.27,0,0,0
handball,denmark,1-division,Odder - Fredericia,6,5,188,32,3106,1,2,44755,8,44716,8,2.24,8.66,1.84,0,0,0
handball,denmark,hth-go-ligaen-women,Viborg W - Holstebro W,6,5,188,32,3109,4,1,45161,13,73959,6,1.26,10.39,4.87,0,0,1
handball,switzerland,nla,Pfadi Winterthur - Wacker Thun,6,5,284,128,3208,0,1,74313,21,74199,72,1.32,9.56,4.27,0,0,0
handball,denmark,888ligaen,Holstebro - GOG,6,5,188,32,3105,0,1,44886,12,73849,4,1.91,7.84,2.26,0,0,0
handball,france,lidl-starligue,Nantes - Chambery Savoie,6,5,200,44,3141,0,1,46925,128,74209,82,1.13,14.37,8.17,0,0,0
hockey,usa,ahl,Milwaukee Admirals - Grand Rapids Griffins,5,4,293,137,3384,1,1,79839,18,79821,0,1.95,4.1,3.08,0,0,0
hockey,usa,nhl,&nbsp;Chicago Blackhawks - Philadelphia Flyers,5,4,293,137,3383,0,1,79809,16,79811,18,2.15,4.05,2.91,0,0,0
hockey,canada,whl,Lethbridge Hurricanes - Saskatoon Blades,5,4,180,24,3250,1,1,77624,3,77676,16,2.09,4.52,2.53,0,0,0
hockey,canada,whl,Red Deer Rebels - Seattle Thunderbirds,5,4,180,24,3250,1,1,77629,8,77622,1,2.19,4.31,2.47,0,0,0
hockey,usa,ahl,Bakersfield Condors - Manitoba Moose,5,4,293,137,3384,1,1,79841,20,79844,23,1.87,4.04,3.34,0,0,0
hockey,canada,whl,Portland Winterhawks - Prince George Cougars,5,4,180,24,3250,1,1,77628,7,77630,9,1.93,4.46,2.84,0,0,0
hockey,usa,ahl,Ontario Reign - San Jose Barracuda,5,4,293,137,3384,1,1,79829,8,79823,2,2.13,3.91,2.77,0,0,0
hockey,usa,nhl,&nbsp;Vancouver Canucks - New Jersey Devils,5,4,293,137,3383,0,1,79814,21,79817,24,2.33,3.9,2.69,0,0,0
hockey,canada,whl,Tri-City Americans - Kelowna Rockets,5,4,180,24,3250,1,1,77640,19,77623,2,1.97,4.4,2.78,0,0,0
hockey,usa,nhl,&nbsp;San Jose Sharks - Nashville Predators,5,4,293,137,3383,0,1,79803,10,79793,0,2.21,3.91,2.86,0,0,0
hockey,russia,khl,Vladivostok - Sochi,5,4,266,110,3341,0,1,78873,9,58916,2,2.16,4.11,2.85,0,0,0
hockey,asia,asia-league,Nippon Paper Cranes - Sakhalin,5,4,162,6,3241,0,2,77507,4,58887,32,3.83,4.88,1.66,0,0,0
hockey,russia,vhl,Heilongjiang - Tseng Tou,5,4,266,110,3342,1,1,0,0,0,0,1.98,4.38,2.85,0,0,0
hockey,russia,khl,&nbsp;Kunlun - Salavat Ufa,5,4,266,110,3341,0,1,78875,11,77969,86,2.28,4.16,2.64,0,0,0
hockey,russia,nmhl,Munayshi - Krasnoyarskie Rysi,5,4,266,110,3345,4,0,0,0,78970,7,NaN,NaN,NaN,0,0,0
hockey,russia,vhl,Krasnoyarsk - Sarov,5,4,266,110,3342,1,1,78902,9,78917,24,1.74,4.04,3.83,0,0,0
hockey,russia,khl,&nbsp;Yekaterinburg - Tractor Chelyabinsk,5,4,266,110,3341,0,1,68794,21,78189,2,1.95,4.03,3.37,0,0,0
hockey,russia,nmhl,Rossosh - SKA-Varyagi U21,5,4,266,110,3345,4,0,78975,12,0,0,NaN,NaN,NaN,0,0,0
hockey,belarus,extraleague,&nbsp;Neman Grodno - Molodechno,5,4,169,13,3248,1,1,77584,12,41968,32,1.47,5.16,4.82,0,0,0
hockey,belarus,extraleague,&nbsp;Vitebsk - Gomel,5,4,169,13,3248,1,2,41903,7,67981,7,20,13,1.03,0,0,0
hockey,belarus,extraleague,&nbsp;Novopolotsk - Zhlobin,5,4,169,13,3248,1,2,77575,3,41979,43,5.28,5.42,1.41,0,0,0
hockey,russia,khl,Lokomotiv Yaroslavl - Nizhny Novgorod,5,4,266,110,3341,0,1,78200,1,68396,20,2,3.89,3.32,0,0,0
hockey,russia,vhl,CSK VVS - Kurhan,5,4,266,110,3342,1,2,78960,7,78896,3,6.67,5.42,1.34,0,0,0
hockey,finland,nuorten-sm-liiga,SaiPa U20 - KooKoo U20,5,4,199,43,3310,4,0,0,0,0,0,NaN,NaN,NaN,0,0,0
hockey,russia,khl,&nbsp;SKA St. Petersburg - Sp. Moscow,5,4,266,110,3341,0,1,77991,18,77993,20,1.18,8.5,10.11,0,0,0
hockey,slovakia,tipsport-liga,Detva - Slovakia U20,5,4,275,119,3347,0,1,60064,1,68635,14,1.56,5.34,4.06,0,0,0
hockey,norway,get-ligaen,Lorenskog - Storhamar,5,4,254,98,3334,0,2,56785,52,77918,35,5.45,6.24,1.38,0,0,0
hockey,norway,get-ligaen,Manglerud - Lillehammer,5,4,254,98,3334,0,2,78783,6,56783,50,3.8,5.08,1.63,0,0,0
hockey,denmark,metal-ligaen,Rodovre Mighty Bulls - Esbjerg,5,4,188,32,3266,0,1,77847,9,44698,13,2.28,4.25,2.48,0,0,0
hockey,sweden,shl,&nbsp;Linkopings - Brynas,5,4,283,127,3353,0,1,62644,29,78246,20,1.86,4.37,3.37,0,0,0
hockey,sweden,shl,&nbsp;Mora - Malmo,5,4,283,127,3353,0,2,79075,4,76383,6,2.79,4.03,2.18,0,0,0
hockey,sweden,shl,&nbsp;Karlskrona - Orebro,5,4,283,127,3353,0,1,62301,5,46698,1,2.35,4.03,2.54,0,0,0
hockey,austria,ebel,Znojmo - Klagenfurt,5,4,165,9,3245,0,1,44174,19,77526,0,2.25,4.38,2.49,0,0,0
hockey,germany,del,&nbsp;Straubing Tigers - Bremerhaven,5,4,204,48,3315,0,1,78456,9,69702,9,2.24,4.44,2.51,0,0,0
hockey,switzerland,national-league,Servette - Lausanne,5,4,284,128,3380,0,1,77925,42,62887,9,2.22,4.25,2.57,0,0,0
hockey,world,friendly-international,Canada Black U17 - Finland U17,5,4,302,146,3397,3,1,80689,1,46620,21,1.65,4.95,4.1,0,0,0
hockey,usa,nhl,&nbsp;Boston Bruins - Vegas Golden Knights,5,4,293,137,3383,0,1,79802,9,0,0,1.79,4.14,3.87,0,0,0
hockey,canada,ohl,Peterborough Petes - Sarnia Sting,5,4,180,24,3249,0,2,77604,3,77618,17,2.4,4.69,2.15,0,0,0
hockey,canada,qmjhl,Baie-Comeau Drakkar - Saint John Sea Dogs,5,4,180,24,3251,2,2,77653,11,77643,1,2.78,4.6,2.08,0,0,0
hockey,usa,nhl,&nbsp;Tampa Bay Lightning - New York Rangers,5,4,293,137,3383,0,1,79806,13,79799,6,1.94,3.99,3.37,0,0,0
hockey,usa,nhl,&nbsp;Ottawa Senators - Detroit Red Wings,5,4,293,137,3383,0,1,79795,2,79813,20,2.06,3.96,3.06,0,0,0
baseball,usa,mlb,&nbsp;Los Angeles Dodgers - Houston Astros&nbsp;,8,7,293,137,3460,0,1,81102,29,81099,26,1.62,0,2.39,0,0,0
baseball,mexico,lmp,Mayos de Navojoa - Yaquis de Obregon,8,7,242,86,3454,1,1,81018,4,81020,6,1.71,0,2.07,0,0,0
baseball,mexico,lmp,Hermosillo - Jalisco,8,7,242,86,3454,1,1,81016,2,81021,7,1.72,0,2.05,0,0,0
baseball,japan,npb,&nbsp;Yokohama BayStars - Fukuoka S. Hawks&nbsp;,8,7,223,67,3452,0,2,0,0,80988,9,2.36,0,1.59,0,0,0
baseball,taiwan,cpbl,Chinatrust Brothers - Lamigo Monkeys&nbsp;,8,7,309,153,3459,0,2,81068,0,81069,1,2.17,0,1.72,0,0,0
american-football,usa,ncaa,Western Michigan - Central Michigan,1,0,293,137,3488,1,1,72061,63,71918,75,1.57,0,2.41,0,0,0
american-football,usa,ncaa,Eastern Michigan - Ball State,1,0,293,137,3488,1,1,72073,75,72018,20,1.02,0,13.63,0,0,0
volleyball,south-korea,volleyball-league,&nbsp;Kepco - KAL Jumbos,2,1,279,123,3796,0,2,86709,2,86707,0,2.49,0,1.49,0,0,0
volleyball,russia,russia-cup-women,Lipetsk W - Cherepovets W,2,1,266,110,3778,9,2,86449,20,86445,16,5.15,0,1.16,0,1,1
volleyball,russia,russia-cup-women,Poly Kursk W - Primorochka W,2,1,266,110,3778,9,1,86463,13,86468,18,1.83,0,1.83,0,1,1
volleyball,finland,mestaruusliiga,VaLePa - Isku,2,1,199,43,3707,0,1,84385,10,84472,97,1.01,0,11.58,0,0,0
volleyball,france,pro-a,&nbsp;Tours - Nantes,2,1,200,44,3709,0,1,47944,5,46925,128,1.19,0,4.65,0,0,0
volleyball,italy,serie-a1,&nbsp;Latina - Piacenza,2,1,220,64,3732,0,1,51975,9,52011,45,1.7,0,2.09,0,0,0
