Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
hockey,czech-republic,wsm-liga,Usti nad Labem - Kadan,5,4,187,31,3258,1,1,44176,21,77707,7,1.45,5.14,4.53,0,0,0,1,0.6932107116745778,0.011456737618083957
hockey,russia,mhl,Serebryanye Lvi - Almaz,5,4,266,110,3343,2,2,99217,34,78925,2,3.3,4.5,1.82,0,0,0,2,0.5536352640266713,0.009288025034806998
volleyball,finland,mestaruusliiga,Loimu - Vantaa Ducks,2,1,199,43,3707,0,1,84441,66,85185,8,1.42,0.0,2.82,0,0,0,1,0.7066615210766338,0.008236571259095146
baseball,mexico,lmp,Aguilas de Mexicali - Caneros Mochis,8,7,242,86,3454,1,1,81015,1,81014,0,1.75,0.0,2.13,0,0,0,1,0.5735322324609659,0.0049085424089202094
hockey,russia,mhl,Sputnik Almetievsk - Snezhnye Barsy,5,4,266,110,3343,2,2,99216,33,78939,16,3.16,4.64,1.83,0,0,0,2,0.5466461249865787,0.0004366370186012324
soccer,europe,champions-league-women,Fortuna Hjorring W - Fiorentina W,9,8,196,40,2196,32,1,45153,5,0,0,1.34,4.6,7.26,0,0,1,1,0.7462345187859037,-0.0001345436084967791
soccer,europe,champions-league-women,Brescia W - Ajax W,9,8,196,40,2196,32,2,47083,11,47219,12,2.91,3.53,2.13,0,0,1,2,0.46767605659499817,-0.003407079161640675
baseball,taiwan,cpbl,Uni Lions - Lamigo Monkeys,8,7,309,153,3459,0,1,81071,3,81069,1,1.87,0.0,1.93,0,0,0,1,0.5330082720934912,-0.003763828948472877
hockey,russia,vhl,Gornyak Uchaly - Penza,5,4,266,110,3342,1,1,78964,1,58971,8,2.36,4.1,2.42,0,0,0,2,0.40915100316466463,-0.006939839677120886
soccer,spain,laliga2,Lorca FC - Zaragoza,9,8,280,124,2614,1,2,61401,9,46388,149,2.86,3.03,2.57,0,0,0,2,0.3844255649237201,-0.007660062513400888
hockey,russia,khl,Din. Minsk - Salavat Ufa,5,4,266,110,3341,0,1,41911,15,77969,86,2.43,4.2,2.43,0,0,0,1,0.4057368540763006,-0.00983177943677581
basketball,argentina,torneo-super-20,Olimpico - Salta,7,6,160,4,3877,2,1,67608,6,97548,16,1.2,0.0,4.24,0,0,0,1,0.8315418751502384,-0.010748749098570267
soccer,europe,champions-league-women,Rossiyanka W - Stjarnan W,9,8,196,40,2196,32,2,47082,10,47109,37,5.03,3.64,1.6,0,0,1,2,0.6182811334709362,-0.01791697741083675
hockey,finland,liiga,Assat - Pelicans,5,4,199,43,3306,0,1,78317,8,78316,7,2.29,4.04,2.61,0,0,0,1,0.423976200936902,-0.022553875856197135
baseball,south-korea,kbo,NC Dinos - Lotte Giants,8,7,279,123,3458,0,1,81064,6,81062,4,1.85,0.0,1.91,0,0,0,1,0.5301219671290519,-0.02267571860147516
hockey,russia,vhl,Krasnoyarsk - Zvezda Chekhov,5,4,266,110,3342,1,1,78902,9,99207,30,1.81,4.29,3.41,0,0,0,1,0.5419668305604619,-0.02350621813032576
soccer,venezuela,copa-venezuela,Urena - Zulia,9,8,299,143,2716,1,1,64898,19,64889,10,2.58,3.29,2.58,0,1,0,1,0.3724931222022511,-0.024663129568476005
hockey,asia,asia-league,Daemyung - Tohoku Free Blades,5,4,162,6,3241,0,1,77510,7,77506,3,2.35,4.55,2.42,0,0,0,1,0.4100769495463772,-0.026903087826676726
hockey,usa,nhl,Washington Capitals - Pittsburgh Penguins,5,4,293,137,3383,0,1,79798,5,79794,1,2.24,4.04,2.76,0,0,0,1,0.42776668732333784,-0.033711790641712196
hockey,sweden,hockeyettan-ostra,Hammarby - Arlanda,5,4,283,127,3358,5,1,46760,11,79170,41,1.77,5.05,2.95,0,0,0,1,0.5500318784155862,-0.03434230546027588
hockey,russia,khl,Niznekamsk - Lokomotiv Yaroslavl,5,4,266,110,3341,0,2,78882,18,78200,1,2.59,3.96,2.37,0,0,0,2,0.4018458231094249,-0.03476306513187072
hockey,usa,nhl,Nashville Predators - Philadelphia Flyers,5,4,293,137,3383,0,1,79793,0,79811,18,2.13,3.99,2.94,0,0,0,1,0.4501378640085528,-0.036465796160869465
soccer,venezuela,copa-venezuela,Margarita - Mineros,9,8,299,143,2716,1,2,64916,7,60649,116,4.33,3.55,1.8,0,1,0,2,0.5380460264481061,-0.039396440491761275
soccer,venezuela,copa-venezuela,Estudiantes Caracas - Aragua,9,8,299,143,2716,1,2,64899,20,61004,245,2.9,3.41,2.27,0,1,0,2,0.41792037667944915,-0.04041003538397676
basketball,usa,nba,Denver Nuggets - Oklahoma City Thunder,7,6,293,137,3026,0,1,71560,21,71552,13,1.85,0.0,1.92,0,0,0,1,0.5207826823674967,-0.04300239720015416
handball,norway,1-division,Follo - Viking TIF,6,5,254,98,3174,1,1,56709,27,75825,16,1.46,9.67,3.18,0,0,0,1,0.6711126068961837,-0.04385998680776493
hockey,sweden,hockeyallsvenskan,IF Bjorkloven - Pantern,5,4,283,127,3354,1,1,79118,24,79106,12,2.19,4.28,2.62,0,0,0,1,0.4321014189922228,-0.045124279333640376
handball,france,lidl-starligue,Ivry - Massy Essonne,6,5,200,44,3141,0,1,48097,30,75178,10,1.23,11.64,5.54,0,0,0,1,0.803835740365123,-0.049052345003907726
volleyball,poland,plusliga,Kedzierzyn-Kozle - Jastrzebski,2,1,262,106,3754,0,1,84268,9,84292,33,1.43,0.0,2.76,0,0,0,1,0.684332629235382,-0.04977753533349738
soccer,el-salvador,primera-division,Pasaquina - Metapan,9,8,192,36,2145,0,1,45294,4,45292,2,2.51,3.2,2.51,0,0,0,2,0.36757173436842844,-0.05125493161274485
handball,norway,1-division-women,Aker W - Fjellhammer W,6,5,254,98,3177,4,1,75886,2,75888,4,1.79,9.28,2.31,0,0,1,1,0.5345870630803601,-0.054543236817918304
hockey,czech-republic,wsm-liga,Kladno - Ceske Budejovice,5,4,187,31,3258,1,1,44177,22,44173,18,2.03,4.21,2.68,0,0,0,1,0.46476217238583817,-0.05488620393859089
hockey,kazakhstan,championship,Kulager - Kazzinc-Torpedo 2,5,4,225,69,3329,0,1,78738,4,78741,7,1.37,5.73,6.49,0,0,0,1,0.7150975754506412,-0.0549089773854633
hockey,europe,champions-league,Salzburg (Aut)  - Grizzly Wolfsburg (Ger) ,5,4,196,40,3273,5,1,89734,116,80313,231,2.09,4.44,2.71,0,0,0,1,0.4490519874660509,-0.05640490476693
handball,denmark,888ligaen,Ribe-Esbjerg - Arhus,6,5,188,32,3105,0,1,73847,2,73857,12,1.85,8.04,2.38,0,0,0,1,0.5144187867389032,-0.05685322886238718
hockey,russia,mhl,Sibirskie Snaipery - Tyumensky Legion,5,4,266,110,3343,2,1,78928,5,99213,30,1.39,5.78,5.45,0,0,0,1,0.70327050317667,-0.05757436047289441
soccer,europe,champions-league-women,Slavia Prague W - Minsk FK W,9,8,196,40,2196,32,1,44678,4,47102,30,1.52,4.03,5.19,0,0,1,1,0.6381173633768671,-0.05781078397531161
hockey,europe,champions-league,Davos (Sui)  - Liberec (Cze) ,5,4,196,40,3273,5,1,80319,237,77931,48,1.71,4.76,3.62,0,0,0,1,0.5604405664198079,-0.05865722735511063
soccer,world,world-cup-u17,France U17 - Japan U17,9,8,302,146,2731,7,1,46604,5,66377,33,1.86,3.69,3.59,0,1,0,1,0.5100366775283688,-0.05968811604329537
soccer,spain,laliga2,Gimnastic - Granada CF,9,8,280,124,2614,1,1,61323,36,61305,18,2.58,3.0,2.86,0,0,0,1,0.3507922242969852,-0.06009877298340392
handball,france,division-1-women,Besancon W - Nice W,6,5,200,44,3145,4,1,75237,7,69159,19,1.9,9.0,2.15,0,0,1,1,0.4974884762983602,-0.06085766114790639
hockey,russia,vhl,Orsk - Sarov,5,4,266,110,3342,1,1,78913,20,78917,24,1.9,4.06,3.23,0,0,0,1,0.49743546784533627,-0.06096956788206789
soccer,germany,oberliga-niederrhein,Germania Ratingen - Dusseldorf-West,9,8,204,48,2262,23,2,49679,2,49690,13,2.4,4.0,2.25,0,0,0,1,0.3805539209447176,-0.0619075640947698
volleyball,russia,superleague-women,Krasnodar W - Odintsovo W,2,1,266,110,3777,8,1,74394,6,84368,51,1.68,0.0,2.13,0,0,1,1,0.5693404522325565,-0.0639824121313312
soccer,saudi-arabia,division-1,Jeddah - Al-Kawkab,9,8,269,113,2551,1,1,59318,30,59316,28,2.5,3.21,2.5,0,0,0,2,0.361354797592974,-0.06440867067837663
basketball,europe,fiba-europe-cup,Beroe - Belfius Mons,7,6,196,40,2854,4,1,43185,14,67995,6,1.72,0.0,2.0,0,1,0,1,0.5539659239795623,-0.06552584827104546
soccer,saudi-arabia,division-1,Al-Nahda - Al Orubah,9,8,269,113,2551,1,2,59285,18,59283,16,2.75,3.2,2.3,0,0,0,2,0.39769440759398583,-0.06561758656448669
basketball,europe,eurocup,Buducnost - Reggiana,7,6,196,40,2852,2,1,46919,122,52035,2,1.55,0.0,2.44,0,0,0,1,0.6217241829620844,-0.0660500298341256
handball,denmark,hth-go-ligaen-women,NFH Nyk W - Viborg W,6,5,188,32,3109,4,1,73953,0,45161,13,1.85,7.85,2.37,0,0,1,1,0.5098170196048204,-0.06686883968362609
hockey,russia,vhl,Perm - Chelmet Chelyabinsk,5,4,266,110,3342,1,1,76086,5,78909,16,1.87,4.26,3.18,0,0,0,1,0.5033584451794374,-0.06749391668327814
handball,france,lidl-starligue,Aix - Chambery Savoie,6,5,200,44,3141,0,1,75148,5,74209,82,1.5,8.72,3.29,0,0,0,1,0.6427615680429289,-0.07171529587121306
soccer,egypt,premier-league,Wadi Degla - Al Nasr,9,8,191,35,2142,0,1,45213,13,40307,139,2.35,2.95,3.39,0,0,0,1,0.38430565227722246,-0.07176423492483498
basketball,latvia,lbl,Jekabpils - Valga,7,6,230,74,2950,0,1,68924,10,68330,7,1.61,0.0,2.38,0,0,0,1,0.5935114534936033,-0.07286321291032548
basketball,europe,eurocup,Lietkabelis - Hapoel M. Jerusalem,7,6,196,40,2852,2,1,68423,12,68413,2,1.68,0.0,2.18,0,0,0,1,0.5651319729158477,-0.07437983161967043
hockey,sweden,hockeyallsvenskan,Leksands - Almtuna,5,4,283,127,3354,1,1,79076,5,79093,22,1.52,4.9,4.79,0,0,0,1,0.6315692580041822,-0.07695139968008294
hockey,sweden,hockeyettan-ostra,Nykopings - Nacka,5,4,283,127,3358,5,1,62242,4,79260,1,1.47,5.39,4.36,0,0,0,1,0.655320741217708,-0.07803938385099847
soccer,germany,regionalliga-north,Egestorf-Langreder - St. Pauli II,9,8,204,48,2242,3,1,48746,10,48753,17,2.37,3.34,2.76,0,0,0,1,0.3764379929042917,-0.07871675680060483
soccer,kenya,premier-league,Tusker - Kariobangi Sharks,9,8,226,70,2394,0,1,54882,4,54878,0,2.27,2.8,3.11,0,0,0,1,0.396412582864326,-0.0788530999196693
hockey,finland,mestis,LeKi - K-Vantaa,5,4,199,43,3307,1,2,78342,16,78326,0,2.52,4.44,2.16,0,0,0,2,0.4203812237399889,-0.07929013510484824
soccer,kenya,premier-league,Zoo Kericho - Nzoia Sugar,9,8,226,70,2394,0,1,54883,5,54888,10,2.39,2.98,2.72,0,0,0,1,0.37105291554458614,-0.0814270013298123
handball,poland,superliga,Gwardia Opole - Kwidzyn,6,5,262,106,3179,0,1,75951,7,75947,3,1.84,8.42,2.25,0,0,0,1,0.505442389809935,-0.08331666994014218
handball,switzerland,nla,Suhr Aarau - Wacker Thun,6,5,284,128,3208,0,1,76514,10,74199,72,1.95,8.52,2.11,0,0,0,1,0.47125131166240686,-0.08532625500874379
hockey,russia,mhl,MHC Spartak - Kapitan,5,4,266,110,3343,2,1,78937,14,78947,24,1.33,6.7,6.4,0,0,0,1,0.7305959178332736,-0.08578008873256365
hockey,russia,khl,Nizhny Novgorod - Dinamo Riga,5,4,266,110,3341,0,1,68396,20,55018,33,1.49,4.93,5.38,0,0,0,1,0.6429281966952891,-0.08578976923269234
soccer,denmark,1st-division,Koge - Roskilde,9,8,188,32,2127,1,1,44703,18,44721,13,2.1,3.33,3.39,0,0,0,1,0.4300086619790423,-0.08816528167637379
soccer,colombia,torneo-aguila,Barranquilla - Quindio,9,8,183,27,2093,1,1,43775,12,43759,24,2.21,3.29,3.01,0,0,0,1,0.4041307399237369,-0.08832319402358799
hockey,latvia,optibet-hokeja-liga,Zemgale - Mogo,5,4,230,74,3331,0,2,78759,3,78012,17,3.3,4.7,1.77,0,0,0,2,0.5257790426786565,-0.09009233046594543
soccer,egypt,premier-league,Smouha - Petrojet,9,8,191,35,2142,0,1,39055,70,45210,10,2.04,2.77,4.07,0,0,0,1,0.44390935754213606,-0.09079318328273313
soccer,indonesia,liga-2,PSIS Semarang - Persibat Batang,9,8,215,59,2325,1,1,51379,42,51342,5,2.22,3.23,2.8,0,0,0,1,0.40055064614013086,-0.0908012832532044
handball,europe,champions-league,Wisla Plock - Szeged,6,5,196,40,3116,2,2,74143,16,50802,18,3.13,8.91,1.55,0,0,0,2,0.612415204054165,-0.092284424938262
volleyball,russia,superleague-women,Yenisey W - Saratov W,2,1,266,110,3777,8,1,84754,3,86434,5,1.6,0.0,2.25,0,0,1,1,0.5903056713886989,-0.09251820963013616
soccer,spain,laliga2,R. Oviedo - Tenerife,9,8,280,124,2614,1,1,61339,13,61319,32,2.02,3.13,3.95,0,0,0,1,0.4472025847534952,-0.09475566548817607
soccer,australia,ffa-cup,South Melbourne - Sydney FC,9,8,163,7,1998,12,2,40975,25,40341,173,10.82,5.67,1.23,0,1,0,2,0.7950030964936331,-0.09628778831665806
handball,norway,grundigligaen-women,Gjerpen W - Oppsal W,6,5,254,98,3176,3,2,75873,10,75872,9,2.46,8.37,1.73,0,0,1,2,0.5366054213194283,-0.09818167276354647
hockey,latvia,optibet-hokeja-liga,HS Riga - Riga Prizma,5,4,230,74,3331,0,1,78760,4,78761,5,1.55,5.1,4.0,0,0,0,1,0.610268020813271,-0.09833557770805441
hockey,sweden,hockeyettan-sodra,Helsingborgs - Halmstad,5,4,283,127,3356,3,1,79169,40,62164,10,1.91,4.53,2.82,0,0,0,1,0.47654989208088017,-0.09867000673133952
soccer,brazil,serie-a,Botafogo RJ - Chapecoense-SC,9,8,175,19,2042,0,1,42489,2,42491,4,1.8,3.37,4.73,0,0,0,1,0.5114254869346584,-0.09929265439701865
handball,sweden,handbollsligan,Guif - Lugi,6,5,283,127,3204,0,1,74370,78,74355,63,1.61,8.53,2.86,0,0,0,1,0.583484745371402,-0.09932714746236494
soccer,ukraine,persha-liga,Zhemchuzhyna Odesa - Kremin,9,8,295,139,2699,1,1,64627,25,64632,30,1.98,3.23,3.36,0,0,0,1,0.45583780150807324,-0.09942974797348471
soccer,russia,division-2-south,Angust Nazran - Afips,9,8,266,110,2537,2,2,58892,37,58919,5,4.25,3.5,1.75,0,0,0,2,0.5287716615664965,-0.09953278967817496
basketball,czech-republic,nbl,Brno - Jindrichuv Hradec,7,6,187,31,2840,0,1,44166,11,44343,20,1.37,0.0,2.9,0,0,0,1,0.7026211220804236,-0.10110557499951237
handball,spain,liga-asobal,Puente Genil - Anaitasuna,6,5,280,124,3198,0,2,76227,5,74297,5,2.16,7.89,2.06,0,0,0,2,0.43218089869945625,-0.1034974987538869
soccer,ukraine,persha-liga,Balkany Zorya - Mykolaiv,9,8,295,139,2699,1,1,64549,0,64561,12,1.96,3.24,3.44,0,0,0,1,0.45910351788997644,-0.10433031764129816
hockey,sweden,hockeyettan-vastra,Skovde - Vasteras,5,4,283,127,3357,4,2,76393,16,79088,17,2.8,4.57,1.92,0,0,0,2,0.4704277106471617,-0.10519434299722773
soccer,england,southern-premier-league,Farnborough - Weymouth,9,8,193,37,2153,7,2,45611,74,45599,62,2.53,3.75,2.24,0,0,0,2,0.3877760648415402,-0.10595291512495959
hockey,finland,mestis,KeuPa - RoKi,5,4,199,43,3307,1,1,78337,11,78340,14,1.46,5.65,4.52,0,0,0,1,0.650913705158623,-0.10796954449654451
basketball,europe,eurocup,MoraBanc Andorra - Unics Kazan,7,6,196,40,2852,2,2,71214,5,68385,9,1.98,0.0,1.81,0,0,0,2,0.5039695612509237,-0.10841369646398517
soccer,croatia,2-hnl-2017-2018,Sesvete - Gorica,9,8,185,29,0,-1,2,0,0,0,0,3.18,3.08,2.1,0,0,0,2,0.4168636690058651,-0.11326026826153023
handball,norway,grundigligaen,Arendal - Fyllingen,6,5,254,98,3173,0,1,56693,11,56921,44,1.61,8.37,2.75,0,0,0,1,0.5781509939619778,-0.1134047536413373
hockey,finland,mestis,Espoo United - Peliitat,5,4,199,43,3307,1,1,78329,3,78338,12,1.42,6.08,4.73,0,0,0,1,0.6696029515507276,-0.1170566876142069
basketball,spain,leb-oro,Huesca - Forca Lleida,7,6,280,124,3009,1,1,61329,3,71241,10,1.57,0.0,2.29,0,0,0,1,0.5940124340675383,-0.11824645353327157
hockey,canada,whl,Victoria Royals - Tri-City Americans,5,4,180,24,3250,1,1,77633,12,77640,19,1.45,5.03,4.83,0,0,0,1,0.6528733909479167,-0.11851907361226828
soccer,egypt,premier-league,El Daklyeh - El Raja,9,8,191,35,2142,0,1,45214,14,45224,24,1.56,3.42,6.09,0,0,0,1,0.5975403592630054,-0.12113757062448488
soccer,ukraine,persha-liga,FC Dnipro Cherkasy - Naftovik-Ukrnafta,9,8,295,139,2699,1,1,64553,4,64546,24,1.9,3.23,3.6,0,0,0,1,0.46817460805238165,-0.12274249411163879
soccer,ukraine,persha-liga,Desna - Inhulets,9,8,295,139,2699,1,1,44560,108,64552,3,1.41,4.0,6.58,0,0,0,1,0.6729662076864239,-0.12467718820034734
hockey,czech-republic,wsm-liga,Litomerice - Slavia Prague,5,4,187,31,3258,1,1,68263,16,44165,10,1.98,4.22,2.78,0,0,0,1,0.4432616459415176,-0.12483871534264807
soccer,costa-rica,primera-division,Limon - Cartagines,9,8,184,28,2097,0,1,43846,2,43853,9,1.92,3.44,3.51,0,0,0,1,0.4594538088787867,-0.12809639886166269
soccer,germany,oberliga-hessen,Fulda - Flieden,9,8,204,48,2256,17,1,49392,7,49413,28,1.9,4.0,3.0,0,0,0,1,0.46497947255263394,-0.12948778016666176
soccer,ukraine,persha-liga,Rukh Vynnyky - Volyn Lutsk,9,8,295,139,2699,1,1,64633,31,64532,10,1.8,3.23,4.09,0,0,0,1,0.496301677324498,-0.13332122601987947
soccer,serbia,serbian-cup,Sloboda - Borac,9,8,272,116,2567,2,2,42401,5,59671,13,3.32,3.25,2.01,0,1,0,2,0.429752700433598,-0.13484858626581014
hockey,canada,whl,Prince George Cougars - Calgary Hitmen,5,4,180,24,3250,1,1,77630,9,77637,16,1.4,5.47,5.11,0,0,0,1,0.675435604306679,-0.1359753849266235
soccer,russia,division-2-south,Spartak Nalchik - Anzhi 2,9,8,266,110,2537,2,1,58845,25,58935,21,1.84,3.47,3.62,0,0,0,1,0.4807690236082508,-0.1373630911438315
hockey,sweden,hockeyettan-sodra,HA 74 Savsjo - Nybro,5,4,283,127,3356,3,2,79175,4,62496,6,4.54,5.09,1.46,0,0,0,2,0.6412015815160338,-0.13879498040563187
hockey,canada,whl,Swift Current Broncos - Lethbridge Hurricanes,5,4,180,24,3250,1,1,77626,5,77624,3,1.36,5.68,5.64,0,0,0,1,0.6984083725361994,-0.13934614819658003
soccer,germany,regionalliga-bayern,Augsburg II - Rosenheim,9,8,204,48,2246,7,1,49006,23,48999,16,1.63,3.83,4.72,0,0,0,1,0.5594765797996682,-0.13976694432784265
soccer,nicaragua,primera-division,Diriangen - Managua FC,9,8,250,94,2452,0,1,56174,2,56179,7,1.83,3.47,3.6,0,0,0,1,0.4827367325660105,-0.14047202337855508
handball,denmark,888ligaen,Mors - Holstebro,6,5,188,32,3105,0,2,73852,7,44886,12,3.92,8.7,1.4,0,0,0,2,0.673203412287105,-0.14378805699513278
hockey,sweden,hockeyallsvenskan,Modo - Sodertalje,5,4,283,127,3354,1,1,79084,13,68547,22,1.36,5.67,6.16,0,0,0,1,0.6971658426792542,-0.14404014987837285
baseball,cuba,serie-nacional,Isla Juventud - Granma,8,7,308,152,3442,0,2,80912,8,80904,0,1.97,0.0,1.77,0,0,0,2,0.500645002823781,-0.14786798052195793
handball,denmark,1-division-women,Fredericia W - Hadsten W,6,5,188,32,3110,5,2,73980,1,73961,8,3.5,9.5,1.4,0,0,1,2,0.6719350415639708,-0.1482273545261026
handball,france,division-1-women,Toulon W - Brest Bretagne W,6,5,200,44,3145,4,2,74284,55,74395,7,3.2,9.5,1.45,0,0,1,2,0.643350936116316,-0.14920253918075968
hockey,russia,khl,SKA St. Petersburg - Sochi,5,4,266,110,3341,0,1,77991,18,58916,2,1.19,8.15,10.0,0,0,0,1,0.8158743039447627,-0.15320830687227616
soccer,serbia,serbian-cup,Bezanija - Napredak,9,8,272,116,2567,2,2,59685,27,59660,2,5.28,3.83,1.53,0,1,0,2,0.5997821031445965,-0.1553460041297498
soccer,sudan,premier-league,Ahli Khartoum - Hay Al Wadi,9,8,282,126,2629,0,1,62133,6,62130,3,1.5,3.6,6.0,0,0,0,1,0.6146667957713325,-0.15599961268600238
hockey,europe,champions-league,Ban. Bystrica (Svk)  - Tappara (Fin) ,5,4,196,40,3273,5,2,80301,219,99138,109,3.89,4.78,1.65,0,0,0,2,0.5435518376905543,-0.15867610432397766
soccer,russia,division-2-south,Legion Dynamo - Armavir,9,8,266,110,2537,2,2,58922,8,58879,24,5.55,3.62,1.53,0,0,0,2,0.5984427079594358,-0.15921256004162876
soccer,croatia,2-hnl-2017-2018,Kustosija - Solin,9,8,185,29,0,-1,2,0,0,0,0,3.58,3.17,1.91,0,0,0,2,0.44746404163921905,-0.159718330185815
handball,denmark,hth-go-ligaen-women,Odense W - Silkeborg-Voel W,6,5,188,32,3109,4,1,73957,4,73960,7,1.23,11.5,5.25,0,0,1,1,0.7831197352279685,-0.15983793769390742
hockey,russia,mhl,Reaktor - Altay,5,4,266,110,3343,2,1,78924,1,63446,41,1.25,8.0,7.5,0,0,0,1,0.7675603474544832,-0.16219826272758375
basketball,spain,leb-oro,Manresa - Castello,7,6,280,124,3009,1,1,71219,10,71246,15,1.28,0.0,3.4,0,0,0,1,0.745516319568922,-0.16335396768492802
hockey,switzerland,swiss-league,Olten - Winterthur,5,4,284,128,3381,1,1,78283,12,62902,6,1.51,5.3,4.09,0,0,0,1,0.6070118136299854,-0.16355325768376883
basketball,europe,fiba-europe-cup,BC Steaua Bucuresti - Kormend,7,6,196,40,2854,4,1,70791,10,68540,15,1.41,0.0,2.7,0,1,0,1,0.6611675717231711,-0.1652529850495826
handball,europe,champions-league-women,Vistal Gdynia W - CSM Bucuresti W,6,5,196,40,3117,3,2,74877,116,74232,3,12.89,21.91,1.04,0,0,1,2,0.9551032763059435,-0.1673148160454689
basketball,europe,fiba-europe-cup,Szombathely - Balkan,7,6,196,40,2854,4,2,69890,1,66874,25,2.0,0.0,1.71,0,1,0,2,0.5149273935684334,-0.1682734605605337
basketball,europe,eurocup,Cedevita - Torino,7,6,196,40,2852,2,1,68162,1,46295,56,1.51,0.0,2.55,0,0,0,1,0.6052359502353766,-0.1688112061658459
soccer,denmark,landspokal-cup,Hellerup - Silkeborg,9,8,188,32,2138,12,2,44739,31,44700,15,10.63,5.78,1.21,0,1,0,2,0.7970385457750272,-0.16944456958198645
handball,sweden,handbollsligan,Ystads IF - Skovde,6,5,283,127,3204,0,1,74317,25,76393,16,1.25,12.04,5.04,0,0,0,1,0.7655982689700495,-0.1720086551497526
handball,norway,1-division-women,Charlottenlund W - Levanger W,6,5,254,98,3177,4,1,0,0,74525,137,1.4,10.03,3.43,0,0,1,1,0.6646321341509116,-0.17378753047180953
soccer,kazakhstan,premier-league,Shakhtar Karagandy - FC Astana,9,8,225,69,2391,0,2,54826,8,46173,42,9.12,5.36,1.25,0,0,0,2,0.7648904441197548,-0.17554777940122612
