Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,world,world-cup-women,Hungary W - Croatia W,9,8,302,146,2768,44,1,47063,31,47053,21,2.0,3.29,3.35,0,1,1,1,0.493142457239047,-0.013715085521906034
soccer,iran,persian-gulf-pro-league,Siah Jamegan - Sanat Naft,9,8,216,60,2328,0,0,51433,10,51428,5,2.52,2.5,3.26,0,0,0,0,0.38959668311207896,-0.017338861479868406
soccer,asia,afc-championship-women-u19,Australia U19 W - Japan U19 W,9,8,162,6,1982,20,2,40908,6,40902,0,3.58,3.46,1.84,0,0,1,2,0.5344263535006236,-0.019827987570062537
hockey,austria,ebel,TWK Innsbruck - Graz 99ers,5,4,165,9,3245,0,1,77533,7,77530,4,1.97,4.7,2.83,0,0,0,1,0.49747328480877234,-0.020595493738885057
soccer,morocco,coupe-du-trone,Chabab Atlas Khenifra - Raja Casablanca,9,8,245,89,2441,2,2,55798,14,39123,138,4.1,2.9,1.91,0,1,0,2,0.5136276201878235,-0.020847522462919967
soccer,europe,europa-league,Marseille - Guimaraes,9,8,196,40,2166,2,1,46187,56,46747,0,1.36,4.99,9.43,0,0,0,1,0.7292421639431054,-0.022862936214934928
hockey,sweden,shl,Mora - Frolunda,5,4,283,127,3353,0,2,79075,4,62234,49,4.03,4.51,1.67,0,0,0,2,0.5895649236211257,-0.023024742616000217
basketball,usa,nba,San Antonio Spurs - Minnesota Timberwolves,7,6,293,137,3026,0,1,71542,3,71604,21,1.8,0.0,2.08,0,0,0,1,0.5445722230649637,-0.02471249810383172
basketball,europe,euroleague-women,Schio W - Fenerbahce W,7,6,196,40,2886,36,2,69100,6,69095,1,2.24,0.0,1.61,0,0,1,2,0.6109679522251068,-0.026789503143570443
soccer,europe,europa-league,BATE - FC Koln,9,8,196,40,2166,2,1,41906,10,46686,5,2.72,3.19,2.75,0,0,0,2,0.34635457444078377,-0.027157097307339777
basketball,usa,nba,Memphis Grizzlies - New Orleans Pelicans,7,6,293,137,3026,0,1,71550,11,71563,24,1.77,0.0,2.12,0,0,0,1,0.5525902549571244,-0.02846136198167491
soccer,iran,persian-gulf-pro-league,Sepidrood Rasht - Padideh Khorasan,9,8,216,60,2328,0,2,51466,10,51438,15,3.67,2.64,2.22,0,0,0,2,0.43265727849261065,-0.0323777391363969
hockey,russia,mhl,Snezhnye Barsy - Ladya,5,4,266,110,3343,2,1,78939,16,99219,36,1.71,4.52,3.5,0,0,0,1,0.5712323872341146,-0.032665658915019685
hockey,usa,nhl,New York Rangers - New York Islanders,5,4,293,137,3383,0,1,79799,6,79808,15,2.11,3.89,3.08,0,0,0,1,0.45669383025949406,-0.032771187524745594
hockey,usa,nhl,Ottawa Senators - New Jersey Devils,5,4,293,137,3383,0,1,79795,2,79817,24,2.11,3.9,3.07,0,0,0,1,0.4564992649479984,-0.033141036900651705
hockey,usa,nhl,Columbus Blue Jackets - Tampa Bay Lightning,5,4,293,137,3383,0,1,80482,400,79806,13,2.38,3.88,2.64,0,0,0,1,0.40090115910203344,-0.03322843575156555
basketball,usa,nba,Dallas Mavericks - Atlanta Hawks,7,6,293,137,3026,0,1,71558,19,71549,10,1.46,0.0,2.86,0,0,0,1,0.6739893812523206,-0.03472935515567831
hockey,usa,nhl,St. Louis Blues - Chicago Blackhawks,5,4,293,137,3383,0,1,79800,7,79809,16,2.36,3.89,2.63,0,0,0,1,0.4035189236897374,-0.03507010300898512
hockey,belarus,extraleague,Molodechno - Zhlobin,5,4,169,13,3248,1,1,41968,32,41979,43,1.71,4.51,3.57,0,0,0,1,0.5694061568275023,-0.037064044823902915
handball,romania,liga-nationala,CSM Fagaras - Vaslui,6,5,265,109,3186,0,2,76032,1,46773,24,2.25,8.61,1.84,0,0,0,2,0.5265265859924999,-0.03713224020690493
hockey,usa,nhl,Los Angeles Kings - Montreal Canadiens,5,4,293,137,3383,0,1,79815,22,79804,11,2.0,3.9,3.29,0,0,0,1,0.4800056725460071,-0.039988654907985755
hockey,russia,vhl,Chelmet Chelyabinsk - Bars,5,4,266,110,3342,1,1,78909,16,78949,26,2.3,4.18,2.45,0,0,0,1,0.41175293696003634,-0.04074480383993573
soccer,europe,europa-league,Skenderbeu - Partizan,9,8,196,40,2166,2,2,39530,2,46202,71,3.25,3.2,2.35,0,0,0,2,0.4017137731351929,-0.04146120972762712
hockey,canada,whl,Saskatoon Blades - Vancouver Giants,5,4,180,24,3250,1,1,77676,16,77641,20,2.21,4.62,2.35,0,0,0,1,0.4296753171790795,-0.04166739589606144
baseball,japan,npb,Fukuoka S. Hawks - Rakuten Gold. Eagles,8,7,223,67,3452,0,1,80988,9,80985,6,1.43,0.0,2.82,0,0,0,1,0.6865968390438572,-0.04224772131926573
baseball,mexico,lmp,Hermosillo - Mazatlan,8,7,242,86,3454,1,1,81016,2,81019,5,1.64,0.0,2.18,0,0,0,1,0.5932064016957409,-0.042408595654664
hockey,russia,khl,Lokomotiv Yaroslavl - Niznekamsk,5,4,266,110,3341,0,1,78200,1,78882,18,1.69,4.38,4.18,0,0,0,1,0.5743129210860916,-0.04262487444131208
hockey,russia,mhl,Amurskie Tigry - Chaika,5,4,266,110,3343,2,1,78943,20,78935,12,2.31,4.4,2.36,0,0,0,1,0.40769583928394415,-0.044444741415335116
soccer,europe,europa-league,Austria Vienna - Rijeka,9,8,196,40,2166,2,2,41451,3,43886,3,2.82,3.32,2.56,0,0,0,2,0.36304465907356764,-0.04526004664850439
soccer,colombia,copa-aguila,Ind. Medellin - Junior,9,8,183,27,2095,3,1,43739,4,43741,6,2.25,2.95,3.31,0,1,0,1,0.41902225432489004,-0.04575994221519793
handball,france,lidl-starligue,Chambery Savoie - Paris SG,6,5,200,44,3141,0,2,74209,82,46143,12,11.69,19.81,1.06,0,0,0,2,0.9407920093334173,-0.04600783510962562
basketball,australia,nbl,New Zealand Breakers - Sydney,7,6,163,7,2811,0,1,67843,7,67842,6,1.84,0.0,1.94,0,0,0,1,0.5222552746427925,-0.046488446020549676
baseball,mexico,lmp,Caneros Mochis - Jalisco,8,7,242,86,3454,1,1,81014,0,81021,7,1.61,0.0,2.24,0,0,0,1,0.6034029735637982,-0.04675608616767998
hockey,russia,khl,Sp. Moscow - Avangard Omsk,5,4,266,110,3341,0,2,77993,20,78868,4,3.37,4.17,1.91,0,0,0,2,0.501142092324282,-0.047053410616067604
handball,germany,bundesliga,Goppingen - HSG Wetzlar,6,5,204,48,3147,0,1,74292,0,75267,7,1.72,8.14,2.74,0,0,0,1,0.5613572407386545,-0.04786881379099214
basketball,south-korea,kbl,Seoul Knights - LG Sakers,7,6,279,123,3006,0,1,71199,7,71200,8,1.86,0.0,1.9,0,0,0,1,0.5154790954164508,-0.04791730526209483
hockey,slovakia,tipsport-liga,Poprad - Slovakia U20,5,4,275,119,3347,0,1,44621,3,68635,14,1.13,9.15,11.49,0,0,0,1,0.8793894075338862,-0.048384380666989885
soccer,europe,europa-league,Hoffenheim - Basaksehir,9,8,196,40,2166,2,1,48607,13,63379,11,1.58,4.35,5.52,0,0,0,1,0.6150818062392072,-0.048570251969056226
hockey,kazakhstan,championship,Gornyak Rudny - Pavlodar,5,4,225,69,3329,0,2,78742,8,78013,18,3.3,4.5,1.87,0,0,0,2,0.5117696605881314,-0.04941463758642999
soccer,europe,europa-league,Villarreal - Slavia Prague,9,8,196,40,2166,2,1,46200,69,44165,10,1.43,4.51,8.22,0,0,0,1,0.6840761258689285,-0.05063055815681931
hockey,germany,del,Iserlohn Roosters - Bremerhaven,5,4,204,48,3315,0,1,78290,19,69702,9,2.11,4.47,2.67,0,0,0,1,0.44697255369428074,-0.051250370905466386
hockey,sweden,shl,Skelleftea - Linkopings,5,4,283,127,3353,0,1,62269,31,62644,29,2.06,4.19,2.92,0,0,0,1,0.45812548668531267,-0.05307688436627917
handball,sweden,handbollsligan,Helsingborg - Karlskrona,6,5,283,127,3204,0,1,46362,123,62301,5,1.77,8.02,2.51,0,0,0,1,0.5418809465780166,-0.05307886306092292
soccer,europe,europa-league,Lugano - Plzen,9,8,196,40,2166,2,2,39886,5,44161,6,3.84,3.53,2.0,0,0,0,2,0.47256834191464653,-0.054863316170706944
soccer,europe,europa-league,Everton - Lyon,9,8,196,40,2166,2,1,43455,2,46152,21,2.59,3.47,2.71,0,0,0,1,0.35184620517413256,-0.05579769094276526
hockey,sweden,shl,Farjestad BK - Lulea,5,4,283,127,3353,0,1,77905,22,77915,32,1.66,4.6,4.04,0,0,0,1,0.578807625618526,-0.05936263859582876
soccer,europe,europa-league,Waregem - Vitesse,9,8,196,40,2166,2,1,42005,6,46692,11,2.41,3.49,2.91,0,0,0,1,0.38008319436016763,-0.059574114604252465
soccer,argentina,copa-argentina,River Plate - Atletico Atlanta,9,8,160,4,1956,6,1,39741,29,39801,48,1.2,6.08,13.24,0,1,0,1,0.823404297019997,-0.0595742178800185
soccer,sudan,premier-league,Amal Atbara - Ahli Khartoum,9,8,282,126,2629,0,2,62141,14,62133,6,2.77,2.98,2.35,0,0,0,2,0.39050317928253714,-0.06097594717484273
soccer,estonia,esiliiga,Santos Tartu - Flora U21,9,8,194,38,2160,1,2,45945,2,45952,9,2.28,4.27,2.27,0,0,0,1,0.4032463057596016,-0.06296751786570975
soccer,mexico,primera-division,Puebla - Monterrey,9,8,242,86,2428,0,2,55542,9,55540,7,4.17,3.52,1.84,0,0,0,2,0.5147268393845118,-0.062979304205355
hockey,usa,ahl,San Jose Barracuda - Stockton Heat,5,4,293,137,3384,1,1,79823,2,79830,9,1.92,4.22,3.11,0,0,0,1,0.49063267854613335,-0.06302745346893913
hockey,russia,vhl,Nizhny Tagil - CSK VVS,5,4,266,110,3342,1,1,78900,7,78960,7,1.74,4.41,3.55,0,0,0,1,0.5463956401147294,-0.06658322459509576
basketball,usa,nba,Phoenix Suns - Portland Trail Blazers,7,6,293,137,3026,0,2,71565,26,71553,14,2.07,0.0,1.81,0,0,0,2,0.5224909071549629,-0.06702649141915687
soccer,egypt,premier-league,Al Nasr - Alassiouty,9,8,191,35,2142,0,1,40307,139,45225,25,2.43,2.62,3.26,0,0,0,1,0.37171241924276216,-0.06764952534271883
soccer,jordan,premier-league,Al Yarmouk - Mansheyat,9,8,224,68,2387,0,2,54766,18,54759,11,3.04,3.29,2.11,0,0,0,2,0.43788074490834167,-0.06853299841747666
hockey,switzerland,national-league,Zurich - Lugano,5,4,284,128,3380,0,1,46220,89,39886,5,2.2,4.41,2.53,0,0,0,1,0.4171183970535085,-0.06861627206856771
soccer,europe,europa-league,FC Astana - Maccabi Tel Aviv,9,8,196,40,2166,2,1,46173,42,46169,38,2.26,3.15,3.54,0,0,0,1,0.40241161105816803,-0.07186488810201616
hockey,russia,mhl,HC MVD - MHC Spartak,5,4,266,110,3343,2,2,78946,23,78937,14,2.71,4.39,2.03,0,0,0,2,0.45504401508339787,-0.07403946541815772
soccer,brazil,serie-a,Flamengo RJ - Bahia,9,8,175,19,2042,0,1,42490,3,42488,1,1.45,4.01,7.86,0,0,0,1,0.666118136073706,-0.07584156154028089
volleyball,italy,coppa-italia-a1,Modena - Verona,2,1,220,64,3734,2,1,51963,36,51947,20,1.22,0.0,4.06,0,1,0,1,0.8058032898443442,-0.07690902904500001
basketball,europe,eurocup-women,Enisey Krasnoyarsk W - Good Angels Kosice W,7,6,196,40,2887,37,2,69177,37,69113,19,2.19,0.0,1.56,0,0,1,2,0.6132541753174208,-0.07736336875861345
soccer,bolivia,liga-de-futbol-prof,Oriente Petrolero - Bolivar,9,8,172,16,2036,0,1,42380,3,42379,2,2.3,3.36,2.84,0,0,0,1,0.39003837488959053,-0.07916287519533986
handball,hungary,nb-i-women,Dunaujvarosi W - Siofok KC W,6,5,212,56,3159,2,2,75624,9,74825,64,2.09,8.33,1.95,0,0,1,2,0.47421513295894363,-0.07924262182111573
soccer,europe,euro-u17,Turkey U17 - Czech Republic U17,9,8,196,40,2171,7,2,46602,3,46617,18,3.23,3.32,2.04,0,0,0,2,0.4494367532590336,-0.07995098399189565
soccer,mexico,primera-division,Pachuca - Toluca,9,8,242,86,2428,0,1,55545,12,55536,3,2.05,3.48,3.43,0,0,0,1,0.44653402249545043,-0.08057643227078735
hockey,russia,mhl,Sarmaty - Sibirskie Snaipery,5,4,266,110,3343,2,2,78932,9,78928,5,2.91,4.33,1.94,0,0,0,2,0.4760462062865317,-0.08135144660013674
soccer,paraguay,primera-division,Sp. Luqueno - Dep. Capiata,9,8,259,103,2491,0,1,57337,2,57343,8,2.15,3.3,3.04,0,0,0,1,0.42141231805661666,-0.0817074053724124
soccer,egypt,premier-league,Al Ittihad - El-Entag El-Harby,9,8,191,35,2142,0,1,45206,6,45204,4,2.33,2.55,3.61,0,0,0,1,0.3806369733901099,-0.08504951278273977
handball,europe,seha-liga,Nexe (Cro)  - Presov (Svk) ,6,5,196,40,3128,14,1,74334,42,74962,13,1.74,8.64,2.4,0,0,0,1,0.5385271985018794,-0.08508469541449984
soccer,argentina,torneo-federal-a,Atletico Parana - Def. Pronunciamiento,9,8,160,4,1955,5,2,39754,1,39916,14,2.82,3.07,2.29,0,0,0,2,0.38822888566129754,-0.08601228824467334
soccer,united-arab-emirates,uae-league,Dibba Al Fujairah - Al Dhafra,9,8,296,140,2704,0,2,64689,6,64696,13,2.66,3.74,2.16,0,0,0,2,0.4166198758850087,-0.08629402421412168
soccer,kenya,premier-league,Muhoroni - Zoo Kericho,9,8,226,70,2394,0,1,54895,17,54883,5,2.18,3.04,3.01,0,0,0,1,0.41142575915142277,-0.08736597038126975
soccer,saudi-arabia,saudi-professional-league,Al-Raed - Al-Shabab,9,8,269,113,2550,0,1,40809,20,40287,119,2.35,3.57,2.53,0,0,0,1,0.37531880781435023,-0.08740800121205697
handball,portugal,andebol-1,Benfica - Sporting,6,5,263,107,3183,0,1,46144,13,46151,20,1.95,7.89,2.13,0,0,0,1,0.47007681023679704,-0.08773707372446923
soccer,argentina,torneo-federal-a,Rivadavia - Villa Mitre,9,8,160,4,1955,5,1,39935,33,39917,15,2.2,3.0,3.1,0,0,0,1,0.40557979004020306,-0.08977038492629429
volleyball,south-korea,volleyball-league,KAL Jumbos - Woori,2,1,279,123,3796,0,1,86707,0,86711,4,1.61,0.0,2.21,0,0,0,1,0.5869969845638875,-0.09005713910187066
hockey,czech-republic,extraliga,Jihlava - Sparta Prague,5,4,187,31,3257,0,2,44162,7,44168,13,3.37,4.4,1.82,0,0,0,2,0.5087794658264111,-0.09026996609259968
soccer,chile,chilean-cup,U. De Chile - Antofagasta,9,8,181,25,2085,2,1,43461,8,43453,0,1.86,3.39,4.11,0,1,0,1,0.4956417388012941,-0.09082135561580576
soccer,saudi-arabia,saudi-professional-league,Ohud - Al-Nasr,9,8,269,113,2550,0,2,59294,6,40331,163,4.19,3.93,1.65,0,0,0,2,0.5697996505384197,-0.09204704094093465
soccer,qatar,premier-league,Al-Kharitiyath - Al-Gharafa,9,8,264,108,2527,0,2,40804,15,40295,127,3.1,3.58,2.0,0,0,0,2,0.4526503852454669,-0.09469922950906617
hockey,russia,mhl,Almaz - Loko,5,4,266,110,3343,2,2,78925,2,78938,15,3.6,4.44,1.72,0,0,0,2,0.5416839704411888,-0.09486607061271576
soccer,kuwait,premier-league,Kazma SC - Al Naser,9,8,228,72,2397,0,2,40533,180,40581,228,2.62,3.49,2.24,0,0,0,2,0.3938285612801618,-0.09501937317132057
soccer,saudi-arabia,saudi-professional-league,Al Qadisiya - Al Feiha,9,8,269,113,2550,0,1,40497,144,59293,5,2.0,3.64,3.05,0,0,0,1,0.45246901559256886,-0.09506196881486229
soccer,egypt,premier-league,Misr Elmaqasah - Enppi,9,8,191,35,2142,0,1,45217,17,45209,9,2.13,2.93,3.48,0,0,0,1,0.4184622463100551,-0.09617293394653337
soccer,europe,euro-u17,Belarus U17 - Slovenia U17,9,8,196,40,2171,7,2,46635,36,46618,19,3.52,3.35,1.92,0,0,0,2,0.47464495531421336,-0.09639313673555482
soccer,el-salvador,primera-division,Sonsonate - Luis Angel Firpo,9,8,192,36,2145,0,1,45299,9,45296,6,2.25,3.22,2.75,0,0,0,1,0.3897455334457015,-0.0984580397977373
soccer,bolivia,liga-de-futbol-prof,San Jose - Wilstermann,9,8,172,16,2036,0,1,42386,9,42383,6,2.11,3.24,3.17,0,0,0,1,0.42192110999127985,-0.09887068280936896
soccer,iran,persian-gulf-pro-league,Paykan - Tractor,9,8,216,60,2328,0,1,51426,3,40300,132,2.25,2.64,3.57,0,0,0,1,0.3886721019133938,-0.10039021655589116
soccer,georgia,erovnuli-liga,Lokomotiv Tbilisi - Saburtalo Tbilisi,9,8,203,47,2236,0,1,46751,2,48535,2,2.04,3.25,3.2,0,0,0,1,0.4389130083558639,-0.10059371437888233
soccer,colombia,torneo-aguila,Valledupar - Popayan,9,8,183,27,2093,1,1,43778,15,43764,1,2.08,3.01,3.43,0,0,0,1,0.42668484613829,-0.10416251854847847
soccer,brazil,serie-a,Palmeiras - Ponte Preta,9,8,175,19,2042,0,1,42506,19,42502,15,1.5,3.9,6.75,0,0,0,1,0.6318519808734209,-0.10444405737973739
soccer,iran,persian-gulf-pro-league,Foolad - Saipa,9,8,216,60,2328,0,1,51425,2,51431,8,2.11,2.6,4.08,0,0,0,1,0.4187362990380589,-0.10492469281954572
hockey,canada,whl,Spokane Chiefs - Moose Jaw Warriors,5,4,180,24,3250,1,2,77636,15,77631,10,3.17,4.73,1.76,0,0,0,2,0.5220518863203187,-0.1068272106266303
soccer,czech-republic,1-liga,Dukla Prague - Slovacko,9,8,187,31,2110,0,1,44170,15,44167,12,1.86,3.35,4.18,0,0,0,1,0.4855176442746722,-0.1127176530803601
soccer,mexico,primera-division,Santos Laguna - Necaxa,9,8,242,86,2428,0,1,55539,6,50734,14,1.87,3.5,4.11,0,0,0,1,0.4800111495425885,-0.11767718431650515
soccer,paraguay,primera-division,Diaz - Sportivo Trinidense,9,8,259,103,2491,0,1,57340,5,57336,1,1.83,3.31,4.03,0,0,0,1,0.49065166101694807,-0.12302103655299396
soccer,ecuador,serie-a,Barcelona SC - EL Nacional,9,8,190,34,2141,0,1,45187,11,45178,2,1.4,4.15,7.82,0,0,0,1,0.6788878586598132,-0.12389249469065419
soccer,ecuador,serie-a,LDU Quito - Fuerza A.,9,8,190,34,2141,0,1,45182,6,45185,9,1.5,3.68,6.57,0,0,0,1,0.625339489341411,-0.12398153197576689
soccer,zimbabwe,premier-soccer-league,Triangle - Highlanders,9,8,305,149,2790,0,1,67549,17,67537,5,1.9,3.1,3.78,0,0,0,1,0.46728679198561396,-0.12461677247481498
soccer,indonesia,liga-1,Semen Padang - Mitra Kukar,9,8,215,59,2324,0,1,40504,151,51311,7,1.58,3.74,4.84,0,0,0,1,0.5868247011607356,-0.12554650373454768
hockey,russia,mhl,Krasnaya Armiya - Krylya Sovetov,5,4,266,110,3343,2,1,78923,0,78922,29,1.39,5.57,5.48,0,0,0,1,0.684129069624909,-0.1257963928753243
soccer,peru,primera-division,U. de Deportes - Sport Huancayo,9,8,260,104,2492,0,1,57367,9,57362,4,1.67,3.62,4.67,0,0,0,1,0.5470532850791577,-0.12898658793702486
basketball,europe,eurocup-women,Gorzow W - TTT Riga W,7,6,196,40,2887,37,2,69133,39,69132,38,2.35,0.0,1.48,0,0,1,2,0.6330533728486437,-0.13141876705001523
american-football,usa,ncaa,Arkansas State - Louisiana-Lafayette,1,0,293,137,3488,1,1,81412,72,81410,70,1.19,0.0,4.59,0,0,0,1,0.8179310918067313,-0.14032631973678852
soccer,argentina,torneo-federal-a,Huracan Las Heras - Gutierrez Mendoza,9,8,160,4,1955,5,1,40038,84,39912,10,1.9,3.08,3.75,0,0,0,1,0.459666103774307,-0.14070489203201866
hockey,sweden,shl,HV 71 - Orebro,5,4,283,127,3353,0,1,77894,11,46698,1,1.7,4.45,3.92,0,0,0,1,0.5295764177678581,-0.1424572711352017
soccer,zimbabwe,premier-soccer-league,Chicken Inn - Harare City,9,8,305,149,2790,0,1,67548,16,67544,12,1.8,3.4,3.78,0,0,0,1,0.4915500625242861,-0.14401235932035614
soccer,ecuador,serie-a,Dep. Cuenca - Clan Juvenil,9,8,190,34,2141,0,1,45180,4,45177,1,1.29,4.96,9.45,0,0,0,1,0.7410912869514954,-0.15169737873300324
handball,romania,liga-nationala-women,CSM Roman W - Dunarea Braila W,6,5,265,109,3187,1,1,74824,63,74547,159,1.51,9.16,2.95,0,0,1,1,0.6109803341735041,-0.1518033243098213
soccer,kuwait,premier-league,Al Arabi - Al Salmiya,9,8,228,72,2397,0,2,40323,155,54922,4,2.99,3.59,2.0,0,0,0,2,0.4240811072937468,-0.15183778541250637
soccer,europe,euro-u17,Albania U17 - Croatia U17,9,8,196,40,2171,7,2,46638,39,46614,15,4.25,3.72,1.67,0,0,0,2,0.5377127317165277,-0.15226826572149077
soccer,gibraltar,premier-division,Glacis United - Gibraltar Phoenix,9,8,206,50,2281,0,1,50226,4,50239,4,1.8,3.89,3.24,0,0,0,1,0.487341663605043,-0.1534812568886533
soccer,bolivia,liga-de-futbol-prof,Petrolero de Yacuiba - Real Potosi,9,8,172,16,2036,0,1,42384,7,42388,11,1.67,3.69,4.29,0,0,0,1,0.5357485548383232,-0.15716404988059754
soccer,south-america,copa-libertadores-women,River Plate W - Colo Colo W,9,8,278,122,2604,9,2,0,0,61104,6,4.1,4.06,1.61,0,1,1,2,0.5614089022766043,-0.15759289726994577
handball,sweden,allsvenskan,Tyreso - Skanela,6,5,283,127,3205,1,2,76385,8,76399,22,2.24,8.32,1.85,0,0,0,2,0.4654327351637175,-0.16346992934955587
hockey,russia,mhl,Russkie Vityazi - SKA-1946,5,4,266,110,3343,2,2,78930,7,78929,6,4.55,5.11,1.49,0,0,0,2,0.6170727023526708,-0.1644115785602461
basketball,australia,wnbl-women,Perth Lynx W - Bendigo W,7,6,163,7,2813,2,2,67866,2,67868,4,3.2,0.0,1.31,0,0,1,2,0.7228853860213513,-0.17103272358719263
hockey,canada,whl,Edmonton Oil Kings - Victoria Royals,5,4,180,24,3250,1,2,77635,14,77633,12,4.81,4.97,1.46,0,0,0,2,0.6282418493301288,-0.17992804343046068
volleyball,europe,champions-league-women,Maritsa Plovdiv W - Viesti W,2,1,196,40,3688,8,1,83790,1,84350,33,1.27,0.0,3.45,0,0,1,1,0.7484627837301834,-0.18315653578765576
hockey,russia,mhl,Stalnye Lisy - Kuznetskie Medvedi,5,4,266,110,3343,2,1,78933,10,78926,3,1.32,6.21,5.81,0,0,0,1,0.7129099154274794,-0.18424659886164746
handball,denmark,hth-go-ligaen-women,Esbjerg W - Aarhus United W,6,5,188,32,3109,4,1,73963,10,0,0,1.06,16.48,11.05,0,0,1,1,0.9328701813033314,-0.1859601303078105
soccer,europe,euro-u17,France U17 - Kazakhstan U17,9,8,196,40,2171,7,1,46604,5,90804,53,1.08,9.64,15.22,0,0,0,1,0.9119171399035987,-0.18911861130141688
soccer,indonesia,liga-1,Pusamania Borneo - Persela Lamongan,9,8,215,59,2324,0,1,51312,8,51305,1,1.53,4.49,4.44,0,0,0,1,0.5864874621914449,-0.19372487329639487
handball,spain,copa-del-rey,Alcobendas - Morrazo Cangas,6,5,280,124,3201,3,2,76250,28,76234,12,3.02,9.89,1.49,0,1,0,2,0.6072102882049141,-0.19440136851975107
basketball,south-america,south-american-league,Estudiantes - Universo/Vitoria,7,6,278,122,3003,1,2,67607,5,68028,3,2.74,0.0,1.41,0,0,0,2,0.6512223225495422,-0.19945493952474558
soccer,united-arab-emirates,uae-league,Al Wahda - Hatta,9,8,296,140,2704,0,1,40336,168,64693,10,1.28,5.12,7.52,0,0,0,1,0.7372188010545557,-0.2012854808934594
hockey,belarus,extraleague,Belarus U20 - Gomel,5,4,169,13,3248,1,2,68636,15,67981,7,4.98,5.55,1.42,0,0,0,2,0.6433990928673335,-0.20565068601996767
