Sport,Country,League,Participants,Odds
soccer,argentina,copa-argentina,Racing Club - Club Atletico Mitre,1.27,5.23,9.37
soccer,canada,csl,York Region - Royal Toronto,1.17,7.30,12.75
soccer,australia,npl-tasmania,South Hobart - Launceston,1.05,10.61,16.95
soccer,australia,npl-tasmania,Hobart Zebras - Northern Rangers,1.33,5.56,5.58
soccer,australia,npl-tasmania,Kingborough Lions - Devonport,9.02,6.55,1.18
soccer,australia,npl-tasmania,Olympia Warriors - Clarence Utd.,1.02,13.67,22.72
soccer,australia,capital-territory,Monaro Panthers - Tuggeranong Utd,9.12,6.61,1.19
soccer,australia,capital-territory,Canberra Olympic - Riverina,1.02,13.97,23.25
soccer,australia,npl-western-australia,Inglewood Utd - Balcatta,1.13,7.56,11.46
soccer,australia,npl-western-australia,ECU Joondalup - Perth Glory U21,1.38,4.81,6.57
soccer,australia,brisbane-premier-league,Ipswich Knights - Capalaba FC,1.46,5.07,4.57
soccer,china,yi-league,Chengdu Qianbao - Hainan Seamen,1.45,3.75,6.45
soccer,china,yi-league,Shanghai JuJu - Sichuan Annapurna,9.00,6.00,1.20
soccer,romania,liga-2,Ripensia Timisoara - Sportul Snagov,1.50,3.52,6.31
soccer,czech-republic,division-2,Trinec - Olympia Praha,1.36,4.54,6.97
soccer,australia,brisbane-premier-league,Rochedale - Mitchelton,1.42,5.03,5.02
soccer,australia,brisbane-premier-league,Queensland Lions - Logan Lightning,1.37,5.10,5.64
soccer,australia,npl-queensland,Brisbane City - Sunshine Coast,1.01,21.90,29.20
soccer,australia,npl-queensland,F.N.Q. Heat - SWQ Thunder,1.40,4.68,5.99
soccer,australia,brisbane-premier-league,Eastern Suburbs - Grange Thistle,1.45,4.76,4.86
soccer,australia,npl-queensland,Western Pride - Northern Fury,1.22,6.10,8.24
soccer,japan,j-league,Kawasaki Frontale - Sapporo,1.45,4.48,6.59
soccer,russia,division-1,Yenisey - Zenit Petersburg 2,1.42,4.12,7.16
soccer,south-korea,k-league-classic,Jeonbuk - Gwangju FC,1.28,5.23,10.41
soccer,denmark,3f-ligaen-women,VSK Aarhus W - Brondby W,11.79,6.79,1.14
soccer,kazakhstan,premier-league,K. Almaty - Shakhtar Karagandy,1.24,5.07,13.29
soccer,philippines,pfl,Global - Kaya,1.50,4.10,5.33
soccer,china,yi-league,Zhenjiang Huasa - Jiangxi Liansheng,5.98,4.33,1.41
soccer,england,premier-league,Swansea - Manchester United,10.34,4.99,1.36
soccer,germany,oberliga-bayern-sud,Pullach - Kottern-St. Mang,1.45,4.51,4.98
soccer,germany,regionalliga-nordost,Lokomotive Leipzig - Luckenwalde,1.24,5.68,9.90
soccer,scotland,premiership,Kilmarnock - Celtic,15.20,7.05,1.18
soccer,germany,oberliga-nofv-sud,Plauen - Halle,1.41,4.50,5.45
soccer,germany,oberliga-rheinland-pfalz-saar,FC 08 Homburg - Dudenhofen,1.08,10.00,17.00
soccer,germany,regionalliga-bayern,Bayern II - Pipinsried,1.31,5.36,7.53
soccer,sweden,division-2-norra-svealand,Skiljebo - Sundbybergs,1.21,5.91,8.87
soccer,sweden,division-2-norrland,Timra - Valbo FF,1.28,5.04,7.34
soccer,uzbekistan,professional-football-league,Obod - Buxoro,7.91,4.90,1.35
soccer,denmark,2nd-division-group-1,AB Copenhagen - Hillerod,1.40,4.49,5.83
soccer,germany,oberliga-hessen,Watzenborn - Waldgirmes,1.45,5.00,4.47
