Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,austria,regionalliga-east,Neusiedl - Bruck Leitha,9,8,165,9,2007,2,2,41508,2,0,0,2.95,3.68,2.0,0,0,0,2,0.49860837528834284,-0.0027832494233143157
basketball,france,lnb,Dijon - Chalon/Saone,7,6,200,44,2910,0,1,47921,20,68526,1,1.68,0.0,2.18,0,0,0,1,0.5935401691816133,-0.004194876139543607
hockey,russia,khl,Din. Minsk - Niznekamsk,5,4,266,110,3341,0,1,41911,15,78882,18,2.22,3.93,2.81,0,0,0,1,0.44774954881627715,-0.004914755432675919
handball,denmark,888ligaen,Tonder - Nordsjaelland,6,5,188,32,3105,0,1,73853,8,44694,9,2.06,7.87,2.1,0,0,0,2,0.4728293183320844,-0.0064167559114751286
basketball,united-kingdom,bbl,Sheffield Sharks - Plymouth Raiders,7,6,307,151,3043,0,1,72314,7,72318,11,1.35,0.0,3.38,0,0,0,1,0.7390668787580126,-0.00645632479052281
hockey,germany,del,Bremerhaven - Augsburger Panther,5,4,204,48,3315,0,1,69702,9,78271,0,2.3,4.44,2.44,0,0,0,1,0.42934091153989434,-0.009627618044802347
soccer,germany,junioren-bundesliga-north,Niendorfer TSV U19 - St. Pauli U19,9,8,204,48,2273,34,1,0,0,50005,5,2.26,3.97,2.39,0,0,0,1,0.435755484529964,-0.012057622985937681
hockey,switzerland,national-league,Ambri-Piotta - Lausanne,5,4,284,128,3380,0,2,78223,3,62887,9,2.51,4.41,2.24,0,0,0,2,0.4376590235824773,-0.015841763851008647
volleyball,russia,russia-cup,Din. Moscow - Zenit St. Petersburg,2,1,266,110,3773,4,1,84265,6,87735,60,1.81,0.0,1.96,0,1,0,1,0.5453413861709251,-0.01596554448225375
hockey,austria,ebel,Bolzano - Medvescak Zagreb,5,4,165,9,3245,0,1,77529,3,77538,12,2.0,4.5,2.87,0,0,0,1,0.491724413367398,-0.016551173265203944
baseball,mexico,lmp,Jalisco - Mazatlan,8,7,242,86,3454,1,1,81021,7,81019,5,1.74,0.0,2.06,0,0,0,1,0.5673214513628185,-0.01737929003877808
hockey,sweden,hockeyallsvenskan,Timra - Vasterviks IK,5,4,283,127,3354,1,1,62364,9,79108,14,1.64,4.68,4.05,0,0,0,1,0.6028198166132669,-0.017774219928503626
hockey,finland,liiga,Pelicans - TPS Turku,5,4,199,43,3306,0,1,78316,7,77909,26,2.18,4.01,2.76,0,0,0,1,0.44861112179568297,-0.01866758854695852
hockey,slovakia,tipsport-liga,Zvolen - Nitra,5,4,275,119,3347,0,1,59928,11,44673,55,2.31,4.38,2.41,0,0,0,2,0.4015872271800966,-0.022818994677990898
hockey,denmark,metal-ligaen,Herning Blue Fox - Sonderjyske Ishockey,5,4,188,32,3266,0,1,77844,6,77843,5,2.09,4.33,2.69,0,0,0,1,0.4653461361871346,-0.025161995751274046
soccer,iran,persian-gulf-pro-league,Padideh Khorasan - Zob Ahan,9,8,216,60,2328,0,1,51438,15,40329,161,2.42,2.66,3.18,0,0,0,0,0.35989428509641014,-0.02571156725514996
rugby-union,europe,challenge-cup,Sale Sharks - Stade Toulousain,3,2,196,40,3522,3,1,81830,9,81884,6,1.25,22.14,3.97,0,1,0,1,0.7948163448423865,-0.02591827578806738
soccer,egypt,premier-league,El-Entag El-Harby - El Ismaily,9,8,191,35,2142,0,2,45204,4,39140,155,3.3,2.74,2.34,0,0,0,2,0.41239484564153994,-0.026116463581191504
american-football,usa,nfl,Carolina Panthers - Philadelphia Eagles,1,0,293,137,3487,0,1,81334,32,81331,29,1.62,0.0,2.36,0,0,0,1,0.6061656329227572,-0.029051088169569857
soccer,netherlands,eredivisie-women,PSV W - Twente W,9,8,248,92,2450,6,2,47218,11,47085,13,3.79,4.03,1.68,0,0,1,2,0.5834439473973886,-0.02913848290056949
hockey,austria,ebel,Graz 99ers - Fehervar AV19,5,4,165,9,3245,0,1,77530,4,77536,10,1.87,4.62,3.11,0,0,0,1,0.5202470491463,-0.031193124248757368
soccer,france,ligue-2,Bourg Peronnas - Lens,9,8,200,44,2224,1,2,47960,21,46369,130,3.11,3.26,2.3,0,0,0,2,0.41708730567452673,-0.03130707457583738
soccer,scotland,premiership,St Johnstone - Rangers,9,8,270,114,2553,0,2,59332,6,43475,22,5.7,4.04,1.57,0,0,0,2,0.62555177077946,-0.03137494715131176
hockey,russia,khl,Lokomotiv Yaroslavl - Bars Kazan,5,4,266,110,3341,0,1,78200,1,78188,1,2.3,3.9,2.7,0,0,0,1,0.41648672228560957,-0.03236964518699849
soccer,egypt,premier-league,Enppi - El Gaish,9,8,191,35,2142,0,0,45209,9,45208,8,2.77,2.55,2.93,0,0,0,0,0.3721945964812251,-0.032841147724436144
hockey,czech-republic,extraliga,Chomutov - Zlin,5,4,187,31,3257,0,1,44258,24,44164,9,1.77,4.37,3.61,0,0,0,1,0.5506598107758058,-0.03289887652834237
hockey,usa,nhl,Nashville Predators - Dallas Stars,5,4,293,137,3383,0,1,79793,0,79807,14,2.32,4.0,2.67,0,0,0,1,0.41215092926172114,-0.03318927584303559
basketball,france,pro-b,St. Chamond - Charleville Mezieres,7,6,200,44,2911,1,1,69569,15,69560,6,1.82,0.0,2.05,0,0,0,1,0.5343886258308581,-0.03343012315590026
hockey,usa,nhl,New Jersey Devils - Washington Capitals,5,4,293,137,3383,0,2,79817,24,79798,5,2.88,3.92,2.18,0,0,0,2,0.4404280210926678,-0.033785520354223754
hockey,usa,nhl,Arizona Coyotes - Detroit Red Wings,5,4,293,137,3383,0,1,79818,25,79813,20,2.37,3.88,2.64,0,0,0,1,0.4023900464505334,-0.03382159847608456
baseball,cuba,serie-nacional,Pinar del Rio - Santiago de Cuba,8,7,308,152,3442,0,1,80910,6,80915,11,1.63,0.0,2.28,0,0,0,1,0.5997419362010477,-0.035588323797289496
baseball,cuba,serie-nacional,Pinar del Rio - Santiago de Cuba,8,7,308,152,3442,0,1,80910,6,80915,11,1.63,0.0,2.28,0,0,0,1,0.5997419362010477,-0.035588323797289496
soccer,romania,liga-1,Voluntari - FCSB,9,8,265,109,2528,0,2,58499,7,46186,55,5.27,3.51,1.67,0,0,0,2,0.5844256675402452,-0.035834530160881464
basketball,europe,euroleague,Barcelona - Panathinaikos,7,6,196,40,2851,1,1,46135,4,46208,77,1.44,0.0,2.85,0,0,0,1,0.6831247529055504,-0.03704626321819868
soccer,germany,3-liga,VfL Osnabruck - Magdeburg,9,8,204,48,2241,2,2,48662,33,48694,10,3.06,3.18,2.32,0,0,0,2,0.40983370246759787,-0.037261977481191665
hockey,czech-republic,extraliga,Sparta Prague - Mlada Boleslav,5,4,187,31,3257,0,1,44168,13,44158,3,1.75,4.46,3.53,0,0,0,1,0.5549974519584815,-0.038339278763543184
hockey,russia,vhl,Yermak Angarsk - Zvezda Chekhov,5,4,266,110,3342,1,1,78901,8,99207,30,1.94,4.13,3.07,0,0,0,1,0.4954795552141919,-0.041244322217518836
hockey,germany,del2,Heilbronner - Tolzer Lowen,5,4,204,48,3316,1,1,78476,7,78514,23,1.92,4.75,2.83,0,0,0,1,0.5007237192583878,-0.041967890243364656
hockey,usa,ahl,Hartford Wolf Pack - Toronto Marlies,5,4,293,137,3384,1,2,79840,19,79826,5,2.61,3.75,2.32,0,0,0,2,0.40686781651134757,-0.04247474673763159
soccer,germany,regionalliga-bayern,Memmingen - Burghausen,9,8,204,48,2246,7,1,48998,15,48676,47,2.49,3.37,2.59,0,0,0,2,0.3599853949111389,-0.04253951394978008
soccer,ukraine,premier-league,Shakhtar Donetsk - Vorskla Poltava,9,8,295,139,2698,0,1,46174,43,64531,9,1.17,6.29,13.5,0,0,0,1,0.8485123942019644,-0.042591169315892366
basketball,germany,bbl,Tubingen - Mitteldeutscher,7,6,204,48,2917,0,1,69707,14,69710,17,1.86,0.0,1.95,0,0,0,1,0.517651820876995,-0.04321815484742935
hockey,usa,nhl,San Jose Sharks - Buffalo Sabres,5,4,293,137,3383,0,1,79803,10,79819,26,1.95,4.07,3.34,0,0,0,1,0.4916209526635687,-0.043514886637937976
hockey,sweden,hockeyettan-sodra,Halmstad - Kristianstads,5,4,283,127,3356,3,2,62164,10,62302,6,10.5,8.0,1.18,0,0,0,2,0.8407797036243551,-0.043777498462561765
hockey,slovakia,tipsport-liga,Liptovsky Mikulas - Kosice,5,4,275,119,3347,0,2,79003,5,71014,2,3.12,4.3,1.91,0,0,0,2,0.5022156695923979,-0.044800078108263724
hockey,russia,khl,Cherepovets - Dinamo Riga,5,4,266,110,3341,0,1,59013,26,55018,33,1.77,4.16,3.92,0,0,0,1,0.5452818007012455,-0.045261315271162755
hockey,sweden,hockeyallsvenskan,Almtuna - IF Bjorkloven,5,4,283,127,3354,1,1,79093,22,79118,24,2.14,4.27,2.71,0,0,0,1,0.4431760093632416,-0.04526608768654646
soccer,france,ligue-2,Chateauroux - Reims,9,8,200,44,2224,1,2,47968,29,47923,22,4.39,3.31,1.88,0,0,0,2,0.5101803525790235,-0.04643288312663171
soccer,poland,division-1,Stal Mielec - Chojniczanka,9,8,262,106,2498,1,1,57516,13,57505,2,2.57,3.17,2.64,0,0,0,2,0.34928998642851244,-0.04748441209068726
hockey,sweden,hockeyallsvenskan,HC Vita Hasten - Modo,5,4,283,127,3354,1,2,79089,18,79084,13,2.79,4.14,2.13,0,0,0,2,0.4442784532496645,-0.04751052617541128
hockey,usa,ahl,Bakersfield Condors - San Antonio Rampage,5,4,293,137,3384,1,1,79841,20,79843,22,2.19,3.99,2.66,0,0,0,1,0.430260364047732,-0.0485124392735017
soccer,netherlands,eredivisie-women,Heerenveen W - Den Haag W,9,8,248,92,2450,6,2,47211,4,47185,113,3.01,4.21,1.86,0,0,1,2,0.5150403691013684,-0.04886617845517982
soccer,poland,division-1,Ruch - Rakow,9,8,262,106,2498,1,2,57485,12,57527,24,2.93,3.34,2.26,0,0,0,2,0.41500253786562386,-0.04928116224102393
hockey,czech-republic,extraliga,Vitkovice - Litvinov,5,4,187,31,3257,0,1,44194,11,44365,17,1.55,4.85,4.52,0,0,0,1,0.6274281077348182,-0.04997533274733058
hockey,sweden,hockeyallsvenskan,Tingsryds - Leksands,5,4,283,127,3354,1,2,79109,15,79076,5,3.02,4.11,2.02,0,0,0,2,0.4693397177897768,-0.050915460847696895
hockey,denmark,metal-ligaen,Esbjerg - Frederikshavn,5,4,188,32,3266,0,1,44698,13,45142,136,1.89,4.42,3.1,0,0,0,1,0.5049013448694981,-0.05138927887263891
hockey,usa,ahl,Wilkes-Barre/Scranton - Lehigh Valley Phantoms,5,4,293,137,3384,1,1,79832,11,79831,10,2.06,3.9,2.93,0,0,0,1,0.45889637971822866,-0.05157873375514053
hockey,usa,ahl,Rochester Americans - Utica Comets,5,4,293,137,3384,1,1,77985,12,79838,17,2.01,3.91,3.04,0,0,0,1,0.470701173552953,-0.05335707045402434
hockey,finland,liiga,Jyvaskyla - Assat,5,4,199,43,3306,0,1,77897,14,78317,8,1.58,4.72,4.46,0,0,0,1,0.612982285987649,-0.05428963472330082
soccer,israel,leumit-league,Beitar Tel Aviv - Ramat Hasharon,9,8,219,63,2338,1,2,51792,9,51776,17,2.52,3.23,2.51,0,0,0,1,0.36382339031098504,-0.05471385290547214
hockey,switzerland,swiss-league,Visp - Olten,5,4,284,128,3381,1,1,79736,14,78283,12,2.2,4.6,2.34,0,0,0,1,0.4234069750157719,-0.05708721247108481
hockey,hungary,erste-liga,DVTK - Fehervari Titanok,5,4,212,56,3323,0,1,50755,0,78694,7,1.25,7.21,7.1,0,0,0,1,0.7885435035954065,-0.057282482022967596
soccer,usa,nasl,Jacksonville A. - North Carolina,9,8,293,137,2689,1,1,64299,5,64295,1,2.45,3.24,2.79,0,0,0,1,0.37227288867683955,-0.060642360511546915
hockey,usa,ahl,Syracuse Crunch - Belleville Senators,5,4,293,137,3384,1,1,79822,1,79847,26,1.85,4.01,3.44,0,0,0,1,0.5122785742046653,-0.06151133849572841
soccer,russia,division-2-west,Smolensk - Vladimir,9,8,266,110,2540,5,2,58992,5,58896,41,2.72,3.21,2.35,0,0,0,2,0.3899095039287851,-0.06200938204989261
hockey,france,ligue-magnus,Amiens - Epinal,5,4,200,44,3311,0,1,47957,18,48003,14,1.91,4.82,2.73,0,0,0,1,0.4935875991128032,-0.06290954471928129
soccer,uzbekistan,professional-football-league,Din. Samarkand - Olmaliq,9,8,298,142,2713,0,2,64831,5,64840,14,3.78,3.21,1.93,0,0,0,2,0.4867155727743135,-0.06520316617803758
soccer,europe,euro-u17,Ireland U17 - Bulgaria U17,9,8,196,40,2171,7,2,46606,7,46632,33,2.57,3.25,2.53,0,0,0,2,0.3558197807518423,-0.06521304228616934
soccer,australia,a-league,Brisbane Roar - Adelaide United,9,8,163,7,1986,0,1,40326,158,40317,149,2.34,3.39,2.94,0,0,0,1,0.3897414986033094,-0.06567529348377314
basketball,belgium,euromillions-basketball-league,Limburg - Leuven Bears,7,6,170,14,2825,0,1,67994,5,67998,9,1.3,0.0,3.68,0,0,0,1,0.7539158075501724,-0.06636483394925284
soccer,israel,leumit-league,H. Ironi Rishon - Hap. Ramat Gan,9,8,219,63,2338,1,2,51778,19,51777,18,2.62,3.23,2.45,0,0,0,2,0.36857606324053094,-0.06688872073151665
handball,france,division-1-women,Chambray Touraine W - Nantes W,6,5,200,44,3145,4,1,75238,8,69165,25,1.85,8.73,2.22,0,0,1,1,0.5097850553616857,-0.06693840891868393
soccer,france,ligue-1,Lyon - Monaco,9,8,200,44,2223,0,1,46152,21,46134,3,2.31,3.7,2.92,0,0,0,1,0.3948611801433625,-0.06707685028155154
soccer,turkey,super-lig,Genclerbirligi - Besiktas,9,8,292,136,2667,0,2,46393,154,46158,27,5.15,3.8,1.67,0,0,0,2,0.5713758229325965,-0.06836175477994622
soccer,france,ligue-2,Valenciennes - Tours,9,8,200,44,2224,1,1,47928,27,47944,5,2.36,3.14,3.11,0,0,0,1,0.38426246316295365,-0.0684857256878158
hockey,finland,mestis,TUTO - RoKi,5,4,199,43,3307,1,1,78328,2,78340,14,1.64,5.04,3.62,0,0,0,1,0.5829938238127276,-0.06857832647988571
soccer,slovenia,prva-liga,Rudar - Maribor,9,8,276,120,2585,0,2,55713,2,46181,50,3.77,3.44,1.85,0,0,0,2,0.5089845121421523,-0.06868076769060956
soccer,england,professional-development-league,Nottingham U23 - Burnley U23,9,8,193,37,2157,11,1,45912,10,89586,24,1.73,4.31,3.29,0,0,0,1,0.5488455756353008,-0.06917418376839686
soccer,austria,erste-liga,Kapfenberg - A. Lustenau,9,8,165,9,2006,1,2,41461,13,41477,9,2.66,3.42,2.46,0,0,0,2,0.36528639367964677,-0.06944895311511572
soccer,turkey,tff-1-lig,Erzurum BB - Istanbulspor AS,9,8,292,136,2668,1,1,63612,1,63403,35,2.28,3.31,2.86,0,0,0,1,0.39901290793667804,-0.07050825773779235
soccer,argentina,primera-b-metropolitana,San Miguel - Platense,9,8,160,4,1952,2,1,39858,7,39811,58,2.53,2.9,2.73,0,0,0,1,0.35227613877221897,-0.0710727901348275
soccer,iran,persian-gulf-pro-league,Sanat Naft - Naft Tehran,9,8,216,60,2328,0,1,51428,5,51436,13,2.4,2.72,3.15,0,0,0,1,0.3749390539692972,-0.07153305033834767
soccer,france,national,Les Herbiers - Red Star,9,8,200,44,2225,2,1,47996,7,47946,7,2.55,3.08,2.74,0,0,0,1,0.34865475731121104,-0.07156797990736255
soccer,czech-republic,division-2,Vitkovice - Pribram,9,8,187,31,2111,1,2,44194,11,44163,8,2.93,3.26,2.21,0,0,0,2,0.41311623133811565,-0.07191167664691278
soccer,iran,persian-gulf-pro-league,Esteghlal F.C. - Foolad,9,8,216,60,2328,0,1,40285,117,51425,2,1.85,2.89,4.6,0,0,0,1,0.5074988899147578,-0.07191418077376246
soccer,france,national,Sannois - Dunkerque,9,8,200,44,2225,2,1,48049,60,48001,12,2.55,3.04,2.75,0,0,0,1,0.3483099809943145,-0.07213519255774072
soccer,spain,laliga,Espanyol - Levante,9,8,280,124,2613,0,1,46366,127,46324,85,1.83,3.53,4.72,0,0,0,1,0.5136546327651489,-0.07230364101178013
soccer,england,championship,Bristol City - Burton,9,8,193,37,2147,1,1,45354,8,45356,10,1.36,4.95,8.72,0,0,0,1,0.716051976475652,-0.0726925333142034
soccer,chile,primera-b,Barnechea - Cobreloa,9,8,181,25,2084,1,1,43474,21,43473,20,2.47,3.31,2.66,0,0,0,1,0.3614088319275323,-0.07300692866598306
basketball,usa,nba,Los Angeles Clippers - Sacramento Kings,7,6,293,137,3026,0,1,71547,8,71593,10,1.4,0.0,2.95,0,0,0,1,0.6933963363129091,-0.07311282290481837
soccer,iran,persian-gulf-pro-league,Sepahan - Siah Jamegan,9,8,216,60,2328,0,1,40308,140,51433,10,1.74,3.07,4.95,0,0,0,1,0.5435080174670865,-0.07337304000982353
soccer,croatia,1-hnl,Rudes - Lok. Zagreb,9,8,185,29,2100,0,2,43917,12,43889,6,3.69,3.38,1.95,0,0,0,2,0.476681412508354,-0.07418025853548396
soccer,netherlands,eerste-divisie,Eindhoven FC - Volendam,9,8,248,92,2445,1,1,55947,27,55927,7,2.23,3.59,2.86,0,0,0,1,0.40740437764913745,-0.07438068117270208
soccer,argentina,primera-c-metropolitana,Deportivo Armenio - Leandro N. Alem,9,8,160,4,1953,3,1,39822,10,39884,3,2.5,2.84,2.74,0,0,0,1,0.3553572802926727,-0.07440453284554545
hockey,canada,whl,Moose Jaw Warriors - Edmonton Oil Kings,5,4,180,24,3250,1,1,77631,10,77635,14,1.64,4.64,3.76,0,0,0,1,0.5804874102107893,-0.07500101133485257
soccer,france,national,Beziers - Cholet,9,8,200,44,2225,2,1,47991,2,48075,8,2.37,3.06,2.98,0,0,0,1,0.3785365750092413,-0.07508636294021757
soccer,italy,serie-b,Foggia - Perugia,9,8,220,64,2343,1,1,52068,35,46398,159,2.23,3.24,3.25,0,0,0,1,0.40681345830296883,-0.0754520227515281
hockey,russia,mhl,Krasnaya Armiya - HC MVD,5,4,266,110,3343,2,1,78923,0,78946,23,1.72,4.44,3.5,0,0,0,1,0.5496715605732814,-0.0757846052971612
soccer,peru,primera-division,Union Comercio - Garcilaso,9,8,260,104,2492,0,1,57361,3,57372,14,2.45,3.23,2.61,0,0,0,1,0.3629979950418672,-0.07631373251546571
soccer,ireland,premier-division,Galway - St. Patricks,9,8,218,62,2332,0,1,51583,4,46970,3,2.46,3.44,2.68,0,0,0,1,0.36084225296290506,-0.07693702582962571
soccer,south-africa,first-division,Cape Town All Stars - Jomo Cosmos,9,8,277,121,2590,1,1,60369,4,60359,20,2.2,3.0,3.1,0,0,0,1,0.41207303118500754,-0.07786610949415276
hockey,switzerland,swiss-league,Ajoie - Langenthal,5,4,284,128,3381,1,2,79742,4,63124,124,3.1,4.95,1.74,0,0,0,2,0.5414234452427887,-0.07827460172641564
hockey,germany,del,Adler Mannheim - Iserlohn Roosters,5,4,204,48,3315,0,1,77919,36,78290,19,1.47,5.32,4.92,0,0,0,1,0.6551170303658713,-0.07867652204716837
soccer,egypt,premier-league,Tanta - Zamalek,9,8,191,35,2142,0,2,45215,15,39019,34,5.98,3.26,1.6,0,0,0,2,0.5953223153755425,-0.07914049233188668
hockey,germany,del,Straubing Tigers - Munchen,5,4,204,48,3315,0,2,78456,9,77908,25,3.54,4.72,1.73,0,0,0,2,0.5446062344669352,-0.07922084160575625
soccer,poland,ekstraklasa,Korona Kielce - Plock,9,8,262,106,2497,0,1,57478,5,57483,10,2.07,3.35,3.53,0,0,0,1,0.4417656384210002,-0.07994871819488757
soccer,united-arab-emirates,uae-league,Hatta - Al Sharjah,9,8,296,140,2704,0,2,64693,10,64690,7,2.92,3.63,2.08,0,0,0,2,0.43868939478089647,-0.08104264708864377
soccer,sudan,premier-league,Al-Khartoum - Rabita Kosti,9,8,282,126,2629,0,1,39349,187,62144,17,1.61,3.21,5.19,0,0,0,1,0.5903471735100637,-0.08121483712917593
soccer,ireland,premier-division,Bohemians - Cork City,9,8,218,62,2332,0,2,46826,29,46865,68,6.8,4.1,1.48,0,0,0,2,0.6491719823670883,-0.08171972103481126
basketball,australia,nbl,Perth - Illawarra Hawks,7,6,163,7,2811,0,1,67836,0,67837,1,1.36,0.0,3.07,0,0,0,1,0.713631771028199,-0.08183553167124821
hockey,finland,mestis,Hermes - SaPKo,5,4,199,43,3307,1,2,78335,9,78327,1,2.87,4.77,1.9,0,0,0,2,0.487075753634209,-0.08284007566111437
soccer,israel,leumit-league,M. Nazareth - Hapoel Katamon,9,8,219,63,2338,1,1,51779,20,51796,13,2.29,3.23,2.79,0,0,0,1,0.3899548564541876,-0.08294835559682975
soccer,poland,ekstraklasa,Jagiellonia - Lech Poznan,9,8,262,106,2497,0,1,57473,0,46340,101,2.51,3.13,2.88,0,0,0,1,0.34840177950295914,-0.08312022082620703
soccer,denmark,superliga,Sonderjyske - Midtjylland,9,8,188,32,2126,0,2,44696,11,44689,4,4.62,3.83,1.72,0,0,0,2,0.5464005860897416,-0.08359859989672828
soccer,belgium,jupiler-league,KV Mechelen - Anderlecht,9,8,170,14,2023,0,2,42016,17,42002,3,3.94,3.62,1.85,0,0,0,2,0.5014625531240985,-0.08505209025931501
soccer,zimbabwe,premier-soccer-league,Shabanie - Chicken Inn,9,8,305,149,2790,0,2,67541,9,67548,16,3.25,3.25,2.0,0,0,0,2,0.4573955132148197,-0.08520897357036061
soccer,slovenia,2-snl,Nafta - Drava,9,8,276,120,2586,1,2,60240,15,60243,18,2.59,3.54,2.27,0,0,0,2,0.3927865455568151,-0.08533428471340927
soccer,spain,laliga2,Gijon - Huesca,9,8,280,124,2614,1,1,61303,16,61329,3,2.03,3.27,3.82,0,0,0,1,0.44828385165212187,-0.08736289431669192
soccer,czech-republic,division-2,Usti nad Labem - Zizkov,9,8,187,31,2111,1,1,44176,21,44175,20,2.31,3.24,2.76,0,0,0,1,0.3826452675967742,-0.08861788690950503
basketball,france,pro-b,Denain-Voltaire - Poitiers,7,6,200,44,2911,1,1,69568,14,48437,136,1.72,0.0,2.2,0,0,0,1,0.5431491313953338,-0.09136596388892473
soccer,bangladesh,premier-league,Abahani Chittagong - Abahani Limited,9,8,168,12,2018,0,2,41893,11,41891,9,2.86,3.2,2.19,0,0,0,2,0.4066715240921262,-0.09192383381365017
soccer,germany,bundesliga,VfB Stuttgart - FC Koln,9,8,204,48,2239,0,1,46213,82,46686,5,2.0,3.5,3.9,0,0,0,1,0.45334698565961035,-0.09330602868077931
hockey,russia,khl,SKA St. Petersburg - Salavat Ufa,5,4,266,110,3341,0,1,77991,18,77969,86,1.27,7.19,7.43,0,0,0,1,0.767496723001678,-0.0936265251402553
soccer,el-salvador,primera-division,FAS - Santa Tecla,9,8,192,36,2145,0,1,45297,7,45291,1,2.25,3.13,2.87,0,0,0,1,0.3921757183796874,-0.09408370691656272
