Sport,Country,League,Participants,Odds
soccer,canada,csl,Brantford - Vorkuta,7.20,4.50,1.40
soccer,mexico,primera-division,U.A.N.L.- Tigres - Lobos BUAP,1.43,4.34,7.19
soccer,usa,mls,Chicago Fire - Minnesota,1.27,5.98,9.41
soccer,indonesia,liga-1,Bali United - Mitra Kukar,1.40,4.01,7.35
soccer,slovakia,divison-c-bratislava,Raca - Rovinka,1.30,5.50,6.00
soccer,czech-republic,youth-league,Slovacko U21 - Brno U21,1.45,5.05,4.55
soccer,germany,junioren-bundesliga-north,Union Berlin U19 - Osnabruck U19,4.93,4.93,1.42
soccer,germany,junioren-bundesliga-west,Dusseldorf U19 - Arminia Klosterhardt U19,1.20,5.88,8.81
soccer,indonesia,liga-2,Persibas Banyumas - Purbalingga,1.25,5.00,9.00
soccer,indonesia,liga-2,Rembang - PPSM Magelang,1.25,5.00,9.00
soccer,netherlands,eredivisie,Feyenoord - Willem II,1.20,6.75,12.48
soccer,denmark,superliga,Midtjylland - Lyngby,1.46,4.48,6.50
soccer,norway,toppserien-women,Valerenga W - Medkila W,1.17,7.04,9.45
soccer,sweden,division-2-ostra-gotaland,Lunds - Nybro,1.43,4.46,5.28
soccer,germany,regionalliga-nordost,Energie Cottbus - Meuselwitz,1.23,5.87,9.88
soccer,china,jia-league,Beijing Renhe - Qingdao Huanghai,1.40,4.44,6.08
soccer,germany,regionalliga-sudwest,Kickers Offenbach - Rochling,1.33,5.00,7.42
soccer,kenya,premier-league,Gor Mahia - Leopards,1.40,3.75,7.50
soccer,russia,division-2-south,SKA Rostov - Legion Dynamo,1.49,3.77,5.82
soccer,sweden,division-2-norra-svealand,Forward - Upsala,1.20,5.91,8.94
soccer,england,premier-league,Chelsea - Everton,1.46,4.44,8.07
soccer,netherlands,eredivisie,Venlo - Ajax,6.11,4.71,1.46
soccer,sweden,division-2-norra-gotaland,Vanersborgs IF - Trollhattan,4.97,4.58,1.44
soccer,norway,division-2-group-2,Hodd - Fana,1.43,4.37,5.68
soccer,sweden,division-2-norra-svealand,S. Kerbura - Gute,7.40,5.42,1.26
soccer,germany,bundesliga,RB Leipzig - SC Freiburg,1.36,5.13,9.20
soccer,norway,division-2-group-1,Skeid - Finnsnes,1.34,5.19,6.02
soccer,belarus,vysshaya-liga,Din. Minsk - Gorodeja,1.43,3.95,6.34
soccer,denmark,superliga,Brondby - Horsens,1.35,4.88,8.68
soccer,russia,division-2-center,Ararat Moscow - Penza,1.06,9.23,19.22
soccer,russia,division-2-south,Spartak Nalchik - Vladikavkaz,1.47,3.82,6.15
soccer,sweden,division-1-sodra,Landskrona - Kristianstads,1.46,4.40,5.14
soccer,sweden,division-1-sodra,Oddevold - Rosengard,1.50,4.31,4.78
soccer,sweden,division-1-sodra,Utsiktens - Angelholms,1.46,4.45,5.10
soccer,sweden,division-2-norra-svealand,Aspudden Tellus - Habo,1.46,4.48,4.91
soccer,ukraine,premier-league,Mariupol - Dyn. Kiev,8.00,5.25,1.29
soccer,ukraine,premier-league,Veres Rivne - Shakhtar Donetsk,12.16,5.41,1.21
soccer,fyr-of-macedonia,first-league,Shkendija - Akademija Pandev,1.43,4.17,6.15
soccer,italy,lega-pro-group-a,Arezzo - Arzachena,1.50,3.82,5.88
soccer,russia,premier-league,CSKA Moscow - Akhmat Grozny,1.48,4.01,7.17
soccer,netherlands,eredivisie,PSV - Roda,1.11,9.27,20.56
soccer,cyprus,first-division,AEK Larnaca - Ol. Nicosia,1.24,5.41,9.30
soccer,czech-republic,1-liga,Teplice - Jihlava,1.43,4.26,7.27
soccer,czech-republic,cfl,Zapy - Usti nad Orlici,1.30,5.07,7.41
soccer,czech-republic,division-2,Vlasim - Olympia Praha,1.34,4.56,7.39
soccer,england,premier-league,Tottenham - Burnley,1.25,6.27,13.80
soccer,morocco,coupe-du-trone,US Temara - Berkane,6.40,3.82,1.50
soccer,morocco,coupe-du-trone,Difaa El Jadidi - Renaissance Zmamra,1.10,8.55,17.59
soccer,morocco,coupe-du-trone,Olympique Marrakech - Olympique Khouribga,8.16,3.86,1.41
soccer,russia,division-1,FK Krylya Sovetov Samara - Sibir,1.48,3.84,6.57
soccer,slovakia,divison-c-bratislava,Rohoznik - Devinska N. Ves,1.38,4.33,6.00
soccer,slovakia,divison-c-bratislava,Tomasov - Svaty Jur,1.22,6.50,7.00
soccer,slovakia,divison-c-bratislava,Slovan Ivanka - Slovan Bratislava B,5.50,5.00,1.36
soccer,sweden,superettan,Brommapojkarna - Falkenbergs,1.38,4.74,7.44
soccer,finland,veikkausliiga,HJK - KuPS,1.46,4.28,6.92
soccer,germany,oberliga-bayern-sud,Schwabmunchen - Munich 1860 II,1.50,4.50,4.35
soccer,hungary,merkantil-bank-liga,Kisvarda - Csakvari,1.35,4.11,6.80
soccer,bulgaria,parva-liga,Cherno More - Septemvri Sofia,1.40,4.09,7.14
soccer,slovakia,fortuna-liga,Slovan Bratislava - Podbrezova,1.27,5.04,9.07
soccer,spain,segunda-division-b-group-4,UCAM Murcia - Las Palmas B,1.42,4.21,6.46
soccer,sweden,division-2-norra-gotaland,Lidkopings FK - Vanersborgs FK,5.01,4.64,1.43
soccer,greece,super-league,Panathinaikos - Levadiakos,1.16,6.62,15.74
soccer,greece,super-league,PAOK - Kerkyra,1.07,10.04,24.57
soccer,czech-republic,1-liga,Plzen - Ostrava,1.33,4.99,8.42
