soccer,argentina,copa-argentina,Boca Juniors - Gimnasia y Tiro,1.08,9.43,20.51
soccer,ecuador,serie-a,Emelec - Fuerza A.,1.25,5.28,10.20
soccer,china,fa-cup,Shanghai Shenhua - Shanghai Shenxin,1.33,5.27,7.91
soccer,austria,regionalliga-west,Alberschwende - Grodig,6.18,4.55,1.50
soccer,estonia,meistriliiga,Sillamae - Flora,8.35,5.80,1.30
soccer,austria,regionalliga-west,USK Anif - Kitzbuhel,1.25,6.60,10.50
soccer,estonia,meistriliiga,Narva - Infonet Tallinn,6.13,4.75,1.46
soccer,estonia,meistriliiga,Parnu JK Vaprus - Kalju,30.50,15.25,1.04
soccer,austria,erste-liga,Liefering - FAC Wien,1.28,5.50,9.77
soccer,germany,oberliga-hamburg,Teutonia Ottensen - Hamburger SV III,1.41,5.00,4.97
soccer,estonia,meistriliiga,Tammeka - Levadia,7.03,5.15,1.38
soccer,saudi-arabia,saudi-professional-league,Al-Taawon - Al-Hilal,5.58,4.53,1.50
soccer,england,championship,Middlesbrough - Burton,1.46,4.36,7.64
soccer,europe,champions-league,Sporting (Por) - FCSB (Rou) ,1.31,5.06,11.42
soccer,northern-ireland,nifl-premiership,Ards - Linfield,13.75,6.30,1.25
soccer,northern-ireland,nifl-premiership,Crusaders - Warrenpoint,1.18,7.90,18.75
soccer,northern-ireland,nifl-premiership,Glenavon - Ballinamallard,1.47,4.95,6.68
soccer,scotland,challenge-cup,Annan - Celtic U20,4.84,5.42,1.40
soccer,scotland,challenge-cup,St. Mirren - East Kilbride,1.25,6.11,7.65
soccer,scotland,challenge-cup,Dundee Utd - Cowdenbeath,1.25,6.11,7.62
soccer,scotland,challenge-cup,Raith - Brora Rangers,1.41,4.70,5.82
soccer,argentina,copa-argentina,San Lorenzo - Cipolletti,1.15,7.61,18.04
