Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
hockey,russia,khl,Vladivostok - Yekaterinburg,5,4,266,110,3341,0,1,78873,9,68794,21,2.28,3.99,2.69,0,0,0,1,0.41210057705585906,-0.04719584711925111
volleyball,russia,vysshaya-league,Perm - Orenburg,2,1,266,110,3772,3,1,76086,5,58822,2,1.91,0.0,1.91,0,0,0,2,0.5010467317404826,-0.04725356305019582
hockey,russia,vhl,Penza - Ryazan,5,4,266,110,3342,1,1,58971,8,58972,9,2.42,3.87,2.44,0,0,0,1,0.38533256070399385,-0.047531833166433064
hockey,russia,vhl,Yermak Angarsk - Krasnoyarsk,5,4,266,110,3342,1,1,78901,8,78902,9,2.06,3.96,2.91,0,0,0,1,0.4606893702633971,-0.0480942426956622
basketball,israel,league-cup,Hapoel M. Jerusalem - Ironi Nahariya,7,6,219,63,2935,2,1,68413,2,68524,29,1.3,0.0,3.82,0,1,0,1,0.7572715453857594,-0.05182330332837584
soccer,italy,serie-c-group-b,FeralpiSalo - Pordenone,9,8,220,64,2345,3,2,52060,27,52036,3,2.77,3.11,2.4,0,0,0,2,0.38455347780937826,-0.05505118089820873
soccer,lithuania,a-lyga,Atlantas - Suduva,9,8,234,78,2409,0,2,46937,140,46740,12,4.1,3.4,1.9,0,0,0,2,0.49991275892295367,-0.055739731162653475
basketball,usa,wnba,Los Angeles Sparks W - Minnesota Lynx W,7,6,293,137,3036,10,1,72223,0,72225,2,1.67,0.0,2.22,0,0,0,1,0.5762086879151834,-0.05631565848006532
soccer,switzerland,challenge-league,Chiasso - Servette Geneve FC,9,8,284,128,2651,1,2,62903,7,62890,12,3.4,3.44,2.01,0,0,0,2,0.46764932675147225,-0.05943054775202068
hockey,russia,mhl,Almaz - Chaika,5,4,266,110,3343,2,1,78925,2,78935,12,2.03,4.23,2.74,0,0,0,1,0.461565863954858,-0.061185724438483816
soccer,france,ligue-2,Le Havre - Lorient,9,8,200,44,2224,1,1,47935,34,47901,0,2.55,3.01,2.97,0,0,0,1,0.35357625423994055,-0.06347132366977525
handball,sweden,handbollsligan,Redbergslids - Alingsas,6,5,283,127,3204,0,2,76382,5,74219,92,2.13,7.93,2.04,0,0,0,1,0.43436637955587,-0.06619434650088232
soccer,denmark,1st-division,Vendsyssel FF - Esbjerg,9,8,188,32,2127,1,1,44687,2,44698,13,2.37,3.3,2.9,0,0,0,1,0.3802432014676362,-0.07213402373846878
hockey,russia,khl,Salavat Ufa - HC Yugra,5,4,266,110,3341,0,1,77969,86,78889,25,1.38,5.69,6.15,0,0,0,1,0.7040248100007621,-0.07485726894460093
basketball,italy,lega-a,Avellino - Reggiana,7,6,220,64,2936,0,1,51974,8,52035,2,1.4,0.0,2.92,0,0,0,1,0.6922030603168896,-0.07728928889088661
soccer,germany,regionalliga-north,Hannover II - Hamburger SV II,9,8,204,48,2242,3,1,48750,14,48757,21,2.41,3.27,2.74,0,0,0,1,0.369058206972245,-0.07841824198360954
soccer,italy,serie-b,Frosinone - Cremonese,9,8,220,64,2343,1,1,51949,22,52030,64,1.7,3.46,5.38,0,0,0,1,0.5535814303330745,-0.0841593834768192
soccer,israel,ligat-ha-al,Netanya - Maccabi Petah Tikva,9,8,219,63,2337,0,1,51774,15,46878,81,2.19,3.16,3.16,0,0,0,1,0.4101974432946187,-0.08543495729813873
soccer,argentina,primera-c-metropolitana,Club Lujan - Midland,9,8,160,4,1953,3,1,39857,6,39864,13,2.27,2.99,2.94,0,0,0,1,0.3921583935517604,-0.08645704459645974
soccer,colombia,torneo-aguila,Chico - Atletico F.C.,9,8,183,27,2093,1,1,43755,20,43773,10,1.49,4.0,7.0,0,0,0,1,0.6414598922762637,-0.09025461328238206
soccer,germany,2-bundesliga,Dusseldorf - Duisburg,9,8,204,48,2240,1,1,46793,2,48626,32,1.81,3.62,4.3,0,0,0,1,0.5090942414269306,-0.09696225063858713
soccer,argentina,primera-b-metropolitana,San Telmo - Barracas Central,9,8,160,4,1952,2,1,39824,12,39820,8,2.11,3.1,3.2,0,0,0,1,0.4215856758876156,-0.09950830979921732
soccer,argentina,primera-b-nacional,Nueva Chicago - All Boys,9,8,160,4,1951,1,1,39744,32,39745,33,2.11,2.91,3.72,0,0,0,1,0.4206976178909121,-0.10119642004520323
soccer,romania,liga-1,Voluntari - Concordia,9,8,265,109,2528,0,1,58499,7,58500,8,1.95,3.22,4.06,0,0,0,1,0.46312218452908094,-0.10201235807188651
soccer,colombia,liga-aguila,Dep. Pasto - Bucaramanga,9,8,183,27,2092,0,1,43754,19,43749,14,1.61,3.52,5.81,0,0,0,1,0.5817683408736419,-0.10385732982530559
basketball,argentina,torneo-super-20,Comunicaciones Mercedes - Regatas,7,6,160,4,3877,2,1,97536,4,67603,1,1.53,0.0,2.43,0,0,0,1,0.6171842044859609,-0.10510974931411293
soccer,argentina,superliga,Banfield - Arsenal Sarandi,9,8,160,4,1950,0,1,39726,14,39740,28,1.62,3.54,5.73,0,0,0,1,0.5766685325008848,-0.10612415701381708
soccer,sweden,superettan,Trelleborgs - Varbergs,9,8,283,127,2631,1,1,62181,27,62197,12,1.66,3.87,4.93,0,0,0,1,0.5597804029738126,-0.10721898645980477
rugby-union,australia,nrc,NSW Country Eagles - Sydney Rays,3,2,163,7,3513,0,1,81802,3,81799,0,1.58,21.98,2.46,0,0,0,1,0.5923219532009315,-0.11057123093539332
soccer,czech-republic,youth-league,Brno U21 - Ostrava U21,9,8,187,31,2121,11,2,44576,4,44588,16,2.43,3.9,2.26,0,0,0,2,0.3777488279471354,-0.11610130860275723
hockey,canada,whl,Portland Winterhawks - Prince George Cougars,5,4,180,24,3250,1,1,77628,7,77630,9,1.35,5.95,5.93,0,0,0,1,0.7104545524134419,-0.11681815497672393
soccer,israel,ligat-ha-al,Sakhnin - Beitar Jerusalem,9,8,219,63,2337,0,2,46804,7,51762,3,4.29,3.44,1.76,0,0,0,2,0.5176721560436782,-0.11696974389885037
soccer,england,northern-premier-league,Stourbridge - Coalville,9,8,193,37,2154,8,1,45751,35,45780,8,1.72,4.1,4.2,0,0,0,1,0.5307105723559846,-0.12108029937181448
soccer,peru,primera-division,U. San Martin - Union Comercio,9,8,260,104,2492,0,1,57370,12,57361,3,1.83,3.32,3.99,0,0,0,1,0.48979946214116743,-0.12489998106224522
hockey,russia,vhl,Sarov - Voronezh,5,4,266,110,3342,1,1,78917,24,76093,12,1.4,5.39,5.47,0,0,0,1,0.6770935238561944,-0.13017266650331985
soccer,northern-ireland,nifl-premiership,Glentoran - Crusaders,9,8,253,97,2467,0,2,46971,4,46973,6,4.81,3.88,1.62,0,0,0,2,0.5668802621377259,-0.13169996022078065
soccer,spain,laliga2,R. Oviedo - Zaragoza,9,8,280,124,2614,1,1,61339,13,46388,149,1.87,3.25,4.52,0,0,0,1,0.4726273532167155,-0.13354810285602528
soccer,brazil,serie-c,Fortaleza - Sampaio Correa,9,8,175,19,2044,2,1,42524,37,42538,10,1.75,3.45,4.29,0,0,0,1,0.5138047383801925,-0.13445561044621757
basketball,europe,aba-league,Union Olimpija - Igokea,7,6,196,40,2865,15,1,68405,29,68011,0,1.39,0.0,2.84,0,0,0,1,0.6792553246163581,-0.1431669199570829
basketball,philippines,governors-cup,TNT KaTropa - Barangay Ginebra San Miguel,7,6,261,105,2973,3,2,70561,3,70563,5,2.13,0.0,1.68,0,1,0,2,0.5300883239914087,-0.16095825837416677
american-football,usa,nfl,Seattle Seahawks - Indianapolis Colts,1,0,293,137,3487,0,1,81311,9,81325,23,1.1,0.0,7.29,0,0,0,1,0.894173351174494,-0.16409313708056414
soccer,germany,bundesliga-women,Potsdam W - Werder Bremen W,9,8,204,48,2278,39,1,47169,97,50144,12,1.19,6.37,11.42,0,0,1,1,0.8118619655722707,-0.1783382156263047
hockey,sweden,hockeyettan-vastra,Vasteras - Borlange,5,4,283,127,3357,4,1,79088,17,79112,18,1.38,5.45,5.14,0,0,0,1,0.6753916445962065,-0.178840869624303
soccer,indonesia,liga-1,PSM Makassar - Semen Padang,9,8,215,59,2324,0,1,51316,12,40504,151,1.26,5.21,9.33,0,0,0,1,0.7383553783615878,-0.26797008947845913
soccer,peru,primera-division,Sport Huancayo - Alianza Atl.,9,8,260,104,2492,0,1,57362,4,57366,8,1.24,5.63,8.9,0,0,0,1,0.7522411237924795,-0.2800875270721893
soccer,bosnia-and-herzegovina,premier-league,Mladost DK - Celik Zenica,9,8,173,17,2037,0,1,42402,6,42407,11,1.3,5.52,6.78,0,0,0,1,0.6987169910523089,-0.3055597054399946
basketball,germany,bbl,Alba Berlin - Bremerhaven,7,6,204,48,2917,0,1,68397,21,69702,9,1.14,0.0,5.6,0,0,0,1,0.8363757977246619,-0.33236850424203995
handball,denmark,888ligaen,Kolding - Nordsjaelland,6,5,188,32,3105,0,1,73850,5,44694,9,1.25,11.0,5.06,0,0,0,1,0.7143541955692652,-0.4282290221536744
basketball,poland,tauron-basket-liga,Szczecin - Legia,7,6,262,106,2974,0,1,70628,12,46150,19,1.06,0.0,8.26,0,0,0,1,0.8793173183307631,-1.1320607094898505
