Sport,Country,League,Participants,SportId,CountryId,LeagueId,Bet,HomeTeamId,AwayTeamId,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,sweden,allsvenskan,Hammarby - Norrkoping,9,283,2630,1,62165,62161,2.28,3.47,2.99,0,0,0,1,0.40511552160044223,-0.059637977149212304
soccer,england,premier-league,Everton - Burnley,9,193,2146,1,45309,45310,1.69,3.76,5.73,0,0,0,1,0.5671224695747022,-0.060236270172106095
soccer,mexico,liga-de-ascenso,Leones Negros - Cimarrones de Sonora,9,242,2429,2,55571,55562,2.71,3.03,2.43,0,0,0,2,0.37590779626170034,-0.06052031824060709
soccer,poland,ekstraklasa,Lech Poznan - Legia,9,262,2497,1,57474,57475,2.4,3.17,3.03,0,0,0,1,0.3811656152834912,-0.060858945228300855
soccer,sweden,allsvenskan,Orebro - Kalmar,9,283,2630,1,62155,62160,2.17,3.59,3.16,0,0,0,1,0.4278229292846433,-0.061217302096003415
soccer,peru,primera-division,Ayacucho - Sporting Cristal,9,260,2492,2,57373,57371,2.71,3.23,2.37,0,0,0,2,0.3864806039270859,-0.06134377276847183
soccer,japan,j-league,Vegalta Sendai - Urawa,9,223,2380,2,54525,54540,3.62,3.71,1.93,0,0,0,2,0.4880631064536931,-0.062406671553088565
soccer,france,ligue-1,Nice - Marseille,9,200,2223,1,47911,47912,2.37,3.39,3.08,0,0,0,1,0.3857360343936389,-0.06263182371319402
soccer,brazil,serie-a,Cruzeiro - Corinthians,9,175,2042,1,42492,42494,2.43,3.02,3.1,0,0,0,1,0.37449791654901493,-0.06291612782230328
soccer,spain,laliga2,Osasuna - Gijon,9,280,2614,1,61348,61358,2.21,3.1,3.43,0,0,0,1,0.41797096887021534,-0.06304475933621831
soccer,honduras,liga-nacional,Platense - Real Espana,9,210,2302,2,50728,50722,2.65,3.13,2.47,0,0,0,2,0.3670453430070329,-0.06353605630791065
hockey,russia,khl,Metallurg Magnitogorsk - Lada,5,266,3341,1,78864,78892,1.46,5.43,5.31,0,0,0,1,0.6649039043832125,-0.06356586869676063
hockey,slovakia,tipsport-liga,Dukla Trencin - Zvolen,5,275,3347,1,79000,79006,1.71,4.74,3.59,0,0,0,1,0.5583668993657095,-0.06365155223188286
soccer,mexico,primera-division,Toluca - Club America,9,242,2428,1,55536,55544,2.39,3.25,2.95,0,0,0,1,0.38109718509687107,-0.06415663857444466
soccer,turkey,tff-1-lig,Elazigspor - Rizespor,9,292,2668,1,63420,63441,2.54,3.3,2.61,0,0,0,1,0.3544772990821201,-0.0646932859294902
soccer,japan,j-league-division-2,Okayama - Oita,9,223,2381,1,54566,54553,2.39,3.13,3.01,0,0,0,1,0.38078094781097854,-0.0647003846991088
soccer,sweden,allsvenskan-women,Pitea W - Orebro W,9,283,2646,1,62793,62799,1.55,4.03,4.72,0,0,1,1,0.6219171915382713,-0.06550609657396259
rugby-union,south-africa,currie-cup,Bulls - Western Province,3,277,3534,2,82124,82126,2.03,25.69,1.79,0,1,0,2,0.5297243554146053,-0.06556127064285643
hockey,germany,del,Munchen - Augsburger Panther,5,204,3315,1,78447,78453,1.58,5.07,4.14,0,0,0,1,0.6088319672710407,-0.06559567536509593
soccer,south-korea,k-league-challenge,Busan - Seongnam,9,279,2609,1,61174,61178,2.21,3.22,3.18,0,0,0,1,0.41638929195507574,-0.06593360725560551
soccer,argentina,superliga,Boca Juniors - Chacarita Juniors,9,160,1950,1,39721,39747,1.26,5.45,11.35,0,0,0,1,0.7799119133971953,-0.06658072738282261
soccer,mexico,primera-division,U.N.A.M.- Pumas - Cruz Azul,9,242,2428,2,55541,55549,4.21,3.47,1.83,0,0,0,2,0.516220148716502,-0.06664714198650755
soccer,uruguay,primera-division,Juventud - Danubio,9,297,2710,2,64795,64782,3.36,3.3,2.02,0,0,0,2,0.46120913785488377,-0.06701719758150469
soccer,sweden,division-1-norra,Enskede - Nykopings,9,283,2632,2,62244,62242,2.82,3.6,2.18,0,0,0,2,0.4224361403086301,-0.06702475773490371
handball,europe,european-championship-women,Ukraine W - Croatia W,6,196,3115,2,74121,74115,2.05,8.61,2.02,0,0,1,2,0.4611371851183155,-0.06715969221666936
soccer,czech-republic,division-c,Dvur Kralove - Caslav,9,187,2116,2,44384,44388,2.4,3.45,2.35,0,0,0,1,0.37720481697861724,-0.06764888517951334
soccer,norway,obos-ligaen,Jerv - Mjondalen,9,254,2474,1,56689,56694,2.38,3.38,2.8,0,0,0,1,0.38088053885642537,-0.06775675182732437
american-football,usa,ncaa,San Diego State - Northern Illinois,1,293,3488,1,81416,81438,1.24,0.0,3.98,0,0,0,1,0.7932766990091723,-0.0680703884526096
soccer,spain,segunda-division-b-group-4,Ecija - Recreativo Huelva,9,280,2618,1,61822,61767,2.32,3.08,2.94,0,0,0,1,0.3921793525357275,-0.06829083493720631
soccer,spain,segunda-division-b-group-4,Betis B - UCAM Murcia,9,280,2618,2,61801,61788,3.46,3.16,2.0,0,0,0,2,0.4657053331437892,-0.0685893337124216
soccer,netherlands,eredivisie,Heerenveen - Ajax,9,248,2444,2,55931,55943,4.47,3.93,1.74,0,0,0,2,0.5455205237218433,-0.06864093070809812
soccer,chile,primera-division,A. Italiano - Everton,9,181,2083,1,43457,43455,2.46,3.24,2.78,0,0,0,1,0.36531882149075695,-0.06939431447447807
rugby-league,australia,nrl,Melbourne Storm - NQ Cowboys,4,163,3492,1,81496,81491,1.27,21.39,3.84,0,0,0,1,0.7726253370705067,-0.06950304414983849
soccer,italy,serie-d-group-d,Colligiana - Imolese,9,220,2351,2,52757,52735,3.28,3.26,2.05,0,0,0,2,0.452164895239217,-0.06958282358057644
soccer,sweden,division-1-norra,Assyriska FF - Vasteras SK,9,283,2632,2,62240,62243,2.95,3.62,2.11,0,0,0,2,0.4372464019347904,-0.06973882154738045
soccer,uruguay,primera-division,Boston River - CA Cerro,9,297,2710,1,64796,64786,2.43,3.24,2.64,0,0,0,1,0.370457542138123,-0.06978193888416862
soccer,spain,segunda-division-b-group-4,Las Palmas B - San Fernando,9,280,2618,1,61811,61775,2.3,3.0,2.99,0,0,0,1,0.3952261286718283,-0.0699845415806115
soccer,turkey,tff-1-lig,Samsunspor - Balikesirspor,9,292,2668,1,63417,63410,2.25,3.29,2.94,0,0,0,1,0.40548455134213063,-0.07012780758416488
soccer,argentina,primera-b-nacional,CDJU Gualeguaychu - Brown Adrogue,9,160,1951,1,39773,39771,2.33,2.93,3.17,0,0,0,1,0.38911994592627513,-0.0701883654073526
soccer,finland,veikkausliiga,Mariehamn - SJK,9,199,2210,1,47434,47436,2.31,3.25,3.11,0,0,0,1,0.39303103200597994,-0.0703040580657911
soccer,montenegro,prva-crnogorska-liga,Sutjeska - Buducnost,9,244,2436,1,55722,55715,2.2,3.1,3.3,0,0,0,1,0.4158379568315748,-0.07096374580877944
soccer,england,championship,Sheffield Wed - Leeds,9,193,2147,1,45348,45367,2.27,3.29,3.23,0,0,0,1,0.4007223068224135,-0.07114989253001683
soccer,usa,nasl,North Carolina - Indy Eleven,9,293,2689,1,64295,64294,2.23,3.17,3.01,0,0,0,1,0.4091315398995044,-0.07124932197081718
soccer,sweden,allsvenskan,Ostersunds - Hacken,9,283,2630,1,62168,62156,2.07,3.49,3.52,0,0,0,1,0.44621695673522527,-0.0713372893066204
soccer,denmark,superliga,Lyngby - FC Copenhagen,9,188,2126,2,44697,44695,4.84,3.72,1.72,0,0,0,2,0.5514899670542852,-0.07144063425920759
soccer,germany,2-bundesliga,Heidenheim - SG Dynamo Dresden,9,204,2240,1,48642,48636,2.3,3.33,3.03,0,0,0,1,0.39435634058494695,-0.07152339742663238
soccer,sweden,division-1-sodra,Angelholms - Husqvarna,9,283,2633,1,62307,62306,2.44,3.54,2.51,0,0,0,1,0.3676169547732437,-0.07153793774533708
soccer,spain,laliga,Villarreal - Eibar,9,280,2613,1,61296,61288,1.8,3.66,4.84,0,0,0,1,0.523417784199052,-0.0723099855521328
basketball,finland,korisliiga,Helsinki Seagulls - Salon Vilpas,7,199,2908,1,69500,69499,1.77,0.0,1.98,0,0,0,1,0.5334755765730761,-0.07240029800734452
soccer,spain,segunda-division-b-group-2,Caudal Deportivo - R. Sociedad B,9,280,2616,1,61576,61533,2.24,3.13,3.01,0,0,0,1,0.40634559429885003,-0.07240795868594822
soccer,south-africa,premier-league,Bloem Celtic - Bidvest Wits,9,277,2589,1,60352,60350,2.32,3.15,2.84,0,0,0,1,0.3897250915671246,-0.0726043845183871
soccer,denmark,1st-division,Koge - Fredericia,9,188,2127,1,44720,44716,2.34,3.27,2.98,0,0,0,1,0.38576707156453294,-0.0726157108499948
soccer,austria,tipico-bundesliga,Salzburg - AC Wolfsberger,9,165,2005,1,41456,41448,1.26,5.69,10.96,0,0,0,1,0.778592079264135,-0.07297684664303797
soccer,france,division-1-women,Paris FC W - Rodez W,9,200,2233,1,0,48510,1.43,4.4,4.89,0,0,1,1,0.6772631117658447,-0.07328779110428382
soccer,africa,caf-champions-league,Etoile Sahel - Al Ahly,9,156,1929,1,39118,39024,2.3,2.76,3.31,0,0,0,1,0.3932488363158636,-0.07348282805654908
hockey,canada,whl,Prince Albert Raiders - Medicine Hat Tigers,5,180,3250,2,77638,77625,2.82,4.48,1.97,0,0,0,2,0.4714174453310451,-0.07351302339983622
basketball,poland,tauron-basket-liga,Lublin - Turow Zgorzelec,7,262,2974,1,70630,70632,1.76,0.0,2.0,0,0,0,1,0.5364257249401606,-0.07354042645436495
hockey,finland,suomi-sarja,D-Kiekko - Indians Kaarina,5,199,3308,1,78371,78369,1.95,6.0,2.25,0,0,0,1,0.4769037359226525,-0.07372391047455544
soccer,costa-rica,primera-division,Liberia - Limon,9,184,2097,2,43852,43846,2.68,3.24,2.4,0,0,0,2,0.37362675196242173,-0.07378271092156274
soccer,russia,division-2-ural-povolzhye,Zenit-Izhevsk - Ulyanovsk,9,266,2541,1,59026,59023,2.21,3.07,3.13,0,0,0,1,0.41207506240073033,-0.0738133157804843
soccer,greece,super-league,Olympiakos Piraeus - Atromitos,9,207,2284,1,50258,50253,1.29,5.16,10.33,0,0,0,1,0.7585667549829325,-0.07396167611040383
hockey,russia,mhl,Sarmaty - Reaktor,5,266,3343,2,78932,78924,3.7,5.0,1.7,0,0,0,2,0.5576364322333363,-0.0743115217190406
hockey,sweden,shl,Farjestad BK - Mora,5,283,3353,1,79082,79075,1.48,5.06,5.16,0,0,0,1,0.6511083776791434,-0.07574916882264124
soccer,turkey,super-lig,Alanyaspor - Genclerbirligi,9,292,2667,1,63375,63384,2.04,3.53,3.55,0,0,0,1,0.45153893893480745,-0.07582746593556994
soccer,germany,bundesliga-women,Jena W - Frankfurt W,9,204,2278,2,50143,50141,4.7,4.18,1.52,0,0,1,2,0.6319154875958983,-0.0759393439504511
soccer,argentina,superliga,Tigre - River Plate,9,160,1950,2,39738,39741,4.45,3.42,1.81,0,0,0,2,0.5184890659589274,-0.07596887730165607
soccer,chile,primera-b,Nublense - La Serena,9,181,2084,1,43488,43495,2.5,3.02,2.69,0,0,0,1,0.35436156724182044,-0.0760640545969659
soccer,cameroon,elite-one,Young Sports - Cotonsport,9,179,2080,2,43399,43406,2.7,3.1,2.4,0,0,0,2,0.3722683368755725,-0.0761114224990186
soccer,japan,j-league-division-2,Kusatsu - Yokohama,9,223,2381,2,54568,54563,4.52,3.57,1.75,0,0,0,2,0.5387769395902672,-0.07618714095604329
soccer,kazakhstan,premier-league,Taraz - Aktobe,9,225,2391,1,54820,54819,2.51,2.98,2.68,0,0,0,1,0.35250025490034914,-0.07630752331134022
soccer,vietnam,v-league,Ho Chi Minh - Da Nang,9,300,2718,2,64959,64969,2.49,3.4,2.41,0,0,0,2,0.36983858170133543,-0.0770844099998451
soccer,england,premier-league,Arsenal - Brighton,9,193,2146,1,45308,0,1.26,6.34,12.73,0,0,0,1,0.777711428340602,-0.07724461650323632
soccer,sweden,division-1-norra,Umea FC - Brage,9,283,2632,2,62239,62241,3.0,3.71,2.05,0,0,0,2,0.4481199628846002,-0.07748007246339966
soccer,chile,primera-division,Palestino - Deportes Temuco,9,181,2083,1,43456,43460,2.25,3.21,3.13,0,0,0,1,0.40101509211246117,-0.07817283419756986
soccer,russia,premier-league,Lokomotiv Moscow - Dynamo Moscow,9,266,2535,1,58831,58840,1.75,3.41,5.2,0,0,0,1,0.5378029399975719,-0.07845980667233225
soccer,portugal,primeira-liga,Braga - Estoril,9,263,2517,1,58022,58017,1.59,3.81,6.07,0,0,0,1,0.5998025109925784,-0.07849831783355975
soccer,venezuela,primera-division,Zamora - Lara,9,299,2715,1,64893,64888,2.16,3.21,3.03,0,0,0,1,0.4205704597976851,-0.07893776451465531
handball,world,friendly-international-women,France W - Brazil W,6,302,3221,1,76867,76870,1.8,8.05,2.41,0,0,1,1,0.5203784372749449,-0.07914851613137389
soccer,mexico,liga-de-ascenso,Dorados de Sinaloa - Murcielagos,9,242,2429,1,55557,55568,2.24,3.0,3.05,0,0,0,1,0.40255433325959283,-0.07925668830525152
soccer,kenya,premier-league,Ulinzi Stars - Kakamega Homeboyz,9,226,2394,1,54884,54891,2.23,2.72,3.28,0,0,0,1,0.4046794258925646,-0.07932104086144787
soccer,croatia,1-hnl,Osijek - Istra 1961,9,185,2100,1,43891,43888,1.3,4.68,10.52,0,0,0,1,0.750801410615455,-0.07986055399969474
hockey,germany,del2,Bayreuth - Frankfurt Lowen,5,204,3316,2,78477,78469,2.86,4.65,1.92,0,0,0,2,0.48245018437664733,-0.08010396304004044
hockey,germany,del2,Lausitzer Fuchse - Bietigheim/Bissingen,5,204,3316,2,78478,78470,2.89,4.77,1.9,0,0,0,2,0.4880142633285975,-0.08085877741740534
soccer,italy,serie-d-group-h,Nardo - Picerno,9,220,2355,1,53461,53513,2.27,3.27,2.82,0,0,0,1,0.3948696849460386,-0.08161087808857669
soccer,costa-rica,primera-division,Zeledon - Santos DG,9,184,2097,1,43854,43847,2.41,3.25,2.65,0,0,0,1,0.36716309946708164,-0.08165739736477527
soccer,switzerland,super-league,Thun - Luzern,9,284,2650,1,62885,62881,1.99,3.66,3.51,0,0,0,1,0.46182264790777666,-0.08179083905406505
soccer,brazil,serie-a,Atletico-PR - Atletico-MG,9,175,2042,1,42499,42505,2.15,3.29,3.38,0,0,0,1,0.42125681958343897,-0.08199811990922289
soccer,italy,serie-d-group-e,San Donato - Scandicci,9,220,2352,1,53026,52990,2.19,3.17,3.04,0,0,0,1,0.41161181076982656,-0.08283204572611758
soccer,belarus,vysshaya-liga,Din. Minsk - BATE,9,169,2019,2,41911,41906,3.19,3.27,2.06,0,0,0,2,0.4427209058890176,-0.08301408855530545
hockey,czech-republic,extraliga,Liberec - Pardubice,5,187,3257,1,77684,77681,1.43,5.58,5.24,0,0,0,1,0.674257776877036,-0.08328227689729893
soccer,guatemala,liga-nacional,Marquense - Antigua,9,208,2300,1,50690,50692,2.37,3.02,2.74,0,0,0,1,0.37332574531147344,-0.08410071796482328
soccer,italy,serie-d-group-h,Cavese - Sarnese,9,220,2355,1,53408,53434,2.19,3.31,2.93,0,0,0,1,0.41075637634669204,-0.08440633260566766
soccer,spain,laliga,Real Sociedad - Betis,9,280,2613,1,61294,61304,1.97,3.74,3.83,0,0,0,1,0.4658798256287599,-0.08475952939313712
soccer,italy,primavera-1-2017-2018,Atalanta U19 - Inter U19,9,220,0,1,0,0,2.41,3.62,2.41,0,0,0,2,0.36501410155022584,-0.08533050727940115
soccer,russia,division-2-west,Dynamo SPB 2 - Veles Moscow,9,266,2540,2,0,0,2.91,3.2,2.22,0,0,0,2,0.40355058495405915,-0.0853423781983513
soccer,luxembourg,national-division,Benfica - Hostert,9,235,2413,1,55198,55215,2.07,4.15,2.85,0,0,0,1,0.4387873786782586,-0.08571039825794834
hockey,austria,ebel,Vienna Capitals - Villach,5,165,3245,1,77527,77535,1.45,5.44,4.98,0,0,0,1,0.6630545535776378,-0.08571310513872278
soccer,italy,serie-d-group-c,Campodarsego - Virtus Verona,9,220,2350,1,52644,52580,2.2,3.24,2.92,0,0,0,1,0.407744427037779,-0.0858018837640717
soccer,colombia,liga-aguila,Jaguares de Cordoba - Tigres,9,183,2092,1,43751,43752,1.6,3.38,6.33,0,0,0,1,0.5926150976506495,-0.08635973959826809
soccer,guatemala,liga-nacional,Xelaju - Municipal,9,208,2300,1,50686,50681,2.22,3.1,2.95,0,0,0,1,0.4028207312031892,-0.08667047272862288
soccer,paraguay,primera-division,Sol de America - Cerro Porteno,9,259,2491,2,57346,57338,3.53,3.43,1.91,0,0,0,2,0.48202517462156125,-0.08717793018990991
soccer,poland,central-youth-league-2017-2018,S. Rzeszow U19 - Bialystok U19,9,262,0,1,0,0,2.25,3.6,2.55,0,0,0,2,0.3387969369524015,-0.08778568436862988
soccer,norway,eliteserien,Odd - Haugesund,9,254,2473,1,56654,56659,2.02,3.41,3.72,0,0,0,1,0.4503362623697308,-0.08854975491484683
hockey,russia,khl,Slovan Bratislava - Sp. Moscow,5,266,3341,1,99193,78891,2.27,4.27,2.61,0,0,0,1,0.3905758809698417,-0.08928563007752709
soccer,italy,serie-d-group-i,Gela - Igea Virtus,9,220,2356,1,53622,53613,2.1,3.3,3.11,0,0,0,1,0.4293924150537681,-0.08934175307916999
soccer,argentina,primera-d-metropolitana,Liniers - Atlas,9,160,1954,1,39896,39893,2.2,2.85,3.21,0,0,0,1,0.4054859843792741,-0.08994236197133075
soccer,sweden,division-2-sodra-svealand,Sodertalje FK - Assyriska IF,9,283,2639,1,62543,62541,2.2,3.75,2.55,0,0,0,1,0.40542688820967654,-0.0900507049489263
soccer,czech-republic,msfl,Valasske Mezirici - Otrokovice,9,187,2113,1,0,44291,1.3,4.92,6.64,0,0,0,1,0.7483651609540913,-0.09041763586560428
basketball,japan,b-league,Kyoto - NeoPhoenix,7,223,2944,1,70273,70265,1.3,0.0,3.63,0,0,0,1,0.7482850798488166,-0.090764653988461
soccer,nicaragua,primera-division,Diriangen - Juventus Managua,9,250,2452,1,56174,56176,2.15,3.3,2.88,0,0,0,1,0.4162249004726677,-0.0914056208554474
volleyball,belgium,euromillions-league,Guibertin - Waremme,2,170,3644,1,99960,99959,1.4,0.0,2.68,0,0,0,1,0.6881219674227265,-0.0915731140204576
soccer,el-salvador,primera-division,Sonsonate - Aguila,9,192,2145,1,45299,45293,2.2,3.01,3.12,0,0,0,1,0.40456481540149863,-0.09163117176391908
soccer,usa,nasl,New York Cosmos - Puerto Rico,9,293,2689,1,64298,64301,1.59,3.54,6.03,0,0,0,1,0.5948928806563647,-0.09172935551928829
soccer,paraguay,primera-division,Sp. Luqueno - Sportivo Trinidense,9,259,2491,1,57337,57336,2.02,3.28,3.36,0,0,0,1,0.4486956510545147,-0.09179880869596108
soccer,netherlands,eredivisie,Sparta Rotterdam - Roda,9,248,2444,1,55937,55922,1.79,3.59,4.62,0,0,0,1,0.5181374370135335,-0.09181517436174039
soccer,italy,serie-c-group-b,Bassano - AlbinoLeffe,9,220,2345,1,52110,52100,2.05,3.27,3.27,0,0,0,1,0.4403014608471631,-0.09274476691744359
soccer,africa,caf-confederations-cup,Supersport Utd - Club Africain,9,156,1930,1,39162,39324,1.97,3.29,3.33,0,1,0,1,0.46190367560185397,-0.09283480315912129
soccer,usa,usl-2017,Sacramento Republic - Phoenix Rising,9,293,0,2,0,0,2.52,3.4,2.42,0,0,0,2,0.35831123257092956,-0.09358226561855669
soccer,argentina,superliga,Talleres Cordoba - Patronato,9,160,1950,1,39742,39731,1.65,3.48,5.74,0,0,0,1,0.5691029232792151,-0.09381565629122343
soccer,argentina,torneo-federal-a,Juventud Unida Universitario - Desamparados,9,160,1955,1,39937,39936,2.2,3.24,2.87,0,0,0,1,0.40314739280629824,-0.09422977985511985
soccer,argentina,primera-b-metropolitana,Fenix - Acassuso,9,160,1952,1,39823,39816,2.14,3.01,3.23,0,0,0,1,0.41670930592290795,-0.09494919765348851
soccer,germany,regionalliga-north,Luneburger Hansa - Wolfsburg II,9,204,2242,2,48751,48743,4.14,3.51,1.79,0,0,0,2,0.5166806106393309,-0.09511608475392105
soccer,usa,usl-2017,Ottawa Fury - Charleston,9,293,0,2,0,0,2.51,3.39,2.41,0,0,0,2,0.3590339368675196,-0.095551923510126
soccer,argentina,torneo-federal-a,Deportivo Maipu - Gutierrez Mendoza,9,160,1955,1,39913,39912,2.15,3.1,3.1,0,0,0,1,0.4138552788889692,-0.09583578294670975
soccer,spain,segunda-division-b-group-2,Ath Bilbao B - Gijon B,9,280,2616,1,61542,61614,2.01,3.15,3.5,0,0,0,1,0.44924529007039116,-0.09605640292922173
soccer,sweden,division-2-ostra-gotaland,IFK Malmo - Prespa Birlik,9,283,2641,2,62620,62623,2.55,3.76,2.21,0,0,0,2,0.39988072238388567,-0.09608562275339892
soccer,mexico,primera-division,U.A.N.L.- Tigres - Guadalajara Chivas,9,242,2428,1,55534,55533,1.75,3.51,4.81,0,0,0,1,0.5300959386260737,-0.09644280987249469
soccer,brazil,serie-b,America MG - Oeste,9,175,2043,1,42531,42536,1.66,3.37,5.65,0,0,0,1,0.5638108157755569,-0.09708188759481151
soccer,turkey,super-lig,Besiktas - Trabzonspor,9,292,2667,1,63370,63376,1.79,3.68,4.45,0,0,0,1,0.515732441036335,-0.09726446904425365
hockey,slovakia,tipsport-liga,Nitra - Poprad,5,275,3347,1,78999,79009,1.49,5.43,4.54,0,0,0,1,0.639134661405748,-0.09732521327639884
hockey,germany,del2,Heilbronner - Kassel,5,204,3316,2,78476,78473,3.29,4.83,1.75,0,0,0,2,0.529687943987567,-0.09739479736234369
soccer,italy,serie-c-group-a,Pontedera - Livorno,9,220,2344,2,52065,52039,4.19,3.3,1.79,0,0,0,2,0.5155581784894971,-0.09765931709341777
hockey,russia,mhl,Russkie Vityazi - Krasnaya Armiya,5,266,3343,2,78930,78923,3.9,4.86,1.64,0,0,0,2,0.5713937943830324,-0.09830340189347955
hockey,canada,whl,Victoria Royals - Kamloops Blazers,5,180,3250,1,77633,77632,1.47,5.05,4.81,0,0,0,1,0.6487616642273827,-0.09855394379946274
soccer,argentina,superliga,Independiente - Velez Sarsfield,9,160,1950,1,39729,39730,1.7,3.41,5.31,0,0,0,1,0.5470339844564331,-0.10006032346294809
soccer,denmark,superliga,Midtjylland - Aalborg,9,188,2126,1,44689,44699,1.58,4.07,5.7,0,0,0,1,0.5960945728580122,-0.10029409462817368
hockey,finland,suomi-sarja,Koovee - Karhu HT,5,199,3308,1,78365,78360,1.7,6.0,2.7,0,0,0,1,0.5469254759355736,-0.1003238441564642
soccer,brazil,serie-a,Avai - Atletico GO,9,175,2042,1,42496,42487,2.08,3.2,3.68,0,0,0,1,0.4286043444859278,-0.10046570691599085
soccer,switzerland,super-league,Zurich - Lugano,9,284,2650,1,62888,62880,1.54,4.1,5.95,0,0,0,1,0.6140199331050096,-0.10075796855238014
soccer,germany,2-bundesliga,Sandhausen - Regensburg,9,204,2240,1,48645,48630,1.79,3.54,4.53,0,0,0,1,0.5141602165230301,-0.10082685116933683
soccer,italy,serie-d-group-b,Ciliverghe Mazzano - Ciserano,9,220,2349,1,52403,52512,1.99,3.31,3.37,0,0,0,1,0.45234531522785026,-0.10084123504704849
soccer,italy,serie-d-group-b,Levico Terme - Scanzorosciate,9,220,2349,1,52442,52441,1.99,3.31,3.37,0,0,0,1,0.4522383620868137,-0.10105622166387944
soccer,nicaragua,primera-division,Real Madriz - Managua FC,9,250,2452,1,56178,56179,2.0,3.3,3.25,0,0,0,1,0.44935754508629283,-0.10128490982741434
soccer,poland,ekstraklasa,Gornik Z. - Piast Gliwice,9,262,2497,1,57490,57482,1.61,3.84,5.48,0,0,0,1,0.5827192658486376,-0.10134751144867765
hockey,france,ligue-magnus,Nice - Angers,5,200,3311,2,78380,78381,2.39,4.55,2.16,0,0,0,2,0.40830682017499803,-0.1017735072603484
hockey,france,ligue-magnus,Mulhouse - Epinal,5,200,3311,2,78390,78384,2.58,4.66,2.01,0,0,0,2,0.4463703420486319,-0.1017778341408416
soccer,mexico,primera-division,Pachuca - Necaxa,9,242,2428,1,55545,55547,1.76,3.59,4.58,0,0,0,1,0.5239452675239825,-0.10244253836551412
soccer,czech-republic,1-liga,Plzen - Bohemians 1905,9,187,2110,1,44161,44156,1.35,4.63,8.81,0,0,0,1,0.7140246274961677,-0.1030478653719245
hockey,czech-republic,extraliga,Plzen - Jihlava,5,187,3257,1,77687,77682,1.28,6.58,7.29,0,0,0,1,0.7585078210006718,-0.10396424685407174
soccer,mexico,primera-division,Santos Laguna - Puebla,9,242,2428,1,55539,55542,1.8,3.51,4.37,0,0,0,1,0.508606335316087,-0.1056357455388042
handball,poland,superliga,Chrobry Glogow - Kwidzyn,6,262,3179,1,75948,75947,1.68,8.87,2.5,0,0,0,1,0.5523727850200942,-0.10590253112682607
soccer,sweden,allsvenskan-women,Djurgarden W - Linkopings W,9,283,2646,2,62789,62791,5.02,4.61,1.44,0,0,1,2,0.662053790705366,-0.10600577587334784
soccer,norway,obos-ligaen,Asane - Elverum,9,254,2474,1,56688,56690,1.94,3.46,3.74,0,0,0,1,0.46397679875329007,-0.10626064938150778
soccer,norway,eliteserien,Rosenborg - Sarpsborg 08,9,254,2473,1,56656,56666,1.64,3.94,5.05,0,0,0,1,0.5681876721704199,-0.10651909006329925
soccer,russia,division-2-ural-povolzhye,Orenburg 2 - Ural 2,9,266,2541,1,0,0,2.19,3.07,3.08,0,0,0,1,0.3983036586108052,-0.10732351902717369
soccer,czech-republic,cfl,Prevysov - Jirny,9,187,2112,2,44241,44250,2.49,3.54,2.3,0,0,0,2,0.374085793783069,-0.10738667253764721
handball,europe,european-championship-women,Switzerland W - Norway W,6,196,3115,2,98600,74103,19.93,23.32,1.01,0,0,1,2,0.9890351015625202,-0.10745474218546426
soccer,brazil,serie-a,Botafogo RJ - Vitoria,9,175,2042,1,42489,42497,1.72,3.63,4.82,0,0,0,1,0.5361627126879771,-0.10805574191205475
hockey,sweden,hockeyettan-sodra,Tyringe - Dalen,5,283,3356,2,79203,79205,2.91,4.41,1.87,0,0,0,2,0.4843950114240434,-0.10825440073222845
soccer,colombia,liga-aguila,America De Cali - Cortulua,9,183,2092,1,43745,43738,1.71,3.34,5.08,0,0,0,1,0.5398407748938621,-0.1082708097626702
soccer,guatemala,liga-nacional,Coban Imperial - Guastatoya,9,208,2300,1,50687,50682,2.0,3.08,3.43,0,0,0,1,0.4458583713863582,-0.1082832572272836
handball,czech-republic,extraliga,Hranice - Frydek-Mistek,6,187,3103,1,73836,73829,1.63,8.49,2.64,0,0,0,1,0.5716249065478382,-0.10833555924924425
american-football,usa,nfl,Miami Dolphins - New Orleans Saints,1,293,3487,2,81313,81316,2.45,0.0,1.58,0,0,0,2,0.592956648891779,-0.1088422323292916
basketball,italy,lega-a,Brindisi - Torino,7,220,2936,1,70063,70056,1.45,0.0,2.73,0,0,0,1,0.6558460438681022,-0.10894052531389298
soccer,slovakia,2-liga,Sered - Lok. Kosice,9,275,2574,1,0,0,2.3,3.23,2.69,0,0,0,1,0.3732005887674185,-0.10895280448841345
soccer,belgium,jupiler-league,Club Brugge KV - Gent,9,170,2023,1,42003,42004,1.72,3.79,4.69,0,0,0,1,0.5357513760047002,-0.10903837954432719
basketball,italy,a2-east,Forli - Imola,7,220,2938,1,70132,70147,1.34,0.0,3.13,0,0,0,1,0.718252014715496,-0.11041853023892728
soccer,poland,division-1,Ol. Grudziadz - Leczna,9,262,2498,1,57515,57533,1.86,3.34,4.12,0,0,0,1,0.48656870470452773,-0.11044442935997481
hockey,slovakia,tipsport-liga,Ban. Bystrica - Liptovsky Mikulas,5,275,3347,1,78998,79003,1.31,6.2,6.86,0,0,0,1,0.7370523753357282,-0.1111657687425676
