soccer,germany,regionalliga-north,Lubeck - BSV Rehden,1.50,4.02,6.17
soccer,iceland,inkasso-deildin,Fram - Leiknir F.,1.39,4.54,6.26
soccer,moldova,divizia-nationala,Spicul Chiscareni - Dacia Chisinau,8.56,4.82,1.28
soccer,nigeria,premier-league,Enyimba - Bukola Saraki,1.20,5.50,9.83
soccer,nigeria,premier-league,Enugu Rangers - Sunshine Stars,1.39,3.76,7.43
soccer,nigeria,premier-league,Plateau - MFM FC,1.29,4.49,8.74
soccer,nigeria,premier-league,Gombe - Kano,1.40,3.53,8.39
soccer,nigeria,premier-league,El Kanemi - Ifeanyi Ubah,1.25,4.80,8.86
soccer,nigeria,premier-league,Nasarawa - Lobi,1.29,4.49,8.74
soccer,nigeria,premier-league,Akwa - Niger Tornadoes,1.25,4.80,8.83
soccer,nigeria,premier-league,Katsina United FC - Wikki,1.33,4.03,8.41
soccer,nigeria,premier-league,Abia Warriors - Shooting,1.39,3.76,7.42
soccer,russia,division-1,FK Krylya Sovetov Samara - Dynamo SPB,1.48,3.92,6.76
soccer,serbia,super-liga,FK Crvena zvezda - Backa,1.07,9.53,18.79
soccer,slovakia,2-liga,Skalica - Podbrezova B,1.14,7.00,11.50
soccer,slovakia,2-liga,Sered - Trebisov,1.43,4.41,5.66
soccer,sweden,division-2-vastra-gotaland,Vinbergs - Ullareds IK,1.46,4.60,4.77
soccer,finland,kakkonen-group-a,Klubi 04 - Lahti Akatemia,1.13,7.65,10.31
soccer,slovenia,2-snl,NK Kranj - Fuzinar,1.50,4.51,4.33
soccer,belarus,vysshaya-liga,Shakhtyor Soligorsk - FC Minsk,1.29,4.65,9.34
soccer,italy,coppa-italia,Genoa - Cesena,1.36,4.75,8.24
soccer,latvia,synottip-virsliga,Riga FC - Metta/LU,1.31,4.41,8.97
soccer,lithuania,a-lyga,Suduva - Kauno Zalgiris,1.34,4.48,7.03
soccer,norway,obos-ligaen,Ranheim - Ull/Kisa,1.47,4.38,6.23
soccer,slovenia,prva-liga,Krsko - Ankaran Hrvatini,1.45,4.10,6.42
soccer,world,club-friendly,Fiorentina (Ita) - Parma (Ita) ,1.45,4.43,5.95
soccer,germany,dfb-pokal,Energie Cottbus - VfB Stuttgart,7.42,4.80,1.38
soccer,russia,premier-league,Zenit Petersburg - Akhmat Grozny,1.46,4.22,7.40
soccer,russia,premier-league,Krasnodar - Amkar,1.45,4.18,8.11
soccer,world,club-friendly,Badalona (Esp) - Santfeliuenc (Esp) ,1.47,4.07,5.83
soccer,luxembourg,national-division,Jeunesse Esch - Differdange,6.94,4.91,1.32
soccer,israel,toto-cup,Maccabi Haifa - H. Akko,1.32,4.74,7.53
soccer,serbia,super-liga,Napredak - Borac,1.27,4.75,9.79
soccer,serbia,super-liga,Radnicki Nis - Rad Beograd,1.41,4.23,6.60
soccer,colombia,liga-aguila,Santa Fe - Tigres,1.40,4.03,7.98
soccer,italy,coppa-italia,Verona - Avellino,1.45,4.26,7.06
soccer,italy,coppa-italia-lega-pro,Catania - Sicula Leonzio,1.48,4.21,4.98
soccer,turkey,super-lig,Besiktas - Antalyaspor,1.48,4.47,6.61
soccer,turkey,tff-1-lig,Gaziantepspor - Umraniyespor,7.25,4.09,1.44
soccer,france,ligue-1,Guingamp - Paris SG,11.05,5.80,1.28
soccer,portugal,primeira-liga,Tondela - FC Porto,12.60,5.93,1.24
soccer,bolivia,liga-de-futbol-prof,Bolivar - Wilstermann,1.45,4.21,6.20
soccer,brazil,serie-c,Fortaleza - Cuiaba Esporte,1.50,3.81,6.19
soccer,canada,csl,Milton - Brantford,4.89,5.55,1.45
soccer,usa,usl-2017,Portland 2 - Sacramento Republic,5.46,4.21,1.46
soccer,canada,csl,Royal Toronto - Vorkuta,7.06,7.43,1.26
soccer,honduras,liga-nacional,Olimpia - Vida,1.31,4.72,7.45
