Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
hockey,germany,del,Schwenninger - Dusseldorf,5,4,204,48,3315,0,1,78284,13,46793,2,2.32,4.44,2.41,0,0,0,2,0.439517198762788,0.04201166597043903
hockey,czech-republic,extraliga,Chomutov - Mountfield HK,5,4,187,31,3257,0,1,44258,24,77686,7,2.19,4.09,2.7,0,0,0,1,0.47633728793453617,0.03628458871986069
soccer,uzbekistan,uzbekistan-cup,Din. Samarkand - Bunyodkor,9,8,298,142,2714,1,2,64831,5,40297,129,5.9,3.88,1.6,0,1,0,2,0.6385540012723249,0.03614400339286653
hockey,austria,ebel,Fehervar AV19 - Dornbirn,5,4,165,9,3245,0,1,77536,10,41492,24,2.09,4.53,2.67,0,0,0,2,0.3970814108301482,0.036052315518859734
hockey,austria,ebel,Graz 99ers - Salzburg,5,4,165,9,3245,0,2,77530,4,41456,8,3.18,4.68,1.83,0,0,0,2,0.5626420582477427,0.03570477902815576
hockey,russia,vhl,Zvezda Chekhov - Kurhan,5,4,266,110,3342,1,2,99207,30,78896,3,2.49,4.05,2.35,0,0,0,2,0.4387079615130253,0.022936081152303295
hockey,slovakia,tipsport-liga,Liptovsky Mikulas - Zilina,5,4,275,119,3347,0,1,79003,5,44659,41,2.29,4.39,2.44,0,0,0,2,0.42082360987193684,0.01861778339411526
soccer,germany,oberliga-bayern-sud,Chiemgau Traunstein - Hankofen-Hailing,9,8,204,48,2259,20,2,0,0,49550,17,2.53,3.64,2.23,0,0,0,1,0.40639291820827905,0.018414433377088833
hockey,slovakia,tipsport-liga,Nove Zamky - Nitra,5,4,275,119,3347,0,2,76148,5,44673,55,3.27,4.64,1.81,0,0,0,2,0.5598266063291271,0.016402663525580157
hockey,switzerland,national-league,Biel - Davos,5,4,284,128,3380,0,2,47009,7,77899,16,2.42,4.35,2.33,0,0,0,1,0.42275594696138097,0.016246050455311176
basketball,austria,abl,Vienna Basket - Wels,7,6,165,9,2818,0,2,67908,4,41586,37,1.96,0.0,1.8,0,0,0,2,0.5623310800041471,0.015244930009331026
hockey,hungary,erste-liga,Brasov - Ujpest,5,4,212,56,3323,0,2,78691,4,50758,3,2.32,4.45,2.26,0,0,0,2,0.4486621609435489,0.011092447406682804
hockey,russia,vhl,Bars - Ryazan,5,4,266,110,3342,1,2,78949,26,58972,9,2.44,3.95,2.43,0,0,0,2,0.41604608675597377,0.007686706865046437
soccer,europe,euro-u21,Germany U21 - Azerbaijan U21,9,8,196,40,2169,5,1,46511,12,46535,36,1.06,11.15,23.49,0,0,0,1,0.9437022977164438,0.005407259657175251
hockey,russia,mhl,Tayfun - Krylya Sovetov,5,4,266,110,3343,2,2,99218,35,78922,29,2.85,4.47,1.97,0,0,0,2,0.5096255985139493,0.004084978425237125
hockey,hungary,erste-liga,DVTK - MAC Budapest,5,4,212,56,3323,0,1,50755,0,78688,1,2.27,4.34,2.33,0,0,0,1,0.43553020829938627,-0.008934194614482784
hockey,switzerland,national-league,Langnau Tigers - Fribourg,5,4,284,128,3380,0,2,78285,14,62955,23,2.62,4.31,2.18,0,0,0,2,0.4503583842770007,-0.015439595149269836
hockey,russia,khl,SKA St. Petersburg - Sibir Novosibirsk,5,4,266,110,3341,0,1,77991,18,78880,16,1.19,8.1,10.5,0,0,0,1,0.8375967471932346,-0.017157214947636112
hockey,czech-republic,extraliga,Pardubice - Olomouc,5,4,187,31,3257,0,1,68212,3,77689,10,1.98,4.38,2.96,0,0,0,1,0.49474581342143714,-0.02081968308730048
hockey,russia,khl,Sochi - Barys Astana,5,4,266,110,3341,0,1,58916,2,78871,7,2.09,4.4,2.87,0,0,0,1,0.4666638654540514,-0.022635340551406043
baseball,usa,mlb,Washington Nationals - Chicago Cubs,8,7,293,137,3460,0,1,81101,28,81095,22,1.59,0.0,2.44,0,0,0,1,0.6199806481029713,-0.024119948332670615
hockey,sweden,hockeyettan-sodra,Halmstad - Hanhals,5,4,283,127,3356,3,1,62164,10,99241,44,1.87,4.54,2.92,0,0,0,1,0.5221093919858554,-0.027190157455690044
hockey,russia,khl,Kunlun - Metallurg Magnitogorsk,5,4,266,110,3341,0,2,78875,11,77968,85,2.7,4.1,2.27,0,0,0,2,0.4247214208935677,-0.02825383824535541
hockey,finland,liiga,Ilves - Hameenlinna,5,4,199,43,3306,0,1,47440,9,47456,25,2.17,4.08,2.8,0,0,0,1,0.4455042824307441,-0.028423681303662702
hockey,russia,khl,Salavat Ufa - Avangard Omsk,5,4,266,110,3341,0,1,77969,86,78868,4,2.35,4.23,2.54,0,0,0,1,0.4087947453977674,-0.02913507282610857
soccer,argentina,copa-argentina,Huracan - Velez Sarsfield,9,8,160,4,1956,6,2,39720,8,39730,18,2.68,3.0,2.62,0,1,0,1,0.353389758738084,-0.03149728963210412
hockey,usa,nhl,Chicago Blackhawks - Pittsburgh Penguins,5,4,293,137,3383,0,1,79809,16,79794,1,2.27,3.86,2.78,0,0,0,1,0.42196738937861605,-0.03317639851223741
hockey,czech-republic,extraliga,Mlada Boleslav - Zlin,5,4,187,31,3257,0,1,44158,3,44164,9,1.83,4.4,3.37,0,0,0,1,0.5307461460084492,-0.03461994313799754
hockey,switzerland,national-league,Ambri-Piotta - Zug,5,4,284,128,3380,0,2,78223,3,62972,7,3.41,4.75,1.76,0,0,0,2,0.5528333649786138,-0.035543786365315425
hockey,usa,nhl,Columbus Blue Jackets - New York Islanders,5,4,293,137,3383,0,1,80482,400,79808,15,2.05,3.94,3.18,0,0,0,1,0.46956796622127933,-0.03560539928226422
hockey,germany,del2,Freiburg - Riessersee,5,4,204,48,3316,1,2,78468,21,78486,17,2.33,4.46,2.32,0,0,0,1,0.4073066624155258,-0.03832742599385321
hockey,czech-republic,extraliga,Trinec - Sparta Prague,5,4,187,31,3257,0,1,44184,1,44168,13,2.03,4.37,2.85,0,0,0,1,0.4726929321664085,-0.039255677380767844
hockey,denmark,metal-ligaen,Aalborg - Esbjerg,5,4,188,32,3266,0,1,44699,14,44698,13,2.19,4.27,2.58,0,0,0,1,0.43507953329648164,-0.039643547966979206
basketball,argentina,torneo-super-20,Salta - Quimsa,7,6,160,4,3877,2,1,97548,16,67620,18,1.84,0.0,1.91,0,0,0,2,0.5044102077117567,-0.040193959637961255
hockey,usa,nhl,Los Angeles Kings - Philadelphia Flyers,5,4,293,137,3383,0,1,79815,22,79811,18,2.02,3.91,3.21,0,0,0,1,0.4746766058398755,-0.04034632961122702
hockey,russia,khl,Niznekamsk - HC Yugra,5,4,266,110,3341,0,1,78882,18,78889,25,1.65,4.52,4.38,0,0,0,1,0.5894337966287888,-0.04220651624999765
hockey,russia,mhl,Sibirskie Snaipery - Mamonty Yugry,5,4,266,110,3343,2,1,78928,5,78945,22,2.22,4.34,2.48,0,0,0,1,0.4266452898919671,-0.04331758724576476
hockey,usa,nhl,Tampa Bay Lightning - Florida Panthers,5,4,293,137,3383,0,1,79806,13,79810,17,1.91,4.04,3.54,0,0,0,1,0.5025566550708986,-0.04408438331272933
hockey,russia,khl,Vladivostok - Lada,5,4,266,110,3341,0,1,78873,9,78187,0,1.78,4.53,3.67,0,0,0,1,0.5423651149264492,-0.04434627619348769
hockey,france,ligue-magnus,Nice - Amiens,5,4,200,44,3311,0,1,46931,134,47957,18,2.23,4.2,2.46,0,0,0,1,0.42320689923655763,-0.045730581058923934
baseball,south-korea,kbo,NC Dinos - SK Wyverns,8,7,279,123,3458,0,1,81064,6,81063,5,1.77,0.0,1.95,0,0,0,1,0.5448933240140139,-0.04615430713661742
hockey,russia,mhl,Tolpar - Avto,5,4,266,110,3343,2,1,78941,18,78936,13,2.2,4.2,2.53,0,0,0,1,0.4291579167403083,-0.046543819309434735
rugby-union,world,guinness-pro14,Ulster - Connacht,3,2,302,146,3574,34,1,81893,15,81886,8,1.19,25.27,4.7,0,0,0,1,0.8327719725896829,-0.047375540096196815
hockey,russia,vhl,Khimik - Tyumen,5,4,266,110,3342,1,2,58885,30,58873,18,2.71,3.97,2.21,0,0,0,2,0.42592518344959307,-0.048516813699503565
soccer,netherlands,eerste-divisie,FC Emmen - Cambuur,9,8,248,92,2445,1,2,55926,6,55928,8,2.69,3.32,2.48,0,0,0,2,0.3738123635446507,-0.049287390817071834
soccer,world,friendly-international,Japan - New Zealand,9,8,302,146,2727,3,1,40158,31,41374,0,1.2,6.23,12.58,0,0,0,1,0.8250862539801395,-0.04948247611916369
hockey,russia,vhl,CSK VVS - Voronezh,5,4,266,110,3342,1,2,78960,7,76093,12,2.45,4.2,2.33,0,0,0,2,0.4000760363854478,-0.050994612948801935
hockey,sweden,hockeyallsvenskan,Tingsryds - Vasterviks IK,5,4,283,127,3354,1,1,79109,15,79108,14,1.99,4.2,3.02,0,0,0,1,0.476907214204596,-0.0514693371038929
soccer,indonesia,liga-2,Cilegon United - PSS Sleman,9,8,215,59,2325,1,1,51352,15,51348,11,2.52,3.17,2.52,0,0,0,2,0.3652922804107105,-0.05227858774013789
basketball,australia,nbl,Cairns - Illawarra Hawks,7,6,163,7,2811,0,1,67839,3,67837,1,1.79,0.0,2.0,0,0,0,1,0.5354595680929967,-0.052566295080425235
hockey,switzerland,swiss-league,Langenthal - Olten,5,4,284,128,3381,1,1,63124,124,78283,12,2.07,4.43,2.57,0,0,0,1,0.45559808384684364,-0.05318875367947083
hockey,usa,ahl,Rochester Americans - Syracuse Crunch,5,4,293,137,3384,1,2,77985,12,79822,1,2.51,3.73,2.4,0,0,0,2,0.38459264862981635,-0.05498403092031487
hockey,sweden,hockeyallsvenskan,Pantern - Leksands,5,4,283,127,3354,1,2,79106,12,79076,5,2.46,4.19,2.34,0,0,0,2,0.3949579854350861,-0.05656590603126764
soccer,world,world-cup-u17,Colombia U17 - Ghana U17,9,8,302,146,2731,7,2,61059,2,39438,0,4.98,4.36,1.55,0,1,0,2,0.6250228509239174,-0.05675378375986902
hockey,france,ligue-magnus,Bordeaux - Angers,5,4,200,44,3311,0,1,46212,81,47903,2,1.65,5.1,3.43,0,0,0,1,0.5835753657296693,-0.05707791776314727
baseball,japan,npb,Fukuoka S. Hawks - Orix Buffaloes,8,7,223,67,3452,0,1,80988,9,80984,5,1.43,0.0,2.77,0,0,0,1,0.6818573340961355,-0.05800933079657278
hockey,kazakhstan,championship,Nomad Astana - Almaty,5,4,225,69,3329,0,1,78734,0,70328,5,1.75,4.4,3.85,0,0,0,1,0.5463903539471183,-0.05842250745672395
soccer,germany,oberliga-hessen,Baunatal - Hessen Dreieich,9,8,204,48,2256,17,2,48968,37,49390,5,2.33,3.82,2.32,0,0,0,1,0.3952089802264737,-0.05952110982880918
handball,germany,2-bundesliga,Hamm-Westfalen - Bietigheim-Metterzimmern,6,5,204,48,3148,1,2,75289,29,75280,20,2.03,8.91,2.02,0,0,0,1,0.46178695159324773,-0.060749988607482694
hockey,kazakhstan,championship,Pavlodar - Gornyak Rudny,5,4,225,69,3329,0,1,78013,18,78742,8,1.45,5.7,5.2,0,0,0,1,0.6705908339459581,-0.061429535063024024
soccer,russia,division-2-ural-povolzhye,Lada Togliatti - Kamaz,9,8,266,110,2541,6,2,59020,2,58880,25,2.88,3.39,2.2,0,0,0,2,0.4205459264418273,-0.0623324681899832
soccer,england,professional-development-league,Barnsley U23 - Sheffield Wed U23,9,8,193,37,2157,11,1,45921,19,45902,0,2.39,3.64,2.4,0,0,0,2,0.3801575543997955,-0.06258704960035064
american-football,usa,ncaa,North Carolina State - Louisville,1,0,293,137,3488,1,2,81389,49,71662,23,2.32,0.0,1.61,0,0,0,2,0.5972240276493916,-0.06306445161390066
hockey,usa,ahl,Grand Rapids Griffins - Manitoba Moose,5,4,293,137,3384,1,1,79821,0,79844,23,1.74,4.14,3.8,0,0,0,1,0.547681931180434,-0.06355870235952014
soccer,united-arab-emirates,arabian-gulf-cup,Al Jazira - Al Ain,9,8,296,140,2705,1,2,40299,131,40309,141,2.42,3.59,2.36,0,1,0,1,0.37388037302685706,-0.06704894174296193
hockey,germany,del,Iserlohn Roosters - Eisbaren Berlin,5,4,204,48,3315,0,2,78290,19,77892,9,3.08,4.66,1.88,0,0,0,2,0.5005158015401615,-0.06707987852783678
hockey,poland,polish-hockey-league,Krakow - Katowice,5,4,262,106,3336,0,1,78031,36,99189,16,1.49,4.94,4.42,0,0,0,1,0.6489735853449706,-0.06740685272651799
hockey,finland,mestis,TUTO - IPK,5,4,199,43,3307,1,1,78328,2,78330,4,1.74,4.54,3.34,0,0,0,1,0.5452582444138109,-0.06925764151347168
hockey,germany,del,Krefeld Pinguine - Kolner,5,4,204,48,3315,0,2,78459,12,78297,5,3.27,4.63,1.82,0,0,0,2,0.5179673650774573,-0.06987731165735077
hockey,austria,ebel,Medvescak Zagreb - Klagenfurt,5,4,165,9,3245,0,2,77538,12,77526,0,2.47,4.33,2.28,0,0,0,2,0.39849012010280654,-0.07143947356687588
soccer,netherlands,eerste-divisie,Almere City - Maastricht,9,8,248,92,2445,1,1,55944,24,55923,3,2.36,3.51,2.71,0,0,0,1,0.38217160148311796,-0.07211398566164826
soccer,europe,euro-u21,Russia U21 - Austria U21,9,8,196,40,2169,5,1,46531,32,46552,53,2.46,3.31,2.75,0,0,0,1,0.36357472944755226,-0.07233299010891882
soccer,europe,euro-u21,FYR Macedonia U21 - Serbia U21,9,8,196,40,2169,5,2,46534,35,46545,46,3.7,3.55,1.92,0,0,0,2,0.48508808191441366,-0.07459878556991938
soccer,austria,regionalliga-east,Bruck Leitha - Stadlau,9,8,165,9,2007,2,1,0,0,41519,13,1.41,4.82,5.13,0,0,0,1,0.6874971993939274,-0.0747047533038109
hockey,finland,mestis,Kettera - Espoo United,5,4,199,43,3307,1,2,78332,6,78329,3,2.66,4.33,2.07,0,0,0,2,0.44327530279690724,-0.07702815253308604
basketball,usa,nba,Portland Trail Blazers - Toronto Raptors,7,6,293,137,3026,0,1,71553,14,71546,7,1.58,0.0,2.39,0,0,0,1,0.6045415754289097,-0.07728329452124572
soccer,paraguay,primera-division,Nacional Asuncion - Dep. Capiata,9,8,259,103,2491,0,1,57335,0,57343,8,2.3,3.26,2.79,0,0,0,1,0.39101432598375735,-0.07743619249027549
handball,romania,liga-nationala-women,Zalau W - Corona Brasov W,6,5,265,109,3187,1,2,74517,129,74864,103,2.02,8.99,2.0,0,0,1,2,0.46085405541340874,-0.07829188917318253
soccer,world,club-friendly,Sochaux (Fra)  - Dijon (Fra) ,9,8,302,146,2728,4,2,90433,616,72994,311,4.85,3.74,1.59,0,0,0,2,0.5992273878054629,-0.0800482260835829
basketball,australia,wnbl-women,Canberra Capitals W - Bendigo W,7,6,163,7,2813,2,1,0,0,67868,4,1.84,0.0,1.93,0,0,1,1,0.5069052682947741,-0.08011226944954233
soccer,europe,euro-u21,England U21 - Scotland U21,9,8,196,40,2169,5,1,46499,0,46501,2,1.29,4.98,10.49,0,0,0,1,0.7570907818377466,-0.08052721182519604
hockey,sweden,shl,Linkopings - Orebro,5,4,283,127,3353,0,1,62644,29,46698,1,1.77,4.4,3.69,0,0,0,1,0.529676839358347,-0.08113246017626728
basketball,spain,leb-oro,Melilla - Manresa,7,6,280,124,3009,1,1,61493,101,71219,10,1.7,0.0,2.07,0,0,0,1,0.5545148317118104,-0.08189255155703204
basketball,finland,korisliiga,Helsinki Seagulls - Kataja,7,6,199,43,2908,0,1,69500,2,68537,12,1.72,0.0,2.05,0,0,0,1,0.5469750409876918,-0.0822262909738474
basketball,france,lnb,JL Bourg - Antibes,7,6,200,44,2910,0,1,69548,21,69535,8,1.39,0.0,2.98,0,0,0,1,0.6960240842304336,-0.08340134081973688
basketball,philippines,governors-cup,Barangay Ginebra San Miguel - TNT KaTropa,7,6,261,105,2973,3,1,70563,5,70561,3,1.42,0.0,2.76,0,1,0,1,0.6792798566920225,-0.08433953213649541
soccer,ukraine,persha-liga,Sumy - Zhemchuzhyna Odesa,9,8,295,139,2699,1,1,64550,1,64627,25,2.09,3.17,3.18,0,0,0,1,0.43436343164649954,-0.08456919987047339
hockey,denmark,metal-ligaen,Rodovre Mighty Bulls - Herning Blue Fox,5,4,188,32,3266,0,2,77847,9,77844,6,3.41,4.68,1.75,0,0,0,2,0.5351367603511816,-0.08468089251390953
soccer,russia,division-2-south,Kuban 2 - Dynamo Stavropol,9,8,266,110,2537,2,2,58926,12,58928,14,2.57,3.46,2.3,0,0,0,2,0.38604645001328924,-0.08622551151494984
basketball,spain,leb-oro,Forca Lleida - Palma Air Europa,7,6,280,124,3009,1,1,71241,10,71236,5,1.63,0.0,2.23,0,0,0,1,0.5798570911372207,-0.08703641499417514
soccer,australia,a-league,Melbourne City - Brisbane Roar,9,8,163,7,1986,0,1,40941,4,40326,158,2.06,3.6,3.34,0,0,0,1,0.4401806504392486,-0.08795081141051682
soccer,russia,division-2-west,Vladimir - Tekstilshtik,9,8,266,110,2540,5,2,58896,41,59000,13,2.69,3.59,2.17,0,0,0,2,0.413314396670813,-0.08812628993532974
hockey,switzerland,swiss-league,Biasca - GCK Lions,5,4,284,128,3381,1,2,79748,10,79749,11,2.58,4.5,2.04,0,0,0,2,0.4450585686954128,-0.08853896140515172
hockey,russia,mhl,Irbis - Stalnye Lisy,5,4,266,110,3343,2,2,78927,4,78933,10,2.96,4.54,1.89,0,0,0,2,0.4873599690776657,-0.08864006566653015
soccer,netherlands,eerste-divisie,Jong PSV - Jong AZ,9,8,248,92,2445,1,1,55968,11,56002,11,1.99,3.57,3.4,0,0,0,1,0.45777496733789536,-0.08992708585614977
hockey,poland,polish-hockey-league,Bytom - Jastrzebie,5,4,262,106,3336,0,2,78829,2,78835,8,2.63,4.5,2.01,0,0,0,2,0.45214469769110033,-0.09028629469394894
hockey,slovakia,tipsport-liga,Zvolen - Kosice,5,4,275,119,3347,0,2,59928,11,71014,2,2.79,4.4,2.04,0,0,0,2,0.44098222122467895,-0.09653487375159131
soccer,poland,iii-liga-group-iv-2017-2018,Jaroslaw - Spartakus Daleszyce,9,8,262,106,0,-1,1,0,0,0,0,2.4,3.6,2.4,0,0,0,2,0.35958843937924706,-0.09784838963557649
soccer,ukraine,persha-liga,Inhulets - Hirnyk-Sport,9,8,295,139,2699,1,1,64552,3,64556,7,1.99,3.19,3.47,0,0,0,1,0.4536529421965463,-0.09821277275643728
hockey,switzerland,swiss-league,Visp - La Chaux-de-Fonds,5,4,284,128,3381,1,2,79736,14,79741,3,2.57,4.55,2.01,0,0,0,2,0.44809809396347783,-0.09833943676575217
soccer,czech-republic,youth-league,Ostrava U21 - Karvina U21,9,8,187,31,2121,11,1,44588,16,44573,1,2.25,4.01,2.4,0,0,0,1,0.38980280386320315,-0.09835495304623434
hockey,germany,del2,Bayreuth - Ravensburg,5,4,204,48,3316,1,1,69700,7,49617,17,2.11,4.4,2.61,0,0,0,1,0.42174337973576775,-0.09920853041218923
soccer,austria,regionalliga-west,Hohenems - Kufstein,9,8,165,9,2009,4,1,41602,7,41501,33,2.17,3.71,2.65,0,0,0,1,0.4061432874971404,-0.10142655224889344
soccer,germany,oberliga-hamburg,Condor Hamburg - Barmbek-Uhlenhorst,9,8,204,48,2252,13,1,49237,10,49233,6,2.18,3.95,2.44,0,0,0,1,0.401100002181335,-0.10644236885143186
american-football,usa,nfl,Tampa Bay Buccaneers - New England Patriots,1,0,293,137,3487,0,2,81333,31,81303,1,2.94,0.0,1.43,0,0,0,2,0.6670097584998108,-0.10738615196574544
soccer,europe,euro-u21,Bulgaria U21 - Kazakhstan U21,9,8,196,40,2169,5,1,46521,22,46518,19,1.7,3.53,4.96,0,0,0,1,0.5432928384621444,-0.10914596373479231
basketball,spain,leb-oro,Castello - Palencia,7,6,280,124,3009,1,2,71246,15,61422,30,2.39,0.0,1.54,0,0,0,2,0.6110705458914221,-0.1091691839392777
soccer,paraguay,primera-division,Sp. Luqueno - Independiente,9,8,259,103,2491,0,1,57337,2,39729,17,2.16,3.47,2.87,0,0,0,1,0.403932014549884,-0.10991969704504359
soccer,brazil,serie-b,CRB - ABC,9,8,175,19,2043,1,1,42545,17,42547,19,1.59,3.6,5.85,0,0,0,1,0.5879033272525733,-0.11056560960747178
soccer,poland,iii-liga-group-i-2017-2018,Swit - Pelikan,9,8,262,106,0,-1,2,0,0,0,0,2.61,3.73,2.15,0,0,0,2,0.40493382481756446,-0.1125150231671621
soccer,brazil,serie-b,Boa - Paysandu PA,9,8,175,19,2043,1,1,42546,18,42527,40,1.96,3.06,4.09,0,0,0,1,0.45496709702371607,-0.11277551024324642
soccer,indonesia,liga-1,Semen Padang - Madura United,9,8,215,59,2324,0,2,40504,151,51313,9,2.83,3.31,2.22,0,0,0,2,0.3881159483810345,-0.11342835622467481
soccer,belgium,second-amateur-division-group-vfv-b,Hasselt - Spouwen-Mopertingen,9,8,170,14,2028,5,2,42093,7,42180,13,2.65,3.45,2.18,0,0,0,2,0.39644661500163436,-0.11503930448850598
soccer,europe,euro-u21,Belgium U21 - Sweden U21,9,8,196,40,2169,5,1,46507,8,46515,16,1.94,3.48,3.7,0,0,0,1,0.4588720584977386,-0.11679596437700761
soccer,germany,regionalliga-sudwest,FSV Frankfurt - TSV Steinbach,9,8,204,48,2245,6,2,48652,23,48943,12,4.39,3.59,1.71,0,0,0,2,0.5361629930886407,-0.11712856594144284
rugby-union,england,aviva-premiership-rugby,Harlequin - Sale Sharks,3,2,193,37,3516,0,1,81829,8,81830,9,1.36,22.79,3.19,0,0,0,1,0.7041148629621117,-0.11778829547646687
soccer,england,professional-development-league,Millwall U23 - Crystal Palace U23,9,8,193,37,2157,11,1,45903,1,45909,7,2.0,3.52,3.02,0,0,0,1,0.44060319309603924,-0.11879361380792153
soccer,poland,division-1,Legnica - Tychy,9,8,262,106,2498,1,1,57508,5,57521,18,1.7,3.59,4.63,0,0,0,1,0.538937105198263,-0.11972417308993281
soccer,czech-republic,u19-league,Ostrava U19 - Pribram U19,9,8,187,31,2122,12,1,44600,5,44610,15,2.0,3.5,3.03,0,0,0,1,0.4398414614060585,-0.12031707718788298
soccer,italy,serie-c-group-c,Cosenza - Casertana,9,8,220,64,2346,4,1,52037,4,52045,12,1.93,3.22,3.69,0,0,0,1,0.4597743754871763,-0.12111339280618251
handball,spain,division-de-honor-women,Bera Bera W - Guardes W,6,5,280,124,3203,5,2,74272,43,76352,6,2.49,9.04,1.68,0,0,1,2,0.5460520675737909,-0.12151842128828143
soccer,austria,regionalliga-west,Seekirchen - Wals-Grunau,9,8,165,9,2009,4,1,41607,12,41622,27,2.01,3.72,2.86,0,0,0,1,0.43451581962760544,-0.1253695074737754
soccer,mexico,liga-de-ascenso,Atlante - Leones Negros,9,8,242,86,2429,1,1,55553,20,55552,19,1.81,3.28,4.06,0,0,0,1,0.49499385688370606,-0.12847051733394071
basketball,finland,korisliiga,Salon Vilpas - Kauhajoen Karhu,7,6,199,43,2908,0,1,69499,1,69501,3,1.3,0.0,3.36,0,0,0,1,0.7394335923206862,-0.1291210999436931
soccer,netherlands,eerste-divisie,Volendam - Telstar,9,8,248,92,2445,1,1,55927,7,55955,35,1.62,3.98,4.79,0,0,0,1,0.567014676680852,-0.13134874802745103
soccer,germany,regionalliga-west,Verl - Wegberg-Beeck,9,8,204,48,2244,5,1,48808,72,48895,28,1.67,3.75,4.52,0,0,0,1,0.5446480175128745,-0.1349818070947756
soccer,slovakia,2-liga,Pohronie - Samorin,9,8,275,119,2574,1,1,59890,4,59897,11,1.84,3.4,3.58,0,0,0,1,0.47899544627574814,-0.14124807006264684
soccer,europe,euro-u21,Poland U21 - Finland U21,9,8,196,40,2169,5,1,46544,45,46527,28,1.35,4.73,8.13,0,0,0,1,0.7039238319608053,-0.14200807672260773
soccer,lithuania,i-lyga,FK Panevezys - Trakai 2,9,8,234,78,2410,1,1,55131,13,55123,5,1.8,3.6,3.6,0,0,0,1,0.49168082796737694,-0.14371813707340184
hockey,poland,polish-hockey-league,Tychy - Unia Oswiecim,5,4,262,106,3336,0,1,57521,18,78833,6,1.17,7.06,9.75,0,0,0,1,0.8335218047024442,-0.14576169704788464
hockey,finland,suomi-sarja,Karhu HT - D-Kiekko,5,4,199,43,3308,2,1,78360,7,78371,18,1.45,6.5,3.55,0,0,0,1,0.6441256736023283,-0.14670616283694213
