soccer,venezuela,primera-division,Caracas - Metropolitanos,1.35,4.62,7.12
soccer,venezuela,primera-division,Dep. Tachira - Trujillanos,1.45,4.08,6.43
soccer,bolivia,liga-de-futbol-prof,Bolivar - Oriente Petrolero,1.42,4.38,7.23
soccer,nicaragua,primera-division,Esteli - Juventus Managua,1.37,4.20,6.93
soccer,asia,southeast-asian-games,Vietnam U23 - Cambodia U23,1.38,5.00,6.85
soccer,singapore,s-league,Balestier Khalsa - Warriors,6.13,4.42,1.41
soccer,asia,southeast-asian-games,Indonesia U23 - Philippines U23,1.50,4.15,5.00
soccer,asia,southeast-asian-games,Thailand U23 - East Timor U23,1.04,13.50,25.00
soccer,world,club-friendly,Roccella (Ita) - Crotone (Ita) ,5.95,5.00,1.34
soccer,estonia,esiliiga,Rakvere - Santos Tartu,1.26,5.48,7.35
soccer,latvia,latvian-cup,Spartaks - Metta/LU,1.21,5.93,10.67
soccer,europe,europa-league,D. Zagreb (Cro) - Skenderbeu (Alb) ,1.21,5.86,15.64
soccer,germany,regionalliga-bayern,Munich 1860 - Illertissen,1.39,4.74,6.66
soccer,sweden,division-1-sodra,Landskrona - Husqvarna,1.25,5.42,8.94
soccer,jordan,shield-cup,Al Buqaa - Al Faisaly Amman,7.43,4.00,1.37
soccer,saudi-arabia,saudi-professional-league,Al Ahli SC - Al-Fateh,1.22,5.71,9.38
soccer,europe,euro-u19-women,Germany U19 W - France U19 W,1.39,4.22,7.39
soccer,europe,euro-u19-women,Scotland U19 W - England U19 W,12.08,5.40,1.22
soccer,europe,europa-league,Vardar (Mac) - Fenerbahce (Tur) ,6.97,4.30,1.46
soccer,europe,europa-league,PAOK (Gre) - Ostersunds (Swe) ,1.50,4.04,6.94
soccer,europe,europa-league,Ludogorets (Bul) - Suduva (Ltu) ,1.15,7.41,19.62
soccer,europe,europa-league,AC Milan (Ita) - Shkendija (Mac) ,1.13,7.76,23.43
soccer,europe,europa-league,Ajax (Ned) - Rosenborg (Nor) ,1.32,5.13,9.64
soccer,europe,europa-league,Domzale (Slo) - Marseille (Fra) ,6.60,4.25,1.49
soccer,europe,europa-league,Legia (Pol) - Sheriff Tiraspol (Mda) ,1.40,4.47,8.04
soccer,europe,europa-league,Everton (Eng) - Hajduk Split (Cro) ,1.27,5.35,11.58
