Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
soccer,england,checkatrade-trophy,Fleetwood Town - Morecambe,9,8,193,37,3869,20,1,45406,2,45488,15,1.6,3.97,5.02,0,0,0,1,0.6236800339845086,-0.0035199093746437105
soccer,england,checkatrade-trophy,Cheltenham - Forest Green,9,8,193,37,3869,20,1,45463,59,45538,1,1.82,3.53,4.06,0,0,0,1,0.5457070402415493,-0.008308764341927245
hockey,canada,qmjhl,Moncton Wildcats - Cape Breton Screaming Eagles,5,4,180,24,3251,2,1,77657,15,77648,6,2.1,4.65,2.73,0,0,0,1,0.46878530312653754,-0.01413714857661013
soccer,germany,oberliga-rheinland-pfalz-saar,Engers - Karbach,9,8,204,48,2257,18,1,0,0,49440,8,1.75,4.08,3.31,0,0,0,1,0.5649441254376941,-0.015130373978713715
hockey,kazakhstan,championship,HC Astana - Almaty,5,4,225,69,3329,0,2,78743,9,70328,5,9.4,9.5,1.18,0,0,0,2,0.8447183856864487,-0.01795724938883606
soccer,england,bostik-league,Metropolitan - Dorking,9,8,193,37,2155,9,1,45829,4,88988,391,2.27,3.63,2.55,0,0,0,1,0.4290295530236913,-0.020553476091512465
hockey,europe,champions-league,Liberec (Cze)  - Davos (Sui) ,5,4,196,40,3273,5,1,77931,48,80319,237,2.03,4.51,2.78,0,0,0,1,0.480665301085254,-0.02354314446304313
soccer,germany,oberliga-rheinland-pfalz-saar,Dudenhofen - Salmrohr,9,8,204,48,2257,18,1,0,0,49449,17,2.18,3.99,2.46,0,0,0,1,0.4457678115120984,-0.02392048381663173
hockey,europe,champions-league,Jyvaskyla (Fin)  - Neman Grodno (Blr) ,5,4,196,40,3273,5,1,77935,52,99154,125,1.22,7.22,8.77,0,0,0,1,0.8148319412078795,-0.026841053301759146
hockey,europe,champions-league,Grizzly Wolfsburg (Ger)  - Salzburg (Aut) ,5,4,196,40,3273,5,1,80313,231,89734,116,1.87,4.49,3.14,0,0,0,1,0.5197594451430632,-0.03224119262353082
basketball,philippines,governors-cup,Meralco Bolts - Star Hotshots,7,6,261,105,2973,3,1,70579,11,70560,2,1.85,0.0,1.91,0,1,0,1,0.5256719698208029,-0.03236100686060538
hockey,russia,khl,Slovan Bratislava - Cherepovets,5,4,266,110,3341,0,1,46856,59,59013,26,2.35,3.92,2.64,0,0,0,1,0.4067150161933201,-0.03275534218199824
soccer,morocco,coupe-du-trone,Wydad - Berkane,9,8,245,89,2441,2,1,39021,36,55791,7,1.89,2.86,4.53,0,1,0,1,0.5110120215307555,-0.038412673378507914
soccer,england,checkatrade-trophy,Port Vale - Newcastle Utd U23,9,8,193,37,3869,20,2,45415,11,45878,0,2.6,3.44,2.49,0,0,0,2,0.37832560676565696,-0.03890552963323089
soccer,wales,league-cup,Haverfordwest - Carmarthen Town,9,8,301,145,2723,4,1,64995,13,64984,2,2.4,3.4,2.57,0,1,0,1,0.39368651971752205,-0.03939453762710512
hockey,russia,khl,Podolsk - Sp. Moscow,5,4,266,110,3341,0,1,78879,15,77993,20,1.95,4.26,3.22,0,0,0,1,0.49207285496146,-0.042587297710687345
soccer,england,vanarama-national-league,Guiseley - Macclesfield,9,8,193,37,2150,4,2,45551,14,45520,47,3.22,3.31,2.21,0,0,0,2,0.42898461321751546,-0.042928929577926316
soccer,brazil,serie-b,Parana - Internacional,9,8,175,19,2043,1,2,42523,36,42507,20,3.38,3.12,2.2,0,0,0,2,0.4307727202725096,-0.043583346167065655
hockey,russia,vhl,Almetyevsk - Orsk,5,4,266,110,3342,1,1,78903,10,78913,20,2.15,3.97,2.76,0,0,0,1,0.44164821015294764,-0.043875085366228375
hockey,switzerland,national-league,Fribourg - Servette,5,4,284,128,3380,0,1,62955,23,77925,42,2.03,4.53,2.76,0,0,0,1,0.46946965853251715,-0.04560834289222358
basketball,usa,nba,Memphis Grizzlies - Orlando Magic,7,6,293,137,3026,0,1,71550,11,71564,25,1.8,0.0,1.99,0,0,0,1,0.5346696582320863,-0.04699326897780576
hockey,europe,champions-league,HV 71 (Swe)  - Trinec (Cze) ,5,4,196,40,3273,5,1,80238,156,77967,84,1.85,4.39,3.29,0,0,0,1,0.518510890208976,-0.04794688601575803
soccer,romania,romanian-cup,Aerostar - Foresta Suceava,9,8,265,109,2532,4,1,58692,38,58550,15,2.39,3.56,2.47,0,1,0,1,0.38966153462750164,-0.04943088650379214
baseball,japan,npb,Nippon Ham Fighters - Orix Buffaloes,8,7,223,67,3452,0,1,80983,4,80984,5,1.48,0.0,2.6,0,0,0,1,0.6594717084882187,-0.04996223216132574
soccer,italy,serie-c-group-c,Bisceglie - Juve Stabia,9,8,220,64,2346,4,2,52231,2,51999,33,2.77,3.06,2.43,0,0,0,2,0.3807934784322936,-0.052218075111556975
hockey,germany,del,ERC Ingolstadt - Iserlohn Roosters,5,4,204,48,3315,0,1,77920,37,78290,19,1.66,4.9,3.82,0,0,0,1,0.5816218147759632,-0.052284526472577406
hockey,norway,get-ligaen,Sparta Sarpsborg - Lillehammer,5,4,254,98,3334,0,1,57054,64,56783,50,2.04,4.42,2.82,0,0,0,1,0.4627713651606812,-0.053794629877125306
hockey,russia,khl,Jokerit - Nizhny Novgorod,5,4,266,110,3341,0,1,77980,7,68396,20,1.82,4.17,3.71,0,0,0,1,0.5206023179773662,-0.06402900156243108
hockey,slovakia,tipsport-liga,Slovakia U20 - Detva,5,4,275,119,3347,0,2,68635,14,60064,1,3.35,4.73,1.78,0,0,0,2,0.5332427622709798,-0.0651639527662256
soccer,italy,serie-b,Ternana - Brescia,9,8,220,64,2343,1,1,51973,7,51958,31,2.33,2.83,3.54,0,0,0,1,0.39017508109968263,-0.06833989551709728
soccer,germany,regionalliga-west,Westfalia Rhynern - Bonner,9,8,204,48,2244,5,2,49364,9,48875,8,3.34,3.59,2.0,0,0,0,2,0.4652463265779817,-0.06950734684403659
handball,slovakia,extraliga,Sala - Topolcany,6,5,275,119,3192,0,1,59895,9,76143,0,1.51,9.62,2.89,0,0,0,1,0.6374480853536155,-0.07343802179615787
soccer,england,vanarama-national-league,Halifax - Wrexham,9,8,193,37,2150,4,1,45564,27,45469,65,2.3,3.24,3.12,0,0,0,1,0.3932322906068101,-0.07351210123410531
soccer,italy,serie-c-group-c,Casertana - Virtus Francavilla,9,8,220,64,2346,4,1,52045,12,52049,16,2.31,3.05,2.96,0,0,0,1,0.38942967825253094,-0.07665453682187287
soccer,england,vanarama-national-league,Boreham Wood - Eastleigh,9,8,193,37,2150,4,1,45545,8,45547,10,2.24,3.37,3.11,0,0,0,1,0.40377294188503,-0.07705533078833281
hockey,germany,del,Nurnberg Ice Tigers - Bremerhaven,5,4,204,48,3315,0,1,78274,3,69702,9,1.64,4.97,3.87,0,0,0,1,0.5795080124351972,-0.07751071813480727
soccer,england,fa-cup,Harlow - East Thurrock,9,8,193,37,3863,14,2,45842,17,45673,6,4.1,3.84,1.69,0,1,0,2,0.559907763994731,-0.07790707079551398
soccer,italy,serie-c-group-c,Siracusa - Matera,9,8,220,64,2346,4,1,52054,21,52050,17,2.27,3.11,2.98,0,0,0,1,0.39684822749493404,-0.07807442802086588
soccer,germany,regionalliga-bayern,Garching - Nurnberg II,9,8,204,48,2246,7,1,48996,13,49005,22,2.37,3.55,2.65,0,0,0,1,0.37567027249516066,-0.08004485707041549
soccer,germany,regionalliga-nordost,Furstenwalde - Oberlausitz,9,8,204,48,2243,4,1,48840,20,48833,13,2.41,3.48,2.62,0,0,0,1,0.3678699679459818,-0.08044920372353458
soccer,russia,division-2-south,Dynamo Stavropol - Anzhi 2,9,8,266,110,2537,2,2,58928,14,58935,21,2.95,3.48,2.08,0,0,0,2,0.4389072323650329,-0.0806231080377144
soccer,germany,regionalliga-sudwest,Kassel - Freiburg II,9,8,204,48,2245,6,1,48781,45,48959,28,2.22,3.35,2.98,0,0,0,1,0.4057219291754627,-0.08139124363153502
basketball,argentina,torneo-super-20,Quimsa - Atenas,7,6,160,4,3877,2,1,67620,18,64800,19,1.23,0.0,4.06,0,0,0,1,0.7976670636572559,-0.08204135522424022
soccer,germany,regionalliga-west,Erndtebruck - B. Monchengladbach II,9,8,204,48,2244,5,2,48897,30,48765,29,3.39,3.6,1.95,0,0,0,2,0.4724521424082921,-0.08286139189876891
soccer,sweden,svenska-cupen-women,Kalmar W - Kristianstads W,9,8,283,127,2648,18,2,62816,8,62798,10,4.53,4.38,1.5,0,1,1,2,0.63883593269234,-0.08349220192298024
baseball,south-korea,kbo,Samsung Lions - Nexen Heroes,8,7,279,123,3458,0,1,81066,8,81065,7,1.48,0.0,2.58,0,0,0,1,0.6483967047761386,-0.08411016027357263
soccer,germany,regionalliga-sudwest,Ulm - Stutt. Kickers,9,8,204,48,2245,6,1,48949,18,48709,25,2.11,3.39,3.19,0,0,0,1,0.42843112298436486,-0.08649579324593716
baseball,south-korea,kbo,Doosan Bears - SK Wyverns,8,7,279,123,3458,0,1,81067,9,81063,5,1.36,0.0,3.04,0,0,0,1,0.7123765198044074,-0.08657759185001622
basketball,usa,nba,Sacramento Kings - San Antonio Spurs,7,6,293,137,3026,0,2,71593,10,71542,3,1.98,0.0,1.82,0,0,0,2,0.5102594502720824,-0.08698512256684149
soccer,germany,regionalliga-bayern,Unterfohring - Seligenporten,9,8,204,48,2246,7,1,49551,18,48986,3,2.1,3.52,3.12,0,0,0,1,0.42987414585340955,-0.08842208518894541
hockey,sweden,hockeyallsvenskan,Leksands - HC Vita Hasten,5,4,283,127,3354,1,1,79076,5,79089,18,1.48,5.08,4.98,0,0,0,1,0.6469519251324884,-0.08856489750816063
soccer,norway,toppserien-women,Sandviken W - Stabaek W,9,8,254,98,2483,10,2,57166,3,47183,111,6.7,5.08,1.33,0,0,1,2,0.729640599597126,-0.08963031071461308
soccer,germany,regionalliga-nordost,Lokomotive Leipzig - Energie Cottbus,9,8,204,48,2243,4,2,48829,9,48623,29,3.9,3.59,1.83,0,0,0,2,0.5052912699642467,-0.09074334453666086
basketball,finland,korisliiga,Kauhajoen Karhu - Helsinki Seagulls,7,6,199,43,2908,0,1,69501,3,69500,2,1.68,0.0,2.1,0,0,0,1,0.5584875845710415,-0.090795379295074
hockey,austria,alps-hockey-league,Eisbaren - Asiago,5,4,165,9,3246,1,2,77550,9,77542,1,2.41,4.33,2.22,0,0,0,2,0.3990708781665091,-0.09349397579536858
soccer,england,bostik-league,Tonbridge - Margate,9,8,193,37,2155,9,1,45701,34,45613,76,2.31,3.47,2.59,0,0,0,1,0.379589162169267,-0.09400689724350621
soccer,argentina,primera-d-metropolitana,Yupanqui - Victoriano A.,9,8,160,4,1954,4,2,39888,7,39889,8,2.7,3.2,2.3,0,0,0,2,0.3811484138454323,-0.09489126781192754
soccer,england,bostik-league,Harrow - Wingate &amp; Finchley,9,8,193,37,2155,9,2,45844,19,45827,2,2.49,3.53,2.36,0,0,0,2,0.36886427482228346,-0.09520611133780227
hockey,germany,del2,Bietigheim/Bissingen - Kaufbeuren,5,4,204,48,3316,1,1,78470,1,78474,5,1.54,5.03,4.11,0,0,0,1,0.615506402900149,-0.09651877691438977
soccer,england,vanarama-national-league,Fylde - Gateshead,9,8,193,37,2150,4,1,45624,10,45549,12,2.02,3.53,3.46,0,0,0,1,0.4462905413574708,-0.09656186907638135
soccer,wales,league-cup,Aberystwyth - Airbus,9,8,301,145,2723,4,1,64991,9,64990,8,1.91,3.5,3.31,0,1,0,1,0.47752469096982786,-0.09662400027211955
soccer,germany,oberliga-bayern-nord,Aubstadt - Eltersdorf,9,8,204,48,2258,19,1,49021,38,49029,46,2.34,3.48,2.44,0,0,0,1,0.3720095094787014,-0.09664011031331254
soccer,england,bostik-league,Burgess Hill - Kingstonian,9,8,193,37,2155,9,2,45830,5,45839,14,2.74,3.63,2.15,0,0,0,2,0.41337956688962835,-0.09672515755417312
hockey,russia,vhl,Izhevsk - Gornyak Uchaly,5,4,266,110,3342,1,1,78905,12,78964,1,1.5,5.02,4.63,0,0,0,1,0.6341001944433009,-0.0976994166700973
soccer,romania,romanian-cup,Resita - Pandurii,9,8,265,109,2532,4,2,58652,50,58497,5,3.45,3.84,1.82,0,1,0,2,0.5054120074459273,-0.09774408103464918
soccer,germany,oberliga-bayern-sud,Sonthofen - Heimstetten,9,8,204,48,2259,20,2,49545,12,49014,31,2.59,3.56,2.22,0,0,0,2,0.39639585271858835,-0.0983616450530605
soccer,germany,oberliga-bayern-sud,Schwabmunchen - Landsberg,9,8,204,48,2259,20,1,49552,19,49501,27,2.27,3.65,2.47,0,0,0,1,0.38519390278545346,-0.09890538635985877
soccer,germany,oberliga-bayern-nord,Aschaffenburg - Wurzburger FV,9,8,204,48,2258,19,1,48983,0,49485,11,2.28,3.73,2.4,0,0,0,1,0.38266509214597483,-0.09962780461498243
soccer,england,fa-cup,Billericay - Hungerford,9,8,193,37,3863,14,1,45704,37,45683,16,1.69,3.84,4.08,0,1,0,1,0.5509330949152365,-0.09988850665688472
soccer,england,bostik-league,Enfield Town - Hendon,9,8,193,37,2155,9,2,45828,3,45837,12,2.85,3.62,2.07,0,0,0,2,0.4307696615149502,-0.10122130903182532
soccer,argentina,superliga,Newells Old Boys - Godoy Cruz,9,8,160,4,1950,0,1,39723,11,39714,2,2.07,3.15,3.82,0,0,0,1,0.4307589036593414,-0.10124212095809665
soccer,england,northern-premier-league,Buxton - Witton,9,8,193,37,2154,8,1,45785,13,45806,34,2.18,3.59,2.71,0,0,0,1,0.40387056155091305,-0.10132387781271991
soccer,england,vanarama-national-league,Sutton - Dover Ath.,9,8,193,37,2150,4,1,45554,17,45543,6,2.02,3.38,3.65,0,0,0,1,0.44356619876772757,-0.10195713577371603
soccer,bangladesh,premier-league,Rahmatgonj MFS - BJMC,9,8,168,12,2018,0,1,41885,3,41882,0,2.1,3.0,3.3,0,0,0,1,0.4224974199970347,-0.10250492546020637
hockey,france,ligue-magnus,Amiens - Grenoble,5,4,200,44,3311,0,2,47957,18,47934,33,2.85,4.53,1.9,0,0,0,2,0.4776038147313309,-0.10283639112274591
soccer,algeria,ligue-1,Bel Abbes - USM Alger,9,8,158,2,1945,0,1,39578,0,39051,66,2.08,3.29,3.13,0,0,0,1,0.42725719283766916,-0.103060221201526
soccer,costa-rica,primera-division,Carmelita - Saprissa,9,8,184,28,2097,0,2,43851,7,43844,0,4.13,3.58,1.78,0,0,0,2,0.5164214079866052,-0.10355114587672154
soccer,germany,oberliga-bayern-nord,Jahn Forchheim - Ammerthal,9,8,204,48,2258,19,1,49481,7,49484,10,2.21,3.77,2.48,0,0,0,1,0.39573956775047187,-0.10364921923260927
soccer,belgium,proximus-league,Cercle Brugge KSV - Leuven,9,8,170,14,2024,1,1,42020,21,42017,18,2.02,3.44,3.53,0,0,0,1,0.4422542719888381,-0.10455526527700686
soccer,brazil,serie-b,Ceara - Vila Nova FC,9,8,175,19,2043,1,1,42516,29,42555,27,1.83,3.31,4.51,0,0,0,1,0.49853237163266795,-0.10564549387014169
basketball,europe,aba-league,FMP Beograd - MZT Skopje,7,6,196,40,2865,15,1,68833,60,68849,4,1.54,0.0,2.44,0,0,0,1,0.6115017474988667,-0.10793946083656551
volleyball,russia,vysshaya-league,Perm - Orenburg,2,1,266,110,3772,3,1,76086,5,58822,2,1.65,0.0,2.18,0,0,0,1,0.5630958221132872,-0.10906445155857866
soccer,usa,mls,Atlanta United - Minnesota,9,8,293,137,2688,0,1,64273,2,64272,1,1.27,5.97,9.6,0,0,0,1,0.7640006124133223,-0.11007119346326193
soccer,norway,obos-ligaen,Fredrikstad - Ull/Kisa,9,8,254,98,2474,1,1,56677,24,56676,23,1.87,3.65,3.85,0,0,0,1,0.4833843116592494,-0.11042682436460186
soccer,germany,oberliga-bayern-sud,Neumarkt - Ismaning,9,8,204,48,2259,20,1,41611,16,49028,45,2.05,3.6,2.75,0,0,0,1,0.4310174895103936,-0.11087061571780306
soccer,germany,oberliga-bayern-sud,Kottern-St. Mang - Rain/Lech,9,8,204,48,2259,20,2,49556,23,49013,30,2.48,3.81,2.22,0,0,0,2,0.38923569469798736,-0.1113907850577606
soccer,colombia,liga-aguila,Petrolera - Once Caldas,9,8,183,27,2092,0,1,43747,12,43742,7,1.84,3.3,4.33,0,0,0,1,0.49246130011529754,-0.11175143784268156
hockey,france,ligue-magnus,Bordeaux - Nice,5,4,200,44,3311,0,1,46212,81,46931,134,1.44,5.39,4.64,0,0,0,1,0.6597269460528317,-0.1136209038270964
soccer,england,vanarama-national-league,Maidstone - Bromley,9,8,193,37,2150,4,1,45555,18,45550,13,1.82,3.72,4.04,0,0,0,1,0.49795599334253887,-0.11429279526412092
soccer,germany,regionalliga-bayern,Pipinsried - Schalding,9,8,204,48,2246,7,1,48985,2,48994,11,1.92,3.59,3.53,0,0,0,1,0.46572890347057044,-0.11500054927880952
handball,germany,bundesliga,Rhein-Neckar - Hannover-Burgdorf,6,5,204,48,3147,0,1,74140,13,74358,66,1.25,11.95,5.44,0,0,0,1,0.7767951297771103,-0.11602435111444853
soccer,italy,serie-c-group-c,Catania - Monopoli,9,8,220,64,2346,4,1,51953,26,52178,34,1.87,3.17,4.04,0,0,0,1,0.47950826194373475,-0.11875810363817929
soccer,germany,oberliga-schleswig-holstein,Todesfelde - Flensburg,9,8,204,48,2251,12,1,49190,15,49193,18,2.01,4.31,2.56,0,0,0,1,0.43588831385435767,-0.122638108072021
soccer,germany,oberliga-hessen,RW Frankfurt - Flieden,9,8,204,48,2256,17,2,49200,25,49413,28,2.5,4.0,2.14,0,0,0,2,0.40069645614380045,-0.12500840688795348
soccer,wales,league-cup,Connahs Q. - Bangor City,9,8,301,145,2723,4,1,64988,6,64982,0,1.8,3.6,3.62,0,1,0,1,0.49943866699788636,-0.12626299925475565
soccer,colombia,torneo-aguila,Quindio - Cucuta,9,8,183,27,2093,1,1,43759,24,43758,23,1.95,3.23,3.65,0,0,0,1,0.4508157857291495,-0.12727286087174586
soccer,germany,regionalliga-nordost,Hertha Berlin II - Bautzen,9,8,204,48,2243,4,1,48788,52,48832,12,1.69,3.81,4.42,0,0,0,1,0.5387609336163747,-0.12970148143235768
soccer,argentina,primera-b-metropolitana,Deportivo Espanol - San Miguel,9,8,160,4,1952,2,1,39827,15,39858,7,1.87,3.26,3.94,0,0,0,1,0.47423378623195794,-0.130095195110619
soccer,germany,oberliga-bayern-sud,Kornburg - Vilzing,9,8,204,48,2259,20,2,49503,29,49520,46,2.89,4.04,1.91,0,0,0,2,0.46127994308620696,-0.13072011945642284
hockey,france,ligue-magnus,Angers - Rouen,5,4,200,44,3311,0,2,47903,2,47986,47,3.17,4.84,1.74,0,0,0,2,0.5170704457826255,-0.13553705991652923
soccer,germany,regionalliga-nordost,Nordhausen - Viktoria Berlin,9,8,204,48,2243,4,1,48841,21,48839,19,1.56,3.98,5.33,0,0,0,1,0.5915476437625669,-0.13783156380427802
hockey,russia,mhl,Russkie Vityazi - Krasnaya Armiya,5,4,266,110,3343,2,2,78930,7,78923,0,4.26,5.11,1.54,0,0,0,2,0.600338340812925,-0.13977584286684339
soccer,bangladesh,premier-league,Muktijoddha Sangsad - Farashganj,9,8,168,12,2018,0,1,41890,8,41888,6,1.8,3.23,4.03,0,0,0,1,0.49230051361520943,-0.14232384436577872
soccer,brazil,brasileiro-u20,Sao Paulo U20 - Coritiba U20,9,8,175,19,2070,28,1,43154,3,43158,7,1.84,3.54,3.55,0,0,0,1,0.47785031673344197,-0.1437564490600795
baseball,taiwan,cpbl,Fubon Guardians - Uni Lions,8,7,309,153,3459,0,2,81070,2,81071,3,2.15,0.0,1.7,0,0,0,2,0.5288663895779537,-0.14418162531068376
hockey,switzerland,swiss-league,Thurgau - Olten,5,4,284,128,3381,1,2,79746,8,78283,12,3.63,5.02,1.61,0,0,0,2,0.565391873706617,-0.14708046447925666
soccer,england,northern-premier-league,Grantham - Rushall,9,8,193,37,2154,8,1,45779,7,45783,11,1.81,3.73,3.44,0,0,0,1,0.48566929647421647,-0.1493068807181088
soccer,england,northern-premier-league,Workington - Marine,9,8,193,37,2154,8,1,45648,34,45784,12,1.8,3.69,3.5,0,0,0,1,0.4889653348753683,-0.14982799653042125
soccer,germany,junioren-bundesliga-north,Holstein Kiel U19 - Chemnitzer FC U19,9,8,204,48,2273,34,1,50007,7,50027,27,1.8,4.0,3.24,0,0,0,1,0.48885775948460347,-0.15007004115964215
soccer,germany,oberliga-bayern-nord,Erlangen - Bayern Hof,9,8,204,48,2258,19,1,49479,5,48993,10,1.81,3.8,3.3,0,0,0,1,0.484972270060826,-0.15086443356778378
soccer,germany,oberliga-bayern-nord,Amberg - Spvgg Ansbach 09,9,8,204,48,2258,19,2,49012,29,49495,21,3.29,3.94,1.79,0,0,0,2,0.49203866704993476,-0.15095036200078074
soccer,italy,serie-c-group-c,Lecce - Sicula Leonzio,9,8,220,64,2346,4,1,51955,28,52232,3,1.5,3.8,5.91,0,0,0,1,0.615666601482765,-0.15300019555170508
soccer,germany,regionalliga-sudwest,Kickers Offenbach - Walldorf,9,8,204,48,2245,6,1,48675,46,48948,17,1.39,4.57,7.15,0,0,0,1,0.6762806909840069,-0.15376881931341146
hockey,denmark,metal-ligaen,Herlev - Frederikshavn,5,4,188,32,3266,0,2,44905,15,45142,136,3.65,5.36,1.62,0,0,0,2,0.555932262337998,-0.16030602421361803
hockey,europe,champions-league,Krakow (Pol)  - IFK Helsinki (Fin) ,5,4,196,40,3273,5,2,99569,642,99159,130,9.12,8.61,1.17,0,0,0,2,0.830830992442102,-0.16428081672200412
soccer,germany,regionalliga-nordost,BFC Dynamo - Meuselwitz,9,8,204,48,2243,4,1,48828,8,48789,53,1.38,4.6,7.2,0,0,0,1,0.6792391703672086,-0.16486827603487414
hockey,switzerland,swiss-league,Academy Zug - Visp,5,4,284,128,3381,1,2,79747,9,79736,14,3.77,5.22,1.56,0,0,0,2,0.579444431214781,-0.17154765590168164
soccer,germany,oberliga-nofv-nord,TB Berlin - Strausberg,9,8,204,48,2249,10,1,48794,58,49120,12,1.67,4.4,3.47,0,0,0,1,0.5299056285041533,-0.17172776178815508
hockey,europe,champions-league,Esbjerg (Den)  - Adler Mannheim (Ger) ,5,4,196,40,3273,5,2,80303,221,77929,46,6.37,6.62,1.31,0,0,0,2,0.7226335772671408,-0.17209681864530788
soccer,germany,regionalliga-sudwest,Hoffenheim II - FSV Frankfurt,9,8,204,48,2245,6,1,48940,9,48652,23,1.46,4.39,5.83,0,0,0,1,0.6306732662965594,-0.17221093740657237
basketball,world,club-friendly,Utah Jazz (Usa)  - Sydney (Aus) ,7,6,302,146,3056,7,1,0,0,98222,577,1.01,0.0,16.67,0,0,0,1,0.9883889684198927,-0.1727141895908389
baseball,south-korea,kbo,Hanwha Eagles - NC Dinos,8,7,279,123,3458,0,2,81061,3,81064,6,2.48,0.0,1.51,0,0,0,2,0.6012154318563409,-0.18071509391553975
soccer,germany,regionalliga-sudwest,Saarbrucken - Stadtallendorf,9,8,204,48,2245,6,1,48680,51,49398,13,1.29,5.19,8.71,0,0,0,1,0.7340272607316323,-0.18312011605584252
soccer,england,northern-premier-league,Mickleover - Shaw Lane,9,8,193,37,2154,8,2,45788,16,89351,114,2.81,3.58,2.11,0,0,0,2,0.3771745785193325,-0.18392940479658426
