Sport,Country,League,Participants,SportId,SportIndex,CountryId,CountryIndex,LeagueId,LeagueIndex,Bet,HomeTeamId,HomeTeamIndex,AwayTeamId,AwayTeamIndex,HomeOdd,DrawOdd,AwayOdd,IsPlayoffs,IsCup,IsWomen,Prediction,Probability,Kelly
hockey,finland,mestis,SaPKo - Espoo United,5,4,199,43,3307,1,1,78327,1,78329,3,1.96,4.44,2.84,0,0,0,1,0.49084177608518126,-0.03953137382608832
hockey,russia,vhl,Tyumen - Izhevsk,5,4,266,110,3342,1,1,58873,18,78905,12,2.06,4.08,2.84,0,0,0,1,0.46499673070547637,-0.03972333466671572
hockey,sweden,hockeyallsvenskan,Timra - Leksands,5,4,283,127,3354,1,1,62364,9,79076,5,2.07,4.14,2.89,0,0,0,1,0.46193938679661395,-0.040920999374774995
hockey,russia,mhl,Amurskie Tigry - Chaika,5,4,266,110,3343,2,1,78943,20,78935,12,2.27,4.37,2.42,0,0,0,1,0.417401707980123,-0.041337104633953375
hockey,usa,nhl,Toronto Maple Leafs - Detroit Red Wings,5,4,293,137,3383,0,1,79801,8,79813,20,1.98,3.94,3.31,0,0,0,1,0.4842295014039083,-0.04206692573496081
hockey,sweden,hockeyettan-norra,Bodens - Kalix Ungdoms,5,4,283,127,3355,2,1,62235,50,79148,19,1.74,4.66,3.36,0,0,0,1,0.5565849070500131,-0.042624678017536825
hockey,russia,vhl,Kurhan - Almetyevsk,5,4,266,110,3342,1,1,78896,3,78903,10,2.18,3.83,2.76,0,0,0,1,0.43555788585541033,-0.04278288884339442
hockey,usa,nhl,Nashville Predators - Colorado Avalanche,5,4,293,137,3383,0,1,79793,0,79816,23,1.94,4.05,3.4,0,0,0,1,0.4945985249529457,-0.04306261871413333
hockey,kazakhstan,championship,Kokshetau - Beibarys Atyrau,5,4,225,69,3329,0,1,78736,2,77998,3,1.65,4.7,4.2,0,0,0,1,0.5889658408814287,-0.04339440391637354
soccer,fyr-of-macedonia,macedonian-cup,Euromilk - FK Skopje,9,8,197,41,2205,2,1,47310,17,47311,18,2.42,3.48,2.48,0,1,0,1,0.38772643340727836,-0.0434521346157651
basketball,europe,fiba-europe-cup,Tsmoki Minsk - Spirou Charleroi,7,6,196,40,2854,4,1,67988,14,67992,3,1.73,0.0,2.19,0,1,0,1,0.5595754919329277,-0.04374575199456865
handball,norway,grundigligaen-women,Sola W - Byasen W,6,5,254,98,3176,3,2,75870,7,57199,14,2.08,8.24,1.97,0,0,1,2,0.4860381932437302,-0.04381933949469231
soccer,sudan,premier-league,El-Ahli Atbara - Al-Hilal Omdurman,9,8,282,126,2629,0,2,62142,15,39053,68,6.0,3.2,1.57,0,0,0,2,0.6209228828488007,-0.04412469110067158
soccer,mexico,primera-division,U.N.A.M.- Pumas - Club Leon,9,8,242,86,2428,0,2,55541,8,55548,15,3.05,3.5,2.18,0,0,0,2,0.43373928878160595,-0.04614266987804997
hockey,usa,nhl,Dallas Stars - Arizona Coyotes,5,4,293,137,3383,0,1,79807,14,79818,25,1.76,4.32,3.87,0,0,0,1,0.5481845193275009,-0.04630953418894535
soccer,italy,serie-d-group-b,Pontisola - Crema,9,8,220,64,2349,7,1,52340,111,85752,41,2.15,3.23,3.01,0,0,0,1,0.44000601101700876,-0.04694528375080979
hockey,russia,khl,Barys Astana - Vladivostok,5,4,266,110,3341,0,1,78871,7,78873,9,1.88,4.44,3.34,0,0,0,1,0.5095365670608432,-0.04780824309728972
basketball,usa,nba,Cleveland Cavaliers - Boston Celtics,7,6,293,137,3026,0,1,71540,1,71541,2,1.57,0.0,2.52,0,0,0,1,0.619337979043987,-0.048490127896386515
volleyball,germany,1-bundesliga-women,Vilsbiburg W - SC Schweriner W,2,1,204,48,3720,4,2,84569,63,84357,40,4.6,0.0,1.22,0,0,1,2,0.8108394872072581,-0.04898102548702357
basketball,usa,nba,Washington Wizards - Philadelphia 76ers,7,6,293,137,3026,0,1,71543,4,71561,22,1.35,0.0,3.2,0,0,0,1,0.7275387258437767,-0.05092205745971847
soccer,europe,uefa-youth-league,Dynamo Kiev U19 - Inter U19,9,8,196,40,2168,4,1,46428,11,46496,79,2.39,3.57,2.46,0,0,0,2,0.373278222897397,-0.05598326826876947
hockey,sweden,hockeyallsvenskan,Tingsryds - Troja/Ljungby,5,4,283,127,3354,1,1,79109,15,79096,2,1.77,4.41,3.6,0,0,0,1,0.5404533055767308,-0.05636058328465783
volleyball,italy,serie-a2-women,S. Bernardo Cuneo W - Brescia W,2,1,220,64,3738,6,1,0,0,47083,11,1.4,0.0,2.75,0,0,1,1,0.6980512714350972,-0.05682054997716014
soccer,venezuela,primera-division,JBL Zulia - Caracas,9,8,299,143,2715,0,2,64879,0,60690,157,3.1,3.27,2.11,0,0,0,2,0.44379480443271085,-0.05729095733962173
baseball,mexico,lmp,Hermosillo - Mazatlan,8,7,242,86,3454,1,1,81016,2,81019,5,1.56,0.0,2.34,0,0,0,1,0.6201869877094691,-0.058050534237907445
soccer,italy,coppa-italia-serie-c,Vicenza - Pordenone,9,8,220,64,2364,22,1,51987,21,52036,3,2.28,3.2,2.8,0,1,0,1,0.40504654104055693,-0.05976084877150806
soccer,europe,euro-u19-women,Hungary U19 W - Turkey U19 W,9,8,196,40,2198,34,1,47238,13,47245,20,1.72,4.0,3.57,0,0,1,1,0.5558228936461068,-0.06108975406763378
soccer,fyr-of-macedonia,macedonian-cup,Akademija Pandev - Sileks,9,8,197,41,2205,2,1,47365,12,47303,10,2.19,3.18,3.0,0,1,0,1,0.42317063310909936,-0.061559927303422204
basketball,europe,fiba-europe-cup,Benfica - Nevezis,7,6,196,40,2854,4,1,46144,13,68921,7,1.63,0.0,2.23,0,1,0,1,0.5896676627522914,-0.061653507482166664
basketball,usa,nba,Boston Celtics - Milwaukee Bucks,7,6,293,137,3026,0,1,71541,2,71551,12,1.38,0.0,3.05,0,0,0,1,0.7073120245408147,-0.06291948982546283
soccer,brazil,serie-a,Fluminense - Sao Paulo,9,8,175,19,2042,0,1,42498,11,42501,14,2.54,3.2,2.77,0,0,0,1,0.35514446630996793,-0.06359289322901389
baseball,south-korea,kbo,Doosan Bears - NC Dinos,8,7,279,123,3458,0,1,81067,9,81064,6,1.43,0.0,2.84,0,0,0,1,0.6798035918352799,-0.06483921785011573
soccer,south-africa,premier-league,Orlando Pirates - Platinum Stars,9,8,277,121,2589,0,1,39095,110,60356,17,1.8,3.24,4.3,0,0,0,1,0.5265157826505877,-0.06533948903617762
soccer,argentina,primera-c-metropolitana,Sportivo Barracas - Sportivo Italiano,9,8,160,4,1953,3,2,39868,17,39810,57,2.62,2.87,2.6,0,0,0,2,0.3441656653765735,-0.06573079376306801
soccer,italy,serie-d-group-a,Olginatese - Inveruno,9,8,220,64,2348,6,2,52267,38,52558,161,2.61,3.19,2.48,0,0,0,2,0.3633892410659989,-0.06675316361913695
soccer,oman,professional-league,Al Nahda - Al Suwaiq,9,8,255,99,2485,0,2,40802,13,40536,183,2.64,3.4,2.37,0,0,0,2,0.38236691933099815,-0.06846014685075502
soccer,venezuela,primera-division,Atl. Venezuela - Zulia,9,8,299,143,2715,0,1,64887,8,64889,10,2.48,3.08,2.66,0,0,0,1,0.3619817297994054,-0.06911169601180712
soccer,mexico,primera-division,Lobos BUAP - Club Tijuana,9,8,242,86,2428,0,1,55558,1,55535,2,2.49,3.29,2.71,0,0,0,1,0.3602396061362324,-0.06912978571864509
soccer,italy,coppa-italia-serie-c,AlbinoLeffe - Monza,9,8,220,64,2364,22,1,52007,41,52080,47,2.21,3.23,2.86,0,1,0,1,0.41448328890517416,-0.0694148194376571
soccer,italy,serie-d-group-b,Scanzorosciate - Lecco,9,8,220,64,2349,7,2,52273,44,52268,39,2.63,3.2,2.42,0,0,0,2,0.37236257381361204,-0.06963561364159081
hockey,sweden,hockeyettan-sodra,Helsingborgs - Hanhals,5,4,283,127,3356,3,1,79169,40,99241,44,1.82,4.55,3.0,0,0,0,1,0.5180340013784687,-0.06972941157461823
volleyball,italy,serie-a2-women,Trentino W - Chieri Torino W,2,1,220,64,3738,6,2,85832,3,85820,18,1.9,0.0,1.8,0,0,1,2,0.5243863726958432,-0.07013066143435276
soccer,south-africa,premier-league,Chippa Utd. - Maritzburg Utd,9,8,277,121,2589,0,1,60344,5,60351,12,2.51,3.05,2.68,0,0,0,1,0.35620041544785985,-0.0701569253151469
soccer,chile,primera-b,Iberia - Coquimbo,9,8,181,25,2084,1,1,43491,5,43482,29,2.39,3.25,2.89,0,0,0,1,0.37741895541301435,-0.07048107666395369
basketball,usa,nba,Indiana Pacers - Brooklyn Nets,7,6,293,137,3026,0,1,71555,16,71557,18,1.62,0.0,2.3,0,0,0,1,0.5902297561517516,-0.0706899919905846
soccer,europe,euro-u19-women,Wales U19 W - Slovenia U19 W,9,8,196,40,2198,34,2,47258,33,47240,15,2.75,4.5,1.91,0,0,1,2,0.4897274528309882,-0.07101160999210183
handball,france,lidl-starligue,Tremblay - Saran,6,5,200,44,3141,0,1,74753,13,75144,1,1.6,8.61,2.97,0,0,0,1,0.5982985711169984,-0.07120381035467101
hockey,russia,mhl,HC MVD - MHC Spartak,5,4,266,110,3343,2,2,78946,23,78937,14,2.76,4.47,2.01,0,0,0,2,0.4612217132531705,-0.07222213501101724
soccer,venezuela,primera-division,Trujillanos - Zamora,9,8,299,143,2715,0,1,60971,212,60652,119,2.33,3.23,2.77,0,0,0,1,0.3873645112917563,-0.07326367570692309
soccer,sudan,premier-league,Triea Albiga - Madani,9,8,282,126,2629,0,1,62129,2,62127,0,2.5,3.0,2.6,0,0,0,1,0.35558604219022355,-0.0740232630162941
soccer,croatia,croatian-cup,Varazdin - Cibalia,9,8,185,29,2102,2,2,43900,17,43883,0,3.51,3.15,2.0,0,1,0,2,0.46209734959998783,-0.07580530080002434
soccer,poland,division-1,Puszcza - Ruch,9,8,262,106,2498,1,1,57534,31,57485,12,2.23,3.3,2.93,0,0,0,1,0.4061321421358292,-0.076687254501708
handball,france,lidl-starligue,Massy Essonne - Toulouse,6,5,200,44,3141,0,2,75178,10,47920,19,3.09,8.4,1.57,0,0,0,2,0.6088285012539275,-0.07743728601988388
soccer,italy,serie-d-group-b,Milano City - Darfo Boario,9,8,220,64,2349,7,2,52257,28,52556,159,2.6,3.2,2.4,0,0,0,2,0.3713200738128576,-0.0777370163208156
soccer,zimbabwe,premier-soccer-league,How Mine - Bulawayo City FC,9,8,305,149,2790,0,1,67546,14,67535,3,2.25,3.25,2.75,0,0,0,1,0.4010799385908208,-0.07805611053652255
soccer,peru,primera-division,AD Cantolao - U. San Martin,9,8,260,104,2492,0,1,57359,1,57370,12,2.21,3.26,2.96,0,0,0,1,0.409424091563684,-0.07865517160682518
soccer,el-salvador,primera-division,Municipal Limeno - FAS,9,8,192,36,2145,0,1,45295,5,45297,7,2.49,2.75,2.85,0,0,0,1,0.35451224231273415,-0.07870101788006166
basketball,finland,korisliiga,BC Nokia - Kouvot Kouvola,7,6,199,43,2908,0,1,69504,6,69503,5,1.75,0.0,1.99,0,0,0,1,0.5372355938418285,-0.07978361436906682
hockey,russia,vhl,Kazzinc-Torpedo - Perm,5,4,266,110,3342,1,1,78894,1,76086,5,1.65,4.67,3.83,0,0,0,1,0.5742338783885905,-0.08079092409050104
soccer,poland,division-2,Gryf Wejherowo - Legionowo,9,8,262,106,2499,2,1,57574,6,57576,8,2.3,3.1,2.79,0,0,0,1,0.38884478496583336,-0.0812746112142949
soccer,south-africa,premier-league,Amazulu - Polokwane,9,8,277,121,2589,0,1,60361,22,60353,14,2.1,3.2,3.24,0,0,0,1,0.43351036539603743,-0.08148021151665574
soccer,paraguay,primera-division,Nacional Asuncion - Sol de America,9,8,259,103,2491,0,1,57335,0,57346,11,2.13,3.29,3.1,0,0,0,1,0.42590640067549246,-0.08214103235504527
soccer,saudi-arabia,division-1,Al-Nahda - Al Mojzel,9,8,269,113,2551,1,1,59285,18,59306,18,2.25,3.17,2.8,0,0,0,1,0.39867193276011864,-0.08239052103178643
soccer,kenya,premier-league,Nakumatt - Tusker,9,8,226,70,2394,0,1,54886,8,54882,4,2.17,2.8,3.31,0,0,0,1,0.4158652003090722,-0.08339531224727635
soccer,italy,serie-d-group-b,Pergolettese - Ciliverghe Mazzano,9,8,220,64,2349,7,1,52293,64,52235,6,2.2,3.26,2.93,0,0,0,1,0.4083109885201542,-0.08476318771305057
soccer,chile,chilean-cup,S. Wanderers - Huachipato,9,8,181,25,2085,2,1,43464,11,43454,1,2.01,3.3,3.55,0,1,0,1,0.4547780563004764,-0.08504565033271541
soccer,oman,professional-league,Fanja SC - Saham,9,8,255,99,2485,0,1,40506,153,40801,12,2.41,3.36,2.52,0,0,0,1,0.3645484793656481,-0.08612635796367941
soccer,italy,serie-d-group-d,Vivi Altotevere - Colligiana,9,8,220,64,2351,9,1,53043,150,52261,32,2.19,3.21,2.94,0,0,0,1,0.4088597888987445,-0.08789669101827688
basketball,europe,fiba-europe-cup,Balkan - Kormend,7,6,196,40,2854,4,1,66874,25,68540,15,1.63,0.0,2.24,0,1,0,1,0.579450536358658,-0.08808829481807554
soccer,gibraltar,premier-division,Mons Calpe - Lynx,9,8,206,50,2281,0,1,50231,9,50228,6,2.25,3.5,2.7,0,0,0,1,0.3954917954403464,-0.08811476820737649
soccer,italy,coppa-italia-serie-c,Ravenna - Reggiana,9,8,220,64,2364,22,2,52023,57,52035,2,2.65,3.29,2.34,0,1,0,2,0.3767359302636098,-0.088386509838174
soccer,venezuela,primera-division,Atl. Socopo - Mineros,9,8,299,143,2715,0,2,64892,13,60649,116,3.83,3.44,1.81,0,0,0,2,0.5127451100198895,-0.08880413686913571
basketball,philippines,governors-cup,Meralco Bolts - Barangay Ginebra San Miguel,7,6,261,105,2973,3,1,70579,11,70563,5,1.44,0.0,2.68,0,1,0,1,0.6669452927393459,-0.0899972237621409
soccer,belarus,vysshaya-liga,Dnepr Mogilev - Isloch Minsk,9,8,169,13,2019,0,1,41897,1,41901,5,2.25,3.25,2.82,0,0,0,1,0.3943727416088224,-0.09012906510411964
soccer,ecuador,serie-a,Guayaquil City - U. Catolica,9,8,190,34,2141,0,1,45184,8,40097,24,2.25,3.12,3.03,0,0,0,1,0.39437188096575015,-0.09013061426164973
soccer,indonesia,liga-2,PSIM Yogyakarta - PSCS Cilacap,9,8,215,59,2325,1,1,51340,3,51347,10,2.3,3.3,2.62,0,0,0,1,0.38372678859144704,-0.0903295278766707
soccer,europe,euro-u17,Norway U17 - Greece U17,9,8,196,40,2171,7,1,46608,9,46628,29,2.15,3.29,3.08,0,0,0,1,0.4160605813626907,-0.09171282614801313
hockey,russia,mhl,Almaz - Loko,5,4,266,110,3343,2,2,78925,2,78938,15,3.49,4.58,1.74,0,0,0,2,0.5352140734156446,-0.09287501656321394
hockey,sweden,hockeyettan-sodra,HA 74 Savsjo - Tyringe,5,4,283,127,3356,3,2,79175,4,79203,32,2.36,4.37,2.21,0,0,0,2,0.4012577999494304,-0.0935704645551726
soccer,europe,champions-league,CSKA Moscow - Basel,9,8,196,40,2165,1,1,46154,23,46156,25,2.03,3.54,3.86,0,0,0,1,0.44481931588228424,-0.09419105704753704
soccer,uganda,premier-league,Vipers - Soana,9,8,294,138,2697,0,1,64508,10,64501,3,1.44,3.44,8.08,0,0,0,1,0.6653494943138515,-0.0952198367910316
soccer,oman,professional-league,Al Oruba - Oman FC,9,8,255,99,2485,0,1,40574,221,57235,6,1.79,3.43,3.86,0,0,0,1,0.5163878614519413,-0.09577940253294318
soccer,zimbabwe,premier-soccer-league,Chapungu Utd - Ngezi Platinum FC,9,8,305,149,2790,0,2,67538,6,67542,10,3.4,3.4,1.91,0,0,0,2,0.47791559188077737,-0.09580353792056626
handball,denmark,hth-go-ligaen-women,Copenhagen W - NFH Nyk W,6,5,188,32,3109,4,1,73954,1,73953,0,1.53,8.68,3.09,0,0,1,1,0.6202368637038339,-0.09629735572289444
volleyball,south-korea,volleyball-league-women,IBK W - Hyundai E&amp;C Hillstate W,2,1,279,123,3797,1,1,86715,0,86720,5,1.57,0.0,2.3,0,0,1,1,0.6017681564678289,-0.09688420060615546
soccer,europe,uefa-youth-league,Krasnodar U19 - K. Almaty U19,9,8,196,40,2168,4,1,0,0,46462,45,1.21,6.29,8.42,0,0,0,1,0.8095628962767139,-0.09728045478655352
basketball,slovakia,extraliga,Levice - Kosice,7,6,275,119,2995,0,1,60014,24,71014,2,1.77,0.0,1.86,0,0,0,1,0.5221759233366269,-0.09837482557684475
basketball,south-korea,kbl,Goyang - Dongbu Promy,7,6,279,123,3006,0,1,61201,11,71197,5,1.48,0.0,2.59,0,0,0,1,0.6436398451154558,-0.09877714422734454
soccer,saudi-arabia,division-1,Al-Kawkab - Al Taee,9,8,269,113,2551,1,1,59316,28,59302,14,2.0,3.29,3.24,0,0,0,1,0.4498766992104289,-0.10024660157914222
basketball,usa,nba,Golden State Warriors - Houston Rockets,7,6,293,137,3026,0,1,71539,0,71544,5,1.23,0.0,4.55,0,0,0,1,0.7941435691897075,-0.10088439085504267
hockey,sweden,hockeyettan-vastra,Enkopings - Kumla,5,4,283,127,3357,4,1,79126,32,62535,5,1.93,4.66,2.74,0,0,0,1,0.4693665763429394,-0.10120699748185702
volleyball,poland,plusliga,Jastrzebski - Gdansk,2,1,262,106,3754,0,1,84292,33,78831,4,1.27,0.0,3.53,0,0,0,1,0.7658515150497547,-0.10136509587707969
soccer,czech-republic,division-2,Olympia Prague - Hradec Kralove,9,8,187,31,2111,1,2,44239,5,44155,0,3.62,3.42,1.88,0,0,0,2,0.48328744067123464,-0.1038859222023625
