Sport,Country,League,Participants,Odds
handball,world,super-globe,Al Sadd (Qat) - Vardar (Mac) ,6.39,12.47,1.16
handball,world,super-globe,Fuchse Berlin (Ger) - Barcelona (Esp) ,4.50,10.48,1.28
