HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,Date,Season,IsPlayoffs,IsOvertime,Bookmaker,HomeOdd,DrawOdd,AwayOdd,IsValid
Guangdong,Henan,3,1,12/22/2013 8:00:00 AM,2013/2014,False,False,bwin,4,0,1.2,True
Guangdong,Henan,3,1,12/22/2013 8:00:00 AM,2013/2014,False,False,bwin.es,4,0,1.2,True
Guangdong,Henan,3,1,12/22/2013 8:00:00 AM,2013/2014,False,False,Jetbull,4.1,0,1.17,True
Sichuan,Shandong,1,3,12/22/2013 8:00:00 AM,2013/2014,False,False,188BET,2.99,0,1.34,True
Sichuan,Shandong,1,3,12/22/2013 8:00:00 AM,2013/2014,False,False,bet365,2.9,0,1.37,True
Sichuan,Shandong,1,3,12/22/2013 8:00:00 AM,2013/2014,False,False,bwin.es,3.2,0,1.3,True
Sichuan,Shandong,1,3,12/22/2013 8:00:00 AM,2013/2014,False,False,Jetbull,2.84,0,1.34,True
Zhejiang,Shanghai,1,3,12/22/2013 8:00:00 AM,2013/2014,False,False,bet365,7,0,1.1,True
Zhejiang,Shanghai,1,3,12/22/2013 8:00:00 AM,2013/2014,False,False,bwin,5.75,0,1.1,True
Zhejiang,Shanghai,1,3,12/22/2013 8:00:00 AM,2013/2014,False,False,bwin.es,5.75,0,1.1,True
Fujian,Bayi,0,3,12/22/2013 10:00:00 AM,2013/2014,False,False,10Bet,1.83,0,1.83,True
Fujian,Bayi,0,3,12/22/2013 10:00:00 AM,2013/2014,False,False,188BET,1.9,0,1.8,True
Fujian,Bayi,0,3,12/22/2013 10:00:00 AM,2013/2014,False,False,bet365,1.72,0,2.05,True
Fujian,Bayi,0,3,12/22/2013 10:00:00 AM,2013/2014,False,False,bwin,1.85,0,1.85,True
Fujian,Bayi,0,3,12/22/2013 10:00:00 AM,2013/2014,False,False,bwin.es,1.85,0,1.85,True
Fujian,Bayi,0,3,12/22/2013 10:00:00 AM,2013/2014,False,False,ComeOn,1.84,0,1.84,True
Fujian,Bayi,0,3,12/22/2013 10:00:00 AM,2013/2014,False,False,Jetbull,1.85,0,1.85,True
Guangdong,Liaoning,0,3,12/26/2013 1:30:00 PM,2013/2014,False,False,188BET,3,0,1.34,True
Guangdong,Liaoning,0,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bet365,3.25,0,1.32,True
Henan,Beijing,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,188BET,5.8,0,1.1,True
Henan,Beijing,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bet365,11,0,1.05,True
Jiangsu,Hebei,3,0,12/26/2013 1:30:00 PM,2013/2014,False,False,188BET,1.18,0,4.3,True
Jiangsu,Hebei,3,0,12/26/2013 1:30:00 PM,2013/2014,False,False,bet365,1.18,0,4.5,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,10Bet,1.11,0,5.35,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,188BET,1.15,0,4.75,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bet-at-home,1.15,0,4,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bet365,1.13,0,5.5,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Betsafe,1.12,0,5.3,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Betsson,1.12,0,5.3,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bwin.es,1.12,0,5.25,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,ComeOn,1.11,0,5.34,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Jetbull,1.1,0,5.3,True
Shandong,Zhejiang,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.12,0,5.5,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,10Bet,1.15,0,4.6,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,188BET,1.2,0,4.05,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,bet365,1.16,0,4.75,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,bwin,1.16,0,4.5,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,bwin.es,1.16,0,4.5,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,ComeOn,1.15,0,4.62,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,Jetbull,1.15,0,4.4,True
Shanghai,Bayi,3,1,12/26/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.17,0,4.5,False
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,10Bet,1.74,0,1.95,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,188BET,1.74,0,1.97,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bet-at-home,1.7,0,1.8,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bet365,1.75,0,2,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Betsafe,1.72,0,2,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Betsson,1.72,0,2,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bwin,1.75,0,1.95,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,bwin.es,1.75,0,1.95,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,ComeOn,1.73,0,1.97,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Jetbull,1.71,0,1.96,True
Sichuan,Fujian,2,3,12/26/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.73,0,2,True
Beijing,Liaoning,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,bet365,1.05,0,11,True
Beijing,Liaoning,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin,1.04,0,8.5,True
Beijing,Liaoning,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin.es,1.04,0,8.5,True
Beijing,Liaoning,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,Jetbull,1.01,0,9.6,True
Beijing,Liaoning,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.03,0,10,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,10Bet,6,0,1.09,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bet-at-home,6,0,1.05,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bet365,6,0,1.12,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Betsafe,5.8,0,1.1,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Betsson,5.75,0,1.09,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin,6,0,1.1,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin.es,6,0,1.1,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,ComeOn,5.99,0,1.09,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Jetbull,5.8,0,1.08,True
Fujian,Shanghai,1,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,6,0,1.11,True
Guangdong,Jiangsu,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,188BET,5.9,0,1.1,True
Guangdong,Jiangsu,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,bet365,5.5,0,1.13,True
Guangdong,Jiangsu,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin,5.25,0,1.12,True
Guangdong,Jiangsu,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin.es,5.25,0,1.12,True
Guangdong,Jiangsu,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,Jetbull,5.4,0,1.1,True
Guangdong,Jiangsu,3,0,12/31/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,5.5,0,1.12,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,10Bet,3.9,0,1.2,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,188BET,3.74,0,1.21,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bet-at-home,4,0,1.15,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bet365,5,0,1.15,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Betsafe,4,0,1.2,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Betsson,3.95,0,1.2,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin,3.9,0,1.22,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin.es,3.9,0,1.22,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,ComeOn,3.91,0,1.2,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Jetbull,4.2,0,1.16,True
Hebei,Henan,0,3,12/31/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,4.4,0,1.18,False
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,10Bet,1.44,0,2.55,True
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,188BET,1.47,0,2.5,True
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,bet365,1.35,0,3,True
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin,1.45,0,2.55,True
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin.es,1.45,0,2.55,True
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,ComeOn,1.44,0,2.55,True
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,Jetbull,1.38,0,2.7,True
Shandong,Bayi,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.4,0,2.75,False
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,10Bet,1.71,0,2,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,188BET,1.7,0,2.02,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,bet-at-home,1.65,0,1.85,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,bet365,1.8,0,1.9,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,Betsafe,1.75,0,1.96,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,Betsson,1.74,0,1.95,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin,1.72,0,2,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,bwin.es,1.72,0,2,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,ComeOn,1.72,0,1.99,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,Jetbull,1.71,0,1.96,True
Zhejiang,Sichuan,3,1,12/31/2013 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.73,0,2,False
Beijing,Jiangsu,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,bet365,1.03,0,14,True
Beijing,Jiangsu,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin,1.04,0,8.5,True
Beijing,Jiangsu,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin.es,1.04,0,8.5,True
Beijing,Jiangsu,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,Jetbull,1.01,0,9.2,True
Beijing,Jiangsu,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,1.05,0,8,False
Guangdong,Hebei,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,188BET,2.06,0,1.68,True
Guangdong,Hebei,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,bet365,2.05,0,1.72,True
Guangdong,Hebei,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin,1.85,0,1.85,True
Guangdong,Hebei,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin.es,1.85,0,1.85,True
Guangdong,Hebei,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,Jetbull,2,0,1.67,True
Guangdong,Hebei,3,0,1/4/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,2.1,0,1.67,False
Liaoning,Henan,2,3,1/4/2014 10:00:00 AM,2013/2014,False,False,188BET,3.55,0,1.25,True
Liaoning,Henan,2,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bet365,3.75,0,1.25,True
Liaoning,Henan,2,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin,3.2,0,1.3,True
Liaoning,Henan,2,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin.es,3.2,0,1.3,True
Liaoning,Henan,2,3,1/4/2014 10:00:00 AM,2013/2014,False,False,Jetbull,3.65,0,1.22,True
Liaoning,Henan,2,3,1/4/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,3.75,0,1.25,True
Sichuan,Bayi,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,188BET,3.95,0,1.21,True
Sichuan,Bayi,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bet365,4.5,0,1.18,True
Sichuan,Bayi,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin,4.4,0,1.17,True
Sichuan,Bayi,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin.es,4.4,0,1.17,True
Sichuan,Bayi,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,Jetbull,4.3,0,1.15,True
Sichuan,Bayi,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,4.4,0,1.18,True
Zhejiang,Fujian,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,188BET,2.69,0,1.41,True
Zhejiang,Fujian,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bet365,2.55,0,1.47,True
Zhejiang,Fujian,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin,2.35,0,1.53,True
Zhejiang,Fujian,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,bwin.es,2.35,0,1.53,True
Zhejiang,Fujian,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,Jetbull,2.5,0,1.44,True
Zhejiang,Fujian,1,3,1/4/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,2.62,0,1.44,True
Shandong,Shanghai,2,3,1/4/2014 1:30:00 PM,2013/2014,False,False,188BET,2.41,0,1.5,True
Shandong,Shanghai,2,3,1/4/2014 1:30:00 PM,2013/2014,False,False,bet365,2.25,0,1.62,True
Shandong,Shanghai,2,3,1/4/2014 1:30:00 PM,2013/2014,False,False,bwin,2.4,0,1.5,True
Shandong,Shanghai,2,3,1/4/2014 1:30:00 PM,2013/2014,False,False,bwin.es,2.4,0,1.5,True
Shandong,Shanghai,2,3,1/4/2014 1:30:00 PM,2013/2014,False,False,Jetbull,1.85,0,1.9,False
Shandong,Shanghai,2,3,1/4/2014 1:30:00 PM,2013/2014,False,False,Ladbrokes,2.25,0,1.57,True
Beijing,Guangdong,1,3,1/7/2014 1:30:00 PM,2013/2014,False,False,bet-at-home,1.02,0,8,True
Beijing,Guangdong,1,3,1/7/2014 1:30:00 PM,2013/2014,False,False,bet365,1.05,0,11,True
Beijing,Guangdong,1,3,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin,1.03,0,9.25,True
Beijing,Guangdong,1,3,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin.es,1.03,0,9.25,True
Beijing,Guangdong,1,3,1/7/2014 1:30:00 PM,2013/2014,False,False,Jetbull,1,0,9.6,True
Beijing,Guangdong,1,3,1/7/2014 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.03,0,10,True
Henan,Jiangsu,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,188BET,1.16,0,4.55,True
Henan,Jiangsu,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bet-at-home,1.2,0,3.4,True
Henan,Jiangsu,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bet365,1.22,0,4,True
Henan,Jiangsu,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin,1.2,0,4.1,True
Henan,Jiangsu,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin.es,1.2,0,4.1,True
Henan,Jiangsu,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,Jetbull,1.18,0,3.95,True
Henan,Jiangsu,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.2,0,4.33,False
Liaoning,Hebei,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,188BET,1.3,0,3.2,True
Liaoning,Hebei,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bet-at-home,1.3,0,2.75,True
Liaoning,Hebei,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bet365,1.25,0,3.75,True
Liaoning,Hebei,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin,1.3,0,3.2,True
Liaoning,Hebei,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin.es,1.3,0,3.2,True
Liaoning,Hebei,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,Jetbull,1.27,0,3.25,True
Liaoning,Hebei,3,1,1/7/2014 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.25,0,3.75,False
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,10Bet,1.67,0,2.05,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,188BET,1.6,0,2.19,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,bet-at-home,1.6,0,1.9,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,bet365,1.7,0,2.1,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin,1.65,0,2.1,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin.es,1.65,0,2.1,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,ComeOn,1.66,0,2.06,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,Jetbull,1.73,0,2.04,True
Shandong,Fujian,3,2,1/7/2014 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.67,0,2.1,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,10Bet,3.15,0,1.3,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,188BET,2.99,0,1.34,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bet-at-home,3,0,1.25,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bet365,3.75,0,1.25,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin,3.2,0,1.3,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin.es,3.2,0,1.3,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,ComeOn,3.16,0,1.3,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,Jetbull,3.6,0,1.22,True
Zhejiang,Bayi,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,Ladbrokes,3.75,0,1.25,True
Shanghai,Sichuan,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bet-at-home,1.02,0,8,True
Shanghai,Sichuan,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bet365,1.04,0,12,True
Shanghai,Sichuan,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin,1.03,0,9.5,True
Shanghai,Sichuan,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,bwin.es,1.03,0,9.5,True
Shanghai,Sichuan,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,Jetbull,1,0,10.5,True
Shanghai,Sichuan,3,0,1/7/2014 1:30:00 PM,2013/2014,False,False,Ladbrokes,1.02,0,11,True
Beijing,Fujian,3,0,1/12/2014 10:00:00 AM,2013/2014,False,False,bet365,1.16,0,4.75,False
Beijing,Fujian,3,0,1/12/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,1.14,0,5,True
Henan,Bayi,1,3,1/12/2014 10:00:00 AM,2013/2014,False,False,bet365,1.5,0,2.5,True
Henan,Bayi,1,3,1/12/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,1.5,0,2.5,True
Liaoning,Shandong,0,3,1/12/2014 10:00:00 AM,2013/2014,False,False,bet365,2.4,0,1.55,False
Liaoning,Shandong,0,3,1/12/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,2.5,0,1.5,False
Guangdong,Zhejiang,3,1,1/12/2014 10:00:00 AM,2013/2014,False,False,bet365,1.65,0,2.2,True
Guangdong,Zhejiang,3,1,1/12/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,1.62,0,2.2,True
Hebei,Sichuan,0,3,1/12/2014 10:00:00 AM,2013/2014,False,False,bet365,2,0,1.75,True
Hebei,Sichuan,0,3,1/12/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,2,0,1.73,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,188BET,1.1,0,5.8,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet-at-home,1.1,0,4.8,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet365,1.15,0,5,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bwin,1.15,0,4.75,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bwin.es,1.15,0,4.75,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,ComeOn,1.13,0,4.86,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Jetbull,1.12,0,4.8,True
Beijing,Bayi,2,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,1.14,0,5,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,188BET,1.9,0,1.8,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet-at-home,1.8,0,1.7,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet365,1.9,0,1.8,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bwin,1.85,0,1.85,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bwin.es,1.85,0,1.85,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,ComeOn,1.88,0,1.81,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Jetbull,1.88,0,1.78,True
Henan,Shandong,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,1.91,0,1.8,True
Jiangsu,Fujian,1,3,1/18/2014 10:00:00 AM,2013/2014,False,False,188BET,2.02,0,1.7,True
Jiangsu,Fujian,1,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet-at-home,1.9,0,1.6,True
Jiangsu,Fujian,1,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet365,2.1,0,1.7,True
Jiangsu,Fujian,1,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Jetbull,2.04,0,1.65,True
Jiangsu,Fujian,1,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,2.1,0,1.67,True
Liaoning,Shanghai,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet-at-home,6,0,1.05,True
Liaoning,Shanghai,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet365,12,0,1.04,True
Liaoning,Shanghai,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bwin,6.5,0,1.08,True
Liaoning,Shanghai,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bwin.es,6.5,0,1.08,True
Liaoning,Shanghai,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,ComeOn,6.8,0,1.06,True
Liaoning,Shanghai,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Jetbull,7.4,0,1.04,True
Liaoning,Shanghai,0,3,1/18/2014 10:00:00 AM,2013/2014,False,False,Ladbrokes,7.5,0,1.07,True
Guangdong,Sichuan,1,3,1/18/2014 10:00:00 AM,2013/2014,False,False,bet-at-home,1.6,0,1.9,True
