1.44,0
1.44,0
1.49,1
1.34,0
1.36,1
1.49,1
1.43,0
1.49,1
1.34,0
1.36,1
1.49,1
1.43,0
1.25,1
1.26,1
1.33,1
1.45,1
1.35,1
1.5,1
1.28,1
1.44,1
1.4,1
1.39,0
1.48,0
1.48,1
1.5,1
1.5,0
1.5,0
1.25,1
1.26,1
1.33,1
1.45,1
1.35,1
1.5,1
1.28,1
1.44,1
1.4,1
1.39,0
1.48,0
1.48,1
1.5,1
1.5,0
1.5,0
1.25,1
1.26,1
1.33,1
1.45,1
1.35,1
1.5,1
1.28,1
1.44,1
1.4,1
1.39,0
1.48,0
1.48,1
1.5,1
1.5,0
1.5,0
1.25,1
1.26,1
1.33,1
1.45,1
1.35,1
1.5,1
1.28,1
1.44,1
1.4,1
1.39,0
1.48,0
1.48,1
1.5,1
1.5,0
1.5,0
1.17,1
1.48,0
1.35,1
1.48,1
1.36,1
1.32,0
1.17,1
1.48,0
1.35,1
1.48,1
1.36,1
1.32,0
1.17,1
1.48,0
1.35,1
1.48,1
1.36,1
1.32,0
1.17,1
1.48,0
1.35,1
1.48,1
1.36,1
1.32,0
1.17,1
1.48,0
1.35,1
1.48,1
1.36,1
1.32,0
1.46,0
1.45,1
1.49,0
1.47,1
1.23,1
1.47,0
1.46,0
1.45,1
1.49,0
1.47,1
1.23,1
1.47,0
1.46,0
1.45,1
1.49,0
1.47,1
1.23,1
1.47,0
