1.29,0
1.5,1
1.45,1
1.37,1
1.45,0
1.36,1
1.2,1
1.4,1
1.13,1
1.17,1
1.33,1
1.33,1
1.42,1
1.29,0
1.5,1
1.45,1
1.37,1
1.45,0
1.36,1
1.2,1
1.4,1
1.13,1
1.17,1
1.33,1
1.33,1
1.42,1
1.25,1
1.27,0
1.11,1
1.18,1
1.22,1
1.36,0
1.5,1
1.17,1
1.34,1
1.5,0
1.42,1
1.29,1
1.37,1
1.29,1
1.33,1
1.3,1
1.27,1
1.44,1
1.33,1
1.4,1
1.48,1
1.4,1
1.34,0
1.43,1
1.45,0
1.27,0
1.38,1
1.24,1
1.25,1
1.27,0
1.11,1
1.18,1
1.22,1
1.36,0
1.5,1
1.17,1
1.34,1
1.5,0
1.42,1
1.29,1
1.37,1
1.29,1
1.33,1
1.3,1
1.27,1
1.44,1
1.33,1
1.4,1
1.48,1
1.4,1
1.34,0
1.43,1
1.45,0
1.27,0
1.38,1
1.24,1
1.25,1
1.27,0
1.11,1
1.18,1
1.22,1
1.36,0
1.5,1
1.17,1
1.34,1
1.5,0
1.42,1
1.29,1
1.37,1
1.29,1
1.33,1
1.3,1
1.27,1
1.44,1
1.33,1
1.4,1
1.48,1
1.4,1
1.34,0
1.43,1
1.45,0
1.27,0
1.38,1
1.24,1
1.27,1
1.38,1
1.5,0
1.3,0
1.19,1
1.3,1
1.34,1
1.45,1
1.3,1
1.33,1
1.43,1
1.4,1
1.36,1
1.33,0
1.24,1
1.27,1
1.38,1
1.5,0
1.3,0
1.19,1
1.3,1
1.34,1
1.45,1
1.3,1
1.33,1
1.43,1
1.4,1
1.36,1
1.33,0
1.24,1
1.4,1
1.38,1
1.19,1
1.43,1
1.27,1
1.23,1
1.35,1
1.4,0
1.2,0
1.43,0
