1.49,0
1.34,1
1.25,1
1.5,0
1.35,0
1.17,0
1.22,1
1.18,1
1.22,1
1.22,1
1.49,0
1.49,0
1.34,1
1.25,1
1.5,0
1.35,0
1.17,0
1.22,1
1.18,1
1.22,1
1.22,1
1.49,0
1.49,0
1.34,1
1.25,1
1.5,0
1.35,0
1.17,0
1.22,1
1.18,1
1.22,1
1.22,1
1.49,0
1.49,0
1.34,1
1.25,1
1.5,0
1.35,0
1.17,0
1.22,1
1.18,1
1.22,1
1.22,1
1.49,0
1.45,0
1.46,1
1.44,0
1.36,1
1.44,1
1.5,1
1.5,1
1.4,0
1.43,1
1.34,1
1.5,1
1.44,0
1.44,1
1.5,1
1.44,1
1.45,0
1.46,1
1.44,0
1.36,1
1.44,1
1.5,1
1.5,1
1.4,0
1.43,1
1.34,1
1.5,1
1.44,0
1.44,1
1.5,1
1.44,1
1.45,1
1.5,1
1.32,0
1.17,1
1.45,1
1.47,1
1.4,1
1.4,1
1.45,1
1.5,1
1.32,0
1.17,1
1.45,1
1.47,1
1.4,1
1.4,1
