1.25,1
1.41,0
1.44,1
1.2,1
1.5,1
1.27,1
1.45,1
1.32,1
1.29,1
1.39,1
1.24,0
1.3,1
1.12,1
1.25,1
1.47,1
1.5,0
1.13,1
1.2,1
1.41,1
1.38,1
1.2,1
1.2,1
1.15,1
1.44,1
1.5,0
1.29,1
1.29,0
1.34,1
1.15,1
1.13,1
1.41,1
1.4,1
1.43,1
1.3,1
1.5,1
1.32,0
