1.31,1
1.25,1
1.04,1
1.11,1
1.5,1
1.46,0
1.46,0
1.4,1
1.35,1
1.38,1
1.17,0
1.5,1
1.28,1
1.33,1
1.28,1
1.24,1
1.21,1
1.29,0
1.15,1
1.5,1
1.2,1
1.12,1
1.36,1
1.2,1
1.39,0
1.25,1
1.43,0
1.31,1
1.38,1
1.22,1
1.44,1
1.36,1
1.5,1
1.09,1
1.36,1
1.31,1
1.21,1
1.3,1
1.34,1
1.1,1
