1.46,0
1.4,1
1.45,1
1.43,0
1.26,1
1.43,1
1.24,1
1.46,0
1.4,1
1.45,1
1.43,0
1.26,1
1.43,1
1.24,1
1.46,0
1.4,1
1.45,1
1.43,0
1.26,1
1.43,1
1.24,1
1.46,0
1.4,1
1.45,1
1.43,0
1.26,1
1.43,1
1.24,1
1.45,1
1.43,1
1.34,1
1.24,1
1.3,1
1.45,1
1.43,1
1.34,1
1.24,1
1.3,1
1.45,1
1.43,1
1.34,1
1.24,1
1.3,1
1.45,1
1.43,1
1.34,1
1.24,1
1.3,1
1.45,1
1.43,1
1.34,1
1.24,1
1.3,1
1.45,1
1.43,1
1.34,1
1.24,1
1.3,1
1.34,0
1.41,0
1.43,1
1.45,0
1.41,0
1.3,1
1.48,0
1.5,0
1.35,1
1.34,0
1.41,0
1.43,1
1.45,0
1.41,0
1.3,1
1.48,0
1.5,0
1.35,1
1.34,0
1.41,0
1.43,1
1.45,0
1.41,0
1.3,1
1.48,0
1.5,0
1.35,1
1.34,0
1.41,0
1.43,1
1.45,0
1.41,0
1.3,1
1.48,0
1.5,0
1.35,1
1.34,0
1.41,0
1.43,1
1.45,0
1.41,0
1.3,1
1.48,0
1.5,0
1.35,1
1.34,0
1.41,0
1.43,1
1.45,0
1.41,0
1.3,1
1.48,0
1.5,0
1.35,1
1.39,1
1.45,1
1.47,1
1.42,1
1.18,0
1.22,1
1.46,1
1.34,1
1.37,0
1.39,1
1.45,1
1.47,1
1.42,1
1.18,0
1.22,1
1.46,1
1.34,1
1.37,0
1.39,1
1.45,1
1.47,1
1.42,1
1.18,0
1.22,1
1.46,1
1.34,1
1.37,0
1.39,1
1.45,1
1.47,1
1.42,1
1.18,0
1.22,1
1.46,1
1.34,1
1.37,0
1.39,1
1.45,1
1.47,1
1.42,1
1.18,0
1.22,1
1.46,1
1.34,1
1.37,0
1.39,1
1.45,1
1.47,1
1.42,1
1.18,0
1.22,1
1.46,1
1.34,1
1.37,0
1.15,1
1.21,1
1.46,1
1.45,0
1.46,1
1.5,1
1.28,0
1.45,1
1.3,1
1.48,0
1.44,1
1.42,0
1.34,1
1.15,1
1.21,1
1.46,1
1.45,0
1.46,1
1.5,1
1.28,0
1.45,1
1.3,1
1.48,0
1.44,1
1.42,0
1.34,1
1.15,1
1.21,1
1.46,1
1.45,0
1.46,1
1.5,1
1.28,0
1.45,1
1.3,1
1.48,0
1.44,1
1.42,0
1.34,1
1.15,1
1.21,1
1.46,1
1.45,0
1.46,1
1.5,1
1.28,0
1.45,1
1.3,1
1.48,0
1.44,1
1.42,0
1.34,1
1.15,1
1.21,1
1.46,1
1.45,0
1.46,1
1.5,1
1.28,0
1.45,1
1.3,1
1.48,0
1.44,1
1.42,0
1.34,1
1.15,1
1.21,1
1.46,1
1.45,0
1.46,1
1.5,1
1.28,0
1.45,1
1.3,1
1.48,0
1.44,1
1.42,0
1.34,1
1.24,1
1.5,1
1.48,0
1.49,1
1.47,0
1.38,1
1.25,1
1.31,0
1.5,1
1.34,1
1.27,1
1.32,1
1.24,1
1.5,1
1.48,0
1.49,1
1.47,0
1.38,1
1.25,1
1.31,0
1.5,1
1.34,1
1.27,1
1.32,1
1.24,1
1.5,1
1.48,0
1.49,1
1.47,0
1.38,1
1.25,1
1.31,0
1.5,1
1.34,1
1.27,1
1.32,1
1.24,1
1.5,1
1.48,0
1.49,1
1.47,0
1.38,1
1.25,1
1.31,0
1.5,1
1.34,1
1.27,1
1.32,1
1.24,1
1.5,1
1.48,0
1.49,1
1.47,0
1.38,1
1.25,1
1.31,0
1.5,1
1.34,1
1.27,1
1.32,1
1.24,1
1.5,1
1.48,0
1.49,1
1.47,0
1.38,1
1.25,1
1.31,0
1.5,1
1.34,1
1.27,1
1.32,1
1.43,0
1.26,1
1.45,0
1.3,1
1.23,1
1.49,0
1.44,0
1.27,1
1.47,0
1.43,0
1.26,1
1.45,0
1.3,1
1.23,1
1.49,0
1.44,0
1.27,1
1.47,0
1.43,0
1.26,1
1.45,0
1.3,1
1.23,1
1.49,0
1.44,0
1.27,1
1.47,0
1.43,0
1.26,1
1.45,0
1.3,1
1.23,1
1.49,0
1.44,0
1.27,1
1.47,0
1.43,0
1.26,1
1.45,0
1.3,1
1.23,1
1.49,0
1.44,0
1.27,1
1.47,0
1.43,0
1.26,1
1.45,0
1.3,1
1.23,1
1.49,0
1.44,0
1.27,1
1.47,0
1.27,1
1.35,1
1.48,1
1.48,0
1.44,0
1.48,1
1.42,1
1.27,1
1.35,1
1.48,1
1.48,0
1.44,0
1.48,1
1.42,1
1.27,1
1.35,1
1.48,1
1.48,0
1.44,0
1.48,1
1.42,1
1.27,1
1.35,1
1.48,1
1.48,0
1.44,0
1.48,1
1.42,1
1.27,1
1.35,1
1.48,1
1.48,0
1.44,0
1.48,1
1.42,1
1.27,1
1.35,1
1.48,1
1.48,0
1.44,0
1.48,1
1.42,1
1.4,0
1.42,0
1.45,1
1.38,1
1.25,0
1.35,1
1.44,0
1.36,1
1.35,0
1.24,0
1.45,0
1.42,1
1.44,1
1.34,1
1.5,1
1.3,1
1.4,0
1.42,0
1.45,1
1.38,1
1.25,0
1.35,1
1.44,0
1.36,1
1.35,0
1.24,0
1.45,0
1.42,1
1.44,1
1.34,1
1.5,1
1.3,1
1.4,0
1.42,0
1.45,1
1.38,1
1.25,0
1.35,1
1.44,0
1.36,1
1.35,0
1.24,0
1.45,0
1.42,1
1.44,1
1.34,1
1.5,1
1.3,1
