1.42,1
1.47,0
1.43,1
1.49,0
1.35,1
1.49,1
1.25,1
1.44,0
1.45,1
1.42,1
1.47,0
1.43,1
1.49,0
1.35,1
1.49,1
1.25,1
1.44,0
1.45,1
1.42,1
1.47,0
1.43,1
1.49,0
1.35,1
1.49,1
1.25,1
1.44,0
1.45,1
1.42,1
1.47,0
1.43,1
1.49,0
1.35,1
1.49,1
1.25,1
1.44,0
1.45,1
1.42,1
1.47,0
1.43,1
1.49,0
1.35,1
1.49,1
1.25,1
1.44,0
1.45,1
1.42,1
1.47,0
1.43,1
1.49,0
1.35,1
1.49,1
1.25,1
1.44,0
1.45,1
1.42,1
1.47,0
1.43,1
1.49,0
1.35,1
1.49,1
1.25,1
1.44,0
1.45,1
1.31,1
1.47,1
1.38,1
1.22,1
1.38,1
1.34,0
1.17,1
1.17,1
1.18,1
1.31,1
1.47,1
1.38,1
1.22,1
1.38,1
1.34,0
1.17,1
1.17,1
1.18,1
1.31,1
1.47,1
1.38,1
1.22,1
1.38,1
1.34,0
1.17,1
1.17,1
1.18,1
1.31,1
1.47,1
1.38,1
1.22,1
1.38,1
1.34,0
1.17,1
1.17,1
1.18,1
1.31,1
1.47,1
1.38,1
1.22,1
1.38,1
1.34,0
1.17,1
1.17,1
1.18,1
1.31,1
1.47,1
1.38,1
1.22,1
1.38,1
1.34,0
1.17,1
1.17,1
1.18,1
1.42,1
1.39,1
1.32,1
1.02,1
1.37,0
1.23,0
1.01,1
1.07,1
1.25,1
1.17,1
1.34,1
1.21,1
1.13,1
1.45,1
1.42,1
1.39,1
1.32,1
1.02,1
1.37,0
1.23,0
1.01,1
1.07,1
1.25,1
1.17,1
1.34,1
1.21,1
1.13,1
1.45,1
1.42,1
1.39,1
1.32,1
1.02,1
1.37,0
1.23,0
1.01,1
1.07,1
1.25,1
1.17,1
1.34,1
1.21,1
1.13,1
1.45,1
1.42,1
1.39,1
1.32,1
1.02,1
1.37,0
1.23,0
1.01,1
1.07,1
1.25,1
1.17,1
1.34,1
1.21,1
1.13,1
1.45,1
1.42,1
1.39,1
1.32,1
1.02,1
1.37,0
1.23,0
1.01,1
1.07,1
1.25,1
1.17,1
1.34,1
1.21,1
1.13,1
1.45,1
1.42,1
1.39,1
1.32,1
1.02,1
1.37,0
1.23,0
1.01,1
1.07,1
1.25,1
1.17,1
1.34,1
1.21,1
1.13,1
1.45,1
1.42,1
1.39,1
1.32,1
1.02,1
1.37,0
1.23,0
1.01,1
1.07,1
1.25,1
1.17,1
1.34,1
1.21,1
1.13,1
1.45,1
1.45,0
1.3,1
1.22,1
1.32,1
1.34,0
1.43,0
1.4,1
1.48,1
1.36,1
