Sport,Country,League,Total Records,Success Rate,Money Per Game,Kelly,Participants,Odds
soccer,finland,kakkonen-group-c,31,0.8065,0.0000,0.1615,AC Kajaani - JBK,1.3,4.92,6.93
soccer,finland,kakkonen-group-c,31,0.8065,0.0000,0.1393,Narpes Kraft - OTP,1.29,5.36,6.45
soccer,peru,primera-division,363,0.6804,-0.0102,-0.0144,U. de Deportes - Union Comercio,1.46,4.01,6.44
basketball,world,friendly-international,213,0.9484,-0.0130,-4.2116,Argentina - Colombia,1.01,11.25
soccer,tunisia,ligue-professionnelle-1,44,0.7727,-0.0168,-0.1744,Esperance Tunis - Ben Guerdane,1.24,5.02,10.86
soccer,tunisia,ligue-professionnelle-1,44,0.7727,-0.0168,-0.1015,Etoile Sahel - Gabes,1.26,5.38,8.5
soccer,bosnia-and-herzegovina,premier-league,208,0.6683,-0.0214,-0.0374,Borac Banja Luka - NK Vitez,1.47,3.49,7.39
soccer,sweden,division-1-sodra,64,0.7813,-0.0228,-0.0935,Landskrona - Husqvarna,1.25,5.46,9.2
american-football,usa,nfl,289,0.6678,-0.0281,-0.0872,Dallas Cowboys - Indianapolis Colts,1.44,2.78
american-football,usa,nfl,289,0.6678,-0.0281,-0.1232,Detroit Lions - New York Jets,1.42,2.86
basketball,usa,wnba,293,0.6655,-0.0340,-0.1124,Dallas Wings W - Atlanta Dream W,1.43,2.87
rugby-league,england,super-league,220,0.8364,-0.0349,0.0184,Hull KR - London Broncos,1.2,24.63,4.32
soccer,spain,segunda-division-b-group-4,119,0.7143,-0.0363,-0.0793,Murcia - Ecija,1.36,4.16,8.26
soccer,romania,liga-1,253,0.7075,-0.0381,-0.0425,CFR Cluj - Voluntari,1.39,4.38,8.36
rugby-league,australia,intrust-super-cup,71,0.8310,-0.0406,-0.0585,Souths Logan - Central Capras,1.19,34.65,4.27
soccer,china,jia-league,108,0.7037,-0.0422,-0.1942,Wuhan Zall - Xinjiang Tianshan,1.33,4.65,7.01
volleyball,world,universiade,24,0.8333,-0.0442,-0.5559,Argentina Univ. - Switzerland Univ.,1.12,5.43
soccer,indonesia,liga-1,142,0.7676,-0.0447,-0.3391,Persib Bandung - Gresik,1.21,5.95,9.65
soccer,costa-rica,primera-division,116,0.6552,-0.0511,-0.1110,Herediano - Grecia,1.45,4.27,6.16
soccer,costa-rica,primera-division,116,0.6552,-0.0511,-0.0944,Saprissa - U.C.R.,1.46,3.96,6.26
baseball,japan,npb,330,0.7000,-0.0513,-0.2091,Hiroshima Carp - Yakult Swallows,1.33,3.39
soccer,fyr-of-macedonia,first-league,141,0.7589,-0.0523,-0.2055,Vardar - Pobeda,1.25,5.77,8.28
rugby-league,england,championship,204,0.9020,-0.0584,-3.9980,Batley - Oldham,1.02,42.99,12.47
soccer,finland,kakkonen-group-a,25,0.6400,-0.0584,-0.1260,Mikkeli - Kultsu,1.47,4.46,4.86
soccer,switzerland,super-league,122,0.6885,-0.0705,-0.3163,Basel - Lugano,1.31,5.53,8.35
soccer,nigeria,premier-league,173,0.7341,-0.0726,-0.4745,MFM FC - Gombe,1.22,5.04,13.14
soccer,georgia,erovnuli-liga,101,0.6832,-0.0751,-0.1291,Dinamo Tbilisi - Chikhura,1.39,4.19,7.3
soccer,portugal,primeira-liga,149,0.8054,-0.0760,-0.4109,FC Porto - Moreirense,1.16,7.12,17.1
soccer,norway,obos-ligaen,244,0.6311,-0.0859,-0.2472,Start - Tromsdalen,1.42,4.44,6.96
rugby-league,england,league-1,56,0.6250,-0.1004,-0.1902,Oxford RLFC - South Wales Ironmen,1.46,20.75,2.9
soccer,slovenia,prva-liga,117,0.6581,-0.1019,-0.4103,Domzale - Aluminij,1.32,4.9,7.63
soccer,moldova,divizia-nationala,95,0.7158,-0.1086,-0.3368,Sheriff Tiraspol - Spicul Chiscareni,1.27,5.1,9.12
volleyball,world,universiade,20,0.7000,-0.1110,-0.4111,Japan Univ. - USA Univ.,1.27,3.42
soccer,colombia,liga-aguila,341,0.6041,-0.1143,-0.3615,Junior - Once Caldas,1.41,4.08,7.47
soccer,colombia,liga-aguila,341,0.6041,-0.1143,-0.2039,Atl. Nacional - Petrolera,1.49,3.84,6.45
soccer,austria,tipico-bundesliga,134,0.7015,-0.1199,-0.4041,Salzburg - St. Polten,1.27,5.65,9.96
soccer,indonesia,liga-1,154,0.6494,-0.1228,-0.2982,Bhayangkara Utd - Sriwijaya,1.37,4.64,6.61
soccer,sweden,division-2-norrland,54,0.7593,-0.1263,-0.8454,Hudiksvalls - Taftea IK,1.15,6.39,11.45
soccer,australia,npl-victoria,78,0.6410,-0.1291,-0.2795,Melbourne Knights - St Albans,1.39,4.74,6.66
soccer,ecuador,serie-a,225,0.6311,-0.1409,-0.3659,Barcelona SC - Guayaquil City,1.37,4.29,7.98
soccer,netherlands,eredivisie,205,0.6927,-0.1410,-0.4454,Ajax - Groningen,1.27,5.96,9.94
soccer,ukraine,premier-league,189,0.7407,-0.1459,-1.8523,Dyn. Kiev - Stal Kamianske,1.1,8.29,16.3
soccer,turkey,tff-1-lig,81,0.7407,-0.1505,-1.1114,Gaziantep - Gaziantepspor,1.14,7.07,16.83
rugby-union,south-africa,currie-cup,33,0.7273,-0.1697,-1.5452,Griquas - Pumas,1.12,31.48,5.96
soccer,philippines,pfl,36,0.7222,-0.1772,-0.9119,Meralco Sparks - Ilocos United,1.17,5.66,13.63
soccer,nigeria,premier-league,60,0.5667,-0.1795,-0.4410,Enugu Rangers - Katsina United FC,1.43,3.56,8.79
soccer,nigeria,premier-league,60,0.5667,-0.1795,-0.4650,Shooting - Nasarawa,1.42,3.85,7.33
soccer,nigeria,premier-league,60,0.5667,-0.1795,-0.4650,Ifeanyi Ubah - Akwa,1.42,3.85,7.33
soccer,nigeria,premier-league,60,0.5667,-0.1795,-0.3552,Rivers United FC - Enyimba,1.47,3.71,6.79
baseball,netherlands,hoofdklasse,68,0.6029,-0.1825,-0.7208,Curacao Neptunus - Mr. Cocker HCAW,1.3,3.77
soccer,japan,j-league-division-2,187,0.5561,-0.1935,-0.3498,Shonan - Kumamoto,1.49,4,6.75
basketball,world,universiade,24,0.7500,-0.2042,-2.8214,Australia Univ. - Ukraine Univ.,1.07,7.6
soccer,sweden,division-2-norrland,96,0.6146,-0.2225,-0.7618,Skelleftea - Bodens,1.28,5.17,7.25
soccer,luxembourg,national-division,36,0.5278,-0.2250,-0.6239,Dudelange - Jeunesse Esch,1.41,4.86,5.67
basketball,philippines,governors-cup,37,0.6216,-0.2265,-0.7799,Global Port - Kia Picanto,1.27,3.59
rugby-league,england,league-1,71,0.6056,-0.2348,-0.7544,Barrow - York City,1.29,22.24,3.73
rugby-league,england,league-1,71,0.6056,-0.2348,-0.7544,Whitehaven - Keighley,1.29,22.24,3.73
soccer,spain,segunda-division-b-group-1,118,0.5593,-0.2397,-0.5707,Toledo - CF Talavera,1.39,4.01,7.22
