Sport,Country,League,Total Records,Success Rate,Money Per Game,Kelly,Participants,Odds
soccer,germany,oberliga-bayern-nord,21,0.6667,0.0000,-0.1462,Erlenbach - Aubstadt,5.48,4.5,1.41
