Sport,Country,League,Total Records,Success Rate,Money Per Game,Kelly,Participants,Odds
soccer,uruguay,primera-division,45,0.8889,0.2347,0.5715,Sisley - Penarol,7.75,4.53,1.35
soccer,croatia,1-hnl,54,0.7778,0.1283,0.2840,Rudes - Hajduk Split,6.92,4.07,1.45
soccer,norway,toppserien-women,47,0.8298,0.1279,0.2979,Medkila W - Trondheims-Orn W,7.02,4.98,1.32
hockey,australia,aihl,23,0.7391,0.0000,0.0340,Newcastle - Melbourne Ice,5.3,5.55,1.37
