Sport,Country,League,Total Records,Success Rate,Money Per Game,Kelly,Participants,Odds
soccer,moldova,divizia-nationala,66,0.7273,-0.0192,-0.0302,Petrocub - Dacia Chisinau,6.14,4.8,1.36
basketball,philippines,governors-cup,57,0.7018,-0.0347,-0.1753,Phoenix Fuelmasters - TNT KaTropa,3.18,1.34
volleyball,world,world-championship-u18-women,20,0.9000,-0.0560,-1.1000,USA U18 W - Italy U18 W,11.25,1.05
soccer,europe,champions-league-women,22,0.6364,-0.0682,-0.2504,O. Ljubljana W (Slo) - Minsk FK W (Blr) ,5.58,4.61,1.41
soccer,russia,division-2-west,34,0.6176,-0.1047,-0.2717,Dynamo SPB 2 - Tekstilshtik,5.42,4.47,1.43
soccer,sweden,division-2-norrland,30,0.6333,-0.1330,-0.3070,Soderhamns - Timra,5.57,4.63,1.39
soccer,europe,champions-league-women,51,0.7843,-0.1704,-1.3727,Kiryat Gat W (Isr) - Avaldsnes W (Nor) ,16.93,7.77,1.1
soccer,europe,champions-league-women,51,0.7843,-0.1704,-1.3727,Bardejov W (Svk) - Konak Bld. W (Tur) ,12.79,8.25,1.1
soccer,europe,champions-league-women,51,0.7843,-0.1704,-4.6082,Parnu W (Est) - Ajax W (Ned) ,28.37,11.79,1.04
soccer,europe,champions-league-women,51,0.7843,-0.1704,-4.6082,Klaksvik W (Fai) - Osijek W (Cro) ,20.36,11.02,1.04
rugby-union,south-africa,currie-cup,23,0.6522,-0.1739,-0.5899,Pumas - Bulls,3.61,23.25,1.28
volleyball,europe,european-championships,29,0.4483,-0.3972,-1.1280,Germany - Italy,3.12,1.35
