Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Chojniczanka - Chrobry Glogow,1.43,1,0
2016,GKS Katowice - Kluczbork,1.22,1,2
2016,Sandecja Nowy S. - Pruszkow,1.33,1,1
2016,Chojniczanka - Kluczbork,1.29,1,0
2016,Chojniczanka - Chrobry Glogow,1.43,1,0
2016,GKS Katowice - Kluczbork,1.22,1,2
2016,Sandecja Nowy S. - Pruszkow,1.33,1,1
2016,Chojniczanka - Kluczbork,1.29,1,0
2016,Chojniczanka - Chrobry Glogow,1.43,1,0
2016,GKS Katowice - Kluczbork,1.22,1,2
2016,Sandecja Nowy S. - Pruszkow,1.33,1,1
2016,Chojniczanka - Kluczbork,1.29,1,0
2016,Chojniczanka - Chrobry Glogow,1.43,1,0
2016,GKS Katowice - Kluczbork,1.22,1,2
2016,Sandecja Nowy S. - Pruszkow,1.33,1,1
2016,Chojniczanka - Kluczbork,1.29,1,0
2016,Chojniczanka - Chrobry Glogow,1.43,1,0
2016,GKS Katowice - Kluczbork,1.22,1,2
2016,Sandecja Nowy S. - Pruszkow,1.33,1,1
2016,Chojniczanka - Kluczbork,1.29,1,0
2016,Chojniczanka - Chrobry Glogow,1.43,1,0
2016,GKS Katowice - Kluczbork,1.22,1,2
2016,Sandecja Nowy S. - Pruszkow,1.33,1,1
2016,Chojniczanka - Kluczbork,1.29,1,0
2016,Chojniczanka - Chrobry Glogow,1.43,1,0
2016,GKS Katowice - Kluczbork,1.22,1,2
2016,Sandecja Nowy S. - Pruszkow,1.33,1,1
2016,Chojniczanka - Kluczbork,1.29,1,0
2015,Zaglebie Sosnowiec - Zawisza,1.25,1,1
2015,Ol. Grudziadz - Kluczbork,1.39,1,2
2015,Zaglebie Sosnowiec - Zawisza,1.25,1,1
2015,Ol. Grudziadz - Kluczbork,1.39,1,2
2015,Zaglebie Sosnowiec - Zawisza,1.25,1,1
2015,Ol. Grudziadz - Kluczbork,1.39,1,2
2015,Zaglebie Sosnowiec - Zawisza,1.25,1,1
2015,Ol. Grudziadz - Kluczbork,1.39,1,2
2015,Zaglebie Sosnowiec - Zawisza,1.25,1,1
2015,Ol. Grudziadz - Kluczbork,1.39,1,2
2015,Zaglebie Sosnowiec - Zawisza,1.25,1,1
2015,Ol. Grudziadz - Kluczbork,1.39,1,2
2014,Ol. Grudziadz - Widzew Lodz,1.38,1,0
2014,Plock - Olsztyn,1.32,1,0
2014,Termalica B-B. - Pogon Siedlce,1.3,1,1
2014,Chojniczanka - Olsztyn,1.45,1,1
2014,Termalica B-B. - Suwalki,1.49,1,1
2014,Zaglebie - Tychy,1.32,1,1
2014,Ol. Grudziadz - Widzew Lodz,1.38,1,0
2014,Plock - Olsztyn,1.32,1,0
2014,Termalica B-B. - Pogon Siedlce,1.3,1,1
2014,Chojniczanka - Olsztyn,1.45,1,1
2014,Termalica B-B. - Suwalki,1.49,1,1
2014,Zaglebie - Tychy,1.32,1,1
2014,Ol. Grudziadz - Widzew Lodz,1.38,1,0
2014,Plock - Olsztyn,1.32,1,0
2014,Termalica B-B. - Pogon Siedlce,1.3,1,1
2014,Chojniczanka - Olsztyn,1.45,1,1
2014,Termalica B-B. - Suwalki,1.49,1,1
2014,Zaglebie - Tychy,1.32,1,1
2014,Ol. Grudziadz - Widzew Lodz,1.38,1,0
2014,Plock - Olsztyn,1.32,1,0
2014,Termalica B-B. - Pogon Siedlce,1.3,1,1
2014,Chojniczanka - Olsztyn,1.45,1,1
2014,Termalica B-B. - Suwalki,1.49,1,1
