Season,Participants,Best Odd,Your Bet,Winning Bet
2015,Windsor - London&nbsp;,1.41,1,2
2015,Windsor - London&nbsp;,1.43,1,1
2015,Island Storm - Halifax&nbsp;,1.43,2,2
2015,Halifax - Island Storm&nbsp;,1.1,1,1
2015,Windsor - Niagara River&nbsp;,1.43,1,1
2015,London - Orangeville&nbsp;,1.32,1,1
2015,Saint John - Moncton&nbsp;,1.37,1,1
2015,Saint John - Island Storm,1.33,1,1
2015,Halifax - Windsor,1.39,1,2
2015,Saint John - Windsor,1.45,1,1
2015,London - Niagara River,1.35,1,1
2015,London - Orangeville,1.49,1,1
2015,Saint John - Moncton,1.44,1,1
2015,Niagara River - Orangeville,1.35,1,1
2015,London - Orangeville,1.15,1,2
2015,Saint John - Halifax,1.49,1,1
2015,Windsor - Orangeville,1.14,1,1
2015,Halifax - Niagara River,1.11,1,1
2015,Halifax - Island Storm,1.27,1,1
2015,Moncton - Orangeville,1.43,1,1
2014,Halifax - Windsor&nbsp;,1.36,1,1
2014,Orangeville - Windsor&nbsp;,1.45,1,2
2014,Windsor - Orangeville&nbsp;,1.48,2,1
2014,Orangeville - Windsor&nbsp;,1.4,1,1
2014,Orangeville - Windsor&nbsp;,1.45,1,1
2014,Halifax - Island Storm&nbsp;,1.32,1,1
2014,Island Storm - Halifax&nbsp;,1.48,1,2
2014,Mississauga - Windsor&nbsp;,1.4,2,1
2014,Island Storm - Saint John&nbsp;,1.34,1,1
2014,Orangeville - London&nbsp;,1.34,1,2
2014,Windsor - Mississauga&nbsp;,1.1,1,1
2014,Moncton - Halifax&nbsp;,1.34,2,2
2014,Moncton - Halifax&nbsp;,1.4,2,2
2014,Orangeville - London&nbsp;,1.48,1,1
2014,Windsor - Mississauga&nbsp;,1.28,1,1
2014,Island Storm - Saint John&nbsp;,1.4,1,1
2014,London - Mississauga,1.16,1,1
2014,Windsor - Orangeville,1.16,1,2
2014,Orangeville - Moncton,1.11,1,1
2014,Island Storm - Halifax,1.4,1,2
2014,Moncton - London,1.45,2,2
2014,Moncton - Saint John,1.4,2,2
2014,Windsor - Mississauga,1.33,1,1
2014,Island Storm - Saint John,1.4,1,2
2014,Halifax - Mississauga,1.3,1,1
2014,Island Storm - Halifax,1.45,1,2
2014,Saint John - Mississauga,1.4,1,1
2014,Mississauga - Windsor,1.34,2,2
2014,Halifax - London,1.48,1,1
2014,Orangeville - Mississauga,1.3,1,1
2014,Mississauga - Orangeville,1.45,2,2
2014,Windsor - London,1.34,1,2
2014,Mississauga - London,1.28,2,1
2014,Halifax - Windsor,1.45,2,1
2014,Moncton - Island Storm,1.35,2,2
2014,Halifax - Windsor&nbsp;,1.36,1,1
2014,Orangeville - Windsor&nbsp;,1.45,1,2
2014,Windsor - Orangeville&nbsp;,1.48,2,1
2014,Orangeville - Windsor&nbsp;,1.4,1,1
2014,Orangeville - Windsor&nbsp;,1.45,1,1
2014,Halifax - Island Storm&nbsp;,1.32,1,1
2014,Island Storm - Halifax&nbsp;,1.48,1,2
2014,Mississauga - Windsor&nbsp;,1.4,2,1
2014,Island Storm - Saint John&nbsp;,1.34,1,1
2014,Orangeville - London&nbsp;,1.34,1,2
2014,Windsor - Mississauga&nbsp;,1.1,1,1
2014,Moncton - Halifax&nbsp;,1.34,2,2
2014,Moncton - Halifax&nbsp;,1.4,2,2
2014,Orangeville - London&nbsp;,1.48,1,1
2014,Windsor - Mississauga&nbsp;,1.28,1,1
2014,Island Storm - Saint John&nbsp;,1.4,1,1
2014,London - Mississauga,1.16,1,1
2014,Windsor - Orangeville,1.16,1,2
2014,Orangeville - Moncton,1.11,1,1
2014,Island Storm - Halifax,1.4,1,2
