Season,Participants,Best Odd,Your Bet,Winning Bet
2017,Cruzeiro - Botafogo RJ,1.46,1,0
2017,Flamengo RJ - Vitoria,1.3,1,2
2017,Corinthians - Sport Recife,1.5,1,1
2017,Sao Paulo - Coritiba,1.4,1,2
2017,Cruzeiro - Vitoria,1.41,1,0
2017,Palmeiras - Avai,1.31,1,1
2017,Flamengo RJ - Coritiba,1.37,1,1
2017,Cruzeiro - Botafogo RJ,1.46,1,0
2017,Flamengo RJ - Vitoria,1.3,1,2
2017,Corinthians - Sport Recife,1.5,1,1
2017,Sao Paulo - Coritiba,1.4,1,2
2017,Cruzeiro - Vitoria,1.41,1,0
2017,Palmeiras - Avai,1.31,1,1
2017,Flamengo RJ - Coritiba,1.37,1,1
2017,Cruzeiro - Botafogo RJ,1.46,1,0
2017,Flamengo RJ - Vitoria,1.3,1,2
2017,Corinthians - Sport Recife,1.5,1,1
2017,Sao Paulo - Coritiba,1.4,1,2
2017,Cruzeiro - Vitoria,1.41,1,0
2017,Palmeiras - Avai,1.31,1,1
2017,Flamengo RJ - Coritiba,1.37,1,1
2017,Cruzeiro - Botafogo RJ,1.46,1,0
2017,Flamengo RJ - Vitoria,1.3,1,2
2017,Corinthians - Sport Recife,1.5,1,1
2017,Sao Paulo - Coritiba,1.4,1,2
2017,Cruzeiro - Vitoria,1.41,1,0
2017,Palmeiras - Avai,1.31,1,1
2017,Flamengo RJ - Coritiba,1.37,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2016,Santos - America MG,1.19,1,1
2016,Sao Paulo - Santa Cruz,1.25,1,1
2016,Sport Recife - Figueirense,1.25,1,1
2016,Palmeiras - Chapecoense-SC,1.43,1,1
2016,Flamengo RJ - Coritiba,1.39,1,0
2016,Santos - Vitoria,1.4,1,1
2016,America MG - Flamengo RJ,1.47,2,2
2016,Coritiba - Santa Cruz,1.42,1,1
2015,Atletico-MG - Chapecoense-SC,1.29,1,1
2015,Figueirense - Fluminense,1.34,1,1
2015,Cruzeiro - Joinville,1.3,1,1
2015,Sao Paulo - Figueirense,1.5,1,1
2015,Atletico-MG - Goias,1.48,1,0
2015,Cruzeiro - Sport Recife,1.48,1,1
