Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Niger - Tunisia,1.36,2,2
2016,Cameroon - Ethiopia,1.4,1,0
2016,Mauritius - South Africa&nbsp;,1.27,2,2
2016,Uganda - Tanzania&nbsp;,1.32,1,0
2016,Zambia - Namibia&nbsp;,1.46,1,1
2016,South Africa - Mauritius&nbsp;,1.16,1,1
2016,Niger - Tunisia,1.36,2,2
2016,Cameroon - Ethiopia,1.4,1,0
2016,Mauritius - South Africa&nbsp;,1.27,2,2
2016,Uganda - Tanzania&nbsp;,1.32,1,0
2016,Zambia - Namibia&nbsp;,1.46,1,1
2016,South Africa - Mauritius&nbsp;,1.16,1,1
2014,Ethiopia - Ghana,1.24,2,2
2014,Mozambique - Mali,1.26,2,2
2014,Nigeria - Mozambique,1.26,1,1
2014,Ghana - Congo,1.49,1,1
2014,South Africa - Mozambique,1.25,1,1
2014,Zimbabwe - Mauritius&nbsp;,1.5,1,0
2011,Rwanda - Angola,1.48,2,2
2011,Rwanda - Tunisia,1.4,2,2
2011,South Africa - Niger,1.44,1,1
