Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Bisceglie - Sicula Leonzio,1.47,0,0
2016,Bisceglie - Sicula Leonzio,1.47,0,0
2016,Bisceglie - Sicula Leonzio,1.47,0,0
2016,Bisceglie - Sicula Leonzio,1.47,0,0
2015,Parma - Sambenedettese,1.5,1,0
2015,Nerostellati Frattese - Vibonese,1.5,1,1
2015,Parma - Sambenedettese,1.5,1,0
2015,Nerostellati Frattese - Vibonese,1.5,1,1
2015,Parma - Sambenedettese,1.5,1,0
2015,Nerostellati Frattese - Vibonese,1.5,1,1
2015,Parma - Sambenedettese,1.5,1,0
2015,Nerostellati Frattese - Vibonese,1.5,1,1
2013,Pro Piacenza - Sambonifacese,1.29,1,1
2013,Pro Sesto - Borgomanero,1.4,1,0
2013,Pontisola - Seregno,1.4,1,1
