Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Munster - Scarlets,1.34,1,2
2016,Munster - Ospreys,1.14,1,1
2016,Leinster - Scarlets,1.16,1,2
2016,Glasgow Warriors - Edinburgh,1.12,1,2
2016,Munster - Connacht,1.16,1,1
2016,Dragons - Cardiff Blues,1.41,2,2
2016,Treviso - Munster,1.11,2,2
2016,Edinburgh - Dragons,1.24,1,1
2016,Leinster - Glasgow Warriors,1.4,1,1
2016,Cardiff Blues - Zebre,1.02,1,1
2016,Dragons - Scarlets,1.07,2,2
2016,Munster - Ulster,1.32,1,1
2016,Cardiff Blues - Ospreys,1.48,2,1
2016,Glasgow Warriors - Zebre,1.01,1,1
2016,Munster - Glasgow Warriors,1.44,1,1
2016,Scarlets - Treviso,1.02,1,1
2016,Ulster - Cardiff Blues,1.12,1,0
2016,Zebre - Connacht,1.09,2,1
2016,Treviso - Ospreys,1.07,2,1
2016,Glasgow Warriors - Connacht,1.29,1,1
2016,Leinster - Cardiff Blues,1.09,1,1
2016,Zebre - Munster,1.02,2,2
2016,Dragons - Ulster,1.18,2,2
2016,Scarlets - Edinburgh,1.16,1,1
2016,Ulster - Zebre,1.01,1,1
2016,Leinster - Scarlets,1.23,1,1
2016,Glasgow Warriors - Dragons,1.15,1,1
2016,Connacht - Zebre,1.01,1,1
2016,Ulster - Treviso,1.01,1,1
2016,Ospreys - Glasgow Warriors,1.17,1,1
2016,Treviso - Connacht,1.12,2,2
2016,Zebre - Ulster,1.02,2,2
2016,Munster - Scarlets,1.27,1,2
2016,Dragons - Leinster,1.39,2,2
2016,Connacht - Dragons,1.09,1,1
2016,Ulster - Glasgow Warriors,1.18,1,1
2016,Munster - Scarlets,1.34,1,2
2016,Munster - Ospreys,1.14,1,1
2016,Leinster - Scarlets,1.16,1,2
2016,Glasgow Warriors - Edinburgh,1.12,1,2
2016,Munster - Connacht,1.16,1,1
2016,Dragons - Cardiff Blues,1.41,2,2
2016,Treviso - Munster,1.11,2,2
2016,Edinburgh - Dragons,1.24,1,1
2016,Leinster - Glasgow Warriors,1.4,1,1
2016,Cardiff Blues - Zebre,1.02,1,1
2016,Dragons - Scarlets,1.07,2,2
2016,Munster - Ulster,1.32,1,1
2016,Cardiff Blues - Ospreys,1.48,2,1
2016,Glasgow Warriors - Zebre,1.01,1,1
2016,Munster - Glasgow Warriors,1.44,1,1
2016,Scarlets - Treviso,1.02,1,1
2016,Ulster - Cardiff Blues,1.12,1,0
2016,Zebre - Connacht,1.09,2,1
2016,Treviso - Ospreys,1.07,2,1
2016,Glasgow Warriors - Connacht,1.29,1,1
2016,Leinster - Cardiff Blues,1.09,1,1
2016,Zebre - Munster,1.02,2,2
2016,Dragons - Ulster,1.18,2,2
2016,Scarlets - Edinburgh,1.16,1,1
2016,Ulster - Zebre,1.01,1,1
2016,Leinster - Scarlets,1.23,1,1
2016,Glasgow Warriors - Dragons,1.15,1,1
2016,Connacht - Zebre,1.01,1,1
2016,Ulster - Treviso,1.01,1,1
2016,Ospreys - Glasgow Warriors,1.17,1,1
2016,Treviso - Connacht,1.12,2,2
2016,Zebre - Ulster,1.02,2,2
2016,Munster - Scarlets,1.27,1,2
2016,Dragons - Leinster,1.39,2,2
2016,Connacht - Dragons,1.09,1,1
2016,Ulster - Glasgow Warriors,1.18,1,1
2016,Munster - Scarlets,1.34,1,2
2016,Munster - Ospreys,1.14,1,1
2016,Leinster - Scarlets,1.16,1,2
2016,Glasgow Warriors - Edinburgh,1.12,1,2
2016,Munster - Connacht,1.16,1,1
2016,Dragons - Cardiff Blues,1.41,2,2
2016,Treviso - Munster,1.11,2,2
2016,Edinburgh - Dragons,1.24,1,1
2016,Leinster - Glasgow Warriors,1.4,1,1
2016,Cardiff Blues - Zebre,1.02,1,1
2016,Dragons - Scarlets,1.07,2,2
2016,Munster - Ulster,1.32,1,1
2016,Cardiff Blues - Ospreys,1.48,2,1
2016,Glasgow Warriors - Zebre,1.01,1,1
2016,Munster - Glasgow Warriors,1.44,1,1
2016,Scarlets - Treviso,1.02,1,1
2016,Ulster - Cardiff Blues,1.12,1,0
2016,Zebre - Connacht,1.09,2,1
2016,Treviso - Ospreys,1.07,2,1
2016,Glasgow Warriors - Connacht,1.29,1,1
2016,Leinster - Cardiff Blues,1.09,1,1
2016,Zebre - Munster,1.02,2,2
2016,Dragons - Ulster,1.18,2,2
2016,Scarlets - Edinburgh,1.16,1,1
2016,Ulster - Zebre,1.01,1,1
2016,Leinster - Scarlets,1.23,1,1
2016,Glasgow Warriors - Dragons,1.15,1,1
2016,Connacht - Zebre,1.01,1,1
2016,Ulster - Treviso,1.01,1,1
2016,Ospreys - Glasgow Warriors,1.17,1,1
2016,Treviso - Connacht,1.12,2,2
2016,Zebre - Ulster,1.02,2,2
2016,Munster - Scarlets,1.27,1,2
2016,Dragons - Leinster,1.39,2,2
2016,Connacht - Dragons,1.09,1,1
2016,Ulster - Glasgow Warriors,1.18,1,1
2015,Leinster - Connacht,1.4,1,2
2015,Edinburgh - Cardiff Blues,1.45,1,2
2015,Leinster - Treviso,1.01,1,1
2015,Munster - Scarlets,1.32,1,1
2015,Dragons - Scarlets,1.31,2,2
2015,Glasgow Warriors - Zebre,1.01,1,1
2015,Munster - Edinburgh,1.33,1,1
2015,Treviso - Connacht,1.22,2,1
2015,Cardiff Blues - Dragons,1.22,1,1
2015,Zebre - Ulster,1.05,2,2
2015,Leinster - Edinburgh,1.23,1,1
2015,Ospreys - Treviso,1.02,1,1
2015,Zebre - Glasgow Warriors,1.08,2,2
2015,Leinster - Munster,1.36,1,1
2015,Treviso - Glasgow Warriors,1.15,2,2
2015,Scarlets - Cardiff Blues,1.31,1,2
2015,Edinburgh - Zebre,1.03,1,1
2015,Ulster - Connacht,1.18,1,1
2015,Ospreys - Scarlets,1.4,1,2
2015,Glasgow Warriors - Ulster,1.38,1,1
2015,Cardiff Blues - Treviso,1.08,1,1
2015,Munster - Zebre,1.04,1,1
2015,Glasgow Warriors - Cardiff Blues,1.24,1,1
2015,Munster - Dragons,1.19,1,1
2015,Leinster - Ospreys,1.3,1,1
2015,Ulster - Zebre,1.01,1,1
2015,Scarlets - Treviso,1.08,1,1
2015,Zebre - Leinster,1.23,2,2
2015,Treviso - Munster,1.32,2,2
2015,Ulster - Scarlets,1.25,1,2
2015,Zebre - Connacht,1.35,2,2
2015,Leinster - Connacht,1.4,1,2
2015,Edinburgh - Cardiff Blues,1.45,1,2
2015,Leinster - Treviso,1.01,1,1
2015,Munster - Scarlets,1.32,1,1
2015,Dragons - Scarlets,1.31,2,2
2015,Glasgow Warriors - Zebre,1.01,1,1
2015,Munster - Edinburgh,1.33,1,1
2015,Treviso - Connacht,1.22,2,1
2015,Cardiff Blues - Dragons,1.22,1,1
2015,Zebre - Ulster,1.05,2,2
2015,Leinster - Edinburgh,1.23,1,1
2015,Ospreys - Treviso,1.02,1,1
2015,Zebre - Glasgow Warriors,1.08,2,2
2015,Leinster - Munster,1.36,1,1
2015,Treviso - Glasgow Warriors,1.15,2,2
2015,Scarlets - Cardiff Blues,1.31,1,2
2015,Edinburgh - Zebre,1.03,1,1
2015,Ulster - Connacht,1.18,1,1
2015,Ospreys - Scarlets,1.4,1,2
2015,Glasgow Warriors - Ulster,1.38,1,1
2015,Cardiff Blues - Treviso,1.08,1,1
2015,Munster - Zebre,1.04,1,1
2015,Glasgow Warriors - Cardiff Blues,1.24,1,1
2015,Munster - Dragons,1.19,1,1
2015,Leinster - Ospreys,1.3,1,1
2015,Ulster - Zebre,1.01,1,1
2015,Scarlets - Treviso,1.08,1,1
2015,Zebre - Leinster,1.23,2,2
2015,Treviso - Munster,1.32,2,2
2015,Ulster - Scarlets,1.25,1,2
2015,Zebre - Connacht,1.35,2,2
2015,Leinster - Connacht,1.4,1,2
2015,Edinburgh - Cardiff Blues,1.45,1,2
