Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Givry - Namur,1.21,1,0
2016,Chatelet - Namur,1.19,1,1
2016,OC Charleroi - Charleroi Fleurus,1.42,1,1
2016,RFC Liege - Hamoir,1.32,1,1
2016,Chatelet - Givry,1.32,1,1
2016,RFC Liege - Charleroi Fleurus,1.37,1,1
2016,Waremme - Namur,1.48,1,1
2016,Givry - Namur,1.21,1,0
2016,Chatelet - Namur,1.19,1,1
2016,OC Charleroi - Charleroi Fleurus,1.42,1,1
2016,RFC Liege - Hamoir,1.32,1,1
2016,Chatelet - Givry,1.32,1,1
2016,RFC Liege - Charleroi Fleurus,1.37,1,1
2016,Waremme - Namur,1.48,1,1
2016,Givry - Namur,1.21,1,0
2016,Chatelet - Namur,1.19,1,1
2016,OC Charleroi - Charleroi Fleurus,1.42,1,1
2016,RFC Liege - Hamoir,1.32,1,1
2016,Chatelet - Givry,1.32,1,1
2016,RFC Liege - Charleroi Fleurus,1.37,1,1
2016,Waremme - Namur,1.48,1,1
2016,Givry - Namur,1.21,1,0
2016,Chatelet - Namur,1.19,1,1
2016,OC Charleroi - Charleroi Fleurus,1.42,1,1
2016,RFC Liege - Hamoir,1.32,1,1
2016,Chatelet - Givry,1.32,1,1
2016,RFC Liege - Charleroi Fleurus,1.37,1,1
2016,Waremme - Namur,1.48,1,1
2016,Givry - Namur,1.21,1,0
2016,Chatelet - Namur,1.19,1,1
2016,OC Charleroi - Charleroi Fleurus,1.42,1,1
2016,RFC Liege - Hamoir,1.32,1,1
2016,Chatelet - Givry,1.32,1,1
2016,RFC Liege - Charleroi Fleurus,1.37,1,1
2016,Waremme - Namur,1.48,1,1
