Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Flying Foxes W - Piestanske Cajky W,1.26,2,1
2016,Flying Foxes W - Ostrava W,1.01,1,1
2015,Ostrava W - Trutnov W,1.02,2,2
2015,VS Prague W - Alba Iulia W,1.14,2,1
2015,Trutnov W - Flying Foxes W,1.41,1,1
2015,Flying Foxes W - Samorin W,1.03,1,1
2015,Trutnov W - Samorin W,1.3,1,1
2015,Ruzomberok W - Slovanka W,1.01,1,1
2015,Alba Iulia W - Ruzomberok W,1.5,1,1
2015,Ostrava W - Flying Foxes W,1.06,2,2
2014,Univ Arad W - Ostrava W,1.01,1,1
2014,Nymburk W - Trutnov W,1.4,1,1
2014,Univ Arad W - KP Brno W,1.15,1,1
2014,Ostrava W - Piestanske Cajky W,1.05,2,2
2014,Nymburk W - Alba Iulia W,1.28,2,2
2014,Flying Foxes W - Ostrava W,1.03,1,1
2014,Nymburk W - Spisska Nova Ves W,1.02,1,1
2014,Flying Foxes W - Piestanske Cajky W,1.12,2,2
2014,Alba Iulia W - Nymburk W,1.07,1,1
2014,Alba Iulia W - Spisska Nova Ves W,1.06,1,1
2014,Alba Iulia W - Trutnov W,1.2,1,1
