Season,Participants,Best Odd,Your Bet,Winning Bet
2017,Grindavik - KR Reykjavik,1.35,2,2
2017,KR Reykjavik - Thor Akureyri,1.24,1,1
2017,Throttur - Leiknir F.,1.4,1,1
2017,KR Reykjavik - Leiknir,1.41,1,1
2017,Breidablik - Leiknir F.,1.13,1,1
2017,Grotta - Hafnarfjordur,1.16,2,2
2017,Haukar - Vikingur Reykjavik,1.49,2,0
2017,Valur - Akranes,1.46,1,1
2017,Thor Akureyri - Valur,1.46,2,2
2017,Fram - Breidablik&nbsp;,1.47,2,2
2017,Valur - Olafsvik,1.35,1,1
2017,KA Akureyri - Haukar,1.46,1,1
2017,Vikingur Reykjavik - Grotta,1.21,1,1
2017,Fram - Stjarnan,1.26,2,2
2017,Grindavik - Fram,1.41,1,1
2017,Haukar - Grotta,1.48,1,0
2017,Stjarnan - Leiknir F.,1.07,1,1
2017,Akranes - IR Reykjavik,1.18,1,1
2017,Throttur - Breidablik,1.43,2,2
2017,Kopavogur - Valur,1.17,2,2
2017,Hafnarfjordur - KA Akureyri,1.29,1,2
2017,Stjarnan - Throttur,1.2,1,1
2017,Grotta - KA Akureyri,1.38,2,2
2017,Grindavik - KR Reykjavik,1.35,2,2
2017,KR Reykjavik - Thor Akureyri,1.24,1,1
2017,Throttur - Leiknir F.,1.4,1,1
2017,KR Reykjavik - Leiknir,1.41,1,1
2017,Breidablik - Leiknir F.,1.13,1,1
2017,Grotta - Hafnarfjordur,1.16,2,2
2017,Haukar - Vikingur Reykjavik,1.49,2,0
2017,Valur - Akranes,1.46,1,1
2017,Thor Akureyri - Valur,1.46,2,2
2017,Fram - Breidablik&nbsp;,1.47,2,2
2017,Valur - Olafsvik,1.35,1,1
2017,KA Akureyri - Haukar,1.46,1,1
2017,Vikingur Reykjavik - Grotta,1.21,1,1
2017,Fram - Stjarnan,1.26,2,2
2017,Grindavik - Fram,1.41,1,1
2017,Haukar - Grotta,1.48,1,0
2017,Stjarnan - Leiknir F.,1.07,1,1
2017,Akranes - IR Reykjavik,1.18,1,1
2017,Throttur - Breidablik,1.43,2,2
2017,Kopavogur - Valur,1.17,2,2
2017,Hafnarfjordur - KA Akureyri,1.29,1,2
2017,Stjarnan - Throttur,1.2,1,1
2017,Grotta - KA Akureyri,1.38,2,2
2016,KR Reykjavik - Keflavik,1.49,1,1
2016,Keflavik - Hafnarfjordur,1.39,2,0
2016,Leiknir - Hafnarfjordur,1.47,2,1
2016,Leiknir F. - Fjolnir,1.4,2,2
2016,Keflavik - Huginn,1.04,1,2
2016,Olafsvik - Fjardabyggd,1.17,1,1
2016,KR Reykjavik - Grindavik,1.17,1,1
2016,Selfoss - Breidablik,1.2,2,2
2016,Throttur - Hafnarfjordur,1.14,2,2
2016,KA Akureyri - Selfoss,1.19,1,1
2016,Stjarnan - Huginn,1.08,1,1
2016,Fjardabyggd - Fylkir,1.07,2,2
2016,Akranes - Kopavogur,1.41,1,1
2016,Breidablik - Olafsvik,1.46,1,0
2016,Throttur - Leiknir F.,1.4,1,2
2016,Fram - Huginn,1.21,1,0
2016,Leiknir F. - Hafnarfjordur,1.04,2,2
2016,Akranes - Haukar,1.29,1,0
2016,Vikingur Reykjavik - Grindavik,1.27,1,1
2016,Kopavogur - KR Reykjavik,1.26,2,2
2016,Fylkir - Selfoss,1.22,1,1
2016,Fjolnir - Throttur,1.48,1,1
2016,Hafnarfjordur - Thor Akureyri,1.19,1,1
2016,Valur - Fram,1.29,1,0
2016,Vikingur Reykjavik - Haukar,1.4,1,1
2016,KR Reykjavik - Keflavik,1.49,1,1
2016,Keflavik - Hafnarfjordur,1.39,2,0
2016,Leiknir - Hafnarfjordur,1.47,2,1
2016,Leiknir F. - Fjolnir,1.4,2,2
2016,Keflavik - Huginn,1.04,1,2
2016,Olafsvik - Fjardabyggd,1.17,1,1
2016,KR Reykjavik - Grindavik,1.17,1,1
2016,Selfoss - Breidablik,1.2,2,2
2016,Throttur - Hafnarfjordur,1.14,2,2
2016,KA Akureyri - Selfoss,1.19,1,1
2016,Stjarnan - Huginn,1.08,1,1
2016,Fjardabyggd - Fylkir,1.07,2,2
2016,Akranes - Kopavogur,1.41,1,1
2016,Breidablik - Olafsvik,1.46,1,0
2016,Throttur - Leiknir F.,1.4,1,2
2016,Fram - Huginn,1.21,1,0
2016,Leiknir F. - Hafnarfjordur,1.04,2,2
2016,Akranes - Haukar,1.29,1,0
2016,Vikingur Reykjavik - Grindavik,1.27,1,1
2016,Kopavogur - KR Reykjavik,1.26,2,2
2016,Fylkir - Selfoss,1.22,1,1
2016,Fjolnir - Throttur,1.48,1,1
2016,Hafnarfjordur - Thor Akureyri,1.19,1,1
2016,Valur - Fram,1.29,1,0
2016,Vikingur Reykjavik - Haukar,1.4,1,1
2015,Breidablik - KA Akureyri,1.35,1,1
2015,Fylkir - KA Akureyri,1.37,1,2
2015,Fylkir - Olafsvik,1.48,1,1
2015,Throttur - Hafnarfjordur,1.34,2,2
2015,Selfoss - KR Reykjavik,1.38,2,0
2015,Haukar - Stjarnan,1.3,2,2
2015,KA Akureyri - Grotta,1.38,1,0
2015,Breidablik - Bolungarvik,1.04,1,1
2015,Stjarnan - Grindavik,1.35,1,1
2015,Valur - Thor Akureyri,1.21,1,1
2015,Fjolnir - Fram,1.49,1,1
2015,Grotta - KR Reykjavik,1.27,2,2
2015,Breidablik - Olafsvik,1.4,1,1
2015,Stjarnan - Thor Akureyri,1.16,1,1
2015,KA Akureyri - KR Reykjavik,1.49,2,0
2015,Leiknir - Selfoss,1.36,1,1
2015,Bolungarvik - Olafsvik,1.46,2,2
2015,Fjolnir - Grotta,1.22,1,2
2015,Vestmannaeyjar - Bolungarvik,1.17,1,1
2015,Breidablik - Throttur,1.49,1,1
2015,Keflavik - Haukar,1.29,1,2
2015,Breidablik - KA Akureyri,1.35,1,1
2015,Fylkir - KA Akureyri,1.37,1,2
2015,Fylkir - Olafsvik,1.48,1,1
2015,Throttur - Hafnarfjordur,1.34,2,2
2015,Selfoss - KR Reykjavik,1.38,2,0
2015,Haukar - Stjarnan,1.3,2,2
2015,KA Akureyri - Grotta,1.38,1,0
2015,Breidablik - Bolungarvik,1.04,1,1
2015,Stjarnan - Grindavik,1.35,1,1
2015,Valur - Thor Akureyri,1.21,1,1
2015,Fjolnir - Fram,1.49,1,1
2015,Grotta - KR Reykjavik,1.27,2,2
2015,Breidablik - Olafsvik,1.4,1,1
2015,Stjarnan - Thor Akureyri,1.16,1,1
2015,KA Akureyri - KR Reykjavik,1.49,2,0
2015,Leiknir - Selfoss,1.36,1,1
2015,Bolungarvik - Olafsvik,1.46,2,2
