2016,Rungsted - Rodovre Mighty Bulls&nbsp;,1.5,1
2016,Herlev - Frederikshavn&nbsp;,1.37,1
2016,Esbjerg - Aalborg&nbsp;,1.43,1
2016,Frederikshavn - Herlev&nbsp;,1.14,1
2016,Amager - Rungsted,1.1,1
2016,Hvidovre - Herlev,1.18,0
2015,Odense Bulldogs - Aalborg&nbsp;,1.45,1
2015,Odense Bulldogs - Herlev&nbsp;,1.49,1
2015,Amager - Rungsted,1.18,1
2014,Herning Blue Fox - Rodovre Mighty Bulls&nbsp;,1.4,0
2014,Sonderjyske Ishockey - Herlev&nbsp;,1.3,1
2014,Herlev - Sonderjyske Ishockey&nbsp;,1.49,0
2014,Amager - Rodovre Mighty Bulls,1.29,1
2014,Hvidovre - Rungsted,1.46,1
2014,Odense Bulldogs - Gentofte,1.37,1
2013,Sonderjyske Ishockey - Frederikshavn&nbsp;,1.36,0
2013,Rungsted - Sonderjyske Ishockey&nbsp;,1.27,1
2013,Sonderjyske Ishockey - Rungsted&nbsp;,1.08,1
2013,Frederikshavn - Herlev&nbsp;,1.2,1
2013,Aarhus - Herning Blue Fox,1.25,1
2013,Amager - Herlev,1.4,1
2012,Frederikshavn - Rodovre Mighty Bulls&nbsp;,1.37,0
2012,Herning Blue Fox - Herlev&nbsp;,1.23,1
2012,Herlev - Herning Blue Fox&nbsp;,1.45,1
2012,Rodovre Mighty Bulls - Copenhagen&nbsp;,1.4,1
2012,Sonderjyske Ishockey - Odense Bulldogs&nbsp;,1.45,1
2011,Sonderjyske Ishockey - Aalborg&nbsp;,1.35,0
2011,Aalborg - Sonderjyske Ishockey&nbsp;,1.5,0
2011,Aalborg - Copenhagen&nbsp;,1.45,1
2011,Sonderjyske Ishockey - Frederikshavn&nbsp;,1.4,1
2011,Herning Blue Fox - Odense Bulldogs&nbsp;,1.43,0
2010,Sonderjyske Ishockey - Aalborg,1.21,1
2010,Sonderjyske Ishockey - Rodovre Mighty Bulls&nbsp;,1.17,0
2010,Aalborg - Odense Bulldogs&nbsp;,1.5,1
2009,Sonderjyske Ishockey - Rungsted,1.15,1
2008,Herning Blue Fox - Odense Bulldogs,1.44,0
2008,Herning Blue Fox - Sonderjyske Ishockey,1.47,1
