Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Boavista W - Braga W,1.28,1,1
2016,Lusofona W - Eanes Lobato W,1.48,1,1
2016,Porto Volei W - Leixoes W&nbsp;,1.3,1,2
2016,Castelo Maia W - Ribeirense W&nbsp;,1.44,1,2
2016,Lusofona W - Belenenses W,1.16,2,2
2016,Leixoes W - Lusofona W,1.05,1,1
2016,Belenenses W - Atletico W,1.25,2,2
2016,Belenenses W - Braga W,1.06,1,1
2016,Lusofona W - Atletico W,1.05,2,2
2016,Belenenses W - Lusofona W,1.36,1,1
2016,Lusofona W - Gueifaes W,1.11,1,1
2015,Atletico W - Porto Volei W&nbsp;,1.44,1,1
2015,Eanes Lobato W - Gueifaes W,1.03,1,2
2015,Eanes Lobato W - Santo Tirso W,1.01,1,1
2015,Porto Volei W - Belenenses W&nbsp;,1.02,1,1
2015,Eanes Lobato W - Castelo Maia W,1.32,1,1
2015,Belenenses W - Porto Volei W,1.03,2,2
2015,Boavista W - Lusofona W,1.45,1,1
2015,Castelo Maia W - Braga W,1.3,2,2
2015,Leixoes W - Eanes Lobato W,1.02,1,1
2015,Santo Tirso W - Atletico W,1.01,2,2
2015,Belenenses W - Braga W,1.24,1,1
2015,Leixoes W - Boavista W,1.05,1,1
2015,Santo Tirso W - Belenenses W,1.02,2,2
2015,Gueifaes W - Atletico W,1.03,2,2
2015,Porto Volei W - Lusofona W,1.01,1,1
2015,Belenenses W - Ribeirense W,1.31,1,2
2015,Boavista W - Eanes Lobato W,1.15,1,1
2015,Lusofona W - Gueifaes W,1.1,1,1
2015,Atletico W - Belenenses W,1.02,1,1
2015,Boavista W - Porto Volei W,1.01,2,2
2015,Lusofona W - Eanes Lobato W,1.45,1,1
2015,Belenenses W - Gueifaes W,1.12,1,1
2015,Castelo Maia W - Santo Tirso W,1.03,1,1
2015,Santo Tirso W - Gueifaes W,1.11,2,2
2015,Boavista W - Braga W,1.38,1,2
2015,Porto Volei W - Atletico W,1.12,1,1
2015,Leixoes W - Braga W,1.01,1,1
2015,Boavista W - Atletico W,1.03,2,2
2015,Leixoes W - Atletico W,1.37,1,1
2015,Leixoes W - Castelo Maia W,1.01,1,1
2015,Braga W - Belenenses W,1.22,2,2
2015,Porto Volei W - Eanes Lobato W,1.07,1,1
2015,Ribeirense W - Atletico W,1.44,2,2
2015,Atletico W - Castelo Maia W,1.07,1,1
2015,Braga W - Boavista W,1.22,1,2
2014,Belenenses W - Gueifaes W&nbsp;,1.45,1,1
2014,Belenenses W - Gueifaes W&nbsp;,1.48,1,1
2014,Atletico W - Ribeirense W&nbsp;,1.18,1,2
2014,Lusofona W - Braga W&nbsp;,1.4,1,2
2014,Leixoes W - Porto Volei W&nbsp;,1.37,1,1
2014,Leixoes W - Belenenses W,1.06,1,1
2014,Castelo Maia W - Braga W,1.48,1,2
2014,Castelo Maia W - Porto Volei W,1.14,2,2
2014,Leixoes W - Santo Tirso W,1.01,1,1
2014,Braga W - Belenenses W,1.21,2,2
2014,Boavista W - Ribeirense W,1.44,1,1
2014,Belenenses W - Lisboa W,1.07,1,2
2014,Belenenses W - Porto Volei W,1.2,2,2
2014,Atletico W - Belenenses W,1.36,2,1
2014,Castelo Maia W - Atletico W,1.2,2,1
2014,Belenenses W - Braga W,1.44,1,1
2014,Atletico W - Lisboa W,1.06,1,1
2014,Braga W - Boavista W,1.12,1,2
2013,Castelo Maia W - Lusofona W,1.12,1,1
2013,Leixoes W - Belenenses W,1.12,1,1
2013,Belenenses W - Leixoes W,1.11,2,2
2013,Belenenses W - Atletico W,1.48,1,2
2013,Lusofona W - Ribeirense W,1.01,2,2
2013,Santo Tirso W - Belenenses W,1.03,2,2
2013,Castelo Maia W - Camara Lobos W,1.05,1,1
2013,Leixoes W - Camara Lobos W,1.01,1,1
2013,Castelo Maia W - Ribeirense W,1.02,2,2
2013,Rosario W - Atletico W,1.01,1,1
2013,Lusofona W - Castelo Maia W,1.33,2,2
2013,Belenenses W - Rosario W,1.03,2,2
2013,Belenenses W - Leixoes W,1.17,2,2
2013,Leixoes W - Atletico W,1.12,1,1
2013,Leixoes W - Ribeirense W,1.22,2,2
2013,Belenenses W - Santo Tirso W,1.22,1,1
2012,Leixoes W - Ribeirense W&nbsp;,1.01,2,2
2012,Castelo Maia W - Ribeirense W,1.01,2,2
2012,Leixoes W - Gueifaes W,1.45,1,2
2012,Leixoes W - Gueifaes W,1.45,1,2
2012,Castelo Maia W - Ribeirense W,1.01,2,2
2012,Leixoes W - Ribeirense W,1.12,2,2
2012,Gueifaes W - Castelo Maia W,1.35,1,1
2012,Leixoes W - Ribeirense W,1.12,2,2
2012,Gueifaes W - Castelo Maia W,1.35,1,1
2012,Ribeirense W - Gueifaes W,1.01,1,1
2012,Castelo Maia W - Leixoes W,1.39,2,2
2012,Ribeirense W - Gueifaes W,1.01,1,1
2012,Castelo Maia W - Leixoes W,1.4,2,2
2012,Ribeirense W - Castelo Maia W,1.01,1,1
2012,Gueifaes W - Leixoes W,1.4,2,1
2012,Ribeirense W - Castelo Maia W,1.01,1,1
2012,Gueifaes W - Leixoes W,1.45,2,2
2012,Ribeirense W - Leixoes W,1.02,1,1
2012,Castelo Maia W - Gueifaes W,1.45,2,1
2012,Ribeirense W - Leixoes W,1.01,1,1
2012,Castelo Maia W - Gueifaes W,1.5,2,2
2012,Leixoes W - Castelo Maia W,1.01,1,2
2012,Gueifaes W - Ribeirense W,1.01,2,2
2012,Leixoes W - Castelo Maia W,1.01,1,1
2012,Gueifaes W - Ribeirense W,1.01,2,2
2012,Belenenses W - Camara Lobos W,1.01,1,1
2012,Santo Tirso W - Madeira W,1.01,1,1
2012,Leixoes W - Lusofona W,1.01,1,1
2012,Santo Tirso W - Braga W,1.14,2,2
2012,Ribeirense W - Belenenses W,1.01,1,1
2012,Belenenses W - Leixoes W,1.02,2,2
2012,Castelo Maia W - Ribeirense W,1.01,2,2
2012,Lusofona W - Castelo Maia W,1.07,2,2
2012,Gueifaes W - Ribeirense W,1.01,2,2
2012,Braga W - Lusofona W,1.5,1,2
2012,Castelo Maia W - Gueifaes W,1.5,2,2
2012,Santo Tirso W - Belenenses W,1.2,2,2
2012,Belenenses W - Braga W,1.2,1,1
2012,Castelo Maia W - Santo Tirso W,1.01,1,1
