Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Barry - Goytre Utd,1.39,1,1
2016,Goytre AFC - Taffs Well,1.22,1,2
2016,Caerau Ely - Caldicot,1.29,1,2
2016,Risca - Barry,1.45,2,2
2016,Risca - Caerau Ely,1.41,2,2
2016,Taffs Well - Risca,1.44,1,1
2016,Afan Lido - Port Talbot,1.25,1,2
2016,Taffs Well - Monmouth,1.44,1,1
2016,Barry - Goytre Utd,1.39,1,1
2016,Goytre AFC - Taffs Well,1.22,1,2
2016,Caerau Ely - Caldicot,1.29,1,2
2016,Risca - Barry,1.45,2,2
2016,Risca - Caerau Ely,1.41,2,2
2016,Taffs Well - Risca,1.44,1,1
2016,Afan Lido - Port Talbot,1.25,1,2
2016,Taffs Well - Monmouth,1.44,1,1
2015,Taffs Well - Garden Village,1.12,1,1
2015,Garden Village - Barry,1.06,2,2
2015,Garden Village - Briton Ferry,1.4,2,2
2015,Taffs Well - Risca,1.45,1,1
2015,Taffs Well - Aberdare,1.33,1,1
2015,Cardiff Metropolitan - Aberdare,1.21,1,1
2015,Afan Lido - Garden Village,1.13,1,0
2015,Penybont - Garden Village,1.08,1,1
2015,Penybont - Aberbargoed,1.41,1,1
2015,Briton Ferry - Garden Village,1.5,1,1
2015,Barry - Risca,1.4,1,1
2015,Cardiff Metropolitan - Cambrian &amp; Clydach,1.29,1,1
2015,Taffs Well - Garden Village,1.12,1,1
2015,Garden Village - Barry,1.06,2,2
2015,Garden Village - Briton Ferry,1.4,2,2
2015,Taffs Well - Risca,1.45,1,1
2015,Taffs Well - Aberdare,1.33,1,1
2015,Cardiff Metropolitan - Aberdare,1.21,1,1
2015,Afan Lido - Garden Village,1.13,1,0
2015,Penybont - Garden Village,1.08,1,1
2015,Penybont - Aberbargoed,1.41,1,1
2015,Briton Ferry - Garden Village,1.5,1,1
2015,Barry - Risca,1.4,1,1
2015,Cardiff Metropolitan - Cambrian &amp; Clydach,1.29,1,1
2014,Aberdare - Haverfordwest,1.2,2,2
2014,Porth - Garden Village,1.41,2,2
2014,Caerau Ely - Taffs Well,1.35,1,1
2014,Pontardawe - Ton Pentre,1.5,2,0
2014,Pontardawe - Briton Ferry,1.41,2,0
2014,Caerau Ely - Goytre AFC,1.17,1,1
2014,Ton Pentre - Porth,1.03,1,1
2014,Taffs Well - Pontardawe,1.22,1,1
2014,Penybont - Ton Pentre,1.29,1,2
2014,Afan Lido - Caerau Ely,1.38,2,2
2014,Aberdare - Porth,1.26,1,1
2014,Penybont - Garden Village,1.4,1,2
2014,Garden Village - Goytre Utd,1.4,2,0
2014,Caerau Ely - Pontardawe,1.29,1,2
2014,Aberdare - Haverfordwest,1.2,2,2
2014,Porth - Garden Village,1.41,2,2
2014,Caerau Ely - Taffs Well,1.35,1,1
2014,Pontardawe - Ton Pentre,1.5,2,0
2014,Pontardawe - Briton Ferry,1.41,2,0
2014,Caerau Ely - Goytre AFC,1.17,1,1
2014,Ton Pentre - Porth,1.03,1,1
2014,Taffs Well - Pontardawe,1.22,1,1
2014,Penybont - Ton Pentre,1.29,1,2
2014,Afan Lido - Caerau Ely,1.38,2,2
2014,Aberdare - Porth,1.26,1,1
2014,Penybont - Garden Village,1.4,1,2
2014,Garden Village - Goytre Utd,1.4,2,0
2014,Caerau Ely - Pontardawe,1.29,1,2
2013,West End - Taffs Well,1.13,2,2
2013,Pontardawe - Monmouth,1.43,2,2
2013,Taffs Well - Aberbargoed,1.14,1,1
2013,Monmouth - Cwmbran Celtic,1.36,1,1
2013,Taffs Well - Goytre Utd,1.42,1,1
2013,Taffs Well - Caerau Ely,1.45,1,0
2013,Taffs Well - Penybont,1.29,1,2
2013,Taffs Well - Pontardawe,1.33,1,1
2013,Taffs Well - Porth,1.25,1,1
2012,Caerleon - Taffs Well,1.2,2,2
2012,Porth - Bridgend Town,1.5,1,2
2012,Taffs Well - Cwmbran Celtic,1.33,1,1
2012,Bridgend Town - Taffs Well,1.44,2,2
2011,Taffs Well - Cwmaman Institute,1.2,1,2
2011,Barry - Caerau Ely,1.36,1,1
2011,Bryntirion - Caerau Ely,1.4,1,1
2011,Bridgend Town - Caerau Ely,1.13,1,2
