Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Luneburger Hansa - Eichede,1.42,1,1
2016,Meppen - Hannover II,1.46,1,0
2016,Wolfsburg II - Lupo-Martini Wolfsburg,1.32,1,0
2016,Eichede - Meppen,1.47,2,2
2016,Wolfsburg II - Eichede,1.19,1,1
2016,SC Weiche-08 - Hildesheim,1.47,1,1
2016,Luneburger Hansa - Eichede,1.42,1,1
2016,Meppen - Hannover II,1.46,1,0
2016,Wolfsburg II - Lupo-Martini Wolfsburg,1.32,1,0
2016,Eichede - Meppen,1.47,2,2
2016,Wolfsburg II - Eichede,1.19,1,1
2016,SC Weiche-08 - Hildesheim,1.47,1,1
2016,Luneburger Hansa - Eichede,1.42,1,1
2016,Meppen - Hannover II,1.46,1,0
2016,Wolfsburg II - Lupo-Martini Wolfsburg,1.32,1,0
2016,Eichede - Meppen,1.47,2,2
2016,Wolfsburg II - Eichede,1.19,1,1
2016,SC Weiche-08 - Hildesheim,1.47,1,1
2016,Luneburger Hansa - Eichede,1.42,1,1
2016,Meppen - Hannover II,1.46,1,0
2016,Wolfsburg II - Lupo-Martini Wolfsburg,1.32,1,0
2016,Eichede - Meppen,1.47,2,2
2016,Wolfsburg II - Eichede,1.19,1,1
2016,SC Weiche-08 - Hildesheim,1.47,1,1
2016,Luneburger Hansa - Eichede,1.42,1,1
2016,Meppen - Hannover II,1.46,1,0
2016,Wolfsburg II - Lupo-Martini Wolfsburg,1.32,1,0
2016,Eichede - Meppen,1.47,2,2
2016,Wolfsburg II - Eichede,1.19,1,1
2016,SC Weiche-08 - Hildesheim,1.47,1,1
2016,Luneburger Hansa - Eichede,1.42,1,1
2016,Meppen - Hannover II,1.46,1,0
2016,Wolfsburg II - Lupo-Martini Wolfsburg,1.32,1,0
2016,Eichede - Meppen,1.47,2,2
2016,Wolfsburg II - Eichede,1.19,1,1
2016,SC Weiche-08 - Hildesheim,1.47,1,1
2016,Luneburger Hansa - Eichede,1.42,1,1
2016,Meppen - Hannover II,1.46,1,0
2016,Wolfsburg II - Lupo-Martini Wolfsburg,1.32,1,0
2016,Eichede - Meppen,1.47,2,2
2016,Wolfsburg II - Eichede,1.19,1,1
2016,SC Weiche-08 - Hildesheim,1.47,1,1
2015,Hildesheim - Cloppenburg,1.29,1,0
2015,Schilksee - Drochtersen/Assel,1.34,2,2
2015,Cloppenburg - Wolfsburg II,1.11,2,2
2015,SC Weiche-08 - Schilksee,1.11,1,1
2015,Hannover II - Schilksee,1.13,1,0
2015,Oldenburg - Norderstedt,1.36,1,1
2015,Wolfsburg II - Hildesheim,1.24,1,1
2015,Hannover II - Cloppenburg,1.26,1,1
2015,Schilksee - Hamburger SV II,1.14,2,2
2015,Wolfsburg II - Schilksee,1.05,1,1
2015,Hildesheim - Cloppenburg,1.29,1,0
2015,Schilksee - Drochtersen/Assel,1.34,2,2
2015,Cloppenburg - Wolfsburg II,1.11,2,2
2015,SC Weiche-08 - Schilksee,1.11,1,1
2015,Hannover II - Schilksee,1.13,1,0
2015,Oldenburg - Norderstedt,1.36,1,1
2015,Wolfsburg II - Hildesheim,1.24,1,1
2015,Hannover II - Cloppenburg,1.26,1,1
2015,Schilksee - Hamburger SV II,1.14,2,2
2015,Wolfsburg II - Schilksee,1.05,1,1
2015,Hildesheim - Cloppenburg,1.29,1,0
2015,Schilksee - Drochtersen/Assel,1.34,2,2
2015,Cloppenburg - Wolfsburg II,1.11,2,2
2015,SC Weiche-08 - Schilksee,1.11,1,1
2015,Hannover II - Schilksee,1.13,1,0
2015,Oldenburg - Norderstedt,1.36,1,1
2015,Wolfsburg II - Hildesheim,1.24,1,1
2015,Hannover II - Cloppenburg,1.26,1,1
2015,Schilksee - Hamburger SV II,1.14,2,2
2015,Wolfsburg II - Schilksee,1.05,1,1
2015,Hildesheim - Cloppenburg,1.29,1,0
2015,Schilksee - Drochtersen/Assel,1.34,2,2
