Season,Participants,Best Odd,Your Bet,Winning Bet
2017,Belarus U20 - Austria U20,1.31,1,1
2017,Kazakhstan U20 - Belarus U20,1.35,2,2
2017,Austria U20 - Kazakhstan U20,1.45,1,2
2017,Belarus U20 - Norway U20,1.32,1,1
2017,Norway U20 - Austria U20,1.49,1,2
2017,Germany U20 - Kazakhstan U20,1.5,1,1
2017,France U20 - Belarus U20,1.34,2,2
2016,Latvia U20 - Italy U20,1.06,1,1
2016,Italy U20 - Austria U20,1.17,2,2
2016,Germany U20 - Austria U20,1.38,1,2
2016,Kazakhstan U20 - Italy U20,1.26,1,1
2016,Norway U20 - Austria U20,1.25,1,2
2016,Latvia U20 - Kazakhstan U20,1.46,1,1
2016,Germany U20 - Italy U20,1.04,1,1
2016,Italy U20 - Norway U20,1.23,2,2
2016,Kazakhstan U20 - Germany U20,1.34,2,2
2015,Belarus U20 - Austria U20,1.21,1,0
2015,Latvia U20 - Italy U20,1.23,1,2
2015,Norway U20 - Slovenia U20,1.13,1,0
2015,Belarus U20 - Italy U20,1.23,1,1
2015,Latvia U20 - Slovenia U20,1.16,1,1
2015,Norway U20 - Austria U20,1.22,1,1
2015,Italy U20 - Norway U20,1.25,2,2
2015,Austria U20 - Latvia U20,1.21,2,2
2015,Slovenia U20 - Belarus U20,1.28,2,2
2014,Denmark U20 - Slovenia U20,1.12,1,1
2014,Belarus U20 - Poland U20,1.1,1,1
2014,Latvia U20 - Austria U20,1.09,1,1
2014,Denmark U20 - Poland U20,1.18,1,1
2014,Latvia U20 - Slovenia U20,1.19,1,1
2014,Belarus U20 - Austria U20,1.19,1,1
2014,Poland U20 - Latvia U20,1.18,2,2
2014,Austria U20 - Denmark U20,1.27,2,2
2014,Slovenia U20 - Belarus U20,1.3,2,2
2013,Norway U20 - Slovenia U20,1.17,1,1
2013,Belarus U20 - France U20,1.28,1,1
2013,Denmark U20 - Austria U20,1.28,1,1
2013,Denmark U20 - Slovenia U20,1.18,1,1
2013,Belarus U20 - Austria U20,1.24,1,1
