Season,Participants,Best Odd,Your Bet,Winning Bet
2015,Winterthur W - Bruhl W,1.05,2,2
2015,Bruhl W - Rotweiss Thun W,1.05,1,1
2015,Stans W - Zug W,1.01,2,2
2014,Rotweiss Thun W - Zug W,1.05,2,2
2014,Zug W - Bruhl W,1.5,1,1
2014,Winterthur W - Rotweiss Thun W,1.25,2,2
2014,Zurich W - Rotweiss Thun W,1.15,2,2
2014,Willisau W - Bruhl W,1.01,2,2
2014,Wohlen W - Zofingen W,1.15,2,2
2014,Herzogenbuchsee W - SPONO Eagles W,1.01,2,2
2014,Arbon W - Zug W,1.01,2,2
2014,Emmen W - Winterthur II W,1.25,2,2
2013,Zofingen W - Zug W,1.01,2,2
2013,Kreuzlingen W - SPONO Eagles W,1.01,2,2
2013,Winterthur W - Rotweiss Thun W,1.25,1,1
2012,Basel W - SPONO Eagles W,1.2,2,2
2012,SPONO Eagles W - Zug W,1.3,2,1
2012,Bruhl W - Basel W,1.01,1,2
2011,Winterthur W - Bruhl W,1.25,2,2
2011,Bruhl W - Zug W,1.4,1,1
2011,Winterthur W - Herzogenbuchsee W,1.05,1,1
