Season,Participants,Best Odd,Your Bet,Winning Bet
2015,Arsenal U21 - Blackburn U21,1.42,1,1
2015,Arsenal U21 - West Brom U21,1.41,1,2
2015,Manchester United U21 - Middlesbrough U21,1.22,1,1
2015,Arsenal U21 - Newcastle Utd U21,1.27,1,1
2015,Middlesbrough U21 - Sunderland U21,1.48,2,2
2015,Stoke City U21 - Brighton U21,1.47,1,1
2015,Arsenal U21 - Blackburn U21,1.42,1,1
2015,Arsenal U21 - West Brom U21,1.41,1,2
2015,Manchester United U21 - Middlesbrough U21,1.22,1,1
2015,Arsenal U21 - Newcastle Utd U21,1.27,1,1
2015,Middlesbrough U21 - Sunderland U21,1.48,2,2
2015,Stoke City U21 - Brighton U21,1.47,1,1
2015,Arsenal U21 - Blackburn U21,1.42,1,1
2015,Arsenal U21 - West Brom U21,1.41,1,2
2015,Manchester United U21 - Middlesbrough U21,1.22,1,1
2015,Arsenal U21 - Newcastle Utd U21,1.27,1,1
2015,Middlesbrough U21 - Sunderland U21,1.48,2,2
2015,Stoke City U21 - Brighton U21,1.47,1,1
2015,Arsenal U21 - Blackburn U21,1.42,1,1
2015,Arsenal U21 - West Brom U21,1.41,1,2
2015,Manchester United U21 - Middlesbrough U21,1.22,1,1
2015,Arsenal U21 - Newcastle Utd U21,1.27,1,1
2015,Middlesbrough U21 - Sunderland U21,1.48,2,2
2015,Stoke City U21 - Brighton U21,1.47,1,1
2015,Arsenal U21 - Blackburn U21,1.42,1,1
2015,Arsenal U21 - West Brom U21,1.41,1,2
2015,Manchester United U21 - Middlesbrough U21,1.22,1,1
2015,Arsenal U21 - Newcastle Utd U21,1.27,1,1
2015,Middlesbrough U21 - Sunderland U21,1.48,2,2
2015,Stoke City U21 - Brighton U21,1.47,1,1
2015,Arsenal U21 - Blackburn U21,1.42,1,1
2015,Arsenal U21 - West Brom U21,1.41,1,2
2015,Manchester United U21 - Middlesbrough U21,1.22,1,1
2015,Arsenal U21 - Newcastle Utd U21,1.27,1,1
2015,Middlesbrough U21 - Sunderland U21,1.48,2,2
2015,Stoke City U21 - Brighton U21,1.47,1,1
2014,Arsenal U21 - Wolves U21,1.29,1,1
2014,Stoke City U21 - Middlesbrough U21,1.47,2,2
2014,Chelsea U21 - West Ham U21,1.3,1,2
2014,Liverpool U21 - Norwich U21,1.37,1,0
2014,Middlesbrough U21 - Aston Villa U21,1.5,1,1
2014,Manchester United U21 - Southampton U21,1.31,1,1
2014,Reading U21 - Aston Villa U21,1.5,1,1
2014,Fulham U21 - Manchester United U21,1.35,2,2
2014,Middlesbrough U21 - Bolton U21,1.41,1,1
2014,Reading U21 - Stoke City U21,1.5,1,1
2014,West Ham U21 - Manchester City U21,1.47,2,1
2014,Arsenal U21 - Wolves U21,1.29,1,1
2014,Stoke City U21 - Middlesbrough U21,1.47,2,2
2014,Chelsea U21 - West Ham U21,1.3,1,2
