2016,MAC Budapest - Debrecen&nbsp;,1.22,1
2016,DVTK - Ujpest&nbsp;,1.43,1
2016,Debrecen - MAC Budapest&nbsp;,1.3,0
2016,MAC Budapest - Debrecen&nbsp;,1.27,1
2016,MAC Budapest - Debrecen&nbsp;,1.36,1
2016,DVTK - Ferencvaros&nbsp;,1.32,1
2016,DVTK - Ferencvaros&nbsp;,1.3,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.24,0
2016,DVTK - Ferencvaros&nbsp;,1.4,1
2016,Fehervari Titanok - MAC Budapest&nbsp;,1.48,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.23,1
2016,DVTK - Ferencvaros&nbsp;,1.32,0
2016,DAB - Beograd,1.14,1
2016,Dunarea Galati - Debrecen,1.16,0
2016,MAC Budapest - Beograd,1.05,1
2016,DVTK - Fehervari Titanok,1.1,1
2016,MAC Budapest - Debrecen&nbsp;,1.22,1
2016,DVTK - Ujpest&nbsp;,1.43,1
2016,Debrecen - MAC Budapest&nbsp;,1.3,0
2016,MAC Budapest - Debrecen&nbsp;,1.27,1
2016,MAC Budapest - Debrecen&nbsp;,1.36,1
2016,DVTK - Ferencvaros&nbsp;,1.32,1
2016,DVTK - Ferencvaros&nbsp;,1.3,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.24,0
2016,DVTK - Ferencvaros&nbsp;,1.4,1
2016,Fehervari Titanok - MAC Budapest&nbsp;,1.48,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.23,1
2016,DVTK - Ferencvaros&nbsp;,1.32,0
2016,DAB - Beograd,1.14,1
2016,Dunarea Galati - Debrecen,1.16,0
2016,MAC Budapest - Beograd,1.05,1
2016,DVTK - Fehervari Titanok,1.1,1
2016,MAC Budapest - Debrecen&nbsp;,1.22,1
2016,DVTK - Ujpest&nbsp;,1.43,1
2016,Debrecen - MAC Budapest&nbsp;,1.3,0
2016,MAC Budapest - Debrecen&nbsp;,1.27,1
2016,MAC Budapest - Debrecen&nbsp;,1.36,1
2016,DVTK - Ferencvaros&nbsp;,1.32,1
2016,DVTK - Ferencvaros&nbsp;,1.3,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.24,0
2016,DVTK - Ferencvaros&nbsp;,1.4,1
2016,Fehervari Titanok - MAC Budapest&nbsp;,1.48,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.23,1
2016,DVTK - Ferencvaros&nbsp;,1.32,0
2016,DAB - Beograd,1.14,1
2016,Dunarea Galati - Debrecen,1.16,0
2016,MAC Budapest - Beograd,1.05,1
2016,DVTK - Fehervari Titanok,1.1,1
2016,MAC Budapest - Debrecen&nbsp;,1.22,1
2016,DVTK - Ujpest&nbsp;,1.43,1
2016,Debrecen - MAC Budapest&nbsp;,1.3,0
2016,MAC Budapest - Debrecen&nbsp;,1.27,1
2016,MAC Budapest - Debrecen&nbsp;,1.36,1
2016,DVTK - Ferencvaros&nbsp;,1.32,1
2016,DVTK - Ferencvaros&nbsp;,1.3,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.24,0
2016,DVTK - Ferencvaros&nbsp;,1.4,1
2016,Fehervari Titanok - MAC Budapest&nbsp;,1.48,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.23,1
2016,DVTK - Ferencvaros&nbsp;,1.32,0
2016,DAB - Beograd,1.14,1
2016,Dunarea Galati - Debrecen,1.16,0
2016,MAC Budapest - Beograd,1.05,1
2016,DVTK - Fehervari Titanok,1.1,1
2016,MAC Budapest - Debrecen&nbsp;,1.22,1
2016,DVTK - Ujpest&nbsp;,1.43,1
2016,Debrecen - MAC Budapest&nbsp;,1.3,0
2016,MAC Budapest - Debrecen&nbsp;,1.27,1
2016,MAC Budapest - Debrecen&nbsp;,1.36,1
2016,DVTK - Ferencvaros&nbsp;,1.32,1
2016,DVTK - Ferencvaros&nbsp;,1.3,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.24,0
2016,DVTK - Ferencvaros&nbsp;,1.4,1
2016,Fehervari Titanok - MAC Budapest&nbsp;,1.48,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.23,1
2016,DVTK - Ferencvaros&nbsp;,1.32,0
2016,DAB - Beograd,1.14,1
2016,Dunarea Galati - Debrecen,1.16,0
2016,MAC Budapest - Beograd,1.05,1
2016,DVTK - Fehervari Titanok,1.1,1
2016,MAC Budapest - Debrecen&nbsp;,1.22,1
2016,DVTK - Ujpest&nbsp;,1.43,1
2016,Debrecen - MAC Budapest&nbsp;,1.3,0
2016,MAC Budapest - Debrecen&nbsp;,1.27,1
2016,MAC Budapest - Debrecen&nbsp;,1.36,1
2016,DVTK - Ferencvaros&nbsp;,1.32,1
2016,DVTK - Ferencvaros&nbsp;,1.3,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.24,0
2016,DVTK - Ferencvaros&nbsp;,1.4,1
2016,Fehervari Titanok - MAC Budapest&nbsp;,1.48,0
2016,MAC Budapest - Fehervari Titanok&nbsp;,1.23,1
2016,DVTK - Ferencvaros&nbsp;,1.32,0
2016,DAB - Beograd,1.14,1
2016,Dunarea Galati - Debrecen,1.16,0
2016,MAC Budapest - Beograd,1.05,1
2016,DVTK - Fehervari Titanok,1.1,1
2015,Debrecen - DVTK&nbsp;,1.36,1
2015,Debrecen - DVTK&nbsp;,1.4,1
2015,DVTK - Debrecen&nbsp;,1.22,1
2015,DVTK - Debrecen&nbsp;,1.2,1
2015,Fehervari Titanok - Ferencvaros&nbsp;,1.32,1
