Season,Participants,Best Odd,Your Bet,Winning Bet
2017,Rexona-Ades W - San Martin de Porres W,1.01,1,1
2017,San Martin de Porres W - Boca Juniors W,1.07,1,1
2016,Villa Dora W - San Martin de Porres W,1.12,2,2
