Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Dukla Trencin - Detva,1.32,1,1
2016,Detva - Skalica,1.27,1,1
2016,Skalica - Dukla Trencin,1.35,2,2
2016,Liptovsky Mikulas - Skalica,1.23,1,1
2016,Dukla Trencin - Skalica,1.19,1,1
2016,Liptovsky Mikulas - Detva,1.42,1,2
2016,Dukla Trencin - Detva,1.31,1,1
2016,Skalica - Dukla Trencin,1.32,2,1
2016,Liptovsky Mikulas - Skalica,1.26,1,1
2016,Dukla Trencin - Skalica,1.13,1,1
2016,Liptovsky Mikulas - Detva,1.39,1,1
2016,Detva - Skalica&nbsp;,1.38,1,1
2016,Detva - Skalica&nbsp;,1.41,1,1
2016,Presov - Skalica&nbsp;,1.34,1,1
2016,Presov - Skalica&nbsp;,1.29,1,2
2016,Povazska Bystrica - Presov&nbsp;,1.19,2,2
2016,Trnava - Detva&nbsp;,1.42,2,2
2016,Detva - Trnava&nbsp;,1.19,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.12,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.18,1,1
2016,Detva - Trnava&nbsp;,1.12,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.13,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.28,1,1
2016,Dukla Trencin - Detva,1.32,1,1
2016,Detva - Skalica,1.27,1,1
2016,Skalica - Dukla Trencin,1.35,2,2
2016,Liptovsky Mikulas - Skalica,1.23,1,1
2016,Dukla Trencin - Skalica,1.19,1,1
2016,Liptovsky Mikulas - Detva,1.42,1,2
2016,Dukla Trencin - Detva,1.31,1,1
2016,Skalica - Dukla Trencin,1.32,2,1
2016,Liptovsky Mikulas - Skalica,1.26,1,1
2016,Dukla Trencin - Skalica,1.13,1,1
2016,Liptovsky Mikulas - Detva,1.39,1,1
2016,Detva - Skalica&nbsp;,1.38,1,1
2016,Detva - Skalica&nbsp;,1.41,1,1
2016,Presov - Skalica&nbsp;,1.34,1,1
2016,Presov - Skalica&nbsp;,1.29,1,2
2016,Povazska Bystrica - Presov&nbsp;,1.19,2,2
2016,Trnava - Detva&nbsp;,1.42,2,2
2016,Detva - Trnava&nbsp;,1.19,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.12,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.18,1,1
2016,Detva - Trnava&nbsp;,1.12,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.13,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.28,1,1
2016,Dukla Trencin - Detva,1.32,1,1
2016,Detva - Skalica,1.27,1,1
2016,Skalica - Dukla Trencin,1.35,2,2
2016,Liptovsky Mikulas - Skalica,1.23,1,1
2016,Dukla Trencin - Skalica,1.19,1,1
2016,Liptovsky Mikulas - Detva,1.42,1,2
2016,Dukla Trencin - Detva,1.31,1,1
2016,Skalica - Dukla Trencin,1.32,2,1
2016,Liptovsky Mikulas - Skalica,1.26,1,1
2016,Dukla Trencin - Skalica,1.13,1,1
2016,Liptovsky Mikulas - Detva,1.39,1,1
2016,Detva - Skalica&nbsp;,1.38,1,1
2016,Detva - Skalica&nbsp;,1.41,1,1
2016,Presov - Skalica&nbsp;,1.34,1,1
2016,Presov - Skalica&nbsp;,1.29,1,2
2016,Povazska Bystrica - Presov&nbsp;,1.19,2,2
2016,Trnava - Detva&nbsp;,1.42,2,2
2016,Detva - Trnava&nbsp;,1.19,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.12,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.18,1,1
2016,Detva - Trnava&nbsp;,1.12,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.13,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.28,1,1
2016,Dukla Trencin - Detva,1.32,1,1
2016,Detva - Skalica,1.27,1,1
2016,Skalica - Dukla Trencin,1.35,2,2
2016,Liptovsky Mikulas - Skalica,1.23,1,1
2016,Dukla Trencin - Skalica,1.19,1,1
2016,Liptovsky Mikulas - Detva,1.42,1,2
2016,Dukla Trencin - Detva,1.31,1,1
2016,Skalica - Dukla Trencin,1.32,2,1
2016,Liptovsky Mikulas - Skalica,1.26,1,1
2016,Dukla Trencin - Skalica,1.13,1,1
2016,Liptovsky Mikulas - Detva,1.39,1,1
2016,Detva - Skalica&nbsp;,1.38,1,1
2016,Detva - Skalica&nbsp;,1.41,1,1
2016,Presov - Skalica&nbsp;,1.34,1,1
2016,Presov - Skalica&nbsp;,1.29,1,2
2016,Povazska Bystrica - Presov&nbsp;,1.19,2,2
2016,Trnava - Detva&nbsp;,1.42,2,2
2016,Detva - Trnava&nbsp;,1.19,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.12,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.18,1,1
2016,Detva - Trnava&nbsp;,1.12,1,1
2016,Presov - Povazska Bystrica&nbsp;,1.13,1,1
2016,Michalovce - Spisska Nova Ves&nbsp;,1.28,1,1
2015,Piestany - Bardejov,1.46,1,1
2015,Piestany - Bardejov,1.36,1,2
2015,Senica - Nove Zamky&nbsp;,1.44,2,0
2015,Topolcany - Bardejov&nbsp;,1.41,2,1
2015,Nove Zamky - Senica&nbsp;,1.16,1,0
2015,Bardejov - Topolcany&nbsp;,1.18,1,1
2015,Trnava - Liptovsky Mikulas,1.35,2,2
2015,Presov - Topolcany,1.37,1,0
2015,Nove Zamky - Trnava,1.1,1,1
2015,Liptovsky Mikulas - Topolcany,1.3,1,1
2015,Michalovce - MHK Humenne,1.22,1,1
2015,Povazska Bystrica - Topolcany,1.4,2,1
2015,Trnava - Presov,1.45,2,1
2015,Topolcany - MHK Humenne,1.4,1,1
2015,Piestany - Bardejov,1.46,1,1
2015,Piestany - Bardejov,1.36,1,2
2015,Senica - Nove Zamky&nbsp;,1.44,2,0
2015,Topolcany - Bardejov&nbsp;,1.41,2,1
2015,Nove Zamky - Senica&nbsp;,1.16,1,0
2015,Bardejov - Topolcany&nbsp;,1.18,1,1
2015,Trnava - Liptovsky Mikulas,1.35,2,2
2015,Presov - Topolcany,1.37,1,0
2015,Nove Zamky - Trnava,1.1,1,1
2015,Liptovsky Mikulas - Topolcany,1.3,1,1
2015,Michalovce - MHK Humenne,1.22,1,1
2015,Povazska Bystrica - Topolcany,1.4,2,1
2015,Trnava - Presov,1.45,2,1
2015,Topolcany - MHK Humenne,1.4,1,1
2014,Zilina - Detva&nbsp;,1.2,1,1
2014,Detva - Zilina&nbsp;,1.42,2,2
2014,Zilina - Detva&nbsp;,1.19,1,2
2014,Zilina - Detva&nbsp;,1.32,1,1
2014,Detva - Trnava&nbsp;,1.5,1,1
2014,Detva - Trnava&nbsp;,1.43,1,1
2014,Bardejov - Senica&nbsp;,1.43,1,1
2014,Spisska Nova Ves - Presov&nbsp;,1.26,1,1
2014,Detva - Trnava&nbsp;,1.39,1,2
2014,Bardejov - Senica&nbsp;,1.44,1,1
2014,Spisska Nova Ves - Presov&nbsp;,1.37,1,1
2014,Michalovce - Presov,1.4,1,1
2014,Povazska Bystrica - Bardejov,1.14,2,2
2014,Spisska Nova Ves - Senica,1.45,1,1
2014,Bardejov - Slovakia U18,1.05,1,1
2014,Senica - Povazska Bystrica,1.1,1,1
2014,Topolcany - Spisska Nova Ves,1.15,2,2
2014,Zilina - Detva&nbsp;,1.2,1,1
2014,Detva - Zilina&nbsp;,1.42,2,2
2014,Zilina - Detva&nbsp;,1.19,1,2
