Season,Participants,Best Odd,Your Bet,Winning Bet
2010,Ventspils - Siauliai&nbsp;,1.25,1,1
2010,FK Liepaja - Daugava Riga&nbsp;,1.1,1,1
2010,Ventspils - Flora&nbsp;,1.43,1,1
2010,Daugava Riga - FK Liepaja&nbsp;,1.35,2,0
2010,FK Liepaja - Banga&nbsp;,1.48,1,1
2010,Skonto - Tauras Taurage&nbsp;,1.3,1,0
2010,Ventspils - Kalju&nbsp;,1.22,1,1
2010,Levadia - Blazma&nbsp;,1.12,1,1
2010,Ekranas - Olimps Riga&nbsp;,1.25,1,1
2010,Olimps Riga - Ekranas&nbsp;,1.46,2,2
2009,Ekranas - Flora&nbsp;,1.38,1,2
2009,Ventspils - Vetra&nbsp;,1.4,1,1
2009,Suduva - Levadia&nbsp;,1.38,1,0
2009,Ventspils - Banga&nbsp;,1.23,1,1
2009,FK Liepaja - Kalju&nbsp;,1.23,1,1
2009,Skonto - Sillamae&nbsp;,1.26,1,1
2009,Ekranas - Daugava Riga&nbsp;,1.46,1,2
2009,Flora - Siauliai&nbsp;,1.25,1,0
2009,Levadia - Tauras Taurage&nbsp;,1.35,1,1
2009,Banga - Ventspils&nbsp;,1.38,2,0
2009,Kalju - FK Liepaja&nbsp;,1.49,2,2
