Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Locarno - St. Gallen II,1.33,2,2
2016,Bellinzona - Seuzach,1.2,1,1
2014,Mendrisio-Stabio - Taverne,1.4,1,1
