2017,Peimari United - MuSa,1.39,1
2017,Tampere Utd - NuPS,1.24,1
2017,Viikingit - Espoo,1.4,0
2017,EsPa - SalPa,1.37,1
2017,MuSa - EsPa,1.11,1
2017,KaPa - Jazz Pori,1.36,0
2017,BK-46 - Peimari United,1.5,0
2017,NuPS - SalPa,1.29,1
2017,TPV - EsPa,1.17,1
2017,NuPS - MuSa,1.27,1
2017,BK-46 - EsPa,1.12,1
2017,Viikingit - NuPS,1.33,1
2017,MuSa - Espoo,1.3,1
2017,TPV - Viikingit,1.49,0
2017,Peimari United - MuSa,1.39,1
2017,Tampere Utd - NuPS,1.24,1
2017,Viikingit - Espoo,1.4,0
2017,EsPa - SalPa,1.37,1
2017,MuSa - EsPa,1.11,1
2017,KaPa - Jazz Pori,1.36,0
2017,BK-46 - Peimari United,1.5,0
2017,NuPS - SalPa,1.29,1
2017,TPV - EsPa,1.17,1
2017,NuPS - MuSa,1.27,1
2017,BK-46 - EsPa,1.12,1
2017,Viikingit - NuPS,1.33,1
2017,MuSa - Espoo,1.3,1
2017,TPV - Viikingit,1.49,0
2016,Honka - OPS&nbsp;,1.42,0
2016,Honka - Aland,1.05,1
2016,Kiffen - Honka,1.25,1
2016,SalPa - EsPa,1.46,0
2016,TPV - Espoo,1.37,1
2016,Honka - TPV,1.2,1
2016,Kontu - Klubi 04,1.34,0
2016,Kiffen - Atlantis,1.34,0
2016,TPV - Viikingit,1.38,1
2016,Espoo - Honka,1.24,1
2016,Honka - BK-46,1.31,1
2016,SalPa - Kontu,1.23,1
2016,Honka - Viikingit,1.06,1
2016,TPV - EsPa,1.26,1
2016,BK-46 - Kontu,1.14,1
2016,Atlantis - Honka,1.18,1
2016,Kiffen - Kontu,1.36,1
2016,Honka - EsPa,1.05,1
2016,BK-46 - Aland,1.3,1
2016,Kontu - TPV,1.34,1
2016,Honka - OPS&nbsp;,1.42,0
2016,Honka - Aland,1.05,1
2016,Kiffen - Honka,1.25,1
2016,SalPa - EsPa,1.46,0
2016,TPV - Espoo,1.37,1
2016,Honka - TPV,1.2,1
2016,Kontu - Klubi 04,1.34,0
2016,Kiffen - Atlantis,1.34,0
2016,TPV - Viikingit,1.38,1
2016,Espoo - Honka,1.24,1
2016,Honka - BK-46,1.31,1
2016,SalPa - Kontu,1.23,1
2016,Honka - Viikingit,1.06,1
2016,TPV - EsPa,1.26,1
2016,BK-46 - Kontu,1.14,1
2016,Atlantis - Honka,1.18,1
2016,Kiffen - Kontu,1.36,1
2016,Honka - EsPa,1.05,1
2016,BK-46 - Aland,1.3,1
2016,Kontu - TPV,1.34,1
2016,Honka - OPS&nbsp;,1.42,0
2016,Honka - Aland,1.05,1
2016,Kiffen - Honka,1.25,1
2016,SalPa - EsPa,1.46,0
2016,TPV - Espoo,1.37,1
2016,Honka - TPV,1.2,1
2016,Kontu - Klubi 04,1.34,0
2016,Kiffen - Atlantis,1.34,0
2016,TPV - Viikingit,1.38,1
2016,Espoo - Honka,1.24,1
2016,Honka - BK-46,1.31,1
2016,SalPa - Kontu,1.23,1
2016,Honka - Viikingit,1.06,1
2016,TPV - EsPa,1.26,1
2016,BK-46 - Kontu,1.14,1
2016,Atlantis - Honka,1.18,1
2016,Kiffen - Kontu,1.36,1
2016,Honka - EsPa,1.05,1
2016,BK-46 - Aland,1.3,1
2016,Kontu - TPV,1.34,1
2011,SJK - BK-46&nbsp;,1.36,1
2011,SJK - Ilves&nbsp;,1.48,1
2011,Narpes Kraft - TiPS,1.13,1
2011,P-Iirot Rauma - Ilves-Kissat,1.2,1
2011,TPV - Ilves-Kissat,1.21,1
2011,BK-46 - Narpes Kraft,1.37,1
2011,Ilves - LoPa,1.2,0
2011,MuSa - JaPS,1.36,1
2011,JaPS - Ilves-Kissat,1.35,1
2011,Ilves - Jazz Pori,1.28,1
2011,TPV - MuSa,1.47,1
2011,TiPS - Jazz Pori,1.25,1
2011,Ilves-Kissat - Ilves,1.27,1
2011,BK-46 - Abo,1.26,1
2011,JaPS - TuTo,1.47,1
2011,MuSa - BK-46,1.43,1
2011,TPV - P-Iirot Rauma,1.43,1
2011,SalPa - TiPS,1.13,1
2011,Narpes Kraft - TPV,1.44,1
2011,SalPa - MuSa,1.34,1
2011,Ilves - JaPS,1.4,1
2011,P-Iirot Rauma - TuTo,1.15,1
2011,TPV - TiPS,1.12,1
2011,SJK - BK-46&nbsp;,1.36,1
2011,SJK - Ilves&nbsp;,1.48,1
2011,Narpes Kraft - TiPS,1.13,1
2011,P-Iirot Rauma - Ilves-Kissat,1.2,1
2011,TPV - Ilves-Kissat,1.21,1
2011,BK-46 - Narpes Kraft,1.37,1
2011,Ilves - LoPa,1.2,0
2011,MuSa - JaPS,1.36,1
2011,JaPS - Ilves-Kissat,1.35,1
2011,Ilves - Jazz Pori,1.28,1
2011,TPV - MuSa,1.47,1
2011,TiPS - Jazz Pori,1.25,1
2011,Ilves-Kissat - Ilves,1.27,1
2011,BK-46 - Abo,1.26,1
2011,JaPS - TuTo,1.47,1
2011,MuSa - BK-46,1.43,1
2011,TPV - P-Iirot Rauma,1.43,1
2011,SalPa - TiPS,1.13,1
2011,Narpes Kraft - TPV,1.44,1
2011,SalPa - MuSa,1.34,1
2011,Ilves - JaPS,1.4,1
2011,P-Iirot Rauma - TuTo,1.15,1
2011,TPV - TiPS,1.12,1
2011,SJK - BK-46&nbsp;,1.36,1
2011,SJK - Ilves&nbsp;,1.48,1
2011,Narpes Kraft - TiPS,1.13,1
2011,P-Iirot Rauma - Ilves-Kissat,1.2,1
