Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Sydney FC - Perth Glory,1.4,1,1
2016,Sydney FC - Newcastle Jets,1.22,1,1
2016,Melbourne Victory - Central Coast Mariners,1.26,1,1
2016,Brisbane Roar - Central Coast Mariners,1.32,1,1
2016,Melbourne Victory - Wellington Phoenix,1.49,1,2
2016,Sydney FC - Central Coast Mariners,1.21,1,1
2016,Melbourne Victory - Adelaide United,1.34,1,1
2016,WS Wanderers - Central Coast Mariners,1.38,1,2
2016,Sydney FC - Wellington Phoenix,1.38,1,1
2016,Sydney FC - Perth Glory,1.4,1,1
2016,Sydney FC - Newcastle Jets,1.22,1,1
2016,Melbourne Victory - Central Coast Mariners,1.26,1,1
2016,Brisbane Roar - Central Coast Mariners,1.32,1,1
2016,Melbourne Victory - Wellington Phoenix,1.49,1,2
2016,Sydney FC - Central Coast Mariners,1.21,1,1
2016,Melbourne Victory - Adelaide United,1.34,1,1
2016,WS Wanderers - Central Coast Mariners,1.38,1,2
2016,Sydney FC - Wellington Phoenix,1.38,1,1
2016,Sydney FC - Perth Glory,1.4,1,1
2016,Sydney FC - Newcastle Jets,1.22,1,1
2016,Melbourne Victory - Central Coast Mariners,1.26,1,1
2016,Brisbane Roar - Central Coast Mariners,1.32,1,1
2016,Melbourne Victory - Wellington Phoenix,1.49,1,2
2016,Sydney FC - Central Coast Mariners,1.21,1,1
2016,Melbourne Victory - Adelaide United,1.34,1,1
2016,WS Wanderers - Central Coast Mariners,1.38,1,2
2016,Sydney FC - Wellington Phoenix,1.38,1,1
2015,Wellington Phoenix - WS Wanderers,1.32,2,2
2015,Brisbane Roar - Newcastle Jets,1.34,1,1
2015,WS Wanderers - Central Coast Mariners,1.21,1,1
2015,Adelaide United - Central Coast Mariners,1.28,1,1
2015,Melbourne Victory - Newcastle Jets,1.39,1,0
2015,Perth Glory - Central Coast Mariners,1.37,1,1
2015,Central Coast Mariners - Melbourne Victory,1.49,2,2
2015,Melbourne City - Central Coast Mariners,1.46,1,1
2015,WS Wanderers - Wellington Phoenix,1.48,1,2
2015,Brisbane Roar - Newcastle Jets,1.41,1,0
2015,Wellington Phoenix - WS Wanderers,1.32,2,2
2015,Brisbane Roar - Newcastle Jets,1.34,1,1
2015,WS Wanderers - Central Coast Mariners,1.21,1,1
2015,Adelaide United - Central Coast Mariners,1.28,1,1
2015,Melbourne Victory - Newcastle Jets,1.39,1,0
2015,Perth Glory - Central Coast Mariners,1.37,1,1
2015,Central Coast Mariners - Melbourne Victory,1.49,2,2
2015,Melbourne City - Central Coast Mariners,1.46,1,1
2015,WS Wanderers - Wellington Phoenix,1.48,1,2
2015,Brisbane Roar - Newcastle Jets,1.41,1,0
2015,Wellington Phoenix - WS Wanderers,1.32,2,2
2015,Brisbane Roar - Newcastle Jets,1.34,1,1
2015,WS Wanderers - Central Coast Mariners,1.21,1,1
2015,Adelaide United - Central Coast Mariners,1.28,1,1
2015,Melbourne Victory - Newcastle Jets,1.39,1,0
2015,Perth Glory - Central Coast Mariners,1.37,1,1
2015,Central Coast Mariners - Melbourne Victory,1.49,2,2
2015,Melbourne City - Central Coast Mariners,1.46,1,1
2015,WS Wanderers - Wellington Phoenix,1.48,1,2
2015,Brisbane Roar - Newcastle Jets,1.41,1,0
2014,Melbourne Victory - Central Coast Mariners,1.38,1,1
2014,Newcastle Jets - Sydney FC,1.48,2,2
2014,Melbourne Victory - Newcastle Jets,1.24,1,2
2014,Melbourne Victory - Central Coast Mariners,1.5,1,1
2014,Melbourne City - Newcastle Jets,1.41,1,1
2014,Adelaide United - Central Coast Mariners,1.39,1,1
2014,Melbourne Victory - Central Coast Mariners,1.38,1,1
2014,Newcastle Jets - Sydney FC,1.48,2,2
2014,Melbourne Victory - Newcastle Jets,1.24,1,2
2014,Melbourne Victory - Central Coast Mariners,1.5,1,1
2014,Melbourne City - Newcastle Jets,1.41,1,1
2014,Adelaide United - Central Coast Mariners,1.39,1,1
2014,Melbourne Victory - Central Coast Mariners,1.38,1,1
2014,Newcastle Jets - Sydney FC,1.48,2,2
2014,Melbourne Victory - Newcastle Jets,1.24,1,2
2014,Melbourne Victory - Central Coast Mariners,1.5,1,1
2014,Melbourne City - Newcastle Jets,1.41,1,1
2014,Adelaide United - Central Coast Mariners,1.39,1,1
2013,WS Wanderers - Perth Glory,1.36,1,1
2013,Brisbane Roar - Perth Glory,1.31,1,1
2013,Brisbane Roar - Newcastle Jets,1.42,1,2
2013,WS Wanderers - Perth Glory,1.36,1,1
2013,Brisbane Roar - Perth Glory,1.31,1,1
2013,Brisbane Roar - Newcastle Jets,1.42,1,2
2013,WS Wanderers - Perth Glory,1.36,1,1
2013,Brisbane Roar - Perth Glory,1.31,1,1
2013,Brisbane Roar - Newcastle Jets,1.42,1,2
2012,Central Coast Mariners - Melbourne Victory,1.5,1,1
