Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Crvena zvezda - Mladi Radnik,1.07,1,1
2015,Vojvodina - Crvena zvezda,1.28,1,1
2013,Crvena zvezda - Radnicki,1.18,1,1
