Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
2016,Anderlecht - APOEL&nbsp;,1.41,1,1
2016,Manchester United - FK Rostov&nbsp;,1.23,1,1
2016,Lyon - AZ Alkmaar&nbsp;,1.42,1,1
2016,Tottenham - Gent&nbsp;,1.28,1,0
2016,Ajax - Legia&nbsp;,1.41,1,1
2016,Schalke - PAOK&nbsp;,1.4,1,0
2016,Ath Bilbao - APOEL&nbsp;,1.27,1,1
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
2016,Anderlecht - APOEL&nbsp;,1.41,1,1
2016,Manchester United - FK Rostov&nbsp;,1.23,1,1
2016,Lyon - AZ Alkmaar&nbsp;,1.42,1,1
2016,Tottenham - Gent&nbsp;,1.28,1,0
2016,Ajax - Legia&nbsp;,1.41,1,1
2016,Schalke - PAOK&nbsp;,1.4,1,0
2016,Ath Bilbao - APOEL&nbsp;,1.27,1,1
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
2016,Anderlecht - APOEL&nbsp;,1.41,1,1
2016,Manchester United - FK Rostov&nbsp;,1.23,1,1
2016,Lyon - AZ Alkmaar&nbsp;,1.42,1,1
2016,Tottenham - Gent&nbsp;,1.28,1,0
2016,Ajax - Legia&nbsp;,1.41,1,1
2016,Schalke - PAOK&nbsp;,1.4,1,0
2016,Ath Bilbao - APOEL&nbsp;,1.27,1,1
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
2016,Anderlecht - APOEL&nbsp;,1.41,1,1
2016,Manchester United - FK Rostov&nbsp;,1.23,1,1
2016,Lyon - AZ Alkmaar&nbsp;,1.42,1,1
2016,Tottenham - Gent&nbsp;,1.28,1,0
2016,Ajax - Legia&nbsp;,1.41,1,1
2016,Schalke - PAOK&nbsp;,1.4,1,0
2016,Ath Bilbao - APOEL&nbsp;,1.27,1,1
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
2016,Anderlecht - APOEL&nbsp;,1.41,1,1
2016,Manchester United - FK Rostov&nbsp;,1.23,1,1
2016,Lyon - AZ Alkmaar&nbsp;,1.42,1,1
2016,Tottenham - Gent&nbsp;,1.28,1,0
2016,Ajax - Legia&nbsp;,1.41,1,1
2016,Schalke - PAOK&nbsp;,1.4,1,0
2016,Ath Bilbao - APOEL&nbsp;,1.27,1,1
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
2016,Anderlecht - APOEL&nbsp;,1.41,1,1
2016,Manchester United - FK Rostov&nbsp;,1.23,1,1
2016,Lyon - AZ Alkmaar&nbsp;,1.42,1,1
2016,Tottenham - Gent&nbsp;,1.28,1,0
2016,Ajax - Legia&nbsp;,1.41,1,1
2016,Schalke - PAOK&nbsp;,1.4,1,0
2016,Ath Bilbao - APOEL&nbsp;,1.27,1,1
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
2016,Anderlecht - APOEL&nbsp;,1.41,1,1
2016,Manchester United - FK Rostov&nbsp;,1.23,1,1
2016,Lyon - AZ Alkmaar&nbsp;,1.42,1,1
2016,Tottenham - Gent&nbsp;,1.28,1,0
2016,Ajax - Legia&nbsp;,1.41,1,1
2016,Schalke - PAOK&nbsp;,1.4,1,0
2016,Ath Bilbao - APOEL&nbsp;,1.27,1,1
2016,Manchester United - Anderlecht&nbsp;,1.26,1,0
2016,Lyon - Besiktas&nbsp;,1.44,1,1
