Season,Participants,Best Odd,Your Bet,Winning Bet
2015,New Zealand - Australia&nbsp;,1.3,2,2
2015,Australia - New Zealand&nbsp;,1.04,1,1
2013,Australia - New Zealand&nbsp;,1.04,1,1
2013,New Zealand - Australia&nbsp;,1.11,2,2
2011,Australia - New Zealand&nbsp;,1.11,1,1
2011,Australia - New Zealand&nbsp;,1.1,1,1
2009,New Zealand - Australia,1.27,2,1
2009,Australia - New Zealand,1.02,1,1
