Season,Participants,Best Odd,Your Bet,Winning Bet
2016,Italy U17 W - Australia U17 W,1.13,2,2
2016,China U17 W - USA U17 W,1.09,2,2
2016,Mali U17 W - Portugal U17 W,1.49,2,1
2016,Mexico U17 W - Brazil U17 W,1.04,2,2
2016,France U17 W - USA U17 W,1.05,2,2
2016,Australia U17 W - Czech Republic U17 W,1.23,1,1
2016,China U17 W - Spain U17 W,1.33,2,1
2016,Mexico U17 W - South Korea U17 W,1.12,2,1
2016,Latvia U17 W - South Korea U17 W,1.18,1,1
2016,Mexico U17 W - Mali U17 W,1.05,2,2
2016,South Korea U17 W - Spain U17 W,1.01,2,2
2016,Japan U17 W - France U17 W,1.45,2,2
2016,USA U17 W - Brazil U17 W,1.02,1,1
2016,Italy U17 W - Mali U17 W,1.09,1,1
2016,Czech Republic U17 W - Portugal U17 W,1.2,1,1
2016,Czech Republic U17 W - South Korea U17 W,1.09,1,1
2016,USA U17 W - Italy U17 W,1.04,1,1
2016,Spain U17 W - Brazil U17 W,1.22,1,1
2016,Australia U17 W - France U17 W,1.1,1,1
2016,Japan U17 W - Canada U17 W,1.5,2,2
2016,Mali U17 W - Spain U17 W,1.09,2,2
2016,Portugal U17 W - Brazil U17 W,1.47,1,2
2016,Czech Republic U17 W - USA U17 W,1.01,2,2
2016,South Korea U17 W - Italy U17 W,1.15,2,2
2016,Canada U17 W - Latvia U17 W,1.14,1,1
2016,China U17 W - Australia U17 W,1.31,2,2
2016,Mexico U17 W - France U17 W,1.02,2,2
2016,Brazil U17 W - Mali U17 W,1.01,1,2
2016,Spain U17 W - Portugal U17 W,1.24,1,1
2016,France U17 W - China U17 W,1.33,1,2
2014,USA U17 W - Spain U17 W,1.08,1,1
2014,Brazil U17 W - South Korea U17 W,1.46,1,1
2014,China U17 W - Mali U17 W,1.05,1,1
2014,Japan U17 W - France U17 W,1.5,2,1
2014,Mexico U17 W - Italy U17 W,1.04,2,2
2014,Egypt U17 W - Slovakia U17 W,1.04,2,2
2014,Czech Republic U17 W - Spain U17 W,1.12,2,2
2014,Mali U17 W - South Korea U17 W,1.05,2,2
2014,China U17 W - Brazil U17 W,1.32,2,2
2014,Spain U17 W - France U17 W,1.06,1,1
2014,South Korea U17 W - Slovakia U17 W,1.25,2,1
2014,Italy U17 W - Mali U17 W,1.01,1,2
2014,Hungary U17 W - Japan U17 W,1.11,1,1
2014,Brazil U17 W - Mexico U17 W,1.01,1,1
2014,Egypt U17 W - China U17 W,1.02,2,2
2014,Czech Republic U17 W - Italy U17 W,1.02,1,1
2014,Slovakia U17 W - France U17 W,1.04,2,2
2014,Canada U17 W - Brazil U17 W,1.29,1,1
2014,France U17 W - China U17 W,1.28,1,1
2014,Hungary U17 W - South Korea U17 W,1.03,1,1
2014,Czech Republic U17 W - Canada U17 W,1.5,1,1
2014,Italy U17 W - Egypt U17 W,1.06,1,1
2014,Brazil U17 W - Spain U17 W,1.02,2,2
