Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly
soccer,europe,euro-u19-women,1.20,67,1.1501,0.9552,0.0969,0.6570
soccer,europe,euro-u19,1.30,63,1.2586,0.8730,0.0981,0.3819
soccer,europe,euro-u21,1.50,131,1.4430,0.8092,0.1663,0.3783
soccer,europe,euro,1.20,25,1.1612,1.0000,0.1612,1.0000
soccer,europe,euro,1.30,43,1.2460,0.8372,0.0458,0.1756
soccer,europe,euro,1.50,56,1.4500,0.7500,0.0863,0.1944
soccer,europe,europa-league,1.20,26,1.1677,1.0000,0.1677,1.0000
soccer,europe,europa-league,1.50,517,1.4609,0.7215,0.0554,0.1172
soccer,europe,intertoto-cup,1.50,34,1.4535,0.7059,0.0259,0.0574
soccer,europe,uefa-youth-league,1.10,24,1.0538,1.0000,0.0538,1.0000
soccer,europe,uefa-youth-league,1.20,48,1.1667,1.0000,0.1667,1.0000
soccer,europe,uefa-youth-league,1.30,35,1.2474,0.9143,0.1429,0.5679
soccer,faroe-islands,premier-league,1.20,61,1.1690,1.0000,0.1690,1.0000
soccer,faroe-islands,premier-league,1.30,91,1.2568,0.8791,0.1058,0.4084
soccer,faroe-islands,premier-league,1.40,85,1.3595,0.7412,0.0076,0.0213
soccer,faroe-islands,premier-league,1.50,67,1.4524,0.7015,0.0187,0.0416
soccer,finland,kakkonen-east,1.20,27,1.1711,1.0000,0.1711,1.0000
soccer,finland,kakkonen-east,1.30,21,1.2486,1.0000,0.2486,1.0000
soccer,finland,kakkonen-east,1.50,54,1.4528,0.7222,0.0533,0.1087
soccer,finland,kakkonen-group-a,1.20,23,1.1522,1.0000,0.1522,1.0000
soccer,finland,kakkonen-group-a,1.30,34,1.2612,0.8235,0.0341,0.1479
soccer,finland,kakkonen-group-b,1.20,36,1.1539,0.8889,0.0206,0.1669
soccer,finland,kakkonen-group-b,1.30,25,1.2588,1.0000,0.2588,1.0000
soccer,finland,kakkonen-group-b,1.40,41,1.3595,0.8293,0.1268,0.3544
soccer,finland,kakkonen-north,1.30,30,1.2530,0.9000,0.1310,0.5047
soccer,finland,kakkonen-north,1.50,33,1.4527,0.7273,0.0618,0.1249
soccer,finland,kakkonen-south,1.30,30,1.2420,1.0000,0.2420,1.0000
soccer,finland,kakkonen-south,1.40,30,1.3520,0.8000,0.0840,0.2318
soccer,finland,kakkonen-west,1.30,27,1.2544,1.0000,0.2544,1.0000
soccer,finland,kakkonen-west,1.50,51,1.4553,0.8235,0.1971,0.4359
soccer,finland,suomen-cup,1.20,30,1.1583,0.8667,0.0040,0.0246
soccer,finland,suomen-cup,1.30,28,1.2664,0.8571,0.0818,0.3209
soccer,finland,suomen-cup,1.40,21,1.3462,0.7619,0.0252,0.0741
soccer,finland,veikkausliiga,1.30,142,1.2582,0.8310,0.0432,0.1763
soccer,finland,veikkausliiga,1.50,136,1.4516,0.8015,0.1640,0.3619
soccer,finland,ykkonen,1.20,50,1.1520,0.9400,0.0848,0.5453
soccer,finland,ykkonen,1.30,74,1.2607,0.8243,0.0392,0.1504
soccer,france,coupe-de-france,1.20,26,1.1477,0.9231,0.0554,0.4022
soccer,france,division-1-women,1.20,23,1.1639,1.0000,0.1639,1.0000
soccer,france,ligue-1,1.20,120,1.1647,0.8667,0.0080,0.0570
soccer,france,ligue-1,1.30,161,1.2602,0.8323,0.0510,0.1878
soccer,france,ligue-1,1.50,305,1.4523,0.7016,0.0183,0.0419
soccer,france,ligue-2,1.20,32,1.1725,1.0000,0.1725,1.0000
soccer,france,ligue-2,1.40,144,1.3544,0.9444,0.2767,0.7877
soccer,france,national-2-group-d,1.40,35,1.3589,0.8286,0.1257,0.3509
soccer,france,national,1.20,29,1.1541,1.0000,0.1541,1.0000
soccer,france,national,1.50,218,1.4563,0.7890,0.1484,0.3265
soccer,fyr-of-macedonia,first-league,1.10,23,1.0861,1.0000,0.0861,1.0000
soccer,fyr-of-macedonia,first-league,1.20,126,1.1590,0.9127,0.0583,0.3635
soccer,germany,bundesliga-women,1.20,120,1.1408,0.9250,0.0540,0.3921
soccer,germany,bundesliga-women,1.30,57,1.2505,0.8421,0.0537,0.2119
soccer,germany,bundesliga-women,1.40,42,1.3600,0.8571,0.1650,0.4603
soccer,germany,bundesliga,1.10,21,1.0900,1.0000,0.0900,1.0000
soccer,germany,bundesliga,1.20,80,1.1685,0.9125,0.0652,0.3932
soccer,germany,bundesliga,1.40,250,1.3624,0.7640,0.0413,0.1129
soccer,germany,dfb-pokal,1.20,29,1.1462,0.9655,0.1055,0.7297
soccer,germany,dfb-pokal,1.40,26,1.3531,0.9231,0.2508,0.7052
soccer,germany,junioren-bundesliga-north,1.10,24,1.0833,1.0000,0.0833,1.0000
soccer,germany,junioren-bundesliga-north,1.40,57,1.3546,0.9298,0.2605,0.7319
soccer,germany,junioren-bundesliga-south,1.50,92,1.4617,0.6957,0.0178,0.0365
soccer,germany,junioren-bundesliga-west,1.40,50,1.3460,0.7800,0.0452,0.1442
soccer,germany,oberliga-baden-wurttemberg,1.20,39,1.1800,1.0000,0.1800,1.0000
soccer,germany,oberliga-baden-wurttemberg,1.30,66,1.2477,0.8939,0.1152,0.4658
soccer,germany,oberliga-baden-wurttemberg,1.50,65,1.4682,0.7231,0.0642,0.1316
soccer,germany,oberliga-bayern-nord,1.20,25,1.1680,1.0000,0.1680,1.0000
soccer,germany,oberliga-bayern-nord,1.40,92,1.3735,0.7826,0.0775,0.2005
soccer,germany,oberliga-bayern-nord,1.50,20,1.4610,1.0000,0.4610,1.0000
soccer,germany,oberliga-bayern-sud,1.40,41,1.3668,0.8293,0.1278,0.3638
soccer,germany,oberliga-bremen,1.40,43,1.3633,0.8372,0.1381,0.3891
soccer,germany,oberliga-hamburg,1.10,25,1.0784,1.0000,0.0784,1.0000
soccer,germany,oberliga-hamburg,1.30,38,1.2645,0.8158,0.0361,0.1193
soccer,germany,oberliga-hessen,1.20,24,1.1675,1.0000,0.1675,1.0000
soccer,germany,oberliga-hessen,1.30,32,1.2481,0.8125,0.0194,0.0568
soccer,germany,oberliga-hessen,1.40,74,1.3504,0.8108,0.0920,0.2709
soccer,germany,oberliga-hessen,1.50,95,1.4619,0.8316,0.2114,0.4669
soccer,germany,oberliga-mittelrhein,1.30,40,1.2600,0.8750,0.1088,0.3942
soccer,germany,oberliga-mittelrhein,1.40,40,1.3538,0.8750,0.1875,0.5216
soccer,germany,oberliga-niederrhein,1.20,30,1.1573,1.0000,0.1573,1.0000
soccer,germany,oberliga-niederrhein,1.30,45,1.2504,0.8444,0.0576,0.2233
soccer,germany,oberliga-niederrhein,1.40,53,1.3691,0.8868,0.2117,0.5800
soccer,germany,oberliga-niederrhein,1.50,77,1.4531,0.7143,0.0347,0.0837
soccer,germany,oberliga-niedersachsen,1.20,20,1.1725,1.0000,0.1725,1.0000
soccer,germany,oberliga-niedersachsen,1.50,85,1.4647,0.7647,0.1176,0.2584
soccer,germany,oberliga-nofv-nord,1.10,20,1.0475,1.0000,0.0475,1.0000
soccer,germany,oberliga-nofv-nord,1.30,55,1.2636,0.9091,0.1455,0.5643
soccer,germany,oberliga-nofv-nord,1.40,80,1.3613,0.7500,0.0219,0.0580
soccer,germany,oberliga-nofv-sud,1.30,62,1.2579,0.9355,0.1785,0.6853
soccer,germany,oberliga-nofv-sud,1.40,57,1.3668,0.9123,0.2440,0.6732
soccer,germany,oberliga-nofv-sud,1.50,63,1.4483,0.8413,0.2165,0.4872
soccer,germany,oberliga-nrw,1.20,24,1.1650,1.0000,0.1650,1.0000
soccer,germany,oberliga-rheinland-pfalz-saar,1.30,25,1.2784,1.0000,0.2784,1.0000
soccer,germany,oberliga-schleswig-holstein,1.10,26,1.0792,1.0000,0.0792,1.0000
soccer,germany,oberliga-schleswig-holstein,1.30,59,1.2542,1.0000,0.2542,1.0000
soccer,germany,oberliga-schleswig-holstein,1.40,98,1.3677,0.7347,0.0011,0.0131
soccer,germany,oberliga-schleswig-holstein,1.50,89,1.4579,0.8427,0.2266,0.4991
soccer,germany,oberliga-sudwest,1.50,24,1.4550,0.7500,0.0900,0.2005
soccer,germany,regionalliga-bayern,1.20,29,1.1772,1.0000,0.1772,1.0000
soccer,germany,regionalliga-bayern,1.30,82,1.2666,0.8171,0.0341,0.1309
soccer,germany,regionalliga-bayern,1.50,52,1.4475,0.8654,0.2577,0.5646
soccer,germany,regionalliga-north,1.30,143,1.2706,0.8531,0.0836,0.3104
soccer,germany,regionalliga-south,1.40,56,1.3666,0.7679,0.0509,0.1346
soccer,germany,regionalliga-south,1.50,154,1.4639,0.7208,0.0566,0.1189
soccer,germany,regionalliga-sudwest,1.10,21,1.0667,1.0000,0.0667,1.0000
soccer,germany,regionalliga-sudwest,1.20,56,1.1575,0.8750,0.0112,0.0813
soccer,germany,regionalliga-sudwest,1.40,49,1.3614,1.0000,0.3614,1.0000
soccer,germany,regionalliga-west,1.40,84,1.3626,0.7500,0.0235,0.0606
soccer,germany,regionalliga-west,1.50,70,1.4523,0.8857,0.2866,0.6330
soccer,greece,division-c-group-a,1.30,33,1.2458,0.8182,0.0239,0.0784
soccer,greece,division-c-group-a,1.40,25,1.3436,0.8400,0.1292,0.3743
soccer,greece,football-league-group-1,1.20,32,1.1688,1.0000,0.1688,1.0000
soccer,greece,football-league-group-1,1.30,54,1.2448,0.8333,0.0369,0.1525
soccer,greece,football-league-group-2,1.20,20,1.1800,1.0000,0.1800,1.0000
soccer,greece,football-league-group-2,1.30,38,1.2437,0.8684,0.0818,0.3285
soccer,greece,football-league,1.10,129,1.0722,0.9612,0.0316,0.4248
soccer,greece,football-league,1.20,238,1.1561,0.8782,0.0145,0.0973
soccer,greece,football-league,1.30,247,1.2622,0.8219,0.0357,0.1425
soccer,greece,football-league,1.40,126,1.3542,0.9206,0.2451,0.6966
soccer,greece,greek-cup,1.20,65,1.1618,0.8615,0.0003,0.0060
soccer,greece,super-league,1.10,94,1.0751,0.9468,0.0166,0.2386
soccer,greece,super-league,1.30,232,1.2570,0.8750,0.0984,0.3887
soccer,greece,super-league,1.40,201,1.3587,0.8507,0.1542,0.4346
soccer,guatemala,liga-nacional,1.20,24,1.1675,1.0000,0.1675,1.0000
soccer,guatemala,liga-nacional,1.30,48,1.2750,0.8750,0.1150,0.4205
soccer,guatemala,liga-nacional,1.40,274,1.3693,0.7372,0.0062,0.0256
soccer,hong-kong,premier-league,1.30,20,1.2500,0.9000,0.1250,0.5000
soccer,hong-kong,premier-league,1.50,32,1.4678,0.7813,0.1453,0.3136
soccer,hungary,hungarian-cup,1.20,28,1.1671,0.9643,0.1243,0.7506
soccer,hungary,hungarian-cup,1.50,27,1.4663,0.7037,0.0333,0.0683
soccer,hungary,league-cup,1.40,44,1.3573,0.7727,0.0450,0.1366
soccer,hungary,merkantil-bank-liga,1.40,47,1.3657,0.8511,0.1683,0.4439
soccer,hungary,merkantil-bank-liga,1.50,57,1.4728,0.7193,0.0642,0.1256
soccer,hungary,nb-ii-east,1.20,21,1.1562,1.0000,0.1562,1.0000
soccer,hungary,nb-ii-east,1.40,35,1.3669,0.9143,0.2529,0.6806
soccer,hungary,otp-bank-liga,1.20,81,1.1815,0.9383,0.1074,0.5981
soccer,hungary,otp-bank-liga,1.50,175,1.4543,0.7371,0.0721,0.1585
soccer,iceland,division-2,1.20,37,1.1651,0.9459,0.1046,0.6186
soccer,iceland,division-2,1.30,51,1.2561,0.9020,0.1304,0.5191
soccer,iceland,division-2,1.50,39,1.4662,0.7436,0.0892,0.1935
soccer,iceland,icelandic-cup,1.40,25,1.3476,0.7600,0.0232,0.0696
soccer,iceland,inkasso-deildin,1.30,43,1.2637,0.8837,0.1137,0.4428
soccer,iceland,league-cup,1.20,28,1.1721,1.0000,0.1721,1.0000
soccer,iceland,league-cup,1.40,32,1.3694,0.7500,0.0256,0.0732
soccer,iceland,league-cup,1.50,50,1.4572,0.8000,0.1652,0.3626
soccer,iceland,pepsideild,1.40,110,1.3659,0.7455,0.0175,0.0498
soccer,indonesia,liga-1,1.20,60,1.1758,1.0000,0.1758,1.0000
soccer,indonesia,liga-1,1.50,144,1.4503,0.8750,0.2701,0.5974
soccer,indonesia,premier-league,1.40,30,1.3607,0.8333,0.1380,0.3712
soccer,iran,division-1,1.40,38,1.3395,0.9474,0.2674,0.7923
soccer,iran,persian-gulf-pro-league,1.30,37,1.2692,0.8378,0.0665,0.2354
soccer,iran,persian-gulf-pro-league,1.40,108,1.3510,0.8333,0.1316,0.3585
soccer,iraq,super-league,1.20,24,1.1708,1.0000,0.1708,1.0000
soccer,iraq,super-league,1.30,32,1.2613,0.8125,0.0181,0.0948
soccer,iraq,super-league,1.40,60,1.3718,0.7500,0.0248,0.0777
soccer,iraq,super-league,1.50,61,1.4652,0.7213,0.0644,0.1223
soccer,ireland,division-1,1.30,103,1.2592,0.8544,0.0742,0.2926
soccer,ireland,division-1,1.40,89,1.3466,0.7753,0.0411,0.1270
soccer,ireland,fai-cup,1.30,29,1.2493,0.8276,0.0334,0.1360
soccer,ireland,fai-cup,1.40,21,1.3505,0.7619,0.0281,0.0826
soccer,ireland,premier-division,1.10,21,1.0557,1.0000,0.0557,1.0000
soccer,ireland,premier-division,1.20,57,1.1556,0.9298,0.0763,0.4789
soccer,ireland,premier-division,1.50,141,1.4584,0.7376,0.0755,0.1651
soccer,israel,leumit-league,1.30,42,1.2629,1.0000,0.2629,1.0000
soccer,israel,leumit-league,1.40,78,1.3646,0.7692,0.0485,0.1363
soccer,italy,coppa-italia-lega-pro,1.40,20,1.3510,0.8000,0.0760,0.2302
soccer,italy,coppa-italia,1.20,43,1.1712,0.9535,0.1153,0.6817
soccer,italy,coppa-italia,1.40,99,1.3571,0.7475,0.0158,0.0403
soccer,italy,coppa-italia,1.50,133,1.4473,0.7669,0.1080,0.2458
soccer,italy,lega-pro-c1-a,1.30,53,1.2496,0.8868,0.1092,0.4333
soccer,italy,lega-pro-c1-a,1.50,117,1.4579,0.7265,0.0659,0.1291
soccer,italy,lega-pro-c1-b,1.20,21,1.1533,1.0000,0.1533,1.0000
soccer,italy,lega-pro-c1-b,1.50,129,1.4600,0.7674,0.1182,0.2619
soccer,italy,lega-pro-c2-a,1.40,55,1.3693,0.8000,0.0945,0.2584
soccer,italy,lega-pro-c2-b,1.20,23,1.1609,1.0000,0.1609,1.0000
soccer,italy,lega-pro-group-b,1.50,56,1.4509,0.7321,0.0629,0.1381
soccer,italy,lega-pro-group-c,1.20,22,1.1809,1.0000,0.1809,1.0000
soccer,italy,lega-pro-group-c,1.30,73,1.2473,1.0000,0.2473,1.0000
soccer,italy,lega-pro-group-c,1.40,32,1.3494,1.0000,0.3494,1.0000
soccer,italy,lega-pro-group-c,1.50,26,1.4308,1.0000,0.4308,1.0000
soccer,italy,serie-a,1.10,46,1.0759,1.0000,0.0759,1.0000
soccer,italy,serie-a,1.20,203,1.1612,0.9212,0.0718,0.4323
soccer,italy,serie-a,1.30,291,1.2644,0.8900,0.1275,0.4741
soccer,italy,serie-a,1.40,375,1.3576,0.7413,0.0065,0.0180
soccer,italy,serie-a,1.50,267,1.4499,0.7303,0.0595,0.1309
soccer,italy,serie-b,1.10,129,1.0698,1.0000,0.0698,1.0000
soccer,italy,serie-b,1.20,206,1.1656,0.9806,0.1427,0.8633
soccer,italy,serie-b,1.30,182,1.2509,0.9286,0.1595,0.6439
soccer,italy,serie-b,1.50,323,1.4563,0.7245,0.0536,0.1207
soccer,italy,serie-c2-c,1.40,33,1.3764,0.8182,0.1218,0.3351
soccer,italy,serie-c2-c,1.50,41,1.4537,0.8049,0.1717,0.3748
soccer,japan,j-league,1.20,28,1.1625,1.0000,0.1625,1.0000
soccer,japan,j-league,1.30,81,1.2632,1.0000,0.2632,1.0000
soccer,kazakhstan,premier-league,1.20,121,1.1619,0.8678,0.0067,0.0510
soccer,kazakhstan,premier-league,1.30,108,1.2534,0.8056,0.0088,0.0383
soccer,kazakhstan,premier-league,1.40,95,1.3582,0.8316,0.1300,0.3614
soccer,kuwait,premier-league,1.20,54,1.1604,0.9444,0.0959,0.5980
soccer,kuwait,premier-league,1.30,47,1.2485,0.8723,0.0864,0.3586
soccer,kuwait,premier-league,1.40,51,1.3555,0.8039,0.0906,0.2523
soccer,latvia,synottip-virsliga,1.10,139,1.0636,0.9568,0.0176,0.2781
soccer,latvia,synottip-virsliga,1.50,70,1.4624,0.6857,0.0089,0.0061
soccer,lithuania,a-lyga,1.10,170,1.0630,0.9824,0.0450,0.7022
soccer,lithuania,a-lyga,1.40,121,1.3527,0.7521,0.0137,0.0492
soccer,lithuania,i-lyga,1.10,24,1.0600,1.0000,0.0600,1.0000
soccer,lithuania,i-lyga,1.40,27,1.3585,0.7778,0.0556,0.1579
soccer,lithuania,i-lyga,1.50,22,1.4700,0.7727,0.1291,0.2892
soccer,luxembourg,national-division,1.30,45,1.2520,1.0000,0.2520,1.0000
soccer,malaysia,premier-league,1.20,45,1.1600,0.9333,0.0827,0.5167
soccer,malaysia,super-league,1.20,52,1.1621,0.8654,0.0056,0.0350
soccer,malaysia,super-league,1.30,60,1.2568,0.8500,0.0683,0.2660
soccer,malta,premier-league,1.20,100,1.1545,0.9600,0.1085,0.7011
soccer,malta,premier-league,1.50,88,1.4575,0.7045,0.0289,0.0587
soccer,mexico,copa-mexico,1.40,68,1.3540,0.8235,0.1163,0.3250
soccer,moldova,divizia-nationala,1.10,97,1.0705,0.9381,0.0046,0.0610
soccer,moldova,divizia-nationala,1.20,183,1.1497,0.8798,0.0107,0.0766
soccer,moldova,divizia-nationala,1.50,52,1.4613,0.7115,0.0367,0.0863
soccer,montenegro,prva-crnogorska-liga,1.10,39,1.0669,1.0000,0.0669,1.0000
soccer,montenegro,prva-crnogorska-liga,1.50,149,1.4536,0.7987,0.1617,0.3547
soccer,netherlands,eerste-divisie,1.20,74,1.1759,0.9595,0.1273,0.7290
soccer,netherlands,eredivisie,1.10,62,1.0774,1.0000,0.0774,1.0000
soccer,netherlands,eredivisie,1.20,148,1.1626,0.9595,0.1164,0.7102
soccer,netherlands,eredivisie,1.50,242,1.4565,0.7273,0.0550,0.1299
soccer,netherlands,knvb-beker,1.10,88,1.0622,0.9432,0.0011,0.0291
soccer,new-zealand,football-championship,1.20,36,1.1622,0.9444,0.0956,0.6020
soccer,new-zealand,football-championship,1.40,64,1.3606,0.8438,0.1478,0.4105
soccer,nigeria,premier-league,1.40,112,1.3510,0.8571,0.1560,0.4501
soccer,north-central-america,concacaf-champions-league,1.20,80,1.1570,0.9500,0.0987,0.6315
soccer,north-central-america,concacaf-champions-league,1.30,78,1.2521,0.8205,0.0305,0.1084
soccer,north-central-america,concacaf-champions-league,1.40,64,1.3528,0.8125,0.0997,0.2811
soccer,northern-ireland,irish-league-cup,1.20,24,1.1479,0.9167,0.0533,0.3533
soccer,northern-ireland,nifl-premiership,1.20,59,1.1727,0.9153,0.0719,0.4246
soccer,northern-ireland,nifl-premiership,1.40,101,1.3647,0.8020,0.0958,0.2589
soccer,northern-ireland,nifl-premiership,1.50,132,1.4673,0.6818,0.0027,0.0009
soccer,norway,division-2-group-1,1.10,40,1.0650,1.0000,0.0650,1.0000
soccer,norway,division-2-group-1,1.20,93,1.1632,0.9247,0.0744,0.4636
soccer,norway,division-2-group-1,1.30,104,1.2542,0.8462,0.0596,0.2410
soccer,norway,division-2-group-1,1.50,128,1.4496,0.7891,0.1429,0.3199
soccer,norway,division-2-group-2,1.20,100,1.1621,0.9200,0.0661,0.4265
soccer,norway,division-2-group-3,1.40,112,1.3539,0.7500,0.0171,0.0436
soccer,norway,division-2-group-4,1.20,85,1.1671,0.9529,0.1106,0.6713
soccer,norway,division-2-group-4,1.40,106,1.3529,0.8113,0.0975,0.2767
soccer,norway,division-2-group-4,1.50,104,1.4562,0.6923,0.0142,0.0178
soccer,norway,eliteserien,1.40,163,1.3641,0.7669,0.0476,0.1266
soccer,norway,junior-u19,1.10,33,1.0527,1.0000,0.0527,1.0000
soccer,norway,nm-cup,1.10,47,1.0672,0.9574,0.0221,0.3245
soccer,norway,nm-cup,1.20,119,1.1620,0.8655,0.0068,0.0357
soccer,norway,nm-cup,1.50,111,1.4459,0.7568,0.0951,0.2112
soccer,norway,obos-ligaen,1.30,153,1.2600,0.8039,0.0116,0.0498
soccer,norway,obos-ligaen,1.40,174,1.3661,0.7414,0.0141,0.0349
soccer,norway,toppserien-women,1.20,105,1.1506,0.9048,0.0409,0.2723
soccer,paraguay,primera-division,1.30,103,1.2632,0.8835,0.1161,0.4409
soccer,peru,copa-inca,1.50,20,1.4720,0.7000,0.0310,0.0644
soccer,peru,primera-division,1.30,140,1.2664,0.8714,0.1029,0.3889
soccer,peru,segunda-division,1.40,44,1.3582,0.8182,0.1152,0.3106
soccer,poland,division-2-east,1.40,45,1.3684,0.8667,0.1844,0.5048
soccer,poland,division-2-west,1.50,34,1.4629,0.8235,0.2035,0.4423
soccer,poland,ekstraklasa,1.20,56,1.1748,0.9464,0.1105,0.6400
soccer,poland,ekstraklasa,1.30,127,1.2543,0.9370,0.1724,0.6893
soccer,poland,mloda-ekstraklasa-u21,1.40,50,1.3350,0.9000,0.2000,0.6015
soccer,poland,mloda-ekstraklasa-u21,1.50,72,1.4590,0.7778,0.1333,0.2937
soccer,poland,polish-cup,1.40,26,1.3604,0.7692,0.0442,0.1289
soccer,portugal,league-cup,1.20,27,1.1593,0.9630,0.1178,0.7304
soccer,portugal,league-cup,1.30,29,1.2562,0.8276,0.0414,0.1546
soccer,portugal,league-cup,1.40,29,1.3545,0.8966,0.2141,0.6047
soccer,portugal,primeira-liga,1.10,61,1.0675,1.0000,0.0675,1.0000
soccer,portugal,primeira-liga,1.40,138,1.3608,0.9130,0.2454,0.6720
soccer,portugal,segunda-liga,1.30,123,1.2613,0.8943,0.1247,0.4898
soccer,portugal,taca-de-portugal,1.30,86,1.2577,0.8372,0.0516,0.2054
soccer,portugal,taca-de-portugal,1.50,51,1.4612,0.7255,0.0543,0.1303
soccer,qatar,premier-league,1.40,56,1.3480,0.7500,0.0093,0.0317
soccer,romania,liga-1,1.50,250,1.4586,0.7520,0.0938,0.2112
soccer,romania,liga-2-serie-1,1.30,131,1.2554,0.8473,0.0606,0.2496
soccer,romania,liga-2-serie-1,1.40,191,1.3555,0.8115,0.1006,0.2813
soccer,romania,liga-2-serie-2,1.20,104,1.1664,0.9712,0.1338,0.7978
soccer,romania,liga-2-serie-2,1.50,116,1.4543,0.7069,0.0287,0.0617
soccer,romania,liga-2,1.30,36,1.2517,0.8333,0.0350,0.1711
soccer,romania,romanian-cup,1.30,23,1.2596,0.8696,0.0935,0.3671
soccer,romania,romanian-cup,1.50,22,1.4609,0.8182,0.1936,0.4237
soccer,russia,division-1,1.20,100,1.1636,0.8900,0.0352,0.2176
soccer,russia,division-1,1.30,182,1.2651,0.7967,0.0082,0.0297
soccer,russia,division-2-center,1.30,86,1.2572,0.8256,0.0351,0.1475
soccer,russia,division-2-center,1.40,55,1.3671,0.8727,0.1960,0.5260
soccer,russia,division-2-center,1.50,127,1.4665,0.7638,0.1203,0.2574
soccer,russia,division-2-east,1.30,69,1.2558,0.8261,0.0346,0.1462
soccer,russia,division-2-south,1.20,87,1.1600,0.8621,-0.0007,0.0000
soccer,russia,division-2-ural-povolzhye,1.30,57,1.2674,0.9298,0.1775,0.6674
soccer,russia,division-2-ural-povolzhye,1.40,76,1.3679,0.7632,0.0461,0.1194
soccer,russia,division-2-west,1.40,127,1.3569,0.7795,0.0580,0.1618
soccer,russia,division-2-west,1.50,102,1.4674,0.8333,0.2203,0.4767
soccer,russia,premier-league,1.10,20,1.0750,1.0000,0.0750,1.0000
soccer,russia,premier-league,1.30,193,1.2563,0.8031,0.0078,0.0350
soccer,russia,premier-league,1.50,205,1.4614,0.7220,0.0549,0.1193
soccer,russia,youth-league,1.20,79,1.1520,0.8734,0.0039,0.0408
soccer,san-marino,campionato-sammarinese,1.30,27,1.2874,0.9259,0.1911,0.6682
soccer,saudi-arabia,division-1,1.40,29,1.3548,0.7586,0.0348,0.0783
soccer,saudi-arabia,saudi-professional-league,1.20,57,1.1623,0.9298,0.0816,0.4974
soccer,saudi-arabia,saudi-professional-league,1.30,40,1.2600,0.9000,0.1330,0.5154
soccer,saudi-arabia,saudi-professional-league,1.50,76,1.4441,0.7105,0.0254,0.0587
soccer,scotland,betfred-cup,1.20,52,1.1633,0.8846,0.0279,0.1779
soccer,scotland,betfred-cup,1.30,41,1.2520,0.8293,0.0346,0.1516
soccer,scotland,betfred-cup,1.50,29,1.4566,0.8276,0.2038,0.4499
soccer,scotland,championship,1.20,20,1.1860,1.0000,0.1860,1.0000
soccer,scotland,championship,1.40,80,1.3575,0.7500,0.0170,0.0507
soccer,scotland,championship,1.50,128,1.4552,0.7031,0.0258,0.0509
soccer,scotland,fa-cup,1.20,65,1.1592,0.8769,0.0165,0.1040
soccer,scotland,league-one,1.20,28,1.1643,1.0000,0.1643,1.0000
soccer,scotland,league-two,1.40,66,1.3582,0.7576,0.0285,0.0808
soccer,scotland,league-two,1.50,104,1.4498,0.7692,0.1175,0.2562
soccer,scotland,premiership,1.30,164,1.2549,0.8171,0.0247,0.0994
soccer,scotland,premiership,1.40,102,1.3603,0.7353,0.0025,0.0006
soccer,scotland,premiership,1.50,25,1.4560,0.8000,0.1660,0.3614
soccer,serbia-and-montenegro,prva-liga,1.10,32,1.0750,1.0000,0.0750,1.0000
soccer,serbia,super-liga,1.10,36,1.0833,1.0000,0.0833,1.0000
soccer,serbia,super-liga,1.30,131,1.2491,0.8931,0.1137,0.4641
soccer,serbia,super-liga,1.40,184,1.3552,0.8315,0.1289,0.3572
soccer,serbia,super-liga,1.50,163,1.4479,0.7178,0.0417,0.0877
soccer,singapore,s-league,1.10,21,1.0757,1.0000,0.0757,1.0000
soccer,singapore,s-league,1.20,83,1.1654,0.9518,0.1100,0.6605
soccer,slovakia,2-liga-east,1.20,32,1.1825,0.8750,0.0325,0.1901
soccer,slovakia,2-liga-east,1.30,30,1.2673,0.8667,0.0980,0.3679
soccer,slovakia,2-liga-east,1.50,47,1.4589,0.7021,0.0194,0.0531
soccer,slovakia,2-liga-west,1.30,35,1.2571,0.8571,0.0786,0.3016
soccer,slovakia,fortuna-liga,1.20,92,1.1735,0.9130,0.0700,0.4118
soccer,slovakia,fortuna-liga,1.50,109,1.4518,0.7339,0.0602,0.1451
soccer,south-america,copa-libertadores,1.20,102,1.1576,0.8824,0.0226,0.1361
soccer,south-america,copa-libertadores,1.40,192,1.3592,0.7813,0.0620,0.1723
soccer,south-america,copa-sudamericana,1.30,41,1.2727,0.8049,0.0215,0.0893
soccer,south-korea,k-league-challenge,1.40,22,1.3623,0.8636,0.1782,0.4872
soccer,south-korea,k-league-classic,1.40,68,1.3676,0.7794,0.0632,0.1794
soccer,spain,copa-del-rey,1.10,71,1.0551,0.9577,0.0111,0.1905
soccer,spain,copa-del-rey,1.20,117,1.1492,0.8803,0.0121,0.0785
soccer,spain,laliga,1.20,192,1.1621,0.9167,0.0650,0.4025
soccer,spain,laliga,1.30,235,1.2551,0.8298,0.0447,0.1625
soccer,spain,laliga,1.40,285,1.3596,0.8281,0.1263,0.3499
soccer,spain,laliga2,1.20,85,1.1647,0.8824,0.0271,0.1681
soccer,spain,laliga2,1.30,187,1.2566,0.9037,0.1387,0.5287
soccer,spain,laliga2,1.40,282,1.3549,0.7482,0.0099,0.0388
soccer,spain,laliga2,1.50,223,1.4639,0.7220,0.0549,0.1226
soccer,spain,primera-division-women,1.10,180,1.0466,1.0000,0.0466,1.0000
soccer,spain,segunda-division-b-group-1,1.20,44,1.1564,1.0000,0.1564,1.0000
soccer,spain,segunda-division-b-group-2,1.20,26,1.1350,1.0000,0.1350,1.0000
