handball,denmark,888ligaen,1.30,385,315,1.1947,0.8182,-9.7,-0.0252
handball,denmark,888ligaen,1.40,660,480,1.2626,0.7273,-60.8,-0.0921
handball,denmark,888ligaen,1.50,850,605,1.3048,0.7118,-69.2,-0.0814
handball,estonia,meistriliiga,1.10,91,83,1.0467,0.9121,-4.28,-0.0470
handball,estonia,meistriliiga,1.20,137,123,1.0826,0.8978,-4.25,-0.0310
handball,estonia,meistriliiga,1.30,156,137,1.1052,0.8782,-5.55,-0.0356
handball,estonia,meistriliiga,1.40,195,167,1.1552,0.8564,-4.09,-0.0210
handball,estonia,meistriliiga,1.50,216,184,1.1828,0.8519,-0.639999999999999,-0.0030
handball,europe,european-championship,1.10,109,105,1.0545,0.9633,1.70000000000001,0.0156
handball,europe,european-championship,1.20,201,175,1.1014,0.8706,-9.82,-0.0489
handball,europe,european-championship,1.30,288,244,1.1505,0.8472,-9.63999999999999,-0.0335
handball,europe,european-championship,1.40,377,315,1.1998,0.8355,-1.92999999999999,-0.0051
handball,europe,european-championship,1.50,470,367,1.2503,0.7809,-19.52,-0.0415
handball,finland,sm-sarja,1.10,375,354,1.0315,0.9440,-9.87000000000002,-0.0263
handball,finland,sm-sarja,1.20,501,447,1.0617,0.8922,-29.0099999999999,-0.0579
handball,finland,sm-sarja,1.30,630,537,1.1016,0.8524,-44.88,-0.0712
handball,finland,sm-sarja,1.40,732,621,1.1375,0.8484,-32.7,-0.0447
handball,finland,sm-sarja,1.50,804,669,1.1659,0.8321,-34.77,-0.0432
handball,france,lidl-starligue,1.10,192,172,1.0517,0.8958,-11.36,-0.0592
handball,france,lidl-starligue,1.20,388,332,1.1044,0.8557,-22.16,-0.0571
handball,france,lidl-starligue,1.30,536,440,1.1458,0.8209,-34.44,-0.0643
handball,france,lidl-starligue,1.40,720,568,1.1967,0.7889,-46.1200000000001,-0.0641
handball,france,lidl-starligue,1.50,900,668,1.2459,0.7422,-81.8799999999999,-0.0910
handball,fyr-of-macedonia,superleague,1.10,39,39,1.0397,1.0000,1.55,0.0397
handball,fyr-of-macedonia,superleague,1.20,55,55,1.0745,1.0000,4.1,0.0745
handball,fyr-of-macedonia,superleague,1.30,70,67,1.1116,0.9571,4.11,0.0587
handball,fyr-of-macedonia,superleague,1.40,84,75,1.1494,0.8929,0.710000000000001,0.0085
handball,fyr-of-macedonia,superleague,1.50,99,82,1.1934,0.8283,-4.15,-0.0419
handball,germany,bundesliga,1.10,508,494,1.0332,0.9724,2.22,0.0044
handball,germany,bundesliga,1.20,830,781,1.0785,0.9410,10.7,0.0129
handball,germany,bundesliga,1.30,1172,1033,1.1308,0.8814,-15.0399999999999,-0.0128
handball,germany,bundesliga,1.40,1429,1186,1.1713,0.8300,-64.9800000000001,-0.0455
handball,germany,bundesliga,1.50,1654,1328,1.2091,0.8029,-84.3299999999999,-0.0510
handball,greece,a1,1.10,214,203,1.0431,0.9486,-2.6,-0.0121
handball,greece,a1,1.20,327,296,1.0808,0.9052,-8.65,-0.0265
handball,greece,a1,1.30,442,384,1.1270,0.8688,-12.93,-0.0293
handball,greece,a1,1.40,544,444,1.1698,0.8162,-33.4099999999999,-0.0614
handball,greece,a1,1.50,630,486,1.2092,0.7714,-58.09,-0.0922
handball,hungary,nb-i,1.10,308,298,1.0318,0.9675,-0.809999999999992,-0.0026
handball,hungary,nb-i,1.20,462,421,1.0721,0.9113,-13.76,-0.0298
handball,hungary,nb-i,1.30,583,528,1.1122,0.9057,0.370000000000025,0.0006
handball,hungary,nb-i,1.40,750,641,1.1671,0.8547,-12.7599999999999,-0.0170
handball,hungary,nb-i,1.50,869,716,1.2072,0.8239,-22.2399999999998,-0.0256
handball,israel,division-1,1.10,78,69,1.0459,0.8846,-5.93,-0.0760
handball,israel,division-1,1.20,188,152,1.1127,0.8085,-19.56,-0.1040
handball,israel,division-1,1.30,254,199,1.1501,0.7835,-26.67,-0.1050
handball,israel,division-1,1.40,375,282,1.2152,0.7520,-35.7,-0.0952
handball,israel,division-1,1.50,410,306,1.2370,0.7463,-35.41,-0.0864
handball,italy,serie-a,1.10,15,13,1.0540,0.8667,-1.33,-0.0887
handball,italy,serie-a,1.20,28,24,1.1018,0.8571,-1.64,-0.0586
handball,italy,serie-a,1.30,44,36,1.1555,0.8182,-2.64,-0.0600
handball,italy,serie-a,1.40,53,44,1.1892,0.8302,-0.85,-0.0160
handball,italy,serie-a,1.50,60,50,1.2202,0.8333,0.88,0.0147
handball,latvia,synottip-virsliga,1.10,29,27,1.0538,0.9310,-0.559999999999999,-0.0193
handball,latvia,synottip-virsliga,1.20,57,52,1.1000,0.9123,0.0900000000000007,0.0016
handball,latvia,synottip-virsliga,1.30,78,64,1.1450,0.8205,-5.8,-0.0744
handball,latvia,synottip-virsliga,1.40,99,80,1.1893,0.8081,-5.08,-0.0513
handball,latvia,synottip-virsliga,1.50,116,90,1.2284,0.7759,-7.58,-0.0653
handball,lithuania,lietuvos-lyga,1.10,22,18,1.0582,0.8182,-2.84,-0.1291
handball,lithuania,lietuvos-lyga,1.20,35,30,1.0874,0.8571,-2.18,-0.0623
handball,lithuania,lietuvos-lyga,1.30,47,42,1.1277,0.8936,0.760000000000001,0.0162
handball,lithuania,lietuvos-lyga,1.40,62,51,1.1792,0.8226,-2.2,-0.0355
handball,lithuania,lietuvos-lyga,1.50,72,58,1.2178,0.8056,-2.02,-0.0281
handball,luxembourg,sales-lentz-league,1.10,2,2,1.0550,1.0000,0.11,0.0550
handball,luxembourg,sales-lentz-league,1.20,4,3,1.1050,0.7500,-0.74,-0.1850
handball,luxembourg,sales-lentz-league,1.30,6,4,1.1650,0.6667,-1.46,-0.2433
handball,luxembourg,sales-lentz-league,1.40,7,4,1.1943,0.5714,-2.46,-0.3514
handball,luxembourg,sales-lentz-league,1.50,7,4,1.1943,0.5714,-2.46,-0.3514
handball,montenegro,prva-liga,1.10,3,3,1.0267,1.0000,0.0800000000000001,0.0267
handball,montenegro,prva-liga,1.20,5,5,1.0860,1.0000,0.43,0.0860
handball,montenegro,prva-liga,1.30,7,7,1.1300,1.0000,0.91,0.1300
handball,montenegro,prva-liga,1.40,9,9,1.1767,1.0000,1.59,0.1767
handball,montenegro,prva-liga,1.50,9,9,1.1767,1.0000,1.59,0.1767
handball,north-central-america,central-american-caribbean-games,1.10,6,5,1.0200,0.8333,-0.9,-0.1500
handball,north-central-america,central-american-caribbean-games,1.20,7,5,1.0400,0.7143,-1.9,-0.2714
handball,north-central-america,central-american-caribbean-games,1.30,7,5,1.0400,0.7143,-1.9,-0.2714
handball,north-central-america,central-american-caribbean-games,1.40,8,6,1.0800,0.7500,-1.54,-0.1925
handball,north-central-america,central-american-caribbean-games,1.50,9,7,1.1267,0.7778,-1.04,-0.1156
handball,norway,grundigligaen,1.10,115,112,1.0510,0.9739,2.77,0.0241
handball,norway,grundigligaen,1.20,271,221,1.1150,0.8155,-26.59,-0.0981
handball,norway,grundigligaen,1.30,448,347,1.1696,0.7746,-45.94,-0.1025
handball,norway,grundigligaen,1.40,693,534,1.2353,0.7706,-37.16,-0.0536
handball,norway,grundigligaen,1.50,825,603,1.2704,0.7309,-69.3400000000001,-0.0840
handball,poland,superliga,1.10,276,247,1.0354,0.8949,-20.87,-0.0756
handball,poland,superliga,1.20,419,377,1.0745,0.8998,-14.49,-0.0346
handball,poland,superliga,1.30,560,497,1.1215,0.8875,-4.17000000000001,-0.0074
handball,poland,superliga,1.40,699,584,1.1676,0.8355,-26.11,-0.0374
handball,poland,superliga,1.50,899,691,1.2318,0.7686,-70.88,-0.0788
handball,portugal,andebol-1,1.10,246,230,1.0389,0.9350,-8.04000000000001,-0.0327
handball,portugal,andebol-1,1.20,350,296,1.0738,0.8457,-35.36,-0.1010
handball,portugal,andebol-1,1.30,502,406,1.1314,0.8088,-47.9399999999999,-0.0955
handball,portugal,andebol-1,1.40,680,536,1.1899,0.7882,-50.4199999999999,-0.0741
handball,portugal,andebol-1,1.50,804,610,1.2317,0.7587,-65.9599999999999,-0.0820
handball,romania,liga-nationala,1.10,177,165,1.0451,0.9322,-4.54,-0.0256
handball,romania,liga-nationala,1.20,352,328,1.1013,0.9318,8.85999999999999,0.0252
handball,romania,liga-nationala,1.30,583,509,1.1612,0.8731,3.64000000000007,0.0062
handball,romania,liga-nationala,1.40,748,638,1.2066,0.8529,14.89,0.0199
handball,romania,liga-nationala,1.50,932,747,1.2554,0.8015,-10.84,-0.0116
handball,russia,superleague,1.10,140,140,1.0429,1.0000,6.01,0.0429
handball,russia,superleague,1.20,257,239,1.0957,0.9300,3.58999999999999,0.0140
handball,russia,superleague,1.30,395,346,1.1533,0.8759,0.440000000000025,0.0011
handball,russia,superleague,1.40,556,442,1.2130,0.7950,-30.33,-0.0546
handball,russia,superleague,1.50,655,486,1.2509,0.7420,-65.26,-0.0996
handball,serbia,superliga,1.10,56,52,1.0645,0.9286,-0.789999999999997,-0.0141
handball,serbia,superliga,1.20,124,111,1.1156,0.8952,-0.519999999999998,-0.0042
handball,serbia,superliga,1.30,193,170,1.1672,0.8808,4.79,0.0248
handball,serbia,superliga,1.40,298,246,1.2384,0.8255,3.68,0.0123
handball,serbia,superliga,1.50,361,282,1.2765,0.7812,-6.78,-0.0188
handball,slovakia,extraliga,1.10,199,176,1.0441,0.8844,-15.52,-0.0780
handball,slovakia,extraliga,1.20,266,229,1.0730,0.8609,-21.35,-0.0803
handball,slovakia,extraliga,1.30,326,281,1.1058,0.8620,-16.28,-0.0499
handball,slovakia,extraliga,1.40,385,323,1.1438,0.8390,-18.45,-0.0479
handball,slovakia,extraliga,1.50,421,347,1.1723,0.8242,-19.14,-0.0455
handball,south-korea,1st-league,1.10,4,3,1.0900,0.7500,-0.73,-0.1825
handball,south-korea,1st-league,1.20,19,13,1.1458,0.6842,-4.1,-0.2158
handball,south-korea,1st-league,1.30,39,29,1.2044,0.7436,-4.02,-0.1031
handball,south-korea,1st-league,1.40,54,39,1.2480,0.7222,-5.47,-0.1013
handball,south-korea,1st-league,1.50,65,46,1.2820,0.7077,-6.23,-0.0958
handball,spain,liga-asobal,1.10,255,240,1.0367,0.9412,-6.85000000000001,-0.0269
handball,spain,liga-asobal,1.20,435,390,1.0849,0.8966,-13.75,-0.0316
handball,spain,liga-asobal,1.30,650,565,1.1424,0.8692,-8.40000000000001,-0.0129
handball,spain,liga-asobal,1.40,880,740,1.1972,0.8409,-1.45000000000002,-0.0016
handball,spain,liga-asobal,1.50,1065,840,1.2424,0.7887,-40.65,-0.0382
handball,sweden,handbollsligan,1.10,162,144,1.0537,0.8889,-9.95999999999999,-0.0615
handball,sweden,handbollsligan,1.20,396,342,1.1159,0.8636,-14.16,-0.0358
handball,sweden,handbollsligan,1.30,654,564,1.1735,0.8624,8.34,0.0128
handball,sweden,handbollsligan,1.40,948,786,1.2253,0.8291,11.58,0.0122
handball,sweden,handbollsligan,1.50,1194,924,1.2713,0.7739,-35.3400000000003,-0.0296
handball,switzerland,nla,1.10,126,116,1.0498,0.9206,-4.08,-0.0324
handball,switzerland,nla,1.20,350,303,1.1188,0.8657,-12.03,-0.0344
handball,switzerland,nla,1.30,576,460,1.1735,0.7986,-41.4800000000001,-0.0720
handball,switzerland,nla,1.40,768,579,1.2202,0.7539,-72.27,-0.0941
handball,switzerland,nla,1.50,957,702,1.2669,0.7335,-82.2699999999999,-0.0860
handball,turkey,superlig,1.10,84,84,1.0530,1.0000,4.45,0.0530
handball,turkey,superlig,1.20,163,143,1.1033,0.8773,-6.62,-0.0406
handball,turkey,superlig,1.30,212,180,1.1412,0.8491,-8.68,-0.0409
handball,turkey,superlig,1.40,272,226,1.1873,0.8309,-6.57,-0.0242
handball,turkey,superlig,1.50,314,255,1.2229,0.8121,-6.72,-0.0214
handball,ukraine,superleague,1.10,50,45,1.0420,0.9000,-3.11,-0.0622
handball,ukraine,superleague,1.20,67,62,1.0694,0.9254,-0.56,-0.0084
handball,ukraine,superleague,1.30,84,74,1.1070,0.8810,-2.49,-0.0296
handball,ukraine,superleague,1.40,95,81,1.1356,0.8526,-3.98,-0.0419
handball,ukraine,superleague,1.50,100,85,1.1507,0.8500,-3.24,-0.0324
handball,world,world-championship,1.10,125,115,1.0377,0.9200,-6.17000000000001,-0.0494
handball,world,world-championship,1.20,212,192,1.0873,0.9057,-4.11,-0.0194
handball,world,world-championship,1.30,307,271,1.1397,0.8827,0.230000000000001,0.0007
handball,world,world-championship,1.40,400,340,1.1914,0.8500,1.19999999999999,0.0030
handball,world,world-championship,1.50,465,379,1.2281,0.8151,-7.32,-0.0157
