soccer,china,super-league,1.40,287,222,1.2734,0.7735,-5.53,-0.0193
soccer,china,super-league,1.50,454,351,1.3395,0.7731,14.27,0.0314
soccer,colombia,liga-aguila,1.30,23,15,1.2843,0.6522,-3.86,-0.1678
soccer,colombia,liga-aguila,1.40,129,79,1.3462,0.6124,-22.71,-0.1760
soccer,colombia,liga-aguila,1.50,362,217,1.4149,0.5994,-54.71,-0.1511
soccer,costa-rica,primera-division,1.20,12,6,1.1700,0.5000,-4.86,-0.4050
soccer,costa-rica,primera-division,1.30,71,47,1.2208,0.6620,-13.12,-0.1848
soccer,costa-rica,primera-division,1.40,197,138,1.3068,0.7005,-15.71,-0.0797
soccer,costa-rica,primera-division,1.50,325,226,1.3649,0.6954,-16.53,-0.0509
soccer,croatia,1-hnl,1.10,24,24,1.0800,1.0000,1.92,0.0800
soccer,croatia,1-hnl,1.20,95,85,1.1348,0.8947,1.11000000000001,0.0117
soccer,croatia,1-hnl,1.30,176,158,1.1898,0.8977,11.66,0.0663
soccer,croatia,1-hnl,1.40,274,212,1.2484,0.7737,-13.79,-0.0503
soccer,croatia,1-hnl,1.50,389,289,1.3105,0.7429,-16.88,-0.0434
soccer,cyprus,first-division,1.10,20,20,1.0800,1.0000,1.6,0.0800
soccer,cyprus,first-division,1.20,126,107,1.1533,0.8492,-3.12,-0.0248
soccer,cyprus,first-division,1.30,205,171,1.1926,0.8341,-1.65000000000001,-0.0080
soccer,cyprus,first-division,1.40,335,266,1.2611,0.7940,-2.14999999999999,-0.0064
soccer,cyprus,first-division,1.50,451,324,1.3122,0.7184,-33.55,-0.0744
soccer,czech-republic,1-liga,1.20,90,80,1.1633,0.8889,2.95,0.0328
soccer,czech-republic,1-liga,1.30,165,130,1.2103,0.7879,-9.1,-0.0552
soccer,czech-republic,1-liga,1.40,305,230,1.2754,0.7541,-13.95,-0.0457
soccer,czech-republic,1-liga,1.50,415,295,1.3227,0.7108,-29.3,-0.0706
soccer,denmark,superliga,1.30,8,8,1.2600,1.0000,2.08,0.2600
soccer,denmark,superliga,1.40,72,52,1.3350,0.7222,-2.72,-0.0378
soccer,denmark,superliga,1.50,156,112,1.4013,0.7179,0.519999999999996,0.0033
soccer,dominican-republic,ldf,1.10,2,2,1.0800,1.0000,0.16,0.0800
soccer,dominican-republic,ldf,1.20,6,6,1.1367,1.0000,0.82,0.1367
soccer,dominican-republic,ldf,1.30,10,8,1.2000,0.8000,-0.6,-0.0600
soccer,dominican-republic,ldf,1.40,18,16,1.2756,0.8889,2.36,0.1311
soccer,dominican-republic,ldf,1.50,20,16,1.2920,0.8000,0.36,0.0180
soccer,ecuador,serie-a,1.20,22,22,1.1918,1.0000,4.22,0.1918
soccer,ecuador,serie-a,1.30,102,78,1.2473,0.7647,-4.6,-0.0451
soccer,ecuador,serie-a,1.40,274,196,1.3184,0.7153,-16.1,-0.0588
soccer,ecuador,serie-a,1.50,508,362,1.3783,0.7126,-9.64000000000003,-0.0190
soccer,egypt,premier-league,1.20,4,4,1.1400,1.0000,0.56,0.1400
soccer,egypt,premier-league,1.30,65,54,1.2515,0.8308,2.24,0.0345
soccer,egypt,premier-league,1.40,134,87,1.3109,0.6493,-21.3,-0.1590
soccer,egypt,premier-league,1.50,245,144,1.3746,0.5878,-50.38,-0.2056
soccer,el-salvador,primera-division,1.30,6,6,1.3000,1.0000,1.8,0.3000
soccer,el-salvador,primera-division,1.40,48,22,1.3613,0.4583,-18.12,-0.3775
soccer,el-salvador,primera-division,1.50,133,96,1.4298,0.7218,5.80999999999999,0.0437
soccer,england,premier-league,1.10,8,8,1.1000,1.0000,0.800000000000001,0.1000
soccer,england,premier-league,1.20,152,128,1.1563,0.8421,-4.48000000000001,-0.0295
soccer,england,premier-league,1.30,344,256,1.2109,0.7442,-36,-0.1047
soccer,england,premier-league,1.40,576,408,1.2715,0.7083,-61.2,-0.1063
soccer,england,premier-league,1.50,784,560,1.3200,0.7143,-47.4400000000001,-0.0605
soccer,estonia,meistriliiga,1.10,290,272,1.0556,0.9379,-3.45999999999999,-0.0119
soccer,estonia,meistriliiga,1.20,611,523,1.1057,0.8560,-35.91,-0.0588
soccer,estonia,meistriliiga,1.30,759,632,1.1340,0.8327,-47.95,-0.0632
soccer,estonia,meistriliiga,1.40,863,696,1.1607,0.8065,-65.22,-0.0756
soccer,estonia,meistriliiga,1.50,964,770,1.1918,0.7988,-58.25,-0.0604
soccer,ethiopia,premier-league,1.40,10,10,1.3570,1.0000,3.57,0.3570
soccer,ethiopia,premier-league,1.50,13,10,1.3785,0.7692,0.57,0.0438
soccer,europe,euro,1.20,18,18,1.1733,1.0000,3.12,0.1733
soccer,europe,euro,1.30,31,31,1.1997,1.0000,6.19,0.1997
soccer,europe,euro,1.40,62,56,1.2758,0.9032,9.06,0.1461
soccer,europe,euro,1.50,117,90,1.3611,0.7692,3.41,0.0291
soccer,faroe-islands,premier-league,1.10,18,18,1.0733,1.0000,1.32,0.0733
soccer,faroe-islands,premier-league,1.20,87,84,1.1485,0.9655,9.44,0.1085
soccer,faroe-islands,premier-league,1.30,194,178,1.2095,0.9175,20.8,0.1072
soccer,faroe-islands,premier-league,1.40,320,275,1.2688,0.8594,26.59,0.0831
soccer,faroe-islands,premier-league,1.50,418,347,1.3106,0.8301,33.05,0.0791
soccer,finland,veikkausliiga,1.10,4,4,1.0800,1.0000,0.32,0.0800
soccer,finland,veikkausliiga,1.20,43,35,1.1567,0.8140,-2.74,-0.0637
soccer,finland,veikkausliiga,1.30,113,85,1.2181,0.7522,-10.28,-0.0910
soccer,finland,veikkausliiga,1.40,170,127,1.2651,0.7471,-10.36,-0.0609
soccer,finland,veikkausliiga,1.50,234,168,1.3149,0.7179,-14.97,-0.0640
soccer,france,ligue-1,1.10,8,8,1.0800,1.0000,0.640000000000001,0.0800
soccer,france,ligue-1,1.20,120,104,1.1567,0.8667,-7.32747196252603E-15,0.0000
soccer,france,ligue-1,1.30,200,176,1.2000,0.8800,11.52,0.0576
soccer,france,ligue-1,1.40,352,288,1.2661,0.8182,11.04,0.0314
soccer,france,ligue-1,1.50,520,392,1.3292,0.7538,-4.96,-0.0095
soccer,fyr-of-macedonia,first-league,1.10,20,20,1.0860,1.0000,1.72,0.0860
soccer,fyr-of-macedonia,first-league,1.20,132,120,1.1512,0.9091,5.95999999999999,0.0452
soccer,fyr-of-macedonia,first-league,1.30,300,260,1.2105,0.8667,13.72,0.0457
soccer,fyr-of-macedonia,first-league,1.40,468,372,1.2634,0.7949,-2.44,-0.0052
soccer,fyr-of-macedonia,first-league,1.50,636,488,1.3173,0.7673,-0.439999999999983,-0.0007
soccer,gabon,championnat-d1,1.40,2,2,1.3250,1.0000,0.65,0.3250
soccer,gabon,championnat-d1,1.50,2,2,1.3250,1.0000,0.65,0.3250
soccer,georgia,erovnuli-liga,1.10,23,23,1.0757,1.0000,1.74,0.0757
soccer,georgia,erovnuli-liga,1.20,118,100,1.1374,0.8475,-4.38,-0.0371
soccer,georgia,erovnuli-liga,1.30,184,145,1.1808,0.7880,-13.49,-0.0733
soccer,georgia,erovnuli-liga,1.40,270,203,1.2400,0.7519,-20.6,-0.0763
soccer,georgia,erovnuli-liga,1.50,342,256,1.2858,0.7485,-15.45,-0.0452
soccer,germany,bundesliga,1.10,14,14,1.0900,1.0000,1.26,0.0900
soccer,germany,bundesliga,1.20,63,56,1.1500,0.8889,1.19,0.0189
soccer,germany,bundesliga,1.30,189,154,1.2211,0.8148,-2.03000000000001,-0.0107
soccer,germany,bundesliga,1.40,350,273,1.2894,0.7800,-0.070000000000016,-0.0002
soccer,germany,bundesliga,1.50,532,392,1.3474,0.7368,-8.19000000000002,-0.0154
soccer,ghana,premier-league,1.20,1,1,1.2000,1.0000,0.2,0.2000
soccer,ghana,premier-league,1.30,33,20,1.2552,0.6061,-7.88,-0.2388
soccer,ghana,premier-league,1.40,156,100,1.3384,0.6410,-22.34,-0.1432
soccer,ghana,premier-league,1.50,263,160,1.3896,0.6084,-41.34,-0.1572
soccer,gibraltar,premier-division,1.10,75,65,1.0432,0.8667,-7.47,-0.0996
soccer,gibraltar,premier-division,1.20,123,105,1.0872,0.8537,-9.2,-0.0748
soccer,gibraltar,premier-division,1.30,145,120,1.1111,0.8276,-12.39,-0.0854
soccer,gibraltar,premier-division,1.40,180,141,1.1601,0.7833,-18.59,-0.1033
soccer,gibraltar,premier-division,1.50,202,153,1.1919,0.7574,-23.34,-0.1155
soccer,greece,super-league,1.10,63,63,1.0689,1.0000,4.34,0.0689
soccer,greece,super-league,1.20,154,148,1.1220,0.9610,11.89,0.0772
soccer,greece,super-league,1.30,286,261,1.1827,0.9126,21.6,0.0755
soccer,greece,super-league,1.40,460,399,1.2469,0.8674,33.91,0.0737
soccer,greece,super-league,1.50,709,556,1.3218,0.7842,13.6200000000001,0.0192
soccer,guatemala,liga-nacional,1.20,24,24,1.1675,1.0000,4.02,0.1675
soccer,guatemala,liga-nacional,1.30,72,66,1.2392,0.9167,9.54,0.1325
soccer,guatemala,liga-nacional,1.40,324,252,1.3393,0.7778,11.16,0.0344
soccer,guatemala,liga-nacional,1.50,588,402,1.3924,0.6837,-34.32,-0.0584
soccer,haiti,championnat-national,1.40,1,1,1.4000,1.0000,0.4,0.4000
soccer,haiti,championnat-national,1.50,3,1,1.4667,0.3333,-1.6,-0.5333
soccer,honduras,liga-nacional,1.20,4,4,1.1500,1.0000,0.6,0.1500
soccer,honduras,liga-nacional,1.30,14,14,1.2429,1.0000,3.4,0.2429
soccer,honduras,liga-nacional,1.40,40,30,1.3180,0.7500,-0.880000000000001,-0.0220
soccer,honduras,liga-nacional,1.50,116,74,1.4090,0.6379,-13.08,-0.1128
soccer,hong-kong,premier-league,1.10,21,19,1.0767,0.9048,-0.569999999999999,-0.0271
soccer,hong-kong,premier-league,1.20,111,85,1.1453,0.7658,-13.85,-0.1248
soccer,hong-kong,premier-league,1.30,156,123,1.1768,0.7885,-11.22,-0.0719
soccer,hong-kong,premier-league,1.40,239,171,1.2405,0.7155,-29.08,-0.1217
soccer,hong-kong,premier-league,1.50,308,217,1.2901,0.7045,-30.79,-0.1000
soccer,hungary,otp-bank-liga,1.20,30,30,1.1700,1.0000,5.1,0.1700
soccer,hungary,otp-bank-liga,1.30,151,118,1.2353,0.7815,-5.91,-0.0391
soccer,hungary,otp-bank-liga,1.40,261,200,1.2867,0.7663,-4.49999999999999,-0.0172
soccer,hungary,otp-bank-liga,1.50,374,281,1.3360,0.7513,-0.649999999999996,-0.0017
soccer,iceland,pepsideild,1.20,9,6,1.1867,0.6667,-1.86,-0.2067
soccer,iceland,pepsideild,1.30,54,43,1.2539,0.7963,-0.03,-0.0006
soccer,iceland,pepsideild,1.40,123,98,1.3146,0.7967,5.80000000000001,0.0472
soccer,iceland,pepsideild,1.50,228,166,1.3769,0.7281,-1.01,-0.0044
soccer,india,isl,1.20,2,0,1.1900,0.0000,-2,-1.0000
soccer,india,isl,1.30,2,0,1.1900,0.0000,-2,-1.0000
soccer,india,isl,1.40,4,2,1.2800,0.5000,-1.26,-0.3150
soccer,india,isl,1.50,12,4,1.4000,0.3333,-6.44,-0.5367
soccer,indonesia,liga-1,1.10,7,7,1.0600,1.0000,0.42,0.0600
soccer,indonesia,liga-1,1.20,70,66,1.1621,0.9429,6.59,0.0941
soccer,indonesia,liga-1,1.30,235,193,1.2224,0.8213,0.109999999999991,0.0005
soccer,indonesia,liga-1,1.40,412,311,1.2808,0.7549,-17,-0.0413
soccer,indonesia,liga-1,1.50,561,438,1.3252,0.7807,18.15,0.0324
soccer,iran,persian-gulf-pro-league,1.20,12,5,1.1317,0.4167,-6.4,-0.5333
soccer,iran,persian-gulf-pro-league,1.30,52,40,1.2258,0.7692,-2.44,-0.0469
soccer,iran,persian-gulf-pro-league,1.40,142,112,1.3052,0.7887,5.41000000000001,0.0381
soccer,iran,persian-gulf-pro-league,1.50,233,174,1.3642,0.7468,4.70000000000003,0.0202
soccer,iraq,super-league,1.20,15,15,1.1887,1.0000,2.83,0.1887
soccer,iraq,super-league,1.30,38,33,1.2361,0.8684,2.47,0.0650
soccer,iraq,super-league,1.40,80,66,1.3040,0.8250,5.4,0.0675
soccer,iraq,super-league,1.50,137,109,1.3742,0.7956,11.92,0.0870
soccer,ireland,premier-division,1.10,21,21,1.0557,1.0000,1.17,0.0557
soccer,ireland,premier-division,1.20,99,91,1.1371,0.9192,4.40999999999999,0.0445
soccer,ireland,premier-division,1.30,253,201,1.2102,0.7945,-11.99,-0.0474
soccer,ireland,premier-division,1.40,369,303,1.2565,0.8211,10.54,0.0286
soccer,ireland,premier-division,1.50,510,382,1.3118,0.7490,-15.48,-0.0304
soccer,israel,ligat-ha-al,1.20,10,5,1.1850,0.5000,-4.15,-0.4150
soccer,israel,ligat-ha-al,1.30,54,38,1.2411,0.7037,-6.76,-0.1252
soccer,israel,ligat-ha-al,1.40,122,90,1.3043,0.7377,-3.88,-0.0318
soccer,israel,ligat-ha-al,1.50,233,163,1.3745,0.6996,-8.85,-0.0380
soccer,italy,serie-a,1.10,16,16,1.0650,1.0000,1.04,0.0650
soccer,italy,serie-a,1.20,144,136,1.1617,0.9444,14.24,0.0989
soccer,italy,serie-a,1.30,360,328,1.2196,0.9111,39.84,0.1107
soccer,italy,serie-a,1.40,584,512,1.2688,0.8767,63.4400000000001,0.1086
soccer,italy,serie-a,1.50,760,632,1.3113,0.8316,61.68,0.0812
soccer,ivory-coast,ligue-1,1.30,5,5,1.2720,1.0000,1.36,0.2720
soccer,ivory-coast,ligue-1,1.40,10,8,1.3200,0.8000,0.44,0.0440
soccer,ivory-coast,ligue-1,1.50,21,17,1.4071,0.8095,2.79,0.1329
soccer,jamaica,premier-league,1.40,10,4,1.3640,0.4000,-4.64,-0.4640
soccer,jamaica,premier-league,1.50,14,8,1.3886,0.5714,-2.84,-0.2029
soccer,japan,j-league,1.20,28,21,1.1525,0.7500,-3.85,-0.1375
soccer,japan,j-league,1.30,88,81,1.2295,0.9205,12.08,0.1373
soccer,japan,j-league,1.40,148,127,1.2826,0.8581,14.31,0.0967
soccer,japan,j-league,1.50,265,191,1.3578,0.7208,-10.14,-0.0383
soccer,jordan,premier-league,1.10,3,3,1.1000,1.0000,0.3,0.1000
soccer,jordan,premier-league,1.20,6,6,1.1500,1.0000,0.9,0.1500
soccer,jordan,premier-league,1.30,33,24,1.2418,0.7273,-3.33,-0.1009
soccer,jordan,premier-league,1.40,60,42,1.2895,0.7000,-6.21,-0.1035
soccer,jordan,premier-league,1.50,135,84,1.3842,0.6222,-20.07,-0.1487
soccer,kazakhstan,premier-league,1.10,6,6,1.0900,1.0000,0.54,0.0900
soccer,kazakhstan,premier-league,1.20,104,89,1.1628,0.8558,-0.730000000000005,-0.0070
soccer,kazakhstan,premier-league,1.30,195,164,1.2051,0.8410,2.20999999999999,0.0113
soccer,kazakhstan,premier-league,1.40,310,263,1.2611,0.8484,21.69,0.0700
soccer,kazakhstan,premier-league,1.50,407,322,1.3082,0.7912,10.56,0.0259
soccer,kenya,premier-league,1.20,4,4,1.1850,1.0000,0.74,0.1850
soccer,kenya,premier-league,1.30,17,15,1.2341,0.8824,1.38,0.0812
soccer,kenya,premier-league,1.40,27,19,1.2815,0.7037,-3.02,-0.1119
soccer,kenya,premier-league,1.50,32,20,1.3138,0.6250,-6.52,-0.2038
soccer,kosovo,superliga,1.10,1,1,1.0600,1.0000,0.0600000000000001,0.0600
soccer,kosovo,superliga,1.20,3,3,1.1433,1.0000,0.43,0.1433
soccer,kosovo,superliga,1.30,5,5,1.1760,1.0000,0.88,0.1760
soccer,kosovo,superliga,1.40,5,5,1.1760,1.0000,0.88,0.1760
soccer,kosovo,superliga,1.50,6,6,1.2200,1.0000,1.32,0.2200
soccer,kuwait,premier-league,1.10,29,20,1.0707,0.6897,-7.51,-0.2590
soccer,kuwait,premier-league,1.20,146,124,1.1412,0.8493,-4.08,-0.0279
soccer,kuwait,premier-league,1.30,244,214,1.1859,0.8770,10.51,0.0431
soccer,kuwait,premier-league,1.40,330,280,1.2309,0.8485,14.02,0.0425
soccer,kuwait,premier-league,1.50,432,348,1.2828,0.8056,10.5,0.0243
soccer,kyrgyzstan,top-liga,1.10,1,1,1.1000,1.0000,0.1,0.1000
soccer,kyrgyzstan,top-liga,1.20,2,2,1.1500,1.0000,0.3,0.1500
soccer,kyrgyzstan,top-liga,1.30,2,2,1.1500,1.0000,0.3,0.1500
soccer,kyrgyzstan,top-liga,1.40,2,2,1.1500,1.0000,0.3,0.1500
soccer,kyrgyzstan,top-liga,1.50,2,2,1.1500,1.0000,0.3,0.1500
soccer,latvia,synottip-virsliga,1.10,146,140,1.0673,0.9589,3.43000000000001,0.0235
soccer,latvia,synottip-virsliga,1.20,326,286,1.1166,0.8773,-7.52000000000001,-0.0231
soccer,latvia,synottip-virsliga,1.30,447,381,1.1538,0.8523,-9.65999999999993,-0.0216
soccer,latvia,synottip-virsliga,1.40,554,448,1.1917,0.8087,-26.1,-0.0471
soccer,latvia,synottip-virsliga,1.50,634,499,1.2250,0.7871,-31.46,-0.0496
soccer,lebanon,premier-league,1.10,1,1,1.0700,1.0000,0.0700000000000001,0.0700
soccer,lebanon,premier-league,1.20,9,8,1.1667,0.8889,0.32,0.0356
soccer,lebanon,premier-league,1.30,31,25,1.2271,0.8065,-0.510000000000001,-0.0165
soccer,lebanon,premier-league,1.40,48,37,1.2794,0.7708,-1,-0.0208
soccer,lebanon,premier-league,1.50,81,59,1.3548,0.7284,-1.7,-0.0210
soccer,lithuania,a-lyga,1.10,171,162,1.0658,0.9474,1.67000000000001,0.0098
soccer,lithuania,a-lyga,1.20,370,328,1.1123,0.8865,-6.05,-0.0164
soccer,lithuania,a-lyga,1.30,577,496,1.1620,0.8596,-2.98999999999999,-0.0052
soccer,lithuania,a-lyga,1.40,716,602,1.1992,0.8408,1.4,0.0020
soccer,lithuania,a-lyga,1.50,821,665,1.2317,0.8100,-11.81,-0.0144
soccer,luxembourg,national-division,1.10,28,24,1.0800,0.8571,-2.16,-0.0771
soccer,luxembourg,national-division,1.20,99,87,1.1277,0.8788,-0.8,-0.0081
soccer,luxembourg,national-division,1.30,171,151,1.1839,0.8830,7.72,0.0451
soccer,luxembourg,national-division,1.40,271,217,1.2515,0.8007,-1.8,-0.0066
soccer,luxembourg,national-division,1.50,354,256,1.2996,0.7232,-27.86,-0.0787
soccer,malawi,super-league,1.20,2,2,1.1750,1.0000,0.35,0.1750
soccer,malawi,super-league,1.30,4,4,1.2275,1.0000,0.91,0.2275
soccer,malawi,super-league,1.40,5,4,1.2480,0.8000,-0.0900000000000001,-0.0180
soccer,malawi,super-league,1.50,7,6,1.2943,0.8571,0.73,0.1043
soccer,malaysia,super-league,1.10,18,16,1.0700,0.8889,-0.899999999999999,-0.0500
soccer,malaysia,super-league,1.20,76,67,1.1388,0.8816,0.249999999999999,0.0033
soccer,malaysia,super-league,1.30,157,131,1.1991,0.8344,-0.66,-0.0042
soccer,malaysia,super-league,1.40,230,179,1.2510,0.7783,-8.15000000000001,-0.0354
soccer,malaysia,super-league,1.50,352,253,1.3216,0.7188,-22.59,-0.0642
soccer,maldives,male-league,1.20,2,2,1.1850,1.0000,0.37,0.1850
soccer,maldives,male-league,1.30,4,4,1.2100,1.0000,0.84,0.2100
soccer,maldives,male-league,1.40,8,7,1.2888,0.8750,0.91,0.1138
soccer,maldives,male-league,1.50,9,8,1.3122,0.8889,1.41,0.1567
