Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly
hockey,sweden,division-1-b,1.50,47,1.3977,0.6170,-0.1353,-0.3461
hockey,sweden,division-1-c,1.30,39,1.1008,0.7692,-0.1715,-1.5208
hockey,sweden,division-1-d,1.30,60,1.1490,0.6000,-0.3085,-2.0846
hockey,sweden,division-1-d,1.50,60,1.3895,0.6500,-0.1025,-0.2486
hockey,sweden,division-1-e,1.30,54,1.2128,0.6111,-0.2761,-1.2166
hockey,sweden,division-1-e,1.50,66,1.3973,0.5455,-0.2359,-0.5987
hockey,sweden,division-1-f,1.30,62,1.1747,0.8226,-0.0382,-0.1931
hockey,sweden,division-1-norra,1.30,24,1.2025,0.7500,-0.0925,-0.4846
hockey,sweden,hockeyallsvenskan,1.50,108,1.4083,0.5833,-0.1725,-0.4371
hockey,sweden,hockeyettan-norra,1.30,40,1.2335,0.7000,-0.1400,-0.5848
hockey,sweden,hockeyettan-ostra,1.30,24,1.1950,0.7500,-0.1025,-0.5321
hockey,sweden,hockeyettan-sodra,1.30,30,1.2040,0.8000,-0.0340,-0.1804
hockey,sweden,hockeyettan-sodra,1.50,25,1.4832,0.5200,-0.2272,-0.4734
hockey,sweden,hockeyettan-vastra,1.30,45,1.1818,0.7111,-0.1480,-0.8781
hockey,sweden,hockeyettan-vastra,1.50,37,1.4168,0.3514,-0.5043,-1.2051
hockey,switzerland,swiss-cup,1.30,31,1.1074,0.8710,-0.0368,-0.3302
hockey,ukraine,extra-league,1.30,67,1.1467,0.7761,-0.1167,-0.7498
hockey,ukraine,extra-league,1.50,27,1.3874,0.5185,-0.2844,-0.7243
hockey,united-kingdom,elite-league,1.30,67,1.2096,0.7463,-0.1003,-0.4646
hockey,united-kingdom,elite-league,1.50,69,1.3896,0.5942,-0.1761,-0.4475
hockey,usa,ushl,1.50,20,1.3950,0.0000,-1.0000,-2.5316
hockey,world,club-friendly,1.30,90,1.2184,0.7556,-0.0883,-0.3635
hockey,world,friendly-international-women,1.50,33,1.3909,0.6061,-0.1633,-0.4017
hockey,world,friendly-international,1.30,162,1.1627,0.8025,-0.0630,-0.4115
hockey,world,olympic-games,1.30,22,1.1245,0.6364,-0.3027,-2.2833
hockey,world,wch-ib,1.30,29,1.1559,0.8621,-0.0014,-0.0229
hockey,world,wch-u18,1.30,55,1.1051,0.8727,-0.0465,-0.3383
hockey,world,wch-u20,1.30,55,1.0996,0.8545,-0.0665,-0.6053
hockey,world,world-championship,1.30,153,1.1475,0.8497,-0.0308,-0.1698
hockey,world,world-championship,1.50,47,1.4055,0.6809,-0.0489,-0.1061
rugby-league,australia,intrust-super-cup,1.50,128,1.3982,0.6641,-0.0706,-0.1796
rugby-league,australia,intrust-super-premiership,1.50,95,1.4121,0.4947,-0.3112,-0.7313
rugby-league,australia,nrl,1.30,126,1.2171,0.8175,-0.0080,-0.0235
rugby-league,australia,nrl,1.50,210,1.4198,0.5000,-0.2918,-0.6910
rugby-league,england,championship,1.30,196,1.1476,0.7959,-0.0890,-0.5872
rugby-league,england,league-1,1.30,174,1.1126,0.8276,-0.0910,-0.7038
rugby-league,england,league-1,1.50,39,1.4179,0.5128,-0.2826,-0.6528
rugby-league,england,super-league,1.30,228,1.1647,0.7368,-0.1477,-0.8606
rugby-league,england,super-league,1.50,156,1.4005,0.6923,-0.0282,-0.0759
rugby-league,europe,challenge-cup,1.30,75,1.0963,0.8133,-0.1283,-1.1257
rugby-league,europe,challenge-cup,1.50,28,1.4214,0.5714,-0.1861,-0.4455
rugby-union,australia,shute-shield,1.50,32,1.4281,0.3438,-0.5050,-1.1891
rugby-union,england,aviva-premiership-rugby,1.50,141,1.4164,0.7021,-0.0026,-0.0133
rugby-union,england,greene-king-ipa-championship,1.30,66,1.1695,0.7727,-0.0873,-0.5678
rugby-union,europe,european-rugby-champions-cup,1.30,90,1.1344,0.8667,-0.0251,-0.1251
rugby-union,europe,european-rugby-champions-cup,1.50,68,1.3932,0.6471,-0.0994,-0.2505
rugby-union,europe,guinness-pro12,1.30,99,1.1621,0.7879,-0.0915,-0.5205
rugby-union,europe,guinness-pro12,1.50,122,1.4232,0.6721,-0.0535,-0.1026
rugby-union,france,top-14,1.30,68,1.1835,0.8235,-0.0353,-0.1380
rugby-union,france,top-14,1.50,72,1.3911,0.4444,-0.3867,-0.9760
rugby-union,italy,eccellenza,1.30,150,1.1544,0.8600,-0.0165,-0.0467
rugby-union,italy,eccellenza,1.50,101,1.4084,0.5644,-0.2127,-0.5023
rugby-union,new-zealand,mitre-10-cup,1.30,50,1.1860,0.7200,-0.1480,-0.7854
rugby-union,new-zealand,mitre-10-cup,1.50,52,1.4000,0.5769,-0.1938,-0.4808
rugby-union,south-africa,currie-cup,1.30,82,1.1327,0.8415,-0.0561,-0.3534
rugby-union,south-africa,currie-cup,1.50,41,1.4098,0.5122,-0.2859,-0.6783
rugby-union,world,friendly-international,1.30,86,1.1152,0.8488,-0.0595,-0.4630
rugby-union,world,friendly-international,1.50,26,1.3688,0.5000,-0.3173,-0.8556
rugby-union,world,seven-s-world-series-england,1.30,25,1.1908,0.6400,-0.2568,-1.2468
rugby-union,world,seven-s-world-series-hong-kong,1.50,20,1.4150,0.5000,-0.3020,-0.7048
rugby-union,world,seven-s-world-series-usa,1.30,21,1.1576,0.8571,-0.0167,-0.0492
rugby-union,world,super-rugby,1.30,114,1.1704,0.7105,-0.1675,-0.9879
rugby-union,world,super-rugby,1.50,103,1.4087,0.6602,-0.0646,-0.1712
soccer,armenia,premier-league,1.50,56,1.4184,0.6429,-0.0813,-0.2107
soccer,asia,afc-championship-u19,1.30,28,1.1707,0.7857,-0.0907,-0.4695
soccer,australia,brisbane-premier-league,1.30,109,1.1786,0.7982,-0.0578,-0.3318
soccer,australia,capital-territory,1.50,26,1.4104,0.6154,-0.1300,-0.3218
soccer,australia,northern-nsw,1.50,37,1.4149,0.7027,-0.0186,-0.0139
soccer,australia,npl-nsw,1.50,56,1.4204,0.5714,-0.1871,-0.4481
soccer,australia,npl-queensland,1.50,70,1.3889,0.6714,-0.0621,-0.1735
soccer,australia,npl-south-australian,1.50,56,1.4318,0.4821,-0.3084,-0.7172
soccer,australia,npl-tasmania,1.30,74,1.1097,0.8919,-0.0143,-0.0933
soccer,australia,npl-tasmania,1.50,32,1.3831,0.5625,-0.2163,-0.5794
soccer,australia,npl-victoria,1.30,57,1.2053,0.8246,-0.0074,-0.0301
soccer,australia,w-league,1.30,36,1.1944,0.8056,-0.0472,-0.1944
soccer,australia,w-league,1.50,25,1.4188,0.5200,-0.2556,-0.6261
soccer,austria,ofb-cup,1.30,268,1.1640,0.8284,-0.0413,-0.2180
soccer,austria,ofb-cup,1.50,164,1.4050,0.6951,-0.0237,-0.0577
soccer,austria,regionalliga-central,1.50,86,1.4314,0.5930,-0.1564,-0.3504
soccer,austria,regionalliga-east,1.50,69,1.4159,0.5652,-0.2109,-0.4801
soccer,azerbaijan,premier-league,1.50,56,1.4286,0.6250,-0.0998,-0.2500
soccer,bahrain,bahrain-cup,1.30,31,1.2110,0.6452,-0.2145,-1.0368
soccer,bahrain,bahrain-cup,1.50,22,1.4100,0.4545,-0.3591,-0.8758
soccer,belarus,belarusian-cup,1.30,54,1.1785,0.7407,-0.1330,-0.7115
soccer,belarus,belarusian-cup,1.50,41,1.3978,0.7073,-0.0122,-0.0284
soccer,belarus,vysshaya-liga,1.30,41,1.2429,0.6829,-0.1546,-0.6223
soccer,belgium,belgian-cup,1.50,22,1.4177,0.4545,-0.3645,-0.8512
soccer,belgium,jupiler-league,1.50,72,1.4192,0.5556,-0.2206,-0.5047
soccer,belgium,proximus-league,1.30,52,1.1348,0.5577,-0.3763,-2.7233
soccer,belgium,proximus-league,1.50,49,1.4367,0.6939,-0.0035,-0.0071
soccer,belgium,second-amateur-division-group-vfv-a,1.30,20,1.2000,0.6500,-0.2025,-1.1000
soccer,belgium,second-amateur-division-group-vfv-a,1.50,38,1.4011,0.5000,-0.2879,-0.7467
soccer,belgium,second-amateur-division-group-vfv-b,1.50,37,1.4600,0.3243,-0.5168,-1.1445
soccer,belgium,super-league-women,1.30,46,1.1148,0.8696,-0.0365,-0.2668
soccer,bolivia,liga-de-futbol-prof,1.50,22,1.4645,0.4545,-0.3455,-0.7196
soccer,brazil,campeonato-carioca,1.50,87,1.4209,0.6437,-0.0939,-0.2029
soccer,brazil,campeonato-paulista,1.50,55,1.4442,0.6727,-0.0364,-0.0641
soccer,brazil,copa-do-brasil,1.50,45,1.4158,0.6667,-0.0704,-0.1350
soccer,brazil,serie-b,1.50,48,1.3867,0.5000,-0.3217,-0.7931
soccer,bulgaria,bulgarian-cup,1.30,74,1.1561,0.7838,-0.0955,-0.6015
soccer,bulgaria,bulgarian-cup,1.50,36,1.4175,0.6111,-0.1347,-0.3204
soccer,bulgaria,parva-liga,1.30,176,1.1875,0.8068,-0.0463,-0.2235
soccer,canada,csl,1.50,103,1.4080,0.5825,-0.1892,-0.4408
soccer,chile,primera-division,1.30,23,1.2661,0.6957,-0.1174,-0.4481
soccer,china,fa-cup,1.30,68,1.2121,0.8088,-0.0175,-0.0927
soccer,china,jia-league,1.30,37,1.1843,0.7568,-0.1262,-0.5629
soccer,china,jia-league,1.50,115,1.4290,0.6087,-0.1273,-0.3033
soccer,croatia,1-hnl,1.50,104,1.4074,0.6442,-0.0890,-0.2290
soccer,croatia,croatian-cup,1.30,89,1.1473,0.8652,-0.0128,-0.0502
soccer,cyprus,cyprus-cup,1.30,34,1.1885,0.8235,-0.0218,-0.1125
soccer,cyprus,first-division,1.50,116,1.4147,0.6897,-0.0265,-0.0586
soccer,czech-republic,1-liga,1.30,20,1.2150,0.7500,-0.1100,-0.4128
soccer,czech-republic,1-liga,1.50,35,1.4300,0.5714,-0.1843,-0.4252
soccer,czech-republic,division-2,1.50,26,1.4077,0.4231,-0.4000,-0.9920
soccer,czech-republic,first-league-women,1.30,29,1.0690,0.8276,-0.1241,-1.6724
soccer,czech-republic,mol-cup,1.30,216,1.1656,0.8287,-0.0388,-0.2057
soccer,czech-republic,msfl,1.50,33,1.4388,0.6667,-0.0400,-0.0930
soccer,denmark,1st-division,1.30,28,1.2696,0.7143,-0.0946,-0.3453
soccer,denmark,2nd-division-group-1,1.50,25,1.4160,0.6000,-0.1720,-0.3615
soccer,denmark,2nd-division-group-2,1.50,25,1.4160,0.6000,-0.1720,-0.3615
soccer,denmark,2nd-division-group-3,1.50,25,1.4160,0.6000,-0.1720,-0.3615
soccer,denmark,2nd-division-west,1.30,26,1.2554,0.7692,-0.0288,-0.1344
soccer,denmark,landspokal-cup,1.50,181,1.3990,0.6243,-0.1302,-0.3173
soccer,egypt,premier-league,1.30,23,1.2743,0.5217,-0.3391,-1.2215
soccer,egypt,premier-league,1.50,41,1.4402,0.6341,-0.0912,-0.1969
soccer,england,bostik-league,1.50,78,1.4137,0.4615,-0.3331,-0.8400
soccer,england,carabao-cup,1.30,20,1.2650,0.6000,-0.2450,-0.9094
soccer,england,carabao-cup,1.50,67,1.4212,0.6716,-0.0457,-0.1079
soccer,england,fa-cup,1.30,168,1.2360,0.6369,-0.2180,-0.9016
soccer,england,northern-premier-league,1.30,32,1.2144,0.6875,-0.1888,-0.7702
soccer,england,premier-league-u21,1.50,34,1.4374,0.6765,-0.0353,-0.0633
soccer,england,premier-league,1.50,128,1.4313,0.6250,-0.1119,-0.2446
soccer,england,vanarama-national-league-north,1.50,87,1.4214,0.6782,-0.0375,-0.0856
soccer,england,vanarama-national-league-south,1.30,30,1.2100,0.6667,-0.2233,-0.9206
soccer,england,vanarama-national-league-south,1.50,93,1.4257,0.5914,-0.1463,-0.3684
soccer,england,vanarama-national-league,1.50,80,1.4024,0.3125,-0.5766,-1.3961
soccer,england,wsl-1-women,1.30,27,1.1659,0.8519,-0.0159,-0.0410
soccer,estonia,esiliiga,1.30,55,1.2036,0.7455,-0.1002,-0.5045
soccer,estonia,esiliiga,1.50,95,1.3874,0.5368,-0.2521,-0.6588
soccer,estonia,meistriliiga,1.30,407,1.1433,0.8575,-0.0257,-0.1370
soccer,europe,bene-league-women,1.30,78,1.1376,0.7436,-0.1601,-1.1203
soccer,europe,champions-league-women,1.30,123,1.1390,0.8293,-0.0541,-0.3988
soccer,europe,champions-league-women,1.50,51,1.4051,0.5882,-0.1712,-0.4282
soccer,europe,champions-league,1.50,64,1.3917,0.6094,-0.1661,-0.3878
soccer,europe,euro-u17-women,1.30,75,1.1633,0.8133,-0.0560,-0.3295
soccer,europe,euro-u19-women,1.30,136,1.1357,0.8676,-0.0147,-0.1074
soccer,europe,euro-u19,1.30,61,1.2182,0.8033,-0.0203,-0.0983
soccer,europe,euro-u21,1.30,54,1.1767,0.7222,-0.1644,-0.8501
soccer,europe,euro-women,1.30,52,1.1298,0.7115,-0.1885,-1.5107
soccer,europe,euro,1.50,32,1.4200,0.6875,-0.0378,-0.0565
soccer,europe,uefa-youth-league,1.30,42,1.1919,0.8333,-0.0129,-0.0352
soccer,faroe-islands,premier-league,1.50,91,1.3982,0.6923,-0.0359,-0.0803
soccer,finland,kakkonen-group-a,1.50,25,1.4392,0.5600,-0.1856,-0.4418
soccer,finland,kakkonen-group-c,1.50,26,1.3981,0.4231,-0.4188,-1.0262
soccer,finland,kakkonen-north,1.50,36,1.3967,0.5000,-0.3117,-0.7605
soccer,finland,kakkonen-west,1.30,30,1.2340,0.7000,-0.1420,-0.5821
soccer,finland,suomen-cup,1.30,208,1.1651,0.8558,-0.0102,-0.0176
soccer,finland,suomen-cup,1.50,121,1.4041,0.6446,-0.0933,-0.2347
soccer,finland,ykkonen,1.30,29,1.2300,0.7241,-0.1259,-0.4753
soccer,finland,ykkonen,1.50,31,1.4052,0.4516,-0.3648,-0.9019
soccer,france,coupe-de-france,1.30,232,1.1881,0.7716,-0.0900,-0.4429
soccer,france,coupe-de-france,1.50,207,1.4013,0.6329,-0.1200,-0.2822
soccer,france,division-1-women,1.30,81,1.1280,0.8765,-0.0169,-0.0878
soccer,france,ligue-1,1.50,56,1.4371,0.5714,-0.1929,-0.4090
soccer,fyr-of-macedonia,first-league,1.50,103,1.4150,0.6602,-0.0625,-0.1587
soccer,georgia,erovnuli-liga,1.30,42,1.2333,0.7857,-0.0338,-0.1327
soccer,germany,bundesliga-women,1.30,180,1.1537,0.8000,-0.0833,-0.5015
soccer,germany,bundesliga,1.50,122,1.4218,0.6557,-0.0808,-0.1604
soccer,germany,dfb-pokal-women,1.30,35,1.1394,0.8286,-0.0589,-0.4009
soccer,germany,dfb-pokal,1.30,229,1.1410,0.8603,-0.0244,-0.1311
soccer,germany,dfb-pokal,1.50,145,1.4208,0.5310,-0.2459,-0.5834
soccer,germany,junioren-bundesliga-north,1.30,68,1.2041,0.8235,-0.0171,-0.0410
soccer,germany,junioren-bundesliga-north,1.50,64,1.4175,0.5625,-0.2069,-0.4854
soccer,germany,junioren-bundesliga-south,1.50,69,1.4186,0.5942,-0.1542,-0.3753
soccer,germany,junioren-bundesliga-west,1.30,62,1.1798,0.6129,-0.2821,-1.5396
soccer,germany,oberliga-baden-wurttemberg,1.30,20,1.2665,0.6500,-0.1885,-0.6633
soccer,germany,oberliga-bayern-nord,1.50,52,1.4213,0.6346,-0.0958,-0.2326
soccer,germany,oberliga-bayern-sud,1.50,20,1.3860,0.6500,-0.1250,-0.2567
soccer,germany,oberliga-hessen,1.50,87,1.4199,0.5287,-0.2564,-0.5936
soccer,germany,oberliga-mittelrhein,1.30,20,1.1750,0.5000,-0.4625,-2.3571
soccer,germany,oberliga-mittelrhein,1.50,65,1.4285,0.5385,-0.2400,-0.5387
soccer,germany,oberliga-niederrhein,1.30,37,1.2530,0.4054,-0.4846,-1.9450
soccer,germany,oberliga-nofv-nord,1.30,35,1.1643,0.8571,-0.0100,-0.0124
soccer,germany,oberliga-nofv-nord,1.50,75,1.3907,0.6667,-0.0740,-0.1866
soccer,germany,oberliga-nofv-sud,1.30,64,1.1988,0.6875,-0.1833,-0.8848
soccer,germany,oberliga-rheinland-pfalz-saar,1.30,20,1.2190,0.7000,-0.1530,-0.6699
soccer,germany,oberliga-rheinland-pfalz-saar,1.50,33,1.4118,0.3939,-0.4348,-1.0777
soccer,germany,oberliga-schleswig-holstein,1.30,66,1.2392,0.6970,-0.1365,-0.5697
soccer,germany,oberliga-westfalen,1.30,32,1.2678,0.5938,-0.2584,-0.9232
soccer,germany,regionalliga-bayern,1.50,37,1.4038,0.5676,-0.2168,-0.5034
soccer,germany,regionalliga-nordost,1.50,47,1.4138,0.5957,-0.1719,-0.3811
soccer,germany,regionalliga-north,1.50,108,1.4188,0.6759,-0.0446,-0.0979
soccer,germany,regionalliga-west,1.50,64,1.3958,0.5625,-0.2308,-0.5429
soccer,gibraltar,premier-division,1.50,33,1.3836,0.5152,-0.2897,-0.7487
soccer,greece,division-c-group-a,1.50,21,1.3800,0.7143,-0.0086,-0.0376
soccer,greece,division-c-group-d,1.50,21,1.3719,0.4762,-0.3429,-0.9323
soccer,greece,football-league,1.50,122,1.4016,0.6475,-0.0920,-0.2302
soccer,greece,greek-cup,1.50,64,1.4130,0.5469,-0.2300,-0.5504
soccer,hong-kong,premier-league,1.30,47,1.1853,0.8085,-0.0462,-0.2248
soccer,hong-kong,premier-league,1.50,67,1.4042,0.5373,-0.2460,-0.6074
soccer,hungary,hungarian-cup,1.30,125,1.1690,0.7680,-0.1109,-0.6045
soccer,hungary,league-cup,1.50,33,1.4173,0.5758,-0.1800,-0.4409
soccer,hungary,otp-bank-liga,1.30,30,1.2433,0.6667,-0.1700,-0.7032
soccer,iceland,division-2,1.30,31,1.2300,0.6452,-0.2239,-0.8976
soccer,iceland,division-2,1.50,35,1.4323,0.5143,-0.2746,-0.6093
soccer,iceland,inkasso-deildin,1.30,30,1.2190,0.8000,-0.0370,-0.1132
soccer,iceland,league-cup,1.50,49,1.4233,0.6735,-0.0482,-0.0980
soccer,india,i-league,1.50,27,1.4156,0.5926,-0.1807,-0.3878
soccer,indonesia,liga-1,1.30,22,1.2409,0.7727,-0.0364,-0.1707
soccer,ireland,fai-cup,1.50,38,1.4082,0.6842,-0.0347,-0.0895
soccer,ireland,premier-division,1.30,67,1.2276,0.7463,-0.0887,-0.3685
soccer,ireland,premier-division,1.50,108,1.4198,0.6204,-0.1256,-0.2839
soccer,israel,ligat-ha-al,1.30,28,1.2129,0.6071,-0.2625,-1.2385
soccer,israel,ligat-ha-al,1.50,60,1.4152,0.6000,-0.1570,-0.3635
soccer,israel,state-cup,1.50,25,1.4080,0.5200,-0.2604,-0.6565
soccer,italy,lega-pro-c1-a,1.50,32,1.4166,0.4063,-0.4072,-1.0191
soccer,italy,lega-pro-c1-b,1.50,25,1.4612,0.4400,-0.3704,-0.7742
soccer,italy,lega-pro-group-c,1.50,38,1.4103,0.3947,-0.4432,-1.0806
soccer,italy,serie-b,1.30,109,1.2023,0.8257,-0.0202,-0.0360
soccer,italy,serie-b,1.50,129,1.4333,0.6124,-0.1225,-0.2821
soccer,japan,j-league-division-2,1.50,45,1.4102,0.5556,-0.2231,-0.5279
soccer,jordan,premier-league,1.50,27,1.4267,0.4444,-0.3778,-0.8576
soccer,latvia,synottip-virsliga,1.50,132,1.4054,0.7045,-0.0102,-0.0243
soccer,lithuania,a-lyga,1.30,327,1.1844,0.8257,-0.0239,-0.1196
soccer,lithuania,a-lyga,1.50,183,1.4040,0.6393,-0.1036,-0.2534
soccer,lithuania,i-lyga,1.30,26,1.2038,0.7692,-0.0885,-0.3628
soccer,lithuania,i-lyga,1.50,31,1.4284,0.6129,-0.1342,-0.2907
soccer,luxembourg,national-division,1.30,55,1.1938,0.7818,-0.0724,-0.3439
soccer,luxembourg,national-division,1.50,87,1.4162,0.6437,-0.0998,-0.2124
soccer,malaysia,premier-league,1.50,63,1.4033,0.6190,-0.1248,-0.3255
soccer,malaysia,super-league,1.30,29,1.2162,0.7241,-0.1393,-0.5518
soccer,malaysia,super-league,1.50,52,1.4467,0.6154,-0.1067,-0.2456
soccer,malta,fa-trophy,1.30,26,1.1669,0.8077,-0.0715,-0.3444
soccer,malta,premier-league,1.30,174,1.1984,0.7586,-0.1003,-0.4577
soccer,moldova,divizia-nationala,1.50,117,1.4045,0.6838,-0.0435,-0.0980
soccer,montenegro,prva-crnogorska-liga,1.30,38,1.1689,0.7632,-0.0971,-0.6387
soccer,montenegro,prva-crnogorska-liga,1.50,96,1.4256,0.5625,-0.1901,-0.4654
soccer,netherlands,eerste-divisie,1.50,104,1.4147,0.7019,-0.0172,-0.0168
soccer,netherlands,eredivisie-women,1.30,46,1.1463,0.8043,-0.0859,-0.5329
soccer,netherlands,eredivisie,1.30,70,1.2020,0.6000,-0.2810,-1.3802
soccer,netherlands,eredivisie,1.50,106,1.4371,0.6698,-0.0311,-0.0856
soccer,netherlands,knvb-beker,1.30,196,1.1702,0.8214,-0.0466,-0.2277
soccer,netherlands,knvb-beker,1.50,83,1.3994,0.6867,-0.0364,-0.0976
soccer,netherlands,tweede-divisie,1.50,21,1.4100,0.3333,-0.5000,-1.2927
soccer,north-central-america,concacaf-champions-league,1.50,32,1.3844,0.5000,-0.3069,-0.8008
soccer,northern-ireland,nifl-premiership,1.30,22,1.2477,0.7727,-0.0136,-0.1447
soccer,norway,division-2-group-1,1.30,24,1.2033,0.6667,-0.2033,-0.9727
soccer,norway,division-2-group-1,1.50,81,1.4172,0.6667,-0.0643,-0.1324
soccer,norway,division-2-group-2,1.50,80,1.4141,0.6000,-0.1669,-0.3659
soccer,norway,division-2-group-4,1.30,36,1.2222,0.7778,-0.0533,-0.2222
soccer,norway,junior-u19,1.30,27,1.1756,0.7778,-0.0900,-0.4880
soccer,norway,nm-cup,1.30,442,1.1499,0.7692,-0.1213,-0.7702
soccer,norway,nm-cup,1.50,197,1.4011,0.6904,-0.0318,-0.0817
soccer,norway,toppserien-women,1.30,152,1.1506,0.8684,-0.0089,-0.0053
soccer,norway,toppserien-women,1.50,110,1.4206,0.6818,-0.0375,-0.0746
soccer,paraguay,primera-division,1.50,58,1.4476,0.2069,-0.7083,-1.5651
soccer,philippines,pfl,1.30,80,1.1405,0.7500,-0.1460,-1.0294
soccer,philippines,pfl,1.50,28,1.4143,0.5714,-0.1979,-0.4631
soccer,poland,division-2-east,1.50,23,1.3926,0.6087,-0.1478,-0.3880
soccer,poland,polish-cup,1.30,33,1.2130,0.7273,-0.1227,-0.5530
soccer,poland,polish-cup,1.50,67,1.4275,0.5821,-0.1628,-0.3956
soccer,portugal,league-cup,1.50,30,1.4063,0.6333,-0.1003,-0.2690
soccer,portugal,primeira-liga,1.30,69,1.2333,0.7971,-0.0193,-0.0725
soccer,portugal,primeira-liga,1.50,164,1.4179,0.6341,-0.1046,-0.2413
soccer,portugal,taca-de-portugal,1.50,113,1.4036,0.5221,-0.2686,-0.6618
soccer,qatar,premier-league,1.30,32,1.2350,0.6250,-0.2113,-0.9707
soccer,qatar,premier-league,1.50,48,1.4281,0.6250,-0.1185,-0.2509
soccer,romania,liga-2-serie-1,1.50,76,1.4232,0.6447,-0.0846,-0.1948
soccer,romania,liga-2-serie-2,1.50,55,1.4089,0.7091,-0.0176,-0.0023
soccer,romania,romanian-cup,1.50,77,1.4142,0.6234,-0.1200,-0.2860
soccer,russia,division-2-center,1.30,37,1.2149,0.6486,-0.2149,-0.9866
soccer,russia,division-2-center,1.50,49,1.4031,0.5102,-0.2867,-0.7050
soccer,russia,division-2-south,1.50,69,1.4122,0.6232,-0.1400,-0.2910
soccer,russia,division-2-ural-povolzhye,1.50,60,1.4058,0.5333,-0.2468,-0.6166
soccer,russia,division-2-west,1.50,86,1.3949,0.5814,-0.1958,-0.4787
soccer,russia,premier-league,1.30,70,1.2279,0.7857,-0.0393,-0.1547
soccer,russia,premier-league,1.50,153,1.4288,0.6405,-0.0866,-0.1979
soccer,russia,russian-cup,1.30,60,1.2360,0.6833,-0.1658,-0.6585
soccer,russia,youth-league,1.30,45,1.2544,0.7778,-0.0344,-0.0956
soccer,russia,youth-league,1.50,107,1.4013,0.5607,-0.2131,-0.5338
soccer,scotland,betfred-cup,1.30,30,1.2350,0.7667,-0.0587,-0.2262
soccer,scotland,championship,1.50,66,1.4233,0.5758,-0.1906,-0.4264
soccer,scotland,fa-cup,1.30,89,1.1937,0.6966,-0.1813,-0.8695
soccer,scotland,premiership,1.50,173,1.4264,0.5896,-0.1636,-0.3730
soccer,serbia,serbian-cup,1.30,20,1.1955,0.8000,-0.0550,-0.2230
soccer,serbia,super-liga,1.30,121,1.2103,0.7025,-0.1512,-0.7121
soccer,singapore,s-league,1.30,114,1.2254,0.8158,-0.0065,-0.0016
soccer,singapore,s-league,1.50,147,1.4134,0.7007,-0.0143,-0.0234
soccer,slovenia,prva-liga,1.30,20,1.2200,0.6000,-0.2680,-1.2182
soccer,slovenia,prva-liga,1.50,84,1.4133,0.6190,-0.1290,-0.3026
soccer,slovenia,slovenian-cup,1.30,53,1.1766,0.8113,-0.0506,-0.2571
soccer,south-africa,nedbank-cup,1.30,20,1.1640,0.6500,-0.2435,-1.4841
soccer,spain,copa-del-rey,1.30,39,1.2115,0.7692,-0.0762,-0.3217
soccer,spain,copa-del-rey,1.50,74,1.4215,0.5541,-0.2164,-0.5040
soccer,spain,laliga,1.30,136,1.1912,0.6471,-0.2529,-1.1991
soccer,spain,laliga2,1.50,112,1.3971,0.6518,-0.0888,-0.2250
soccer,spain,primera-division-women,1.50,84,1.4083,0.6190,-0.1254,-0.3139
soccer,spain,segunda-division-b-group-2,1.50,54,1.4502,0.3333,-0.5267,-1.1475
soccer,spain,segunda-division-b-group-3,1.50,25,1.3920,0.6400,-0.0976,-0.2784
soccer,sweden,allsvenskan-women,1.30,148,1.1518,0.7635,-0.1263,-0.7948
soccer,sweden,allsvenskan-women,1.50,87,1.3914,0.7011,-0.0325,-0.0624
soccer,sweden,division-1-sodra,1.50,56,1.4150,0.5714,-0.2093,-0.4613
soccer,sweden,division-2-norrland,1.50,63,1.4124,0.4762,-0.3378,-0.7940
soccer,sweden,division-2-ostra-gotaland,1.50,32,1.4178,0.5938,-0.1650,-0.3786
soccer,sweden,division-2-sodra-gotaland,1.50,26,1.4265,0.6923,-0.0319,-0.0291
soccer,sweden,division-2-sodra-svealand,1.30,21,1.2257,0.6667,-0.1786,-0.8101
soccer,sweden,division-2-sodra-svealand,1.50,70,1.4417,0.5000,-0.2710,-0.6320
soccer,sweden,division-2-vastra-gotaland,1.50,33,1.4106,0.6970,-0.0127,-0.0410
soccer,sweden,svenska-cupen,1.30,173,1.1825,0.8092,-0.0472,-0.2360
soccer,switzerland,challenge-league,1.50,75,1.3903,0.7067,-0.0151,-0.0450
soccer,switzerland,swiss-cup,1.30,400,1.1216,0.8650,-0.0359,-0.2454
soccer,thailand,thai-premier-league,1.30,48,1.1996,0.7500,-0.0994,-0.5026
soccer,thailand,thai-premier-league,1.50,129,1.4148,0.6899,-0.0253,-0.0576
soccer,turkey,super-lig,1.30,76,1.2332,0.7237,-0.1233,-0.4614
soccer,turkey,turkish-cup,1.50,85,1.4181,0.5882,-0.1622,-0.3966
soccer,ukraine,persha-liga,1.30,63,1.2116,0.7937,-0.0459,-0.1816
soccer,ukraine,premier-league,1.50,126,1.4081,0.6667,-0.0731,-0.1501
soccer,ukraine,ukrainian-cup,1.30,90,1.1549,0.8111,-0.0740,-0.4084
soccer,ukraine,ukrainian-cup,1.50,64,1.3998,0.6875,-0.0344,-0.0941
soccer,united-arab-emirates,uae-league,1.30,22,1.2241,0.6364,-0.2177,-0.9864
soccer,united-arab-emirates,uae-league,1.50,64,1.4114,0.6875,-0.0278,-0.0721
soccer,uzbekistan,professional-football-league,1.30,23,1.2052,0.6957,-0.1852,-0.7874
