Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly
basketball,australia,wnbl-women,1.30,378,1.1278,0.7593,-0.1562,-1.1244
basketball,australia,wnbl-women,1.50,136,1.3872,0.6103,-0.1645,-0.3962
basketball,austria,abl,1.30,517,1.1564,0.8298,-0.0459,-0.2586
basketball,austria,abl,1.50,486,1.4140,0.5679,-0.2020,-0.4758
basketball,austria,zweite-liga,1.30,72,1.0839,0.9028,-0.0329,-0.2562
basketball,bahrain,premier-league,1.30,79,1.1582,0.8481,-0.0200,-0.1119
basketball,belarus,premier-league,1.30,150,1.1108,0.7800,-0.1423,-1.2056
basketball,belarus,premier-league,1.50,61,1.4052,0.6393,-0.0936,-0.2506
basketball,belgium,euromillions-basketball-league,1.50,269,1.3908,0.6506,-0.0968,-0.2437
basketball,brazil,lbf-women,1.50,22,1.4236,0.5909,-0.1518,-0.3748
basketball,brazil,nbb,1.30,755,1.1633,0.7815,-0.0983,-0.5565
basketball,brazil,nbb,1.50,561,1.4028,0.6720,-0.0572,-0.1423
basketball,bulgaria,bulgarian-cup,1.30,26,1.1108,0.8077,-0.1123,-0.9284
basketball,bulgaria,nbl,1.30,443,1.1069,0.8465,-0.0656,-0.5890
basketball,bulgaria,nbl,1.50,105,1.3941,0.6571,-0.0901,-0.2128
basketball,canada,nbl,1.30,97,1.2005,0.8041,-0.0391,-0.1727
basketball,chile,lnb,1.30,67,1.2336,0.7164,-0.1270,-0.4976
basketball,chile,lnb,1.50,111,1.3917,0.7027,-0.0185,-0.0563
basketball,china,cba,1.50,356,1.3904,0.7022,-0.0261,-0.0604
basketball,china,wcba-women,1.50,157,1.4071,0.6561,-0.0804,-0.1889
basketball,croatia,a1-liga,1.50,215,1.4049,0.6558,-0.0708,-0.1942
basketball,cyprus,division-a,1.50,109,1.4180,0.6972,-0.0161,-0.0271
basketball,czech-republic,czech-cup,1.30,22,1.0977,0.9091,-0.0136,-0.0211
basketball,czech-republic,nbl,1.50,386,1.3961,0.6684,-0.0656,-0.1688
basketball,czech-republic,zbl-women,1.50,122,1.4085,0.4754,-0.3275,-0.8087
basketball,denmark,basketligaen,1.30,492,1.1118,0.8577,-0.0520,-0.4145
basketball,denmark,basketligaen,1.50,199,1.4054,0.5879,-0.1760,-0.4284
basketball,denmark,dameligaen-women,1.30,55,1.1742,0.8000,-0.0556,-0.3482
basketball,estonia,korvpalli-meistriliiga,1.30,467,1.1087,0.8844,-0.0272,-0.1790
basketball,estonia,korvpalli-meistriliiga,1.50,128,1.4217,0.6328,-0.1006,-0.2379
basketball,europe,alpe-adria-cup,1.30,24,1.1525,0.8333,-0.0421,-0.2596
basketball,europe,baltic-league,1.30,579,1.1157,0.8895,-0.0178,-0.0656
basketball,europe,bibl,1.30,258,1.1565,0.8295,-0.0424,-0.2602
basketball,europe,bibl,1.50,131,1.4025,0.6718,-0.0592,-0.1437
basketball,europe,eurobasket-u16-b,1.30,58,1.1110,0.8966,-0.0076,-0.0351
basketball,europe,eurobasket-u16,1.50,81,1.4140,0.6790,-0.0372,-0.0964
basketball,europe,eurobasket-u18-b,1.30,187,1.1424,0.8289,-0.0558,-0.3728
basketball,europe,eurobasket-u18-b,1.50,125,1.4137,0.6960,-0.0176,-0.0389
basketball,europe,eurobasket-u18,1.30,201,1.1588,0.8209,-0.0543,-0.3073
basketball,europe,eurobasket-u20-b,1.30,195,1.1253,0.8051,-0.1017,-0.7497
basketball,europe,eurobasket-u20-b,1.50,73,1.3881,0.7123,-0.0141,-0.0289
basketball,europe,eurobasket-u20,1.30,202,1.1570,0.7871,-0.0958,-0.5689
basketball,europe,eurobasket-u20,1.50,141,1.4069,0.7092,-0.0028,-0.0054
basketball,europe,eurobasket,1.30,254,1.1583,0.8071,-0.0697,-0.4118
basketball,europe,eurobasket,1.50,82,1.4043,0.5610,-0.2093,-0.5250
basketball,europe,eurochallenge,1.30,569,1.1754,0.8190,-0.0433,-0.2131
basketball,europe,eurocup-women,1.50,105,1.4291,0.5714,-0.1900,-0.4272
basketball,europe,eurocup,1.30,768,1.1756,0.8099,-0.0498,-0.2728
basketball,europe,eurocup,1.50,547,1.3982,0.5411,-0.2470,-0.6114
basketball,europe,euroleague,1.30,885,1.1662,0.7842,-0.0981,-0.5142
basketball,europe,euroleague,1.50,331,1.3841,0.7009,-0.0346,-0.0778
basketball,europe,european-championship-u16-women,1.30,136,1.1135,0.8971,-0.0094,-0.0097
basketball,europe,european-championship-u18-women,1.30,220,1.1209,0.7818,-0.1366,-1.0227
basketball,europe,european-championship-u20-b-women,1.30,79,1.1084,0.8354,-0.0814,-0.6832
basketball,europe,european-championship-u20-b-women,1.50,29,1.4076,0.6552,-0.0755,-0.1909
basketball,europe,european-championship-u20-women,1.30,194,1.1386,0.8660,-0.0181,-0.1013
basketball,europe,european-championship-women,1.30,182,1.1508,0.7967,-0.0968,-0.5512
basketball,europe,waba-league-women,1.30,42,1.1257,0.8810,-0.0129,-0.0660
basketball,europe,waba-league-women,1.50,23,1.3735,0.6522,-0.1070,-0.2791
basketball,finland,korisliiga-women,1.50,20,1.4400,0.5000,-0.2900,-0.6364
basketball,finland,korisliiga,1.50,400,1.3977,0.7150,-0.0021,-0.0016
basketball,france,french-cup,1.50,29,1.4159,0.5517,-0.2224,-0.5262
basketball,france,lfb-women,1.30,412,1.1434,0.8738,-0.0076,-0.0064
basketball,france,lnb,1.30,851,1.1877,0.7685,-0.0908,-0.4650
basketball,france,lnb,1.50,672,1.3926,0.6935,-0.0354,-0.0873
basketball,france,pro-b,1.50,730,1.4005,0.6082,-0.1449,-0.3701
basketball,georgia,superleague,1.30,101,1.1648,0.8416,-0.0293,-0.1200
basketball,georgia,superleague,1.50,63,1.4003,0.5873,-0.1729,-0.4436
basketball,germany,bbl,1.30,1232,1.1425,0.8239,-0.0631,-0.4122
basketball,germany,bbl,1.50,637,1.4025,0.6813,-0.0491,-0.1104
basketball,germany,pro-a,1.30,186,1.1722,0.7634,-0.1168,-0.6103
basketball,germany,pro-a,1.50,102,1.4103,0.5196,-0.2729,-0.6512
basketball,greece,a2,1.30,434,1.1355,0.8710,-0.0156,-0.0813
basketball,greece,a2,1.50,266,1.4152,0.6541,-0.0754,-0.1790
basketball,hungary,division-1-women,1.30,34,1.1062,0.8824,-0.0250,-0.2257
basketball,iceland,premier-league-women,1.30,30,1.1133,0.7333,-0.1880,-1.6196
basketball,iceland,premier-league,1.30,197,1.1592,0.8122,-0.0615,-0.3673
basketball,iceland,premier-league,1.50,114,1.3988,0.7018,-0.0165,-0.0462
basketball,israel,israel-cup,1.30,25,1.1196,0.8800,-0.0228,-0.1233
basketball,israel,super-league,1.30,599,1.1632,0.7563,-0.1324,-0.7372
basketball,israel,super-league,1.50,435,1.4023,0.6575,-0.0804,-0.1939
basketball,italy,lega-a,1.30,804,1.1774,0.8221,-0.0415,-0.1807
basketball,italy,serie-a1-women,1.30,465,1.1415,0.8452,-0.0424,-0.2491
basketball,japan,b-league,1.30,220,1.1815,0.7500,-0.1140,-0.6274
basketball,japan,b-league,1.50,77,1.3814,0.7143,-0.0100,-0.0348
basketball,japan,bj-league,1.30,1072,1.1456,0.8116,-0.0733,-0.4825
basketball,japan,nbl,1.30,397,1.1221,0.8741,-0.0249,-0.1573
basketball,japan,nbl,1.50,131,1.4021,0.6107,-0.1433,-0.3576
basketball,kosovo,superliga,1.30,26,1.0800,0.8462,-0.1077,-1.0769
basketball,latvia,lbl,1.30,405,1.1142,0.7531,-0.1688,-1.4095
basketball,latvia,lbl,1.50,124,1.3653,0.7097,-0.0340,-0.0850
basketball,lithuania,lkl,1.30,520,1.1094,0.8846,-0.0269,-0.1697
basketball,lithuania,lkl,1.50,155,1.3883,0.6903,-0.0441,-0.1072
basketball,lithuania,lmkl-women,1.30,34,1.1165,0.8824,-0.0259,-0.1277
basketball,lithuania,nkl,1.30,75,1.1773,0.7333,-0.1447,-0.7704
basketball,mexico,lnbp,1.30,551,1.1414,0.8621,-0.0212,-0.1135
basketball,mexico,lnbp,1.50,441,1.4002,0.6644,-0.0691,-0.1743
basketball,netherlands,dbl,1.30,517,1.1030,0.8646,-0.0503,-0.4502
basketball,new-zealand,nbl,1.30,256,1.1464,0.8438,-0.0372,-0.2235
basketball,new-zealand,nbl,1.50,132,1.3908,0.6667,-0.0753,-0.1864
basketball,north-central-america,centrobasket-championship,1.30,38,1.1013,0.8158,-0.1095,-1.0024
basketball,norway,blno,1.30,211,1.1196,0.8389,-0.0718,-0.5082
basketball,norway,blno,1.50,68,1.4109,0.5588,-0.2129,-0.5149
basketball,norway,kvinneligaen-women,1.30,31,1.0697,0.8387,-0.1119,-1.4761
basketball,philippines,commissioners-cup,1.30,78,1.2092,0.7692,-0.0774,-0.3337
basketball,philippines,commissioners-cup,1.50,150,1.4040,0.6000,-0.1635,-0.3901
basketball,philippines,fiesta-conference,1.50,28,1.4250,0.5000,-0.2736,-0.6765
basketball,philippines,governors-cup,1.30,63,1.1983,0.6190,-0.2627,-1.3025
basketball,philippines,philippine-cup,1.30,66,1.1909,0.8182,-0.0330,-0.1342
basketball,poland,ekstraklasa-women,1.30,376,1.0988,0.8883,-0.0269,-0.2423
basketball,poland,ekstraklasa-women,1.50,156,1.3964,0.6667,-0.0776,-0.1742
basketball,poland,tauron-basket-liga,1.50,574,1.3887,0.6568,-0.0878,-0.2261
basketball,portugal,lpb,1.30,466,1.1027,0.8498,-0.0710,-0.6131
basketball,portugal,lpb,1.50,183,1.3916,0.6885,-0.0448,-0.1068
basketball,qatar,qbl,1.50,46,1.4248,0.3478,-0.5096,-1.1875
basketball,romania,divizia-a,1.50,410,1.4014,0.6829,-0.0492,-0.1071
basketball,russia,pbl,1.30,373,1.1514,0.8499,-0.0238,-0.1420
basketball,russia,russian-cup,1.30,44,1.1157,0.7500,-0.1680,-1.4111
basketball,russia,russian-cup,1.50,21,1.4033,0.5238,-0.2662,-0.6568
basketball,russia,super-league,1.30,252,1.1945,0.7619,-0.1019,-0.4621
basketball,russia,super-league,1.50,228,1.4096,0.6842,-0.0324,-0.0867
basketball,russia,superleague-a-women,1.30,310,1.1243,0.8323,-0.0709,-0.5170
basketball,russia,superleague-a-women,1.50,103,1.4055,0.6214,-0.1324,-0.3123
basketball,russia,vtb-united-league,1.50,299,1.4018,0.5853,-0.1889,-0.4469
basketball,saudi-arabia,premier-league,1.30,23,1.1548,0.8261,-0.0470,-0.2975
basketball,serbia,korac-cup,1.30,26,1.1085,0.8846,-0.0281,-0.1792
basketball,serbia,superleague,1.30,282,1.0927,0.9149,-0.0057,-0.0029
basketball,slovakia,extraliga-women,1.30,59,1.0534,0.9492,0.0000,-0.0032
basketball,slovakia,extraliga,1.50,485,1.4043,0.6701,-0.0616,-0.1458
basketball,slovenia,1-skl-women,1.30,24,1.0783,0.9167,-0.0208,-0.1472
basketball,slovenia,liga-nova-kbm,1.30,475,1.1320,0.8358,-0.0599,-0.4086
basketball,slovenia,liga-nova-kbm,1.50,269,1.3900,0.6208,-0.1401,-0.3514
basketball,slovenia,slovenian-cup,1.30,27,1.1081,0.7778,-0.1370,-1.2770
basketball,south-america,south-american-league,1.30,41,1.1283,0.8293,-0.0741,-0.5015
basketball,south-america,south-american-league,1.50,27,1.3948,0.5926,-0.1789,-0.4393
basketball,south-korea,kbl,1.50,550,1.3950,0.7109,-0.0093,-0.0209
basketball,spain,acb,1.30,1167,1.1393,0.8363,-0.0565,-0.3383
basketball,spain,leb-oro,1.30,609,1.1887,0.8030,-0.0547,-0.2415
basketball,spain,leb-oro,1.50,613,1.4015,0.7015,-0.0237,-0.0422
basketball,spain,leb-plata,1.30,73,1.2030,0.7123,-0.1434,-0.7047
basketball,spain,liga-femenina-women,1.30,380,1.1173,0.8263,-0.0836,-0.6548
basketball,spain,liga-femenina-women,1.50,207,1.4079,0.6473,-0.0856,-0.2172
basketball,sweden,basketligan-women,1.30,52,1.1646,0.6923,-0.2008,-1.1769
basketball,sweden,ligan,1.50,447,1.3954,0.6734,-0.0615,-0.1527
basketball,switzerland,lna,1.30,509,1.1149,0.8625,-0.0461,-0.3347
basketball,switzerland,lna,1.50,223,1.4009,0.7085,-0.0022,-0.0185
basketball,turkey,kbsl-women,1.30,379,1.1250,0.8681,-0.0342,-0.1877
basketball,turkey,kbsl-women,1.50,144,1.4039,0.7014,-0.0258,-0.0380
basketball,turkey,super-ligi,1.50,516,1.3774,0.6279,-0.1378,-0.3579
basketball,ukraine,acbu-superleague,1.30,44,1.1068,0.7727,-0.1523,-1.3549
basketball,ukraine,fbu-superleague,1.30,121,1.1101,0.8347,-0.0830,-0.6668
basketball,ukraine,fbu-superleague,1.50,46,1.3930,0.6087,-0.1365,-0.3869
basketball,ukraine,superleague,1.30,516,1.1355,0.7849,-0.1174,-0.8031
basketball,ukraine,superleague,1.50,316,1.4107,0.5759,-0.2016,-0.4566
basketball,united-kingdom,bbl-cup,1.30,28,1.1657,0.8571,0.0011,-0.0049
basketball,united-kingdom,bbl,1.30,519,1.1316,0.8420,-0.0527,-0.3582
basketball,united-kingdom,bbl,1.50,222,1.3968,0.7117,-0.0045,-0.0149
basketball,united-kingdom,wbbl-women,1.30,20,1.1590,0.8000,-0.0690,-0.4579
basketball,uruguay,liga-capital,1.30,153,1.2027,0.7843,-0.0525,-0.2795
basketball,uruguay,liga-capital,1.50,150,1.4121,0.5600,-0.2087,-0.5078
basketball,usa,cit,1.30,47,1.2000,0.7660,-0.0883,-0.4043
basketball,usa,nba-g-league,1.50,520,1.4170,0.6500,-0.0833,-0.1893
basketball,usa,nba-las-vegas-summer-league,1.50,102,1.4398,0.4706,-0.3247,-0.7332
basketball,usa,nba,1.30,1298,1.2053,0.7797,-0.0653,-0.2934
basketball,usa,ncaa,1.30,1716,1.1391,0.8654,-0.0199,-0.1024
basketball,usa,ncaa,1.50,1166,1.4052,0.5943,-0.1681,-0.4068
basketball,usa,nit,1.30,93,1.1815,0.8172,-0.0399,-0.1899
basketball,usa,nit,1.50,70,1.4003,0.7000,-0.0197,-0.0495
basketball,usa,wnba,1.50,639,1.4013,0.6870,-0.0390,-0.0930
basketball,world,americas-league,1.30,68,1.1625,0.8382,-0.0325,-0.1572
basketball,world,americas-league,1.50,38,1.3953,0.6579,-0.0845,-0.2076
basketball,world,americup-women,1.30,35,1.0829,0.8000,-0.1434,-1.6138
basketball,world,club-friendly-women,1.50,29,1.4090,0.5862,-0.1814,-0.4256
basketball,world,club-friendly,1.30,666,1.1105,0.8964,-0.0136,-0.0411
basketball,world,club-friendly,1.50,153,1.3930,0.5752,-0.2099,-0.5058
basketball,world,friendly-international-women,1.30,267,1.1215,0.8315,-0.0753,-0.5553
basketball,world,friendly-international,1.50,175,1.3850,0.6971,-0.0294,-0.0894
basketball,world,olympic-games,1.30,64,1.0772,0.9063,-0.0238,-0.3083
basketball,world,olympic-games,1.50,22,1.3982,0.5455,-0.2536,-0.5961
basketball,world,stankovic-continental-cup,1.30,21,1.1367,0.6190,-0.2976,-2.1684
basketball,world,universiade,1.30,48,1.1338,0.7917,-0.1063,-0.7660
basketball,world,world-championship-u17,1.30,65,1.0808,0.8923,-0.0497,-0.4410
basketball,world,world-championship-u17,1.50,28,1.4082,0.3929,-0.4450,-1.0945
basketball,world,world-championship-u19-women,1.30,106,1.1102,0.8679,-0.0500,-0.3307
basketball,world,world-championship-u19,1.30,130,1.0846,0.8462,-0.0886,-0.9720
basketball,world,world-championship-u19,1.50,50,1.3896,0.6400,-0.1176,-0.2840
basketball,world,world-cup,1.30,69,1.0920,0.8841,-0.0361,-0.3758
basketball,world,world-cup,1.50,27,1.3933,0.5926,-0.1841,-0.4432
handball,austria,hla,1.50,378,1.4181,0.7037,-0.0057,-0.0050
handball,austria,wha-women,1.30,95,1.1058,0.8526,-0.0586,-0.5404
handball,croatia,premijer-liga,1.30,402,1.1410,0.8383,-0.0536,-0.3083
handball,croatia,premijer-liga,1.50,115,1.3945,0.5826,-0.1891,-0.4754
handball,czech-republic,extraliga,1.50,421,1.4054,0.7055,-0.0096,-0.0210
handball,denmark,1-division-women,1.30,373,1.1272,0.8391,-0.0606,-0.4253
handball,denmark,1-division-women,1.50,130,1.4067,0.5615,-0.2145,-0.5166
handball,denmark,1-division,1.30,400,1.1546,0.8000,-0.0835,-0.4937
handball,denmark,1-division,1.50,208,1.4102,0.5385,-0.2473,-0.5867
handball,denmark,888ligaen,1.50,433,1.3934,0.6351,-0.1158,-0.2924
handball,denmark,primo-tours-ligaen-women,1.30,526,1.1310,0.8612,-0.0283,-0.1978
handball,denmark,primo-tours-ligaen-women,1.50,256,1.3938,0.6016,-0.1667,-0.4101
handball,europe,challenge-cup-women,1.30,28,1.1429,0.7500,-0.1414,-1.0000
handball,europe,challenge-cup,1.30,46,1.1239,0.8696,-0.0322,-0.1831
handball,europe,champions-league-women,1.30,411,1.1320,0.8297,-0.0717,-0.4609
handball,europe,champions-league,1.30,754,1.1245,0.8594,-0.0386,-0.2702
handball,europe,champions-league,1.50,263,1.3983,0.6692,-0.0650,-0.1614
handball,europe,ehf-cup-women,1.30,152,1.1458,0.7895,-0.1055,-0.6546
handball,europe,ehf-cup-women,1.50,68,1.3982,0.6912,-0.0344,-0.0843
handball,europe,ehf-cup,1.30,261,1.1289,0.8429,-0.0564,-0.3762
handball,europe,ehf-cup,1.50,118,1.3963,0.6441,-0.1036,-0.2541
handball,europe,european-championship-u18,1.30,52,1.1642,0.6923,-0.1958,-1.1812
handball,europe,european-championship-u18,1.50,44,1.4095,0.6818,-0.0368,-0.0951
handball,europe,european-championship-u19-women,1.30,78,1.1269,0.8205,-0.0856,-0.5936
handball,europe,european-championship-u19-women,1.50,32,1.3781,0.6875,-0.0663,-0.1389
handball,europe,european-championship-u20,1.30,79,1.1184,0.6962,-0.2390,-1.8706
handball,europe,european-championship-u20,1.50,56,1.3779,0.5893,-0.2093,-0.4977
handball,europe,european-championship-women,1.50,72,1.3968,0.5139,-0.2808,-0.7112
handball,europe,european-championship,1.50,99,1.4100,0.6869,-0.0347,-0.0769
handball,europe,seha-liga,1.30,143,1.1112,0.8881,-0.0159,-0.1182
handball,europe,seha-liga,1.50,39,1.3967,0.6154,-0.1441,-0.3542
handball,europe,whil-women,1.30,542,1.0987,0.8930,-0.0242,-0.1907
handball,europe,whil-women,1.50,133,1.4018,0.6692,-0.0608,-0.1542
handball,finland,sm-sarja-women,1.30,55,1.1160,0.8364,-0.0709,-0.5743
handball,finland,sm-sarja,1.30,402,1.0977,0.8955,-0.0249,-0.1740
handball,france,coupe-de-la-ligue,1.30,26,1.1492,0.7692,-0.1173,-0.7772
handball,france,division-1-women,1.30,283,1.1441,0.8198,-0.0658,-0.4308
handball,france,lidl-starligue,1.30,681,1.1383,0.8047,-0.0914,-0.6070
handball,france,lidl-starligue,1.50,342,1.3931,0.6433,-0.1091,-0.2642
handball,germany,1-bundesliga-women,1.50,151,1.4060,0.6490,-0.0923,-0.2155
handball,germany,2-bundesliga,1.30,717,1.1433,0.7922,-0.1041,-0.6584
handball,germany,2-bundesliga,1.50,398,1.4161,0.5553,-0.2181,-0.5136
handball,germany,bundesliga,1.30,1596,1.1165,0.8866,-0.0176,-0.0869
handball,germany,bundesliga,1.50,622,1.3958,0.6817,-0.0507,-0.1227
handball,germany,dhb-pokal-women,1.30,28,1.1229,0.8214,-0.0846,-0.6321
handball,germany,dhb-pokal,1.30,125,1.1320,0.8720,-0.0219,-0.0977
handball,germany,dhb-pokal,1.50,54,1.4100,0.6852,-0.0320,-0.0827
handball,greece,a1,1.30,304,1.1242,0.8586,-0.0446,-0.2799
handball,greece,a1,1.50,139,1.3994,0.5468,-0.2380,-0.5880
handball,hungary,nb-i-women,1.30,392,1.1052,0.9031,-0.0101,-0.0186
handball,hungary,nb-i-women,1.50,148,1.4097,0.6959,-0.0137,-0.0463
handball,hungary,nb-i,1.30,468,1.1204,0.8846,-0.0151,-0.0733
handball,hungary,nb-i,1.50,233,1.4048,0.6781,-0.0455,-0.1170
handball,iceland,olis-deildin,1.30,127,1.1858,0.5748,-0.3252,-1.7133
handball,iceland,olis-deildin,1.50,122,1.4013,0.5082,-0.2859,-0.7173
handball,israel,division-1,1.30,164,1.1629,0.7927,-0.0893,-0.4798
handball,israel,division-1,1.50,100,1.3698,0.6800,-0.0715,-0.1853
handball,italy,serie-a,1.30,36,1.1436,0.8056,-0.0844,-0.5484
handball,latvia,synottip-virsliga,1.30,51,1.1439,0.8627,-0.0324,-0.0909
handball,lithuania,lietuvos-lyga,1.30,26,1.1096,0.8077,-0.0919,-0.9467
handball,norway,1-division-women,1.50,116,1.4123,0.6207,-0.1185,-0.2992
handball,norway,1-division,1.30,206,1.1158,0.8786,-0.0300,-0.1696
handball,norway,grundigligaen-women,1.30,318,1.1113,0.8585,-0.0547,-0.4127
handball,norway,grundigligaen-women,1.50,108,1.3967,0.6111,-0.1528,-0.3693
handball,norway,grundigligaen,1.30,578,1.1606,0.7682,-0.1160,-0.6755
handball,norway,nm-cup,1.30,21,1.1033,0.8571,-0.0510,-0.5253
handball,poland,superliga-women,1.30,372,1.1236,0.8629,-0.0404,-0.2460
handball,poland,superliga-women,1.50,223,1.4036,0.6054,-0.1455,-0.3724
handball,poland,superliga,1.30,625,1.1392,0.8416,-0.0471,-0.2961
handball,poland,superliga,1.50,383,1.4245,0.6345,-0.0951,-0.2266
handball,portugal,andebol-1,1.30,403,1.1299,0.8213,-0.0795,-0.5538
handball,portugal,andebol-1,1.50,231,1.4048,0.6883,-0.0394,-0.0816
handball,romania,liga-nationala,1.50,246,1.4092,0.7073,-0.0091,-0.0080
handball,russia,superleague-women,1.30,214,1.1180,0.8925,-0.0071,-0.0184
handball,russia,superleague-women,1.50,84,1.4083,0.6786,-0.0461,-0.1086
handball,russia,superleague,1.30,280,1.1541,0.8607,-0.0155,-0.0429
handball,russia,superleague,1.50,153,1.3930,0.5294,-0.2703,-0.6680
handball,slovakia,extraliga,1.30,247,1.0955,0.8866,-0.0305,-0.2998
handball,slovenia,1-nlb-lig,1.30,378,1.1183,0.8862,-0.0130,-0.0751
handball,slovenia,1-nlb-lig,1.50,111,1.3903,0.6937,-0.0292,-0.0912
handball,south-korea,1st-league-women,1.50,22,1.3918,0.5455,-0.2491,-0.6146
handball,south-korea,1st-league,1.30,29,1.2221,0.7586,-0.0703,-0.3283
handball,south-korea,1st-league,1.50,22,1.4041,0.5909,-0.1673,-0.4215
handball,spain,copa-del-rey,1.30,29,1.1279,0.7931,-0.1166,-0.8241
handball,spain,division-de-honor-plata,1.30,376,1.1471,0.8165,-0.0710,-0.4310
handball,spain,division-de-honor-plata,1.50,200,1.4143,0.6000,-0.1575,-0.3655
handball,spain,division-de-honor-women,1.30,576,1.1221,0.8142,-0.0952,-0.7074
handball,spain,division-de-honor-women,1.50,170,1.4057,0.6118,-0.1371,-0.3452
handball,spain,liga-asobal,1.30,888,1.1225,0.8649,-0.0387,-0.2380
handball,spain,liga-asobal,1.50,499,1.3971,0.7074,-0.0162,-0.0294
handball,sweden,allsvenskan-women,1.30,277,1.1484,0.8014,-0.0833,-0.5368
handball,sweden,allsvenskan-women,1.50,117,1.4113,0.6496,-0.0900,-0.2025
handball,sweden,allsvenskan,1.50,250,1.3851,0.6640,-0.0782,-0.2085
handball,sweden,handbollsligan,1.50,722,1.3954,0.6856,-0.0416,-0.1095
handball,sweden,she-women,1.30,475,1.1133,0.8716,-0.0357,-0.2623
handball,switzerland,nla,1.30,524,1.1658,0.8149,-0.0571,-0.3013
handball,switzerland,nla,1.50,335,1.4107,0.6209,-0.1269,-0.3022
handball,switzerland,spl-women,1.30,291,1.1164,0.8866,-0.0177,-0.0877
handball,switzerland,spl-women,1.50,159,1.4563,0.6101,-0.1186,-0.2445
handball,turkey,superlig,1.50,75,1.3824,0.7200,-0.0120,-0.0122
handball,ukraine,superleague,1.30,46,1.1161,0.8261,-0.0787,-0.6720
handball,world,club-friendly-women,1.30,87,1.1407,0.8736,-0.0085,-0.0251
handball,world,club-friendly-women,1.50,24,1.4121,0.4583,-0.3617,-0.8561
handball,world,club-friendly,1.30,153,1.1348,0.8170,-0.0796,-0.5403
handball,world,club-friendly,1.50,43,1.4186,0.6047,-0.1435,-0.3398
handball,world,friendly-international-women,1.30,159,1.1060,0.8742,-0.0326,-0.3127
handball,world,friendly-international-women,1.50,69,1.4022,0.5942,-0.1686,-0.4148
handball,world,friendly-international,1.30,255,1.1414,0.8588,-0.0301,-0.1395
handball,world,friendly-international,1.50,168,1.3948,0.6726,-0.0633,-0.1567
handball,world,mobelringen-cup-women,1.30,20,1.1515,0.8000,-0.0845,-0.5201
handball,world,olympic-games-women,1.30,34,1.0976,0.8235,-0.1082,-0.9837
handball,world,olympic-games-women,1.50,26,1.4000,0.6154,-0.1415,-0.3462
handball,world,olympic-games,1.50,28,1.3800,0.7143,-0.0093,-0.0376
handball,world,pan-american-championship-women,1.30,21,1.1586,0.8571,-0.0157,-0.0438
handball,world,world-championship-u18-women,1.30,76,1.1218,0.8158,-0.0874,-0.6961
handball,world,world-championship-u18-women,1.50,24,1.3817,0.5000,-0.3067,-0.8100
