Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly
basketball,europe,eurobasket-u18,1.50,95,1.3911,0.8105,0.1254,0.3260
basketball,europe,eurobasket-u20-b,1.50,51,1.3980,0.7451,0.0386,0.1047
basketball,europe,eurochallenge,1.30,45,1.2233,0.8222,0.0198,0.0262
basketball,europe,eurocup,1.30,48,1.2392,0.9167,0.1325,0.5682
basketball,europe,eurocup,1.50,165,1.4125,0.7212,0.0239,0.0453
basketball,europe,euroleague-women,1.50,82,1.3904,0.7317,0.0145,0.0444
basketball,europe,euroleague,1.50,182,1.4082,0.7143,0.0052,0.0143
basketball,europe,european-championship-u16-women,1.30,116,1.1443,0.9310,0.0591,0.4531
basketball,europe,european-championship-u18-b-women,1.50,66,1.4188,0.7273,0.0285,0.0760
basketball,europe,european-championship-u18-women,1.50,92,1.3963,0.7174,-0.0043,0.0043
basketball,finland,korisliiga-women,1.50,20,1.4460,0.9000,0.3090,0.6758
basketball,france,lfb-women,1.50,96,1.4017,0.8333,0.1717,0.4184
basketball,france,lnb,1.50,137,1.4059,0.8175,0.1445,0.3680
basketball,france,pro-b,1.30,42,1.1983,1.0000,0.1983,1.0000
basketball,france,pro-b,1.50,65,1.4140,0.7846,0.1103,0.2644
basketball,fyr-of-macedonia,superleague,1.50,23,1.4187,0.8261,0.1630,0.4107
basketball,germany,pro-a,1.50,54,1.3978,0.8519,0.1867,0.4794
basketball,greece,basket-league,1.30,349,1.1050,0.9341,0.0308,0.3067
basketball,hungary,division-1-women,1.30,24,1.0879,1.0000,0.0879,1.0000
basketball,israel,israel-cup,1.30,25,1.1564,0.8800,0.0104,0.1127
basketball,italy,serie-a1-women,1.30,142,1.1388,0.9437,0.0683,0.5378
basketball,japan,b-league,1.30,99,1.1533,0.8889,0.0367,0.1643
basketball,japan,bj-league,1.30,369,1.1726,0.8645,0.0089,0.0796
basketball,japan,bj-league,1.50,394,1.4059,0.7157,0.0041,0.0154
basketball,japan,nbl,1.30,219,1.0966,0.9315,0.0184,0.2226
basketball,japan,nbl,1.50,37,1.3949,0.7838,0.1008,0.2362
basketball,norway,blno,1.50,47,1.4330,0.7447,0.0683,0.1550
basketball,philippines,philippine-cup,1.30,52,1.1765,0.8846,0.0369,0.2310
basketball,philippines,philippine-cup,1.50,124,1.4047,0.7419,0.0395,0.1042
basketball,poland,tauron-basket-liga,1.50,203,1.3954,0.7340,0.0201,0.0612
basketball,romania,divizia-a,1.50,130,1.4019,0.7692,0.0812,0.1951
basketball,russia,vtb-united-league,1.30,277,1.1455,0.9314,0.0666,0.4598
basketball,serbia,first-league,1.50,75,1.4104,0.7600,0.0653,0.1752
basketball,serbia,superleague,1.30,143,1.1315,0.8881,-0.0001,0.0370
basketball,slovakia,extraliga,1.30,129,1.0900,0.9302,0.0017,0.1550
basketball,slovenia,1-skl-women,1.30,20,1.0680,1.0000,0.0680,1.0000
basketball,south-america,south-american-league,1.30,48,1.1448,0.8750,-0.0071,0.0117
basketball,south-korea,kbl,1.30,87,1.2275,0.8736,0.0746,0.3177
basketball,south-korea,wkbl-women,1.30,69,1.2287,0.9565,0.1726,0.7664
basketball,spain,acb,1.30,240,1.2050,0.8875,0.0666,0.3388
basketball,spain,leb-oro,1.50,124,1.3971,0.7258,0.0162,0.0353
basketball,turkey,kbsl-women,1.30,198,1.1440,0.8838,0.0003,0.0774
basketball,turkey,super-ligi,1.30,390,1.1698,0.9077,0.0574,0.3642
basketball,turkey,super-ligi,1.50,222,1.3981,0.7568,0.0543,0.1458
basketball,turkey,tbl,1.30,103,1.1278,0.9320,0.0411,0.4001
basketball,ukraine,acbu-superleague,1.30,22,1.0882,1.0000,0.0882,1.0000
basketball,ukraine,fbu-superleague,1.30,61,1.1313,0.9344,0.0526,0.4351
basketball,ukraine,fbu-superleague,1.50,27,1.4326,0.7407,0.0463,0.1414
basketball,ukraine,superleague,1.30,128,1.1581,0.9141,0.0550,0.3706
basketball,ukraine,superleague,1.50,164,1.3970,0.8232,0.1474,0.3777
basketball,united-kingdom,bbl,1.30,229,1.1357,0.8821,-0.0051,0.0134
basketball,uruguay,liga-capital,1.50,59,1.4473,0.9661,0.3981,0.8903
basketball,usa,nba,1.30,132,1.2217,0.8333,0.0167,0.0815
basketball,usa,nba,1.50,154,1.4136,0.8571,0.2157,0.5117
basketball,usa,ncaa,1.30,88,1.2163,0.8750,0.0625,0.2970
basketball,usa,ncaa,1.50,132,1.4458,0.9167,0.3208,0.7298
basketball,usa,wnba,1.30,115,1.2194,0.8522,0.0375,0.1784
basketball,world,americas-league,1.50,32,1.4047,0.7500,0.0525,0.1322
basketball,world,friendly-international,1.50,111,1.4132,0.7658,0.0766,0.1988
handball,austria,hla,1.50,153,1.4222,0.8301,0.1822,0.4275
handball,croatia,premijer-liga,1.30,90,1.1152,0.9000,-0.0033,0.0321
handball,denmark,santander-cup-women,1.30,44,1.0739,0.9318,-0.0059,0.0087
handball,denmark,santander-cup,1.30,41,1.1115,0.9024,-0.0024,0.0272
handball,estonia,meistriliiga,1.50,25,1.3956,0.7600,0.0580,0.1533
handball,europe,cup-winners-cup-women,1.30,37,1.1565,0.8649,-0.0138,0.0013
handball,europe,ehf-cup,1.30,78,1.1783,0.9103,0.0695,0.4070
handball,europe,european-championship-u19-women,1.30,40,1.1175,0.9000,0.0015,0.0489
handball,europe,european-championship-u19-women,1.50,44,1.4023,0.8636,0.2068,0.5247
handball,europe,european-championship-u20,1.50,50,1.4086,0.8000,0.1336,0.3105
handball,europe,seha-liga,1.30,124,1.1587,0.8710,0.0045,0.0580
handball,europe,whil-women,1.50,54,1.3904,0.8704,0.1985,0.5383
handball,france,division-1-women,1.50,76,1.4024,0.7763,0.0841,0.2204
handball,france,lidl-starligue,1.30,237,1.1454,0.8819,0.0071,0.0691
handball,fyr-of-macedonia,superleague,1.30,32,1.1213,0.9375,0.0456,0.4220
handball,germany,2-bundesliga,1.30,123,1.1631,0.8618,-0.0140,0.0143
handball,germany,2-bundesliga,1.50,127,1.4107,0.7717,0.0810,0.2157
handball,germany,bundesliga,1.30,626,1.1464,0.8818,0.0033,0.0743
handball,germany,dhb-pokal-women,1.30,38,1.0811,0.9737,0.0474,0.6490
handball,greece,a1,1.30,139,1.1342,0.8849,-0.0028,0.0270
handball,iceland,olis-deildin,1.30,37,1.1459,0.9189,0.0495,0.3634
handball,iceland,olis-deildin,1.50,58,1.4140,0.7586,0.0691,0.1755
handball,lithuania,lietuvos-lyga,1.30,21,1.1490,1.0000,0.1490,1.0000
handball,norway,1-division,1.50,65,1.3949,0.8308,0.1562,0.4023
handball,norway,grundigligaen-women,1.50,66,1.3859,0.8182,0.1323,0.3470
handball,poland,superliga,1.30,205,1.1097,0.9512,0.0549,0.5066
handball,romania,liga-nationala,1.30,150,1.1515,0.8867,0.0159,0.1384
handball,russia,superleague-women,1.30,128,1.1368,0.8906,-0.0013,0.0911
handball,russia,superleague,1.30,115,1.1530,0.9130,0.0436,0.3445
handball,serbia,superliga,1.30,47,1.2032,0.8936,0.0768,0.3701
handball,spain,division-de-honor-women,1.50,108,1.4088,0.7685,0.0813,0.2023
handball,spain,liga-asobal,1.30,347,1.1308,0.9107,0.0219,0.2275
handball,sweden,allsvenskan-women,1.30,95,1.1924,0.8421,-0.0081,0.0215
handball,turkey,superlig,1.50,27,1.4193,0.7778,0.1037,0.2477
handball,ukraine,superleague,1.30,38,1.0961,0.9474,0.0297,0.3994
handball,world,friendly-international,1.50,36,1.3922,0.8611,0.2067,0.5070
handball,world,olympic-games-women,1.30,26,1.1108,0.9231,0.0185,0.2286
handball,world,olympic-games,1.30,30,1.1227,0.9333,0.0400,0.3899
handball,world,world-championship-u20-women,1.30,52,1.1131,0.9615,0.0669,0.6214
handball,world,world-championship-u20-women,1.50,39,1.3997,0.8205,0.1503,0.3715
handball,world,world-championship,1.30,151,1.1329,0.8874,-0.0030,0.0404
hockey,asia,asia-league,1.30,93,1.1176,0.9032,0.0010,0.0806
hockey,australia,aihl,1.50,44,1.4055,0.7500,0.0493,0.1334
hockey,austria,alps-hockey-league,1.50,36,1.4225,0.8889,0.2614,0.6259
hockey,austria,ebel,1.50,51,1.4206,0.7451,0.0571,0.1390
hockey,belarus,extraleague,1.30,204,1.1647,0.9118,0.0629,0.3759
hockey,belarus,extraleague,1.50,121,1.4252,0.8264,0.1805,0.4183
hockey,canada,qmjhl,1.30,47,1.2426,1.0000,0.2426,1.0000
hockey,canada,qmjhl,1.50,58,1.4197,0.8103,0.1352,0.3584
hockey,canada,whl,1.30,22,1.2750,1.0000,0.2750,1.0000
hockey,canada,whl,1.50,121,1.4418,0.8182,0.1836,0.4067
hockey,czech-republic,extraliga,1.50,62,1.4152,0.8226,0.1577,0.3952
hockey,czech-republic,wsm-liga,1.50,140,1.4479,0.8143,0.1769,0.3997
hockey,denmark,metal-ligaen,1.30,62,1.1848,0.8548,0.0094,0.0695
hockey,finland,mestis,1.50,115,1.4278,0.8696,0.2397,0.5647
hockey,finland,suomi-sarja,1.50,48,1.4238,0.7500,0.0550,0.1600
hockey,germany,del2,1.50,35,1.3997,1.0000,0.3997,1.0000
hockey,germany,german-cup,1.30,32,1.1903,0.8438,-0.0050,0.0227
hockey,germany,oberliga-east,1.50,29,1.3862,0.7241,0.0034,0.0099
hockey,germany,oberliga-north,1.30,44,1.1418,0.9318,0.0539,0.4510
hockey,germany,oberliga-south,1.50,34,1.3882,0.7647,0.0441,0.1586
hockey,germany,oberliga-west,1.30,40,1.1223,0.9500,0.0623,0.5410
hockey,germany,oberliga,1.30,32,1.1288,1.0000,0.1288,1.0000
hockey,hungary,mol-liga,1.50,31,1.4200,0.7742,0.0900,0.2366
hockey,italy,serie-a,1.50,53,1.3949,0.9057,0.2685,0.6668
hockey,kazakhstan,championship,1.30,31,1.1642,1.0000,0.1642,1.0000
hockey,poland,polish-hockey-league,1.30,88,1.1556,0.8864,0.0135,0.1559
hockey,poland,polish-hockey-league,1.50,90,1.4127,0.7556,0.0621,0.1632
hockey,russia,mhl,1.50,33,1.3900,1.0000,0.3900,1.0000
hockey,slovakia,tipsport-liga,1.30,26,1.2662,1.0000,0.2662,1.0000
hockey,sweden,allettan-mellan,1.50,28,1.4071,0.7500,0.0582,0.1360
hockey,sweden,division-1-a,1.30,104,1.1606,0.8942,0.0413,0.2355
hockey,sweden,division-1-c,1.50,48,1.4000,0.8750,0.2238,0.5625
hockey,sweden,division-1-f,1.50,60,1.4222,0.7333,0.0445,0.1017
hockey,sweden,hockeyettan-norra,1.50,22,1.4191,0.7727,0.0850,0.2304
hockey,sweden,hockeyettan-ostra,1.50,42,1.4414,0.7143,0.0186,0.0670
hockey,sweden,shl,1.50,24,1.4433,1.0000,0.4433,1.0000
hockey,usa,fhl,1.50,20,1.4355,0.7500,0.0700,0.1759
hockey,world,club-friendly,1.50,160,1.4081,0.8375,0.1747,0.4393
hockey,world,friendly-international-women,1.30,48,1.1263,0.9583,0.0779,0.6283
hockey,world,friendly-international,1.50,113,1.4165,0.7434,0.0487,0.1273
hockey,world,wch-ia,1.30,20,1.1715,0.9000,0.0475,0.3169
rugby-league,australia,intrust-super-cup,1.30,107,1.2179,0.8224,-0.0064,0.0073
rugby-league,australia,intrust-super-premiership,1.30,38,1.2079,0.8421,0.0082,0.0826
rugby-league,england,championship,1.50,44,1.3773,0.7273,0.0055,0.0044
rugby-union,australia,shute-shield,1.30,81,1.1454,0.9012,0.0264,0.2221
rugby-union,england,aviva-premiership-rugby,1.30,45,1.1993,0.9333,0.1133,0.5989
rugby-union,england,greene-king-ipa-championship,1.50,24,1.3950,0.7500,0.0450,0.1171
rugby-union,europe,challenge-cup,1.30,83,1.0792,0.9277,0.0035,0.0145
rugby-union,europe,challenge-cup,1.50,46,1.4093,0.7391,0.0411,0.1018
rugby-union,europe,six-nations,1.30,22,1.1368,0.9091,0.0391,0.2446
rugby-union,france,pro-d2,1.50,37,1.4032,0.7297,0.0208,0.0595
rugby-union,world,seven-s-world-series-new-zealand,1.30,33,1.1448,0.8788,0.0076,0.0420
rugby-union,world,seven-s-world-series-south-africa,1.30,20,1.1875,0.8500,0.0165,0.0500
soccer,argentina,primera-division,1.50,43,1.4379,0.8140,0.1644,0.3891
soccer,armenia,premier-league,1.30,44,1.2186,0.8864,0.0757,0.3666
soccer,asia,afc-championship-u16,1.50,22,1.4164,0.8182,0.1618,0.3815
soccer,asia,afc-cup,1.30,37,1.2184,0.8378,0.0165,0.0953
soccer,asia,afc-cup,1.50,30,1.4300,1.0000,0.4300,1.0000
soccer,asia,asian-cup,1.50,25,1.3860,0.8800,0.2228,0.5691
soccer,asia,asian-games,1.30,22,1.1327,0.9091,0.0182,0.2242
soccer,australia,brisbane-premier-league,1.50,67,1.4012,0.7761,0.0824,0.2181
soccer,australia,capital-territory,1.30,55,1.1538,0.8727,0.0096,0.0453
soccer,australia,ffa-cup,1.30,25,1.1436,0.9200,0.0460,0.3629
soccer,australia,northern-nsw,1.30,20,1.1975,0.9000,0.0685,0.3937
soccer,australia,npl-queensland,1.30,67,1.1112,0.9552,0.0610,0.5525
soccer,australia,npl-south-australian,1.30,20,1.2310,1.0000,0.2310,1.0000
soccer,australia,npl-victoria,1.50,55,1.4109,0.7818,0.0873,0.2508
soccer,australia,npl-western-australia,1.50,84,1.4236,0.7738,0.0937,0.2398
soccer,austria,erste-liga,1.30,20,1.2620,1.0000,0.2620,1.0000
soccer,austria,erste-liga,1.50,20,1.3900,0.8000,0.1160,0.2872
soccer,austria,regionalliga-west,1.50,107,1.4311,0.7383,0.0580,0.1313
soccer,austria,tipico-bundesliga,1.50,60,1.3933,0.8667,0.2140,0.5277
soccer,azerbaijan,premier-league,1.30,28,1.1757,0.8571,0.0171,0.0441
soccer,bahrain,premier-league,1.50,38,1.4058,0.7895,0.1021,0.2707
soccer,belarus,vysshaya-liga,1.50,111,1.4119,0.7207,0.0131,0.0427
soccer,belgium,belgian-cup,1.30,36,1.1817,0.8611,0.0169,0.0966
soccer,belgium,second-amateur-division-group-vfv-b,1.30,26,1.2165,1.0000,0.2165,1.0000
soccer,bosnia-and-herzegovina,premier-league,1.30,34,1.1794,1.0000,0.1794,1.0000
soccer,bosnia-and-herzegovina,premier-league,1.50,68,1.4054,0.7206,-0.0035,0.0314
soccer,bulgaria,parva-liga,1.50,155,1.4023,0.7226,0.0060,0.0329
soccer,canada,csl,1.30,49,1.1898,1.0000,0.1898,1.0000
soccer,chile,chilean-cup,1.50,27,1.4493,0.7778,0.1267,0.2831
soccer,china,fa-cup,1.50,29,1.3828,0.8966,0.2452,0.6263
soccer,china,super-league,1.50,68,1.4172,0.8529,0.2062,0.5005
soccer,colombia,liga-aguila,1.50,35,1.4460,0.7429,0.0963,0.1663
soccer,croatia,1-hnl,1.30,50,1.2100,0.8400,0.0140,0.0781
soccer,croatia,croatian-cup,1.50,33,1.4030,0.7576,0.0648,0.1561
soccer,cyprus,cyprus-cup,1.50,29,1.3928,0.7241,-0.0024,0.0218
soccer,cyprus,first-division,1.30,91,1.1927,0.8901,0.0592,0.3200
soccer,czech-republic,cfl,1.30,42,1.2214,0.8571,0.0414,0.2120
soccer,czech-republic,cfl,1.50,60,1.4142,0.8500,0.1998,0.4878
soccer,czech-republic,division-2,1.30,35,1.1829,1.0000,0.1829,1.0000
soccer,czech-republic,mol-cup,1.50,124,1.4112,0.7258,0.0235,0.0590
soccer,czech-republic,youth-league,1.30,33,1.2297,1.0000,0.2297,1.0000
soccer,czech-republic,youth-league,1.50,125,1.4168,0.8240,0.1623,0.4017
soccer,denmark,1st-division,1.50,68,1.4046,0.9265,0.2987,0.7447
soccer,denmark,2nd-division-east,1.30,42,1.2033,0.8810,0.0605,0.2955
soccer,denmark,2nd-division-east,1.50,106,1.4101,0.8113,0.1436,0.3512
soccer,denmark,2nd-division-west,1.50,124,1.4000,0.7500,0.0502,0.1250
soccer,denmark,3f-ligaen-women,1.30,156,1.1199,0.8974,0.0010,0.0423
soccer,denmark,3f-ligaen-women,1.50,38,1.4029,0.7632,0.0597,0.1753
soccer,denmark,landspokal-cup,1.30,476,1.1407,0.8908,0.0127,0.1143
soccer,denmark,superliga,1.50,76,1.4295,0.7368,0.0516,0.1241
soccer,england,championship,1.50,33,1.4467,1.0000,0.4467,1.0000
soccer,england,fa-cup,1.50,129,1.4041,0.8527,0.1922,0.4882
soccer,england,league-two,1.50,66,1.4600,0.8333,0.2100,0.4710
soccer,england,northern-premier-league,1.50,123,1.4139,0.8211,0.1698,0.3890
soccer,england,premier-league,1.30,64,1.2538,0.8750,0.0950,0.3824
soccer,england,southern-premier-league,1.50,70,1.4431,0.8714,0.2619,0.5813
soccer,england,vanarama-national-league,1.30,22,1.2600,1.0000,0.2600,1.0000
soccer,estonia,estonian-cup,1.30,49,1.1059,0.9184,0.0082,0.1477
soccer,estonia,meistriliiga,1.50,147,1.3995,0.7279,0.0259,0.0467
soccer,europe,bene-league-women,1.50,45,1.4111,0.7111,0.0113,0.0084
soccer,europe,champions-league,1.30,20,1.2675,1.0000,0.2675,1.0000
soccer,europe,euro-u17-women,1.50,34,1.3794,0.9118,0.2603,0.6792
soccer,europe,euro-u17,1.30,84,1.2118,0.8690,0.0527,0.2507
soccer,europe,euro-u17,1.50,121,1.4012,0.7273,0.0125,0.0476
soccer,europe,euro-u19-women,1.50,77,1.4030,0.7273,0.0110,0.0505
soccer,europe,euro-u19,1.50,92,1.4053,0.7826,0.0916,0.2463
soccer,europe,euro-u21,1.50,74,1.3959,0.8108,0.1320,0.3330
soccer,europe,euro,1.30,21,1.0933,1.0000,0.0933,1.0000
soccer,faroe-islands,premier-league,1.30,33,1.2312,0.8485,0.0470,0.1932
soccer,finland,kakkonen-east,1.30,21,1.1814,0.8571,-0.0014,0.0697
soccer,finland,kakkonen-east,1.50,33,1.4164,0.7273,0.0291,0.0723
soccer,finland,kakkonen-group-b,1.30,21,1.2467,1.0000,0.2467,1.0000
soccer,finland,kakkonen-group-b,1.50,22,1.3845,0.8636,0.2005,0.5090
soccer,finland,kakkonen-south,1.50,30,1.4300,0.8000,0.1330,0.3349
soccer,finland,kakkonen-west,1.50,33,1.4045,0.9091,0.2782,0.6844
soccer,finland,veikkausliiga,1.50,32,1.4000,0.7500,0.0338,0.1250
soccer,france,ligue-2,1.50,32,1.4075,1.0000,0.4075,1.0000
soccer,france,national,1.50,68,1.4165,0.7941,0.1303,0.2998
soccer,fyr-of-macedonia,first-league,1.30,52,1.2485,0.9231,0.1569,0.6135
soccer,georgia,erovnuli-liga,1.50,87,1.4224,0.7471,0.0541,0.1485
soccer,germany,bundesliga-women,1.50,84,1.4082,0.7857,0.1096,0.2608
soccer,germany,junioren-bundesliga-south,1.30,49,1.2082,0.9184,0.1127,0.5262
soccer,germany,junioren-bundesliga-west,1.50,98,1.4374,0.7347,0.0543,0.1282
soccer,germany,oberliga-baden-wurttemberg,1.50,39,1.4249,0.8205,0.1556,0.3981
soccer,germany,oberliga-bremen,1.30,56,1.1921,0.9643,0.1486,0.7784
soccer,germany,oberliga-bremen,1.50,55,1.4215,0.8000,0.1364,0.3255
soccer,germany,oberliga-hamburg,1.30,45,1.1680,1.0000,0.1680,1.0000
soccer,germany,oberliga-hamburg,1.50,63,1.4111,0.8889,0.2600,0.6186
soccer,germany,oberliga-hessen,1.30,21,1.1876,1.0000,0.1876,1.0000
soccer,germany,oberliga-niederrhein,1.50,42,1.3752,0.8571,0.1810,0.4764
soccer,germany,oberliga-niedersachsen,1.30,45,1.2244,0.8889,0.0811,0.3938
soccer,germany,oberliga-niedersachsen,1.50,80,1.3975,0.8125,0.1356,0.3408
soccer,germany,oberliga-nofv-sud,1.50,60,1.3950,0.7500,0.0517,0.1171
soccer,germany,oberliga-schleswig-holstein,1.50,128,1.4202,0.7969,0.1348,0.3135
soccer,germany,oberliga-westfalen,1.50,53,1.4557,0.7358,0.0779,0.1561
soccer,germany,regionalliga-north,1.30,32,1.2063,1.0000,0.2063,1.0000
soccer,germany,regionalliga-south,1.30,23,1.2417,1.0000,0.2417,1.0000
soccer,germany,regionalliga-south,1.50,30,1.4213,0.7667,0.0760,0.2129
soccer,germany,regionalliga-sudwest,1.30,35,1.1800,1.0000,0.1800,1.0000
soccer,germany,regionalliga-sudwest,1.50,77,1.3909,0.8182,0.1445,0.3531
soccer,gibraltar,premier-division,1.30,73,1.1229,0.9452,0.0596,0.4993
soccer,greece,division-c-group-a,1.30,24,1.2358,1.0000,0.2358,1.0000
soccer,greece,football-league,1.30,146,1.2079,0.9110,0.0971,0.4828
soccer,greece,greek-cup,1.30,76,1.1836,0.9342,0.1013,0.5758
soccer,greece,super-league,1.30,82,1.2127,0.9268,0.1241,0.5828
soccer,greece,super-league,1.50,184,1.3888,0.7391,0.0220,0.0682
soccer,hungary,hungarian-cup,1.50,78,1.4068,0.7179,0.0059,0.0246
soccer,hungary,otp-bank-liga,1.50,86,1.4020,0.7209,0.0116,0.0267
soccer,iceland,icelandic-cup,1.30,52,1.1723,0.9038,0.0548,0.3458
soccer,iceland,icelandic-cup,1.50,36,1.3911,0.7778,0.0736,0.2096
soccer,iceland,inkasso-deildin,1.50,33,1.4258,0.9091,0.2930,0.6956
soccer,iceland,league-cup,1.30,36,1.1894,1.0000,0.1894,1.0000
soccer,iceland,pepsideild,1.50,46,1.4385,0.8043,0.1535,0.3581
soccer,indonesia,liga-1,1.50,32,1.3700,0.8438,0.1638,0.4215
soccer,ireland,division-1,1.30,85,1.2220,0.9059,0.1062,0.4819
soccer,ireland,division-1,1.50,100,1.3966,0.7600,0.0503,0.1549
soccer,ireland,fai-cup,1.30,34,1.1835,0.9412,0.1121,0.6207
soccer,israel,leumit-league,1.50,30,1.4180,0.8000,0.1380,0.3215
soccer,italy,lega-pro-c2-a,1.50,27,1.4156,0.7778,0.0889,0.2430
soccer,italy,serie-a,1.30,102,1.2258,0.9412,0.1537,0.6806
soccer,italy,serie-a,1.50,160,1.4050,0.7500,0.0540,0.1327
soccer,japan,football-championships-women,1.50,26,1.4135,0.8462,0.1885,0.4741
soccer,japan,j-league,1.50,63,1.4044,0.7778,0.1044,0.2283
soccer,kazakhstan,premier-league,1.30,23,1.1839,1.0000,0.1839,1.0000
soccer,kazakhstan,premier-league,1.50,66,1.3724,0.8939,0.2285,0.6092
soccer,kuwait,premier-league,1.30,123,1.1928,0.8618,0.0332,0.1451
soccer,kuwait,premier-league,1.50,88,1.4197,0.7273,0.0292,0.0774
soccer,latvia,latvian-cup,1.30,52,1.1396,0.9231,0.0488,0.3721
soccer,latvia,synottip-virsliga,1.30,253,1.1689,0.8656,0.0068,0.0701
soccer,lithuania,lithuanian-cup,1.30,21,1.1943,0.9048,0.0757,0.4146
soccer,malaysia,malaysia-cup,1.50,21,1.4352,0.8095,0.1648,0.3719
soccer,malaysia,premier-league,1.30,48,1.2444,0.8750,0.0844,0.3635
soccer,malta,division-1,1.30,25,1.1888,0.9200,0.0856,0.4963
soccer,malta,division-1,1.50,51,1.3994,0.8235,0.1500,0.3817
soccer,malta,premier-league,1.50,132,1.4005,0.7955,0.1100,0.2847
soccer,moldova,divizia-nationala,1.30,136,1.1941,0.9191,0.0950,0.5025
soccer,new-zealand,football-championship,1.30,50,1.2060,0.9200,0.1072,0.5317
soccer,new-zealand,football-championship,1.50,64,1.4066,0.8125,0.1416,0.3513
soccer,northern-ireland,nifl-premiership,1.50,102,1.4145,0.8039,0.1292,0.3309
soccer,norway,division-2-group-2,1.30,32,1.2213,0.8750,0.0813,0.3100
soccer,norway,division-2-group-3,1.50,60,1.4173,0.7333,0.0507,0.0944
soccer,norway,division-2-group-4,1.50,70,1.4259,0.8286,0.1784,0.4260
soccer,norway,eliteserien,1.50,20,1.4350,0.7500,0.0700,0.1753
soccer,norway,norway-cup-women,1.30,37,1.1095,0.9459,0.0508,0.4521
soccer,norway,obos-ligaen,1.50,50,1.4300,0.8000,0.1350,0.3349
soccer,oman,professional-league,1.50,23,1.4230,0.8261,0.1657,0.4150
soccer,poland,division-1,1.50,24,1.4667,0.7500,0.1192,0.2143
soccer,poland,ekstraklasa,1.50,36,1.4556,0.7222,0.0639,0.1125
soccer,portugal,segunda-liga,1.50,55,1.4120,0.8000,0.1180,0.3146
soccer,portugal,taca-de-portugal,1.30,70,1.1970,0.9143,0.0879,0.4792
soccer,romania,liga-1,1.30,72,1.2146,0.9028,0.0911,0.4497
soccer,romania,liga-1,1.50,122,1.4126,0.8852,0.2502,0.6071
soccer,romania,liga-2-serie-2,1.30,22,1.2723,1.0000,0.2723,1.0000
soccer,romania,romanian-cup,1.30,61,1.2038,0.9016,0.0838,0.4189
soccer,russia,division-1,1.30,78,1.2083,0.8462,0.0114,0.1077
soccer,russia,division-1,1.50,124,1.4027,0.7742,0.0924,0.2135
soccer,russia,division-2-east,1.50,52,1.4242,0.7115,0.0140,0.0316
soccer,russia,division-2-south,1.30,33,1.1897,0.8485,0.0018,0.0498
soccer,russia,division-2-ural-povolzhye,1.30,45,1.2080,0.9111,0.1067,0.4838
soccer,russia,division-2-west,1.30,67,1.2252,0.8657,0.0624,0.2693
soccer,russia,russian-cup,1.50,83,1.4228,0.7229,0.0300,0.0674
soccer,saudi-arabia,saudi-professional-league,1.50,109,1.4088,0.7156,0.0038,0.0199
soccer,scotland,betfred-cup,1.50,58,1.4155,0.7759,0.0960,0.2364
