Sport,Country,League Name,Margin,Total Records,Records Per Season,Success Records,Avg. Odd,Success Rate,Money Made,Money Per Game,Rate Of Available Money,Season,Number Of Seasons,No Of Positive Seasons,Money Low,Money High,Rate Low,Rate High
baseball,germany,bundesliga-south,1.10,1,1,1,1.0800,1.0000,0.0800000000000001,0.0800,1.0000,1,1,0.0800000000000001,0.0800000000000001,1,1
baseball,germany,bundesliga-south,1.20,1,1,1,1.1500,1.0000,0.15,0.1500,1.0000,1,1,0.15,0.15,1,1
baseball,germany,bundesliga-south,1.30,2,2,2,1.2500,1.0000,0.5,0.2500,1.0000,1,1,0.25,0.25,1,1
baseball,germany,bundesliga-south,1.40,3,3,2,1.3767,0.6667,-0.25,-0.0833,-0.2212,1,0,-0.0833333333333333,-0.0833333333333333,-0.221238938053097,-0.221238938053097
baseball,germany,bundesliga-south,1.50,8,8,4,1.4663,0.5000,-2.19,-0.2738,-0.5871,1,0,-0.27375,-0.27375,-0.587131367292225,-0.587131367292225
baseball,germany,bundesliga,1.30,1,1,1,1.2800,1.0000,0.28,0.2800,1.0000,1,1,0.28,0.28,1,1
baseball,germany,bundesliga,1.50,2,2,0,1.4600,0.0000,-2,-1.0000,-2.1739,1,0,-1,-1,-2.17391304347826,-2.17391304347826
baseball,italy,ibl,1.10,20,5,4.25,1.0825,0.8750,-0.3875,-0.0525,-0.6875,4,3,-0.46,0.1,-5.74999999999999,1
baseball,italy,ibl,1.20,51,17,16.6666666666667,1.1400,0.6667,2.30666666666666,-0.2400,-1.7143,3,2,-1,0.16,-7.14285714285715,1
baseball,italy,ibl,1.30,46,15.3333333333333,11.6666666666667,1.2583,0.6778,-0.71,-0.1444,-0.5376,3,1,-0.355,0.0366666666666667,-1.33962264150943,0.152777777777778
baseball,italy,ibl,1.40,39,9.75,6.25,1.3826,0.5744,-1.08,-0.2025,-0.5369,4,0,-0.65,-6.34413156928661E-17,-1.72185430463576,-1.61486985400023E-16
baseball,italy,ibl,1.50,73,18.25,9.5,1.4749,0.5500,-4.21,-0.1866,-0.3936,4,0,-0.262857142857143,-0.11,-0.558421851289832,-0.229166666666667
baseball,japan,npb,1.30,121,40.3333333333333,25.6666666666667,1.2753,0.7167,-7.77333333333334,-0.0863,-0.3765,3,1,-0.504,0.29,-1.96875,0.999999999999999
baseball,japan,npb,1.40,451,50.1111111111111,34.2222222222222,1.3601,0.7104,-3.59333333333333,-0.0346,-0.0718,9,3,-0.536666666666667,0.38,-1.49074074074074,1
baseball,japan,npb,1.50,891,99,64.7777777777778,1.4626,0.6461,-4.26555555555556,-0.0547,-0.1187,9,5,-0.266666666666667,0.153571428571429,-0.559440559440559,0.327245053272451
baseball,mexico,lmb,1.20,22,22,22,1.1950,1.0000,4.29,0.1950,1.0000,1,1,0.195,0.195,1,1
baseball,mexico,lmb,1.40,55,18.3333333333333,7.33333333333333,1.3856,0.2222,-8.28666666666667,-0.6956,-1.7668,3,0,-1,-0.0866666666666666,-2.56410256410256,-0.236363636363636
baseball,mexico,lmb,1.50,352,50.2857142857143,39.2857142857143,1.4636,0.7095,6.94571428571428,0.0334,0.0922,7,4,-1,0.473333333333333,-2.02020202020202,1
baseball,mexico,lmp,1.50,14,7,3.5,1.4750,0.5000,-1.75,-0.2500,-0.6111,2,1,-1,0.5,-2.22222222222222,1
baseball,netherlands,hoofdklasse,1.10,138,34.5,26.75,1.0603,0.6417,-6.355,-0.3249,-4.8554,4,0,-0.788,-0.018,-11.9393939393939,-0.337499999999997
baseball,netherlands,hoofdklasse,1.20,138,27.6,18.6,1.1460,0.7402,-6.204,-0.1496,-1.0552,5,2,-0.424,0.14,-2.94444444444445,1
baseball,netherlands,hoofdklasse,1.30,87,17.4,11.4,1.2565,0.5500,-3.09,-0.3078,-1.2175,5,0,-1,-0.0475,-4,-0.186274509803921
baseball,netherlands,hoofdklasse,1.40,115,23,12.2,1.3591,0.5378,-6.42,-0.2708,-0.7282,5,1,-1,0.0680000000000001,-2.68456375838926,0.203592814371258
baseball,netherlands,hoofdklasse,1.50,150,30,21.8,1.4654,0.8067,1.812,0.1816,0.3951,5,3,-0.0393333333333334,0.46,-0.0883233532934134,1
baseball,north-central-america,caribbean-series,1.50,4,2,0.5,1.4883,0.1667,-1.25,-0.7500,-1.5245,2,0,-1,-0.5,-2,-1.04895104895105
baseball,puerto-rico,prbl,1.50,33,16.5,13.5,1.4692,0.8750,3.3,0.2854,0.6048,2,2,0.0975,0.473333333333333,0.209677419354839,1
baseball,south-korea,kbo,1.30,44,22,22,1.2800,1.0000,6.27,0.2800,1.0000,2,2,0.27,0.29,1,1
baseball,south-korea,kbo,1.40,176,35.2,26.4,1.3613,0.8476,0.659999999999998,0.1514,0.4322,5,3,-0.225714285714286,0.36,-0.632000000000002,1
baseball,south-korea,kbo,1.50,370,61.6666666666667,36.3333333333333,1.4645,0.5619,-8.555,-0.1756,-0.3747,6,1,-0.265,0.011,-0.585635359116022,0.0245535714285714
baseball,taiwan,cpbl,1.30,8,8,8,1.2950,1.0000,2.36,0.2950,1.0000,1,1,0.295,0.295,1,1
baseball,taiwan,cpbl,1.40,17,8.5,4.5,1.3800,0.6667,-2.275,-0.0817,-0.1838,2,1,-0.533333333333333,0.37,-1.36752136752137,1
baseball,taiwan,cpbl,1.50,38,19,15,1.4454,0.8571,2.775,0.2389,0.5470,2,2,0.0428571428571428,0.435,0.0940438871473354,1
baseball,usa,il,1.50,263,52.6,32.8,1.4776,0.7254,-3.95,0.0757,0.1494,5,2,-0.265,0.485,-0.566844919786097,1
baseball,usa,mlb,1.30,22,11,11,1.2900,1.0000,3.19,0.2900,1.0000,2,2,0.28,0.3,0.999999999999999,1
baseball,usa,mlb,1.40,133,16.625,12.5,1.3897,0.7813,0.641249999999999,0.0856,0.2221,8,6,-1,0.4,-2.5,1
baseball,usa,mlb,1.50,466,38.8333333333333,27.6666666666667,1.4582,0.7520,1.49166666666666,0.0961,0.2130,12,9,-0.63,0.485,-1.34042553191489,1
baseball,usa,pcl,1.40,22,11,5.5,1.4000,0.5000,-3.3,-0.3000,-0.7500,2,1,-1,0.4,-2.5,0.999999999999999
baseball,usa,pcl,1.50,226,37.6666666666667,16.1666666666667,1.4590,0.5274,-14.085,-0.2283,-0.5098,6,2,-0.71,0.47,-1.60633484162896,0.999999999999999
baseball,venezuela,lvbp,1.50,6,6,0,1.4900,0.0000,-6,-1.0000,-2.0408,1,0,-1,-1,-2.04081632653061,-2.04081632653061
baseball,world,friendly-international,1.20,6,2,1,1.1767,0.5000,-0.826666666666667,-0.4142,-2.2824,3,1,-1,0.17,-5.55555555555556,1
baseball,world,friendly-international,1.30,6,3,2.5,1.2320,0.9000,0.11,0.1100,0.5000,2,1,0,0.22,0,1
baseball,world,friendly-international,1.40,5,2.5,1.5,1.3317,0.6667,-0.52,-0.1217,-0.2830,2,1,-0.553333333333333,0.31,-1.56603773584906,1
baseball,world,friendly-international,1.50,6,3,2,1.4470,0.8000,-0.035,0.1650,0.3922,2,1,-0.1,0.43,-0.21551724137931,1
baseball,world,pan-american-games,1.10,1,1,1,1.0800,1.0000,0.0800000000000001,0.0800,1.0000,1,1,0.0800000000000001,0.0800000000000001,1,1
baseball,world,pan-american-games,1.20,6,6,6,1.1583,1.0000,0.95,0.1583,1.0000,1,1,0.158333333333333,0.158333333333333,1,1
baseball,world,pan-american-games,1.30,4,4,2,1.2325,0.5000,-1.54,-0.3850,-1.6559,1,0,-0.385,-0.385,-1.65591397849462,-1.65591397849462
baseball,world,pan-american-games,1.40,3,3,3,1.3500,1.0000,1.05,0.3500,1.0000,1,1,0.35,0.35,1,1
baseball,world,pan-american-games,1.50,1,1,1,1.5000,1.0000,0.5,0.5000,1.0000,1,1,0.5,0.5,1,1
baseball,world,universiade,1.10,2,2,2,1.0450,1.0000,0.0900000000000001,0.0450,1.0000,1,1,0.045,0.045,1,1
baseball,world,universiade,1.20,8,8,6,1.1700,0.7500,-1,-0.1250,-0.7353,1,0,-0.125,-0.125,-0.735294117647059,-0.735294117647059
baseball,world,universiade,1.30,4,4,3,1.2525,0.7500,-0.24,-0.0600,-0.2376,1,0,-0.06,-0.06,-0.237623762376238,-0.237623762376238
baseball,world,universiade,1.40,1,1,1,1.4000,1.0000,0.4,0.4000,1.0000,1,1,0.4,0.4,1,1
baseball,world,universiade,1.50,1,1,0,1.4500,0.0000,-1,-1.0000,-2.2222,1,0,-1,-1,-2.22222222222222,-2.22222222222222
baseball,world,wbsc-premier-12,1.10,5,5,5,1.0740,1.0000,0.37,0.0740,1.0000,1,1,0.0740000000000001,0.0740000000000001,1,1
baseball,world,wbsc-premier-12,1.20,4,4,3,1.1625,0.7500,-0.5,-0.1250,-0.7692,1,0,-0.125,-0.125,-0.769230769230769,-0.769230769230769
baseball,world,wbsc-premier-12,1.30,9,9,5,1.2767,0.5556,-2.67,-0.2967,-1.0723,1,0,-0.296666666666667,-0.296666666666667,-1.07228915662651,-1.07228915662651
baseball,world,wbsc-premier-12,1.40,1,1,1,1.3800,1.0000,0.38,0.3800,1.0000,1,1,0.38,0.38,1,1
baseball,world,wbsc-premier-12,1.50,6,6,6,1.4650,1.0000,2.79,0.4650,1.0000,1,1,0.465,0.465,1,1
baseball,world,world-baseball-classic,1.10,32,10.6666666666667,9.66666666666667,1.0504,0.9111,-0.543333333333333,-0.0416,-0.8520,3,1,-0.115,0.0533333333333334,-2.09090909090908,1
baseball,world,world-baseball-classic,1.20,26,8.66666666666667,7,1.1594,0.8611,-0.573333333333334,-0.0006,-0.0909,3,2,-0.333333333333333,0.17,-2.27272727272727,1
baseball,world,world-baseball-classic,1.30,30,10,8.66666666666667,1.2505,0.8968,0.853333333333333,0.1199,0.4883,3,3,0.0383333333333333,0.24,0.153333333333333,1
baseball,world,world-baseball-classic,1.40,44,14.6666666666667,8.33333333333333,1.3521,0.7402,-3.38666666666667,0.0053,0.0134,3,2,-0.364117647058824,0.35,-1.04384485666104,1
baseball,world,world-baseball-classic,1.50,34,11.3333333333333,6.66666666666667,1.4430,0.4924,-1.74,-0.2886,-0.6481,3,1,-0.6275,0.0418181818181818,-1.38674033149171,0.0936863543788186
basketball,africa,africa-champions-cup,1.10,5,5,5,1.0660,1.0000,0.33,0.0660,1.0000,1,1,0.0660000000000001,0.0660000000000001,1,1
basketball,africa,africa-champions-cup,1.20,4,4,2,1.1750,0.5000,-1.62,-0.4050,-2.3143,1,0,-0.405,-0.405,-2.31428571428572,-2.31428571428572
basketball,africa,africa-champions-cup,1.30,2,2,2,1.2750,1.0000,0.55,0.2750,1.0000,1,1,0.275,0.275,1,1
basketball,africa,africa-champions-cup,1.40,3,3,1,1.3633,0.3333,-1.62,-0.5400,-1.4862,1,0,-0.54,-0.54,-1.48623853211009,-1.48623853211009
basketball,africa,africa-champions-cup,1.50,3,3,2,1.4533,0.6667,-0.13,-0.0433,-0.0956,1,0,-0.0433333333333334,-0.0433333333333334,-0.0955882352941177,-0.0955882352941177
basketball,africa,african-championship-u16,1.10,1,1,1,1.0800,1.0000,0.0800000000000001,0.0800,1.0000,1,1,0.0800000000000001,0.0800000000000001,1,1
basketball,africa,african-championship-u16,1.50,1,1,0,1.4100,0.0000,-1,-1.0000,-2.4390,1,0,-1,-1,-2.4390243902439,-2.4390243902439
basketball,africa,african-championship-women,1.10,11,11,10,1.0355,0.9091,-0.67,-0.0609,-1.7179,1,0,-0.0609090909090909,-0.0609090909090909,-1.71794871794871,-1.71794871794871
basketball,africa,african-championship-women,1.20,4,4,4,1.1325,1.0000,0.53,0.1325,1.0000,1,1,0.1325,0.1325,1,1
basketball,africa,african-championship-women,1.30,6,6,5,1.2717,0.8333,0.34,0.0567,0.2086,1,1,0.0566666666666667,0.0566666666666667,0.208588957055215,0.208588957055215
basketball,africa,african-championship-women,1.40,1,1,1,1.3700,1.0000,0.37,0.3700,1.0000,1,1,0.37,0.37,1,1
basketball,africa,african-championship-women,1.50,3,3,2,1.4433,0.6667,-0.16,-0.0533,-0.1203,1,0,-0.0533333333333334,-0.0533333333333334,-0.120300751879699,-0.120300751879699
basketball,africa,african-championship,1.10,85,21.25,19,1.0338,0.8988,-1.6225,-0.0721,-2.5040,4,0,-0.126666666666667,-0.0131818181818182,-6.18604651162781,-0.37179487179487
basketball,africa,african-championship,1.20,28,7,5.25,1.1450,0.6851,-0.9825,-0.2156,-1.4495,4,0,-0.7025,-0.0314285714285714,-4.68333333333334,-0.236559139784946
basketball,africa,african-championship,1.30,30,7.5,3.5,1.2586,0.5583,-3.125,-0.3014,-1.1929,4,1,-0.585555555555556,0.01,-2.41743119266055,0.0373134328358209
basketball,africa,african-championship,1.40,29,7.25,5.75,1.3465,0.7917,0.525,0.0681,0.1970,4,2,-0.0966666666666667,0.3525,-0.284313725490196,1
basketball,africa,african-championship,1.50,17,4.25,3.5,1.4465,0.8500,0.86,0.2300,0.5152,4,3,-0.14,0.48,-0.315315315315315,1
basketball,argentina,liga-a,1.10,130,32.5,26.5,1.0815,0.7917,-3.89,-0.1431,-1.5771,4,2,-0.4525,0.0800000000000001,-4.89189189189186,1
basketball,argentina,liga-a,1.20,345,43.125,34.5,1.1634,0.7838,-3.045,-0.0911,-0.4988,8,3,-0.4,0.16,-2,1
basketball,argentina,liga-a,1.30,676,84.5,63.375,1.2628,0.7908,-4.51125,-0.0014,-0.0071,8,4,-0.301111111111111,0.27,-1.14345991561182,1
basketball,argentina,liga-a,1.40,627,78.375,55.625,1.3537,0.7427,-2.79375,0.0036,0.0301,8,3,-0.316666666666667,0.31,-0.855855855855855,1
basketball,argentina,liga-a,1.50,549,78.4285714285714,54.8571428571429,1.4572,0.6707,1.48142857142857,-0.0228,-0.0448,7,4,-0.625,0.293333333333333,-1.33689839572193,0.637681159420289
basketball,argentina,super-4,1.10,2,1,1,1.0750,1.0000,0.0750000000000001,0.0750,1.0000,2,2,0.0700000000000001,0.0800000000000001,1,1
basketball,argentina,super-4,1.20,3,1,1,1.1700,1.0000,0.17,0.1700,1.0000,3,3,0.16,0.19,1,1
basketball,argentina,super-4,1.30,1,1,1,1.2800,1.0000,0.28,0.2800,1.0000,1,1,0.28,0.28,1,1
basketball,argentina,super-4,1.40,3,1,0.666666666666667,1.3733,0.6667,-0.0766666666666667,-0.0767,-0.2857,3,2,-1,0.39,-2.85714285714286,1
basketball,argentina,super-4,1.50,6,1.5,1,1.4600,0.7500,-0.04,0.0900,0.2292,4,3,-1,0.48,-2.08333333333333,1
basketball,asia,abl,1.10,94,18.8,16.2,1.0589,0.8435,-1.73,-0.1089,-1.7900,5,1,-0.387142857142857,0.0660000000000001,-5.53061224489796,1
basketball,asia,abl,1.20,80,16,15.4,1.1611,0.9633,1.872,0.1178,0.7284,5,5,0.0399999999999999,0.16875,0.253164556962025,1
basketball,asia,abl,1.30,67,13.4,10.4,1.2550,0.7856,-0.38,-0.0153,-0.0668,5,2,-0.25,0.25875,-1,0.999999999999999
basketball,asia,abl,1.40,50,10,5.8,1.3578,0.5533,-2.13,-0.2524,-0.6973,5,1,-0.738,0.0720000000000001,-2.06145251396648,0.21301775147929
basketball,asia,abl,1.50,54,10.8,6,1.4568,0.5524,-2.054,-0.1944,-0.4289,5,0,-0.362857142857143,-0.0266666666666667,-0.79375,-0.0575539568345324
basketball,asia,arab-championship,1.10,6,6,5,1.0533,0.8333,-0.69,-0.1150,-2.1563,1,0,-0.115,-0.115,-2.15625,-2.15625
basketball,asia,arab-championship,1.20,2,2,2,1.1550,1.0000,0.31,0.1550,1.0000,1,1,0.155,0.155,1,1
basketball,asia,arab-championship,1.30,5,5,4,1.2540,0.8000,0.04,0.0080,0.0315,1,1,0.00800000000000001,0.00800000000000001,0.031496062992126,0.031496062992126
basketball,asia,arab-championship,1.40,3,3,1,1.3533,0.3333,-1.64,-0.5467,-1.5472,1,0,-0.546666666666667,-0.546666666666667,-1.54716981132076,-1.54716981132076
basketball,asia,arab-championship,1.50,2,2,2,1.4650,1.0000,0.93,0.4650,1.0000,1,1,0.465,0.465,1,1
basketball,asia,asia-challenge,1.10,33,11,10.3333333333333,1.0454,0.9649,-0.193333333333333,0.0093,0.1825,3,2,-0.0642105263157894,0.0466666666666667,-1.45238095238095,1
basketball,asia,asia-challenge,1.20,11,3.66666666666667,3.33333333333333,1.1683,0.8889,0.166666666666667,0.0394,0.2970,3,2,-0.203333333333333,0.19,-1.10909090909091,1
basketball,asia,asia-challenge,1.30,11,3.66666666666667,2.66666666666667,1.2507,0.8000,-0.28,0.0027,0.0652,3,2,-0.234,0.22,-0.886363636363637,1
basketball,asia,asia-challenge,1.40,9,3,2,1.3456,0.6667,-0.32,-0.1067,-0.3002,3,1,-0.546666666666667,0.336666666666667,-1.59223300970874,1
basketball,asia,asia-challenge,1.50,9,3,0.666666666666667,1.4678,0.1778,-2.03333333333333,-0.7436,-1.5835,3,0,-1,-0.526666666666667,-2.08333333333333,-1.13669064748201
basketball,asia,asia-champions-cup,1.10,23,4.6,4.6,1.0485,1.0000,0.198,0.0485,1.0000,5,5,0.0342857142857143,0.0700000000000001,0.999999999999999,1
basketball,asia,asia-champions-cup,1.20,8,2,1.5,1.1608,0.7917,-0.28,-0.0842,-0.5310,4,2,-0.415,0.2,-2.51515151515151,1
basketball,asia,asia-champions-cup,1.30,9,2.25,2,1.2625,0.8750,0.275,0.1063,0.4318,4,3,-0.35,0.265,-1.27272727272727,1
basketball,asia,asia-champions-cup,1.40,11,2.75,2,1.3563,0.7083,-0.00750000000000001,-0.0313,-0.1282,4,1,-0.345,0.373333333333333,-1.0952380952381,1
basketball,asia,asia-champions-cup,1.50,10,2,1.8,1.4684,0.9600,0.634,0.4104,0.8745,5,5,0.172,0.5,0.372294372294372,1
basketball,asia,asia-championship-u18,1.10,34,11.3333333333333,10,1.0610,0.9061,-0.746666666666666,-0.0365,-0.9278,3,1,-0.139090909090909,0.0766666666666667,-3,0.999999999999999
