american-football,canada,cfl,1.40,10,4,1.3700,0.4000,-4.54,-0.4540,-1.2270,2015
american-football,canada,cfl,1.50,18,14,1.4578,0.7778,2.32,0.1289,0.2816,2015
american-football,canada,cfl,1.20,14,12,1.1686,0.8571,-8.88178419700125E-16,0.0000,0.0000,2014
american-football,canada,cfl,1.30,10,10,1.2580,1.0000,2.58,0.2580,1.0000,2014
american-football,canada,cfl,1.40,20,16,1.3550,0.8000,1.68,0.0840,0.2366,2014
american-football,canada,cfl,1.50,12,10,1.4667,0.8333,2.62,0.2183,0.4679,2014
american-football,canada,cfl,1.10,2,2,1.0700,1.0000,0.14,0.0700,1.0000,2013
american-football,canada,cfl,1.20,10,6,1.1760,0.6000,-3,-0.3000,-1.7045,2013
american-football,canada,cfl,1.30,16,10,1.2550,0.6250,-3.46,-0.2163,-0.8480,2013
american-football,canada,cfl,1.40,10,10,1.3480,1.0000,3.48,0.3480,1.0000,2013
american-football,canada,cfl,1.50,20,10,1.4420,0.5000,-5.76,-0.2880,-0.6516,2013
american-football,canada,cfl,1.20,2,0,1.1600,0.0000,-2,-1.0000,-6.2500,2012
american-football,canada,cfl,1.30,6,4,1.2667,0.6667,-0.94,-0.1567,-0.5875,2012
american-football,canada,cfl,1.40,14,12,1.3457,0.8571,2.12,0.1514,0.4380,2012
american-football,canada,cfl,1.50,20,10,1.4540,0.5000,-5.62,-0.2810,-0.6189,2012
american-football,canada,cfl,1.20,2,2,1.1700,1.0000,0.34,0.1700,1.0000,2011
american-football,canada,cfl,1.30,14,8,1.2700,0.5714,-3.9,-0.2786,-1.0317,2011
american-football,canada,cfl,1.40,18,14,1.3500,0.7778,0.9,0.0500,0.1429,2011
american-football,canada,cfl,1.50,18,6,1.4444,0.3333,-9.38,-0.5211,-1.1725,2011
american-football,canada,cfl,1.20,16,10,1.1563,0.6250,-4.52,-0.2825,-1.8080,2010
american-football,canada,cfl,1.30,10,8,1.2340,0.8000,-0.1,-0.0100,-0.0427,2010
american-football,canada,cfl,1.40,12,2,1.3600,0.1667,-9.22,-0.7683,-2.1343,2010
american-football,canada,cfl,1.50,10,8,1.4520,0.8000,1.56,0.1560,0.3451,2010
american-football,canada,cfl,1.20,8,8,1.1800,1.0000,1.44,0.1800,1.0000,2009
american-football,canada,cfl,1.30,12,12,1.2417,1.0000,2.9,0.2417,1.0000,2009
american-football,canada,cfl,1.40,26,24,1.3477,0.9231,6.42,0.2469,0.7102,2009
american-football,canada,cfl,1.50,8,4,1.4325,0.5000,-2.24,-0.2800,-0.6474,2009
american-football,canada,cfl,1.20,2,2,1.1800,1.0000,0.36,0.1800,1.0000,2008
american-football,canada,cfl,1.30,8,7,1.2375,0.8750,0.68,0.0850,0.3579,2008
american-football,canada,cfl,1.40,4,4,1.3650,1.0000,1.46,0.3650,1.0000,2008
american-football,canada,cfl,1.50,7,5,1.4414,0.7143,0.18,0.0257,0.0583,2008
american-football,denmark,national-ligaen,1.10,1,1,1.0200,1.0000,0.02,0.0200,1.0000,2015
american-football,europe,european-championship,1.10,5,5,1.0780,1.0000,0.39,0.0780,1.0000,2014
american-football,europe,european-championship,1.20,1,1,1.1300,1.0000,0.13,0.1300,1.0000,2014
american-football,finland,vaahteraliiga,1.10,4,4,1.0775,1.0000,0.31,0.0775,1.0000,2017
american-football,finland,vaahteraliiga,1.20,2,2,1.1350,1.0000,0.27,0.1350,1.0000,2017
american-football,finland,vaahteraliiga,1.40,2,2,1.3750,1.0000,0.75,0.3750,1.0000,2017
american-football,finland,vaahteraliiga,1.10,1,1,1.0800,1.0000,0.0800000000000001,0.0800,1.0000,2016
american-football,finland,vaahteraliiga,1.10,1,1,1.0900,1.0000,0.0900000000000001,0.0900,1.0000,2015
american-football,finland,vaahteraliiga,1.30,2,1,1.2750,0.5000,-0.7,-0.3500,-1.2727,2015
american-football,finland,vaahteraliiga,1.50,1,1,1.4500,1.0000,0.45,0.4500,1.0000,2015
american-football,germany,gfl,1.20,1,1,1.1100,1.0000,0.11,0.1100,1.0000,2017
american-football,germany,gfl,1.30,1,0,1.2100,0.0000,-1,-1.0000,-4.7619,2017
american-football,germany,gfl,1.10,1,1,1.0100,1.0000,0.01,0.0100,1.0000,2016
american-football,germany,gfl,1.20,2,1,1.1300,0.5000,-0.86,-0.4300,-3.3077,2010
american-football,germany,gfl,1.30,1,1,1.3000,1.0000,0.3,0.3000,1.0000,2010
american-football,germany,gfl,1.50,1,0,1.4500,0.0000,-1,-1.0000,-2.2222,2010
american-football,germany,gfl,1.10,1,1,1.0700,1.0000,0.0700000000000001,0.0700,1.0000,2009
american-football,germany,gfl,1.20,7,6,1.1529,0.8571,-0.0700000000000005,-0.0100,-0.0654,2009
american-football,germany,gfl,1.30,7,7,1.2829,1.0000,1.98,0.2829,1.0000,2009
american-football,germany,gfl,1.40,8,7,1.3725,0.8750,1.58,0.1975,0.5302,2009
american-football,germany,gfl,1.50,4,3,1.4825,0.7500,0.5,0.1250,0.2591,2009
american-football,italy,ifl,1.30,1,0,1.2500,0.0000,-1,-1.0000,-4.0000,2013
american-football,sweden,superserien,1.20,1,1,1.1300,1.0000,0.13,0.1300,1.0000,2015
american-football,usa,afl,1.10,4,4,1.0625,1.0000,0.25,0.0625,1.0000,2017
american-football,usa,afl,1.20,9,8,1.1500,0.8889,0.23,0.0256,0.1704,2017
american-football,usa,afl,1.30,6,6,1.2433,1.0000,1.46,0.2433,1.0000,2017
american-football,usa,afl,1.40,1,1,1.4000,1.0000,0.4,0.4000,1.0000,2017
american-football,usa,afl,1.50,4,2,1.4350,0.5000,-1.13,-0.2825,-0.6494,2017
american-football,usa,afl,1.10,28,26,1.0607,0.9286,-0.459999999999999,-0.0164,-0.2706,2016
american-football,usa,afl,1.20,16,14,1.1425,0.8750,-0.0800000000000005,-0.0050,-0.0351,2016
american-football,usa,afl,1.30,10,6,1.2300,0.6000,-2.64,-0.2640,-1.1478,2016
american-football,usa,afl,1.40,14,12,1.3543,0.8571,2.2,0.1571,0.4435,2016
american-football,usa,afl,1.50,10,6,1.4540,0.6000,-1.26,-0.1260,-0.2775,2016
american-football,usa,afl,1.10,36,33,1.0675,0.9167,-0.599999999999998,-0.0167,-0.2469,2015
american-football,usa,afl,1.20,27,21,1.1467,0.7778,-2.97,-0.1100,-0.7500,2015
american-football,usa,afl,1.30,9,9,1.2400,1.0000,2.16,0.2400,1.0000,2015
american-football,usa,afl,1.40,9,9,1.3667,1.0000,3.3,0.3667,1.0000,2015
american-football,usa,afl,1.50,18,9,1.4433,0.5000,-4.89,-0.2717,-0.6128,2015
american-football,usa,afl,1.10,33,33,1.0645,1.0000,2.13,0.0645,1.0000,2014
american-football,usa,afl,1.20,27,24,1.1400,0.8889,0.419999999999999,0.0156,0.1111,2014
american-football,usa,afl,1.30,6,6,1.2450,1.0000,1.47,0.2450,1.0000,2014
american-football,usa,afl,1.40,12,9,1.3425,0.7500,0.0900000000000007,0.0075,0.0219,2014
american-football,usa,afl,1.50,27,9,1.4589,0.3333,-13.8,-0.5111,-1.1138,2014
american-football,usa,afl,1.20,1,1,1.1800,1.0000,0.18,0.1800,1.0000,2013
american-football,usa,afl,1.40,1,1,1.3300,1.0000,0.33,0.3300,1.0000,2013
american-football,usa,ncaa,1.10,22,22,1.0300,1.0000,0.660000000000001,0.0300,1.0000,2016
american-football,usa,ncaa,1.20,66,55,1.1567,0.8333,-2.31,-0.0350,-0.2234,2016
american-football,usa,ncaa,1.30,88,66,1.2413,0.7500,-6.49,-0.0738,-0.3057,2016
american-football,usa,ncaa,1.40,99,66,1.3456,0.6667,-10.12,-0.1022,-0.2958,2016
american-football,usa,ncaa,1.50,88,55,1.4400,0.6250,-9.13,-0.1038,-0.2358,2016
american-football,usa,ncaa,1.10,33,33,1.0833,1.0000,2.75,0.0833,1.0000,2015
american-football,usa,ncaa,1.20,22,22,1.1850,1.0000,4.07,0.1850,1.0000,2015
american-football,usa,ncaa,1.30,33,33,1.2700,1.0000,8.91,0.2700,1.0000,2015
american-football,usa,ncaa,1.40,121,77,1.3618,0.6364,-16.17,-0.1336,-0.3693,2015
american-football,usa,ncaa,1.50,99,77,1.4556,0.7778,12.21,0.1233,0.2707,2015
american-football,usa,ncaa,1.10,33,22,1.0467,0.6667,-10.34,-0.3133,-6.7143,2014
american-football,usa,ncaa,1.20,44,33,1.1625,0.7500,-5.94,-0.1350,-0.8308,2014
american-football,usa,ncaa,1.30,33,22,1.2867,0.6667,-4.73,-0.1433,-0.5000,2014
american-football,usa,ncaa,1.40,110,88,1.3520,0.8000,8.91000000000001,0.0810,0.2301,2014
american-football,usa,ncaa,1.50,66,11,1.4450,0.1667,-50.49,-0.7650,-1.7191,2014
american-football,usa,ncaa,1.10,11,11,1.0200,1.0000,0.22,0.0200,1.0000,2013
american-football,usa,ncaa,1.20,110,77,1.1570,0.7000,-20.13,-0.1830,-1.1656,2013
american-football,usa,ncaa,1.30,33,11,1.2667,0.3333,-19.25,-0.5833,-2.1875,2013
american-football,usa,ncaa,1.40,110,66,1.3590,0.6000,-21.34,-0.1940,-0.5404,2013
american-football,usa,ncaa,1.50,66,55,1.4550,0.8333,13.97,0.2117,0.4652,2013
american-football,usa,ncaa,1.10,22,22,1.0850,1.0000,1.87,0.0850,1.0000,2012
american-football,usa,ncaa,1.20,88,66,1.1763,0.7500,-10.34,-0.1175,-0.6667,2012
american-football,usa,ncaa,1.30,99,99,1.2744,1.0000,27.17,0.2744,1.0000,2012
american-football,usa,ncaa,1.40,110,88,1.3440,0.8000,8.58000000000001,0.0780,0.2267,2012
american-football,usa,ncaa,1.50,55,33,1.4480,0.6000,-6.93,-0.1260,-0.2812,2012
american-football,usa,ncaa,1.10,22,22,1.0950,1.0000,2.09,0.0950,1.0000,2011
american-football,usa,ncaa,1.20,33,33,1.1700,1.0000,5.61,0.1700,1.0000,2011
american-football,usa,ncaa,1.30,77,77,1.2671,1.0000,20.57,0.2671,1.0000,2011
american-football,usa,ncaa,1.40,88,77,1.3438,0.8750,15.4,0.1750,0.5091,2011
american-football,usa,ncaa,1.50,44,33,1.4775,0.7500,4.95,0.1125,0.2356,2011
american-football,usa,ncaa,1.10,22,22,1.0100,1.0000,0.22,0.0100,1.0000,2010
american-football,usa,ncaa,1.20,44,44,1.1450,1.0000,6.38,0.1450,1.0000,2010
american-football,usa,ncaa,1.30,55,33,1.2660,0.6000,-12.65,-0.2300,-0.8647,2010
american-football,usa,ncaa,1.40,88,77,1.3400,0.8750,15.29,0.1738,0.5110,2010
american-football,usa,ncaa,1.50,55,22,1.4640,0.4000,-22.55,-0.4100,-0.8836,2010
american-football,usa,ncaa,1.10,11,11,1.0600,1.0000,0.660000000000001,0.0600,1.0000,2009
american-football,usa,ncaa,1.20,55,55,1.1700,1.0000,9.35,0.1700,1.0000,2009
american-football,usa,ncaa,1.30,44,33,1.2700,0.7500,-1.87,-0.0425,-0.1574,2009
american-football,usa,ncaa,1.40,121,77,1.3582,0.6364,-16.83,-0.1391,-0.3883,2009
american-football,usa,ncaa,1.50,44,22,1.4800,0.5000,-11.11,-0.2525,-0.5260,2009
american-football,usa,ncaa,1.10,16,16,1.0200,1.0000,0.32,0.0200,1.0000,2008
american-football,usa,ncaa,1.20,24,16,1.1833,0.6667,-4.96,-0.2067,-1.1273,2008
american-football,usa,ncaa,1.30,104,88,1.2615,0.8462,7.28,0.0700,0.2676,2008
american-football,usa,ncaa,1.40,56,48,1.3671,0.8571,9.84,0.1757,0.4786,2008
american-football,usa,ncaa,1.50,16,8,1.4500,0.5000,-4.32,-0.2700,-0.6000,2008
american-football,usa,nfl,1.10,21,21,1.0767,1.0000,1.61,0.0767,1.0000,2016
american-football,usa,nfl,1.20,14,14,1.1650,1.0000,2.31,0.1650,1.0000,2016
american-football,usa,nfl,1.30,35,21,1.2580,0.6000,-8.54,-0.2440,-0.9457,2016
american-football,usa,nfl,1.40,77,63,1.3664,0.8182,9.1,0.1182,0.3226,2016
american-football,usa,nfl,1.50,63,35,1.4444,0.5556,-12.81,-0.2033,-0.4575,2016
american-football,usa,nfl,1.10,7,7,1.0800,1.0000,0.560000000000001,0.0800,1.0000,2015
american-football,usa,nfl,1.20,28,14,1.1550,0.5000,-11.9,-0.4250,-2.7419,2015
american-football,usa,nfl,1.30,42,35,1.2417,0.8333,1.54,0.0367,0.1517,2015
american-football,usa,nfl,1.40,77,56,1.3582,0.7273,-1.26,-0.0164,-0.0457,2015
american-football,usa,nfl,1.50,42,35,1.4733,0.8333,9.38,0.2233,0.4718,2015
american-football,usa,nfl,1.10,14,14,1.0800,1.0000,1.12,0.0800,1.0000,2014
american-football,usa,nfl,1.20,21,21,1.1467,1.0000,3.08,0.1467,1.0000,2014
american-football,usa,nfl,1.30,77,70,1.2455,0.9091,10.29,0.1336,0.5444,2014
american-football,usa,nfl,1.40,98,56,1.3600,0.5714,-21.14,-0.2157,-0.5992,2014
american-football,usa,nfl,1.50,35,28,1.4520,0.8000,5.6,0.1600,0.3540,2014
american-football,usa,nfl,1.10,7,7,1.1000,1.0000,0.700000000000001,0.1000,1.0000,2013
american-football,usa,nfl,1.20,42,42,1.1683,1.0000,7.07,0.1683,1.0000,2013
american-football,usa,nfl,1.30,63,42,1.2522,0.6667,-10.15,-0.1611,-0.6388,2013
american-football,usa,nfl,1.40,56,35,1.3413,0.6250,-9.24,-0.1650,-0.4835,2013
american-football,usa,nfl,1.50,42,28,1.4567,0.6667,-1.19,-0.0283,-0.0620,2013
american-football,usa,nfl,1.10,14,14,1.0650,1.0000,0.910000000000001,0.0650,1.0000,2012
american-football,usa,nfl,1.20,42,42,1.1600,1.0000,6.72,0.1600,1.0000,2012
american-football,usa,nfl,1.30,56,35,1.2538,0.6250,-12.32,-0.2200,-0.8670,2012
american-football,usa,nfl,1.40,35,21,1.3640,0.6000,-6.51,-0.1860,-0.5110,2012
american-football,usa,nfl,1.50,56,35,1.4688,0.6250,-5.18,-0.0925,-0.1973,2012
american-football,usa,nfl,1.20,49,49,1.1443,1.0000,7.07,0.1443,1.0000,2011
american-football,usa,nfl,1.30,77,63,1.2718,0.8182,3.22,0.0418,0.1538,2011
american-football,usa,nfl,1.40,42,21,1.3367,0.5000,-14.07,-0.3350,-0.9950,2011
american-football,usa,nfl,1.50,21,14,1.4400,0.6667,-0.770000000000001,-0.0367,-0.0833,2011
american-football,usa,nfl,1.10,28,21,1.0875,0.7500,-5.18,-0.1850,-2.1143,2010
american-football,usa,nfl,1.20,28,21,1.1800,0.7500,-3.29,-0.1175,-0.6528,2010
american-football,usa,nfl,1.30,35,21,1.2560,0.6000,-8.61,-0.2460,-0.9609,2010
american-football,usa,nfl,1.40,42,14,1.3533,0.3333,-22.75,-0.5417,-1.5330,2010
american-football,usa,nfl,1.50,84,70,1.4533,0.8333,17.43,0.2075,0.4577,2010
american-football,usa,nfl,1.10,7,7,1.0700,1.0000,0.49,0.0700,1.0000,2009
american-football,usa,nfl,1.20,42,35,1.1367,0.8333,-2.03,-0.0483,-0.3537,2009
american-football,usa,nfl,1.30,98,63,1.2514,0.6429,-18.83,-0.1921,-0.7642,2009
american-football,usa,nfl,1.40,49,42,1.3371,0.8571,7.14,0.1457,0.4322,2009
american-football,usa,nfl,1.50,35,21,1.4880,0.6000,-3.85,-0.1100,-0.2254,2009
american-football,usa,nfl,1.10,12,12,1.0900,1.0000,1.08,0.0900,1.0000,2008
american-football,usa,nfl,1.20,24,18,1.1600,0.7500,-3.12,-0.1300,-0.8125,2008
american-football,usa,nfl,1.30,24,12,1.2675,0.5000,-8.7,-0.3625,-1.3551,2008
american-football,usa,nfl,1.40,60,54,1.3550,0.9000,13.08,0.2180,0.6141,2008
american-football,usa,nfl,1.50,36,18,1.4600,0.5000,-9.78,-0.2717,-0.5906,2008
american-football,world,world-championship,1.10,2,2,1.0250,1.0000,0.05,0.0250,1.0000,2015
american-football,world,world-championship,1.20,2,2,1.1950,1.0000,0.39,0.1950,1.0000,2015
